address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Nansensgade 9, 2. TH5000 Odense C",se C,527.000,19-05-2017,Fam. Salg,8.107,2,Lejlighed,65,1938,,Aktuel værdi
"Gyldenløvesgade 2A, 2. TV5000 Odense C",se C,1.495.000,10-05-2017,Alm. Salg,18.687,3,Lejlighed,80,1938,0 %,Aktuel værdi
Filosofgangen 925000 Odense C,se C,1.895.000,05-05-2017,Alm. Salg,23.987,2,Lejlighed,79,1981,0 %,Aktuel værdi
"Annasholmsgade 41, ST. TH5000 Odense C",se C,850.000,04-05-2017,Alm. Salg,15.454,2,Lejlighed,55,1930,-5 %,Aktuel værdi
"Store Glasvej 38, 1. TH5000 Odense C",se C,1.995.000,03-05-2017,Alm. Salg,18.302,4,Lejlighed,109,1933,0 %,Aktuel værdi
Filosofgangen 1065000 Odense C,se C,1.695.000,28-04-2017,Alm. Salg,26.076,2,Lejlighed,65,1981,,Aktuel værdi
"Kochsgade 51, 15000 Odense C",se C,2.625.000,27-04-2017,Alm. Salg,16.006,5,Lejlighed,164,1967,,Aktuel værdi
"Vesterbro 110, 25000 Odense C",se C,1.470.000,26-04-2017,Alm. Salg,18.846,3,Lejlighed,78,1898,,Aktuel værdi
"Nyborgvej 104B, ST. TH5000 Odense C",se C,975.000,25-04-2017,Alm. Salg,16.250,3,Rækkehus,60,1929,-1 %,Aktuel værdi
Gerthasvej 35000 Odense C,se C,4.750.000,25-04-2017,Alm. Salg,24.358,6,Villa,195,1938,-3 %,Aktuel værdi
"Østerled 21, 2. TH5000 Odense C",se C,1.145.000,25-04-2017,Alm. Salg,20.818,2,Lejlighed,55,1936,0 %,Aktuel værdi
Nedergade 9B5000 Odense C,se C,3.100.000,24-04-2017,Alm. Salg,22.627,4,Rækkehus,137,1982,-3 %,Aktuel værdi
Nedergade 285000 Odense C,se C,2.650.000,23-04-2017,Alm. Salg,11.041,6,Rækkehus,240,1777,,Aktuel værdi
Langegade 175000 Odense C,se C,200.000,21-04-2017,Alm. Salg,2.325,4,Rækkehus,86,1876,,Aktuel værdi
"Nørrevoldgade 4E, 1. 25000 Odense C",se C,2.600.000,21-04-2017,Alm. Salg,19.696,2,Lejlighed,132,1960,,Aktuel værdi
"Falen 10, 4. TH5000 Odense C",se C,561.000,20-04-2017,Fam. Salg,8.765,2,Lejlighed,64,1939,,Aktuel værdi
Skibhusvej 1605000 Odense C,se C,925.000,19-04-2017,Alm. Salg,7.061,5,Villa,131,1928,,Aktuel værdi
"Skibhusvej 7, 4. TH5000 Odense C",se C,752.500,19-04-2017,Alm. Salg,16.722,2,Lejlighed,45,1931,-6 %,Aktuel værdi
Lyngmosevænget 185000 Odense C,se C,669.723,15-04-2017,Andet,6.378,5,Villa,105,1969,,Aktuel værdi
