address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Egevænget 113200 Helsinge,inge,995.000,28-04-2017,Alm. Salg,8.089,4,Villa,123,1967,0 %,Aktuel værdi
Gyvelvænget 133200 Helsinge,inge,1.550.000,21-04-2017,Alm. Salg,10.064,6,Villa,154,1969,-9 %,Aktuel værdi
Skovparken 213200 Helsinge,inge,1.500.000,19-04-2017,Andet,10.344,6,Villa,145,2005,,Aktuel værdi
Bregnevej 4B3200 Helsinge,inge,1.150.000,11-04-2017,Alm. Salg,11.165,4,Rækkehus,103,1967,-4 %,Aktuel værdi
Pinusvej 153200 Helsinge,inge,2.800.000,06-04-2017,Alm. Salg,14.285,4,Villa,196,1999,-2 %,Aktuel værdi
Idrætsvej 173200 Helsinge,inge,795.000,04-04-2017,Alm. Salg,9.244,3,Villa,86,1955,-16 %,Aktuel værdi
Kirsebærvej 63200 Helsinge,inge,1.100.000,04-04-2017,Alm. Salg,9.482,4,Villa,116,1962,-12 %,Aktuel værdi
Valbyvej 723200 Helsinge,inge,830.400,04-04-2017,Fam. Salg,7.908,4,Villa,105,1934,,Aktuel værdi
Nejlinge Byvej 33200 Helsinge,inge,1.040.000,30-03-2017,Alm. Salg,13.000,3,Villa,80,1875,,Aktuel værdi
Møllehavevej 23200 Helsinge,inge,557.830,28-03-2017,Alm. Salg,10.330,3,Villa,54,1964,,Aktuel værdi
Badstuevej 43200 Helsinge,inge,1.375.000,25-03-2017,Alm. Salg,11.270,4,Villa,122,1964,-6 %,Aktuel værdi
Bregnevej 4A3200 Helsinge,inge,1.150.000,24-03-2017,Alm. Salg,12.105,3,Rækkehus,95,1967,-4 %,Aktuel værdi
Solbjergvej 43200 Helsinge,inge,2.900.000,24-03-2017,Alm. Salg,17.682,7,Villa,164,1880,-3 %,Aktuel værdi
Tvingsbakken 353200 Helsinge,inge,1.750.000,20-03-2017,Alm. Salg,7.415,7,Villa,236,1965,-20 %,Aktuel værdi
"Kongensgavevej 23, 2. TV3200 Helsinge",inge,1.100.000,14-03-2017,Alm. Salg,12.087,4,Lejlighed,91,1970,-4 %,Aktuel værdi
"Kongensgavevej 51, 2. TH3200 Helsinge",inge,1.050.000,14-03-2017,Alm. Salg,12.650,3,Lejlighed,83,1971,-4 %,Aktuel værdi
Nytorv 133200 Helsinge,inge,1.195.000,10-03-2017,Alm. Salg,14.226,2,Villa,84,1979,,Aktuel værdi
Vinkelvej 23200 Helsinge,inge,1.935.000,09-03-2017,Alm. Salg,12.018,2,Rækkehus,161,1908,,Aktuel værdi
Nyholmvej 33200 Helsinge,inge,870.000,02-03-2017,Fam. Salg,5.506,4,Villa,158,1970,,Aktuel værdi
Gyvelvænget 53200 Helsinge,inge,1.800.000,01-03-2017,Alm. Salg,10.344,5,Villa,174,1969,-4 %,Aktuel værdi
Havremarksvej 243200 Helsinge,inge,2.395.000,28-02-2017,Alm. Salg,14.603,5,Villa,164,1973,0 %,Aktuel værdi
Vinkelvej 16C3200 Helsinge,inge,1.425.000,28-02-2017,Fam. Salg,14.843,4,Villa,96,1955,,Aktuel værdi
Nydamsvej 203200 Helsinge,inge,2.100.000,28-02-2017,Alm. Salg,13.907,6,Villa,151,1973,-3 %,Aktuel værdi
Svanevej 43200 Helsinge,inge,850.000,27-02-2017,Alm. Salg,11.971,4,Sommerhus,71,1972,7 %,Aktuel værdi
Rønnebærvej 13200 Helsinge,inge,950.000,24-02-2017,Alm. Salg,14.615,3,Villa,65,1933,-9 %,Aktuel værdi
Byholmvej 243200 Helsinge,inge,1.475.000,23-02-2017,Alm. Salg,12.715,4,Villa,116,1975,-1 %,Aktuel værdi
Byholmvej 83200 Helsinge,inge,1.325.000,22-02-2017,Fam. Salg,11.422,5,Villa,116,1974,,Aktuel værdi
Engerødvej 443200 Helsinge,inge,1.625.000,21-02-2017,Alm. Salg,13.104,4,Villa,124,1961,0 %,Aktuel værdi
Bygmarksvej 23200 Helsinge,inge,935.000,21-02-2017,Fam. Salg,6.493,4,Villa,144,1988,,Aktuel værdi
Vinkelvej 11A3200 Helsinge,inge,1.895.000,16-02-2017,Alm. Salg,15.282,4,Lejlighed,124,1930,0 %,Aktuel værdi
Kirkebådsvej 383200 Helsinge,inge,2.235.000,15-02-2017,Alm. Salg,14.056,6,Villa,159,1981,-3 %,Aktuel værdi
Fyrrevej 63200 Helsinge,inge,2.160.000,14-02-2017,Alm. Salg,15.652,6,Villa,138,1998,-6 %,Aktuel værdi
Skovbakkevej 253200 Helsinge,inge,1.650.000,14-02-2017,Alm. Salg,12.500,4,Villa,132,1970,-8 %,Aktuel værdi
Høbjergvej 93200 Helsinge,inge,1.220.000,14-02-2017,Alm. Salg,15.641,3,Villa,78,1900,,Aktuel værdi
Kirkebådsvej 63200 Helsinge,inge,992.545,13-02-2017,Alm. Salg,7.462,4,Villa,133,1979,,Aktuel værdi
"Kongensgavevej 31, 1. TH3200 Helsinge",inge,1.100.000,11-02-2017,Alm. Salg,13.253,3,Lejlighed,83,1970,-4 %,Aktuel værdi
Stenlandsengen 113200 Helsinge,inge,2.800.000,10-02-2017,Alm. Salg,21.212,5,Villa,132,2003,-3 %,Aktuel værdi
Kagerup Byvej 27B3200 Helsinge,inge,2.095.000,09-02-2017,Alm. Salg,19.398,4,Villa,108,2005,0 %,Aktuel værdi
Birkely 1093200 Helsinge,inge,1.995.000,09-02-2017,Alm. Salg,15.960,4,Villa,125,1989,0 %,Aktuel værdi
Stenhavevej 33200 Helsinge,inge,1.145.858,08-02-2017,Alm. Salg,4.511,7,Stuehus,254,1877,,
"Kongensgavevej 39, 1. TV3200 Helsinge",inge,930.000,07-02-2017,Alm. Salg,11.204,3,Lejlighed,83,1970,-4 %,Aktuel værdi
Arresøgårds Alle 223200 Helsinge,inge,315.000,06-02-2017,Alm. Salg,6.300,3,Sommerhus,50,1964,,Aktuel værdi
Bryggerengen 33200 Helsinge,inge,2.345.000,31-01-2017,Alm. Salg,22.333,4,Rækkehus,105,2006,0 %,Aktuel værdi
Holmevej 403200 Helsinge,inge,1.050.000,26-01-2017,Alm. Salg,21.000,3,Sommerhus,50,1960,-12 %,Aktuel værdi
Bryderupvej 113200 Helsinge,inge,1.650.000,26-01-2017,Alm. Salg,14.347,4,Villa,115,1966,-1 %,Aktuel værdi
Laugø Byvej 53200 Helsinge,inge,2.200.000,25-01-2017,Alm. Salg,11.224,5,Villa,196,1875,-4 %,Aktuel værdi
Lærkevej 133200 Helsinge,inge,1.400.000,24-01-2017,Alm. Salg,15.555,5,Villa,90,1968,-17 %,Aktuel værdi
