address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kongehøjen 82930 Klampenborg,borg,7.900.000,02-05-2017,Alm. Salg,63.200,3,Villa,125,1982,,Aktuel værdi
Hvidørevej 262930 Klampenborg,borg,9.300.000,20-04-2017,Alm. Salg,42.660,7,Villa,218,1933,-11 %,Aktuel værdi
Christiansholms Parkvej 262930 Klampenborg,borg,19.250.000,18-04-2017,Alm. Salg,60.344,8,Villa,319,1907,-20 %,Aktuel værdi
Klampenborgvej 12C2930 Klampenborg,borg,11.000.000,04-04-2017,Alm. Salg,44.176,7,Villa,249,1955,-7 %,Aktuel værdi
"Slotsalleen 8, ST2930 Klampenborg",borg,16.450.000,28-03-2017,Alm. Salg,89.890,4,Lejlighed,183,1901,,Aktuel værdi
Slotsalleen 52930 Klampenborg,borg,19.250.000,22-03-2017,Alm. Salg,74.902,9,Villa,257,1900,,Aktuel værdi
"Strandvejen 417B, 2. TH2930 Klampenborg",borg,6.400.000,22-03-2017,Alm. Salg,57.142,4,Lejlighed,112,1959,-1 %,Aktuel værdi
Fabritius Alle 192930 Klampenborg,borg,15.250.000,20-03-2017,Alm. Salg,79.427,4,Villa,192,2016,-4 %,Aktuel værdi
Klampenborgvej 302930 Klampenborg,borg,10.450.000,19-03-2017,Alm. Salg,55.291,8,Villa,189,1924,0 %,Aktuel værdi
Zicavej 192930 Klampenborg,borg,18.250.000,17-03-2017,Alm. Salg,86.904,6,Villa,210,1963,-15 %,Aktuel værdi
Rosavej 132930 Klampenborg,borg,5.000.000,14-03-2017,Alm. Salg,51.020,3,Rækkehus,98,1991,-5 %,Aktuel værdi
"Skovvej 4, ST. TH2930 Klampenborg",borg,3.145.000,13-03-2017,Alm. Salg,47.651,2,Lejlighed,66,1896,0 %,Aktuel værdi
Fabritius Alle 102930 Klampenborg,borg,14.750.000,12-03-2017,Alm. Salg,53.442,7,Villa,276,1925,0 %,Aktuel værdi
Klampenborgvej 212930 Klampenborg,borg,7.900.000,01-03-2017,Alm. Salg,47.305,6,Villa,167,1927,-4 %,Aktuel værdi
"Strandvejen 423, 1. TV2930 Klampenborg",borg,5.700.000,01-03-2017,Alm. Salg,51.351,4,Lejlighed,111,1933,,Aktuel værdi
Strandvejen 6552930 Klampenborg,borg,7.300.000,28-02-2017,Alm. Salg,55.303,5,Villa,132,1992,-3 %,Aktuel værdi
"Taarbækdalsvej 1C, 2. 12930 Klampenborg",borg,2.200.000,22-02-2017,Alm. Salg,43.137,2,Lejlighed,51,1937,0 %,Aktuel værdi
Rosavej 262930 Klampenborg,borg,11.600.000,22-02-2017,Alm. Salg,55.769,6,Villa,208,1970,-3 %,Aktuel værdi
Hvidørevej 282930 Klampenborg,borg,6.700.000,15-02-2017,Alm. Salg,57.758,5,Villa,116,1957,-11 %,Aktuel værdi
Taarbæk Strandvej 852930 Klampenborg,borg,3.350.000,12-02-2017,Alm. Salg,68.367,2,Rækkehus,49,1800,-4 %,Aktuel værdi
Christiansholmsvej 92930 Klampenborg,borg,7.200.000,03-02-2017,Alm. Salg,57.142,8,Villa,126,1954,-7 %,Aktuel værdi
"Taarbæk Strandvej 65B, 1. TH2930 Klampenborg",borg,2.847.500,24-01-2017,Fam. Salg,24.760,3,Lejlighed,115,1939,,Aktuel værdi
"Bellevuevej 3, ST. TH2930 Klampenborg",borg,4.700.000,23-01-2017,Alm. Salg,48.958,3,Lejlighed,96,1933,-1 %,Aktuel værdi
Drachmannsvej 92930 Klampenborg,borg,10.700.000,18-01-2017,Alm. Salg,52.450,7,Villa,204,1954,-11 %,Aktuel værdi
Christiansholmsvej 352930 Klampenborg,borg,8.475.000,18-01-2017,Alm. Salg,39.976,6,Villa,212,1929,,Aktuel værdi
Taarbæk Strandvej 89B2930 Klampenborg,borg,5.600.000,17-01-2017,Alm. Salg,67.469,3,Rækkehus,83,1877,-1 %,Aktuel værdi
Christiansholmsvej 112930 Klampenborg,borg,10.970.000,16-01-2017,Alm. Salg,52.238,6,Villa,210,1953,5 %,Aktuel værdi
Schimmelmannsvej 62930 Klampenborg,borg,8.400.000,06-01-2017,Alm. Salg,60.000,5,Villa,140,1932,22 %,Aktuel værdi
Fabritius Alle 62930 Klampenborg,borg,15.400.000,04-01-2017,Alm. Salg,68.750,6,Villa,224,1923,,Aktuel værdi
"Skovvej 4, ST. TV2930 Klampenborg",borg,3.500.000,03-01-2017,Alm. Salg,42.168,3,Lejlighed,83,1896,0 %,Aktuel værdi
"Taarbæk Strandvej 95, 1. TV2930 Klampenborg",borg,6.500.000,23-12-2016,Alm. Salg,60.185,5,Lejlighed,108,1937,-4 %,Aktuel værdi
Eremitagevej 62930 Klampenborg,borg,8.400.000,23-12-2016,Alm. Salg,32.432,9,Villa,259,1915,-7 %,Aktuel værdi
Bellevuekrogen 62930 Klampenborg,borg,7.500.000,20-12-2016,Alm. Salg,58.593,5,Rækkehus,128,1950,-6 %,Aktuel værdi
Dalsgaardsvej 162930 Klampenborg,borg,5.150.000,19-12-2016,Alm. Salg,55.376,3,Rækkehus,93,1991,,Aktuel værdi
Nordre Molevej 4A2930 Klampenborg,borg,3.295.000,16-12-2016,Alm. Salg,47.071,3,Villa,70,1877,,Aktuel værdi
"Strandvejen 423, ST2930 Klampenborg",borg,6.800.000,15-12-2016,Alm. Salg,50.000,4,Lejlighed,136,1933,0 %,Aktuel værdi
Hvidørevej 642930 Klampenborg,borg,9.700.000,13-12-2016,Alm. Salg,36.194,9,Villa,268,1933,-3 %,Aktuel værdi
Strandvejen 296A2930 Klampenborg,borg,10.250.000,12-12-2016,Alm. Salg,53.385,6,Villa,192,1890,-7 %,Aktuel værdi
Klampenborgvej 192930 Klampenborg,borg,7.600.000,02-12-2016,Alm. Salg,41.758,6,Villa,182,1928,-5 %,Aktuel værdi
Christiansholms Tværvej 102930 Klampenborg,borg,16.975.000,29-11-2016,Alm. Salg,54.060,9,Villa,314,1929,-10 %,Aktuel værdi
Exnersvej 452930 Klampenborg,borg,11.200.000,23-11-2016,Alm. Salg,55.445,7,Villa,202,1933,,Aktuel værdi
Taarbækdalsvej 11B2930 Klampenborg,borg,2.650.000,16-11-2016,Alm. Salg,48.181,2,Lejlighed,55,1904,0 %,Aktuel værdi
Christiansholmsvej 52930 Klampenborg,borg,8.500.000,15-11-2016,Alm. Salg,32.818,7,Villa,259,1931,-6 %,Aktuel værdi
