address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Tårupvej 45591 Gelsted,sted,420.374,26-04-2017,Fam. Salg,2.402,6,Villa,175,1924,,Aktuel værdi
Tanderupvej 755591 Gelsted,sted,950.000,24-04-2017,Alm. Salg,6.506,8,Stuehus,146,1928,-13 %,
Søndergade 1545591 Gelsted,sted,500.000,30-03-2017,Alm. Salg,3.676,5,Villa,136,1910,-16 %,Aktuel værdi
Søndergade 215591 Gelsted,sted,450.000,17-03-2017,Alm. Salg,4.285,4,Villa,105,1930,-24 %,Aktuel værdi
Tjørnevej 65591 Gelsted,sted,895.000,15-03-2017,Alm. Salg,4.282,3,Villa,209,1933,0 %,Aktuel værdi
Søndergade 177B5591 Gelsted,sted,1.750.000,10-03-2017,Alm. Salg,11.075,5,Villa,158,1984,-5 %,Aktuel værdi
Grønnegade 375591 Gelsted,sted,695.000,07-03-2017,Alm. Salg,5.840,5,Villa,119,1967,-4 %,Aktuel værdi
Gl. Odensevej 175591 Gelsted,sted,925.000,03-03-2017,Alm. Salg,6.379,6,Villa,145,1950,-7 %,Aktuel værdi
Lundevej 245591 Gelsted,sted,850.000,01-03-2017,Alm. Salg,7.727,4,Villa,110,1973,-5 %,Aktuel værdi
Tårupvej 535591 Gelsted,sted,400.000,27-02-2017,Fam. Salg,2.941,4,Villa,136,1970,,Aktuel værdi
Søndergade 1075591 Gelsted,sted,1.125.000,15-02-2017,Alm. Salg,9.375,4,Villa,120,1906,,Aktuel værdi
Hønnerupvej 185591 Gelsted,sted,1.055.000,10-02-2017,Alm. Salg,7.482,5,Villa,141,1780,-4 %,Aktuel værdi
Birkehøjvej 85591 Gelsted,sted,220.000,30-01-2017,Alm. Salg,1.264,6,Villa,174,1925,-25 %,Aktuel værdi
Odensevej 355591 Gelsted,sted,16.758.959,20-01-2017,Andet,133.007,7,Villa,126,1912,,Aktuel værdi
Hårevej 645591 Gelsted,sted,200.000,11-01-2017,Alm. Salg,2.816,4,Villa,71,1953,-27 %,Aktuel værdi
Søndergade 535591 Gelsted,sted,500.000,28-12-2016,Alm. Salg,3.875,6,Villa,129,1935,0 %,Aktuel værdi
Toftevej 135591 Gelsted,sted,1.100.000,24-12-2016,Alm. Salg,8.461,4,Villa,130,1977,-14 %,Aktuel værdi
Østergade 135591 Gelsted,sted,1.180.000,09-12-2016,Alm. Salg,8.740,5,Villa,135,1929,-1 %,Aktuel værdi
Tornhøjvangen 95591 Gelsted,sted,2.425.000,17-11-2016,Alm. Salg,12.064,5,Villa,201,2007,0 %,Aktuel værdi
