address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bredgade 826940 Lem St,m St,225.000,25-04-2017,Alm. Salg,1.480,5,Villa,152,1924,-49 %,Aktuel værdi
Refstrup 86940 Lem St,m St,365.500,30-03-2017,Alm. Salg,1.589,7,Stuehus,230,2010,,
Refstrup 26940 Lem St,m St,12.953.000,15-03-2017,Alm. Salg,57.568,7,Stuehus,225,1904,,
Sdr Lemvej 86940 Lem St,m St,900.000,23-02-2017,Alm. Salg,10.227,4,Stuehus,88,1959,,
Kildevej 96940 Lem St,m St,850.000,21-02-2017,Alm. Salg,5.029,5,Villa,169,1972,-3 %,Aktuel værdi
Kjærgaardsparken 16940 Lem St,m St,429.600,10-02-2017,Alm. Salg,5.507,2,Rækkehus,78,1988,-13 %,Aktuel værdi
Kærvej 66940 Lem St,m St,340.000,31-12-2016,Fam. Salg,3.090,4,Villa,110,1951,,Aktuel værdi
Kildebakken 576940 Lem St,m St,1.095.000,21-12-2016,Alm. Salg,7.711,5,Villa,142,1974,,Aktuel værdi
Kildevej 116940 Lem St,m St,670.000,05-11-2016,Alm. Salg,4.187,5,Villa,160,1969,-4 %,Aktuel værdi
Store Kjærgaardsvej 116940 Lem St,m St,300.000,23-10-2016,Alm. Salg,3.488,4,Villa,86,1960,,Aktuel værdi
Kildebakken 406940 Lem St,m St,675.000,30-09-2016,Alm. Salg,4.218,5,Villa,160,1973,-7 %,Aktuel værdi
Kirkegade 496940 Lem St,m St,522.640,20-09-2016,Fam. Salg,2.224,8,Villa,235,1966,,Aktuel værdi
Kjærgaardsparken 26940 Lem St,m St,1.045.000,06-07-2016,Alm. Salg,7.307,5,Rækkehus,143,1988,-5 %,Aktuel værdi
Bredgade 96940 Lem St,m St,450.000,05-07-2016,Fam. Salg,3.982,4,Villa,113,1984,,Aktuel værdi
Mads Degnbols Vej 136940 Lem St,m St,725.000,04-07-2016,Alm. Salg,5.800,4,Villa,125,2001,-9 %,Aktuel værdi
Lambækvej 56940 Lem St,m St,475.000,20-05-2016,Alm. Salg,2.595,4,Villa,183,1949,-4 %,Aktuel værdi
Lambækvej 556940 Lem St,m St,850.000,12-05-2016,Alm. Salg,5.821,6,Stuehus,146,1872,-15 %,
Øster Lemvej 66940 Lem St,m St,1.385.000,29-04-2016,Alm. Salg,8.878,5,Stuehus,156,1962,-7 %,
Højdedraget 636940 Lem St,m St,554.018,01-04-2016,Andet,3.957,4,Villa,140,1983,-54 %,Aktuel værdi
Svalevej 86940 Lem St,m St,910.000,01-04-2016,Alm. Salg,6.319,7,Villa,144,1964,-4 %,Aktuel værdi
Bredgade 986940 Lem St,m St,814.720,28-03-2016,Alm. Salg,6.172,6,Villa,132,1927,,Aktuel værdi
Bredgade 286940 Lem St,m St,230.000,18-03-2016,Alm. Salg,2.211,5,Villa,104,1959,-22 %,Aktuel værdi
Hykkelbjergvej 176940 Lem St,m St,370.000,15-03-2016,Alm. Salg,4.567,3,Villa,81,1964,-1 %,Aktuel værdi
Skolebakken 146940 Lem St,m St,260.000,14-03-2016,Alm. Salg,2.321,4,Villa,112,1959,-29 %,Aktuel værdi
Kildebakken 566940 Lem St,m St,1.150.000,23-02-2016,Alm. Salg,7.187,6,Villa,160,1973,-8 %,Aktuel værdi
Skolegade 276940 Lem St,m St,500.000,18-02-2016,Alm. Salg,4.716,4,Villa,106,1977,-26 %,Aktuel værdi
Bredgade 316940 Lem St,m St,125.000,14-01-2016,Alm. Salg,1.712,3,Villa,73,1951,0 %,Aktuel værdi
Jernbanegade 16940 Lem St,m St,50.000,12-01-2016,Alm. Salg,467,3,Villa,107,1920,,Aktuel værdi
Kirkegade 506940 Lem St,m St,1.650.000,15-12-2015,Fam. Salg,9.065,7,Stuehus,182,1900,,
Store Kjærgaardsvej 66940 Lem St,m St,290.000,14-12-2015,Alm. Salg,2.843,4,Villa,102,1964,0 %,Aktuel værdi
Kildebakken 446940 Lem St,m St,462.500,02-11-2015,Fam. Salg,3.257,5,Villa,142,1974,,Aktuel værdi
Svalevej 36940 Lem St,m St,395.000,08-10-2015,Alm. Salg,3.495,4,Villa,113,1964,0 %,Aktuel værdi
Dejbjergvej 156940 Lem St,m St,350.000,31-08-2015,Alm. Salg,3.500,7,Villa,100,1936,,Aktuel værdi
Engen 16940 Lem St,m St,300.000,18-08-2015,Alm. Salg,2.362,4,Villa,127,1975,-24 %,Aktuel værdi
Tømmerstræde 66940 Lem St,m St,350.000,23-07-2015,Alm. Salg,3.763,3,Villa,93,1993,-29 %,Aktuel værdi
Nordmarken 86940 Lem St,m St,160.000,06-07-2015,Fam. Salg,946,6,Villa,169,2005,,Aktuel værdi
Bredgade 536940 Lem St,m St,100.000,29-06-2015,Alm. Salg,534,6,Rækkehus,187,1910,,Aktuel værdi
Højdedraget 156940 Lem St,m St,483.999,23-06-2015,Andet,3.507,6,Villa,138,1988,,Aktuel værdi
Røgindvej 296940 Lem St,m St,1.200.000,17-06-2015,Fam. Salg,4.705,9,Stuehus,255,1875,,
Dejbjergvej 116940 Lem St,m St,675.000,01-06-2015,Alm. Salg,4.354,6,Villa,155,1969,,Aktuel værdi
Kildevej 266940 Lem St,m St,800.000,01-06-2015,Alm. Salg,6.349,4,Villa,126,1971,-3 %,Aktuel værdi
Stauningvej 16940 Lem St,m St,5.743.000,18-05-2015,Alm. Salg,28.430,6,Stuehus,202,1980,,
Lille Ulfkærvej 86940 Lem St,m St,18.538.945,18-05-2015,Alm. Salg,86.227,8,Stuehus,215,1920,,
Store Kjærgaardsvej 76940 Lem St,m St,562.500,08-05-2015,Alm. Salg,6.540,4,Villa,86,1960,-2 %,Aktuel værdi
Sdr Alle 66940 Lem St,m St,600.000,17-04-2015,Alm. Salg,5.454,4,Villa,110,1953,-14 %,Aktuel værdi
Skolegade 266940 Lem St,m St,375.000,14-04-2015,Alm. Salg,3.289,4,Villa,114,1963,-6 %,Aktuel værdi
H S Hansens Vej 86940 Lem St,m St,350.000,27-03-2015,Alm. Salg,1.724,5,Villa,203,1924,-46 %,Aktuel værdi
Bækbovej 66940 Lem St,m St,2.060.000,17-03-2015,Alm. Salg,9.716,7,Stuehus,212,1900,,
Lærkevej 76940 Lem St,m St,835.000,02-02-2015,Alm. Salg,4.133,5,Villa,202,1964,5 %,Aktuel værdi
Adelvej 13A6940 Lem St,m St,3.250.000,29-01-2015,Alm. Salg,12.452,10,Villa,261,1911,,Aktuel værdi
Tværvej 66940 Lem St,m St,400.000,19-10-2014,Alm. Salg,7.272,2,Villa,55,1944,-10 %,Aktuel værdi
Lambækvej 376940 Lem St,m St,1.200.000,10-10-2014,Alm. Salg,4.528,8,Villa,265,1975,,Aktuel værdi
Karsbækvej 16940 Lem St,m St,1.602.000,25-09-2014,Alm. Salg,8.010,6,Stuehus,200,1917,-3 %,
Højdedraget 16940 Lem St,m St,1.605.000,20-09-2014,Alm. Salg,11.223,5,Villa,143,2003,-5 %,Aktuel værdi
Lærkevej 56940 Lem St,m St,435.000,12-09-2014,Alm. Salg,4.393,4,Villa,99,1966,-8 %,Aktuel værdi
Kirkegade 456940 Lem St,m St,830.000,01-09-2014,Alm. Salg,8.829,3,Villa,94,1969,-2 %,Aktuel værdi
Tværvej 16940 Lem St,m St,362.500,29-07-2014,Alm. Salg,3.020,3,Villa,120,1936,-13 %,Aktuel værdi
Øster Lemvej 156940 Lem St,m St,482.500,30-06-2014,Alm. Salg,2.552,5,Stuehus,189,1917,7 %,
Skolegade 206940 Lem St,m St,410.000,27-06-2014,Alm. Salg,2.887,5,Villa,142,1951,-14 %,Aktuel værdi
Bredgade 1016940 Lem St,m St,790.000,13-06-2014,Alm. Salg,5.337,4,Villa,148,1961,-7 %,Aktuel værdi
Store Kjærgaardsvej 36940 Lem St,m St,230.000,23-05-2014,Alm. Salg,2.911,3,Villa,79,1960,-8 %,Aktuel værdi
Lambækvej 296940 Lem St,m St,740.000,15-05-2014,Alm. Salg,5.967,4,Villa,124,1979,-5 %,Aktuel værdi
Bakkedraget 316940 Lem St,m St,775.000,24-04-2014,Alm. Salg,5.575,5,Villa,139,1974,-3 %,Aktuel værdi
Lambækvej 676940 Lem St,m St,719.586,22-04-2014,Alm. Salg,5.535,5,Stuehus,130,1954,-48 %,
Kildevej 136940 Lem St,m St,600.000,11-04-2014,Auktion,3.592,3,Villa,167,1969,,Aktuel værdi
Kildevej 186940 Lem St,m St,845.000,06-03-2014,Alm. Salg,6.814,5,Villa,124,1968,0 %,Aktuel værdi
Øster Lemvej 126940 Lem St,m St,81.400,17-01-2014,Auktion,1.030,3,Villa,79,1954,,Aktuel værdi
Langerdalvej 106940 Lem St,m St,3.692.000,06-12-2013,Alm. Salg,30.766,5,Stuehus,120,1936,,
Adelvej 2A6940 Lem St,m St,200.000,26-10-2013,Alm. Salg,1.333,7,Villa,150,1904,,Aktuel værdi
Bakkedraget 396940 Lem St,m St,400.000,23-10-2013,Alm. Salg,3.030,6,Villa,132,1973,,Aktuel værdi
Nygårdsvej 246940 Lem St,m St,1.650.000,11-10-2013,Alm. Salg,7.971,8,Stuehus,207,2004,-17 %,
Refstrup 66940 Lem St,m St,550.000,03-09-2013,Alm. Salg,2.455,10,Villa,224,1907,-21 %,Aktuel værdi
Nørbæk 36940 Lem St,m St,371.734,02-09-2013,Alm. Salg,2.294,6,Stuehus,162,1994,,
Sdr Alle 126940 Lem St,m St,898.000,30-08-2013,Alm. Salg,5.907,8,Villa,152,1951,0 %,Aktuel værdi
Adelvej 66940 Lem St,m St,1.125.000,30-07-2013,Alm. Salg,6.465,6,Villa,174,1878,-6 %,Aktuel værdi
Nordmarken 46940 Lem St,m St,1.750.000,02-07-2013,Alm. Salg,6.505,8,Villa,269,2008,,Aktuel værdi
Bredgade 916940 Lem St,m St,400.000,28-06-2013,Alm. Salg,2.500,6,Villa,160,1947,-20 %,Aktuel værdi
Kirkegade 306940 Lem St,m St,183.327,27-06-2013,Fam. Salg,2.059,2,Villa,89,1961,,Aktuel værdi
Nygårdsvej 166940 Lem St,m St,2.200.000,07-06-2013,Alm. Salg,14.765,4,Stuehus,149,1991,,
Dejbjergvej 16940 Lem St,m St,357.435,28-05-2013,Alm. Salg,3.108,5,Villa,115,1917,,Aktuel værdi
Kildebakken 546940 Lem St,m St,960.000,28-04-2013,Alm. Salg,6.400,5,Villa,150,1974,-4 %,Aktuel værdi
Lambækvej 196940 Lem St,m St,900.000,23-02-2013,Alm. Salg,4.687,7,Villa,192,1980,,Aktuel værdi
Skolegade 176940 Lem St,m St,700.000,20-02-2013,Alm. Salg,4.794,4,Villa,146,1987,,Aktuel værdi
Tømmerstræde 46940 Lem St,m St,200.000,08-02-2013,Auktion,1.834,5,Villa,109,1962,,Aktuel værdi
Lambækvej 496940 Lem St,m St,883.000,02-01-2013,Fam. Salg,4.204,7,Stuehus,210,1880,-53 %,
Øster Lemvej 106940 Lem St,m St,119.135,11-12-2012,Alm. Salg,794,4,Stuehus,150,1950,,
Lind Jensens Vej 26940 Lem St,m St,1.000.000,15-11-2012,Alm. Salg,5.952,6,Villa,168,1922,,Aktuel værdi
Lambækvej 136940 Lem St,m St,380.000,11-10-2012,Andet,3.392,5,Villa,112,1949,,Aktuel værdi
Kildebakken 556940 Lem St,m St,690.000,21-09-2012,Alm. Salg,4.207,6,Villa,164,1973,-52 %,Aktuel værdi
Stengaardsvej 96940 Lem St,m St,481.250,20-08-2012,Alm. Salg,5.468,3,Villa,88,1938,,Aktuel værdi
Hykkelbjergvej 296940 Lem St,m St,1.028.621,16-08-2012,Alm. Salg,5.274,6,Villa,195,2006,,Aktuel værdi
Bredgade 13B6940 Lem St,m St,635.000,13-08-2012,Alm. Salg,5.934,3,Villa,107,1967,,Aktuel værdi
Kærvej 46940 Lem St,m St,280.000,10-08-2012,Auktion,5.090,2,Villa,55,1953,,Aktuel værdi
