address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Skodsborgparken 20, ST. TV2942 Skodsborg",borg,4.600.000,03-05-2017,Alm. Salg,39.316,3,Lejlighed,117,1981,,Aktuel værdi
"Skodsborg Strandvej 157A, 1. TV2942 Skodsborg",borg,2.450.000,08-04-2017,Alm. Salg,29.878,3,Lejlighed,82,1934,-2 %,Aktuel værdi
"Skodsborgparken 64, 3. TH2942 Skodsborg",borg,7.250.000,24-03-2017,Andet,54.924,3,Lejlighed,132,1963,,Aktuel værdi
"Skodsborgparken 60, 2. TH2942 Skodsborg",borg,5.325.000,01-03-2017,Alm. Salg,39.738,5,Lejlighed,134,1963,-5 %,Aktuel værdi
"Skodsborgparken 30, 3. TV2942 Skodsborg",borg,3.995.000,15-02-2017,Alm. Salg,48.719,2,Lejlighed,82,1963,0 %,Aktuel værdi
Skodsborgparken 72942 Skodsborg,borg,3.150.000,14-02-2017,Alm. Salg,32.474,3,Rækkehus,97,1920,-10 %,Aktuel værdi
"Solgårdsvej 7, ST. TV2942 Skodsborg",borg,2.440.000,14-02-2017,Alm. Salg,26.813,3,Lejlighed,91,1937,0 %,Aktuel værdi
Skodsborg Strandvej 112942 Skodsborg,borg,13.061.893,08-02-2017,Auktion,40.818,7,Villa,320,1916,,Aktuel værdi
"Solgårdsvej 6, 1. TV2942 Skodsborg",borg,1.500.000,07-02-2017,Alm. Salg,18.987,3,Lejlighed,79,1935,,Aktuel værdi
Frydenlundsvej 142942 Skodsborg,borg,550.000,30-01-2017,Alm. Salg,3.216,6,Villa,171,1919,,Aktuel værdi
Skodsborg Strandvej 2142942 Skodsborg,borg,12.890.000,27-01-2017,Alm. Salg,49.961,4,Villa,258,1978,-14 %,Aktuel værdi
"Høje Skodsborgvej 4, 1. TV2942 Skodsborg",borg,3.500.000,24-01-2017,Alm. Salg,36.458,4,Lejlighed,96,1936,-5 %,Aktuel værdi
"Skodsborgparken 56, 4. TV2942 Skodsborg",borg,5.800.000,22-01-2017,Alm. Salg,52.252,3,Lejlighed,111,1963,-3 %,Aktuel værdi
"Høje Skodsborgvej 2, 2. TH2942 Skodsborg",borg,3.145.000,19-01-2017,Fam. Salg,26.652,4,Lejlighed,118,1936,,Aktuel værdi
"Høje Skodsborgvej 22, 2. TH2942 Skodsborg",borg,3.275.000,19-01-2017,Alm. Salg,41.455,3,Lejlighed,79,1936,-4 %,Aktuel værdi
Højagervej 52942 Skodsborg,borg,3.800.000,12-01-2017,Alm. Salg,44.186,5,Sommerhus,86,1934,-5 %,Aktuel værdi
Skodsborg Strandvej 2882942 Skodsborg,borg,11.300.000,28-12-2016,Alm. Salg,72.435,6,Villa,156,1958,-4 %,Aktuel værdi
"Skodsborgparken 54, 3. TV2942 Skodsborg",borg,4.900.000,19-12-2016,Alm. Salg,44.144,3,Lejlighed,111,1963,0 %,Aktuel værdi
"Skodsborgparken 52, 3. TV2942 Skodsborg",borg,3.395.000,13-12-2016,Alm. Salg,40.416,2,Lejlighed,84,1963,-3 %,Aktuel værdi
Skodsborg Strandvej 152942 Skodsborg,borg,10.200.000,03-12-2016,Alm. Salg,39.230,8,Villa,260,1917,,Aktuel værdi
"Skodsborg Strandvej 157A, ST. TV2942 Skodsborg",borg,2.800.000,17-11-2016,Alm. Salg,28.571,4,Lejlighed,98,1934,,Aktuel værdi
"Skodsborg Strandvej 157A, 1. TH2942 Skodsborg",borg,3.450.000,09-11-2016,Alm. Salg,30.263,5,Lejlighed,114,1934,2 %,Aktuel værdi
Bøllemosevej 22942 Skodsborg,borg,4.125.000,08-11-2016,Alm. Salg,34.663,4,Villa,119,1922,3 %,Aktuel værdi
Enrumvej 242942 Skodsborg,borg,5.350.000,31-10-2016,Alm. Salg,37.152,5,Villa,144,1958,-3 %,Aktuel værdi
"Høje Skodsborgvej 2, 3. TV2942 Skodsborg",borg,4.695.000,21-10-2016,Alm. Salg,48.402,4,Lejlighed,97,1936,0 %,Aktuel værdi
"Skodsborgparken 40, 2. TH2942 Skodsborg",borg,4.900.000,21-10-2016,Alm. Salg,40.833,4,Lejlighed,120,1963,-4 %,Aktuel værdi
"Skodsborgparken 46, 1. TV2942 Skodsborg",borg,3.100.000,12-10-2016,Alm. Salg,36.470,2,Lejlighed,85,1963,-6 %,Aktuel værdi
"Skodsborg Strandvej 157, 1. TH2942 Skodsborg",borg,2.700.000,29-09-2016,Alm. Salg,27.272,4,Lejlighed,99,1934,-3 %,Aktuel værdi
Skodsborg Strandvej 3022942 Skodsborg,borg,11.700.000,02-09-2016,Alm. Salg,57.073,5,Villa,205,2013,,Aktuel værdi
"Skodsborgparken 56, 2. TV2942 Skodsborg",borg,5.400.000,18-08-2016,Alm. Salg,48.648,3,Lejlighed,111,1963,,Aktuel værdi
Skodsborg Strandvej 2752942 Skodsborg,borg,6.900.000,12-08-2016,Alm. Salg,27.165,7,Villa,254,1933,-8 %,Aktuel værdi
"Skodsborgparken 26, 4. TV2942 Skodsborg",borg,5.450.000,11-08-2016,Alm. Salg,49.099,3,Lejlighed,111,1963,-1 %,Aktuel værdi
