address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Rensdyrstien 444873 Væggerløse,løse,1.300.000,24-05-2017,Alm. Salg,14.285,4,Sommerhus,91,2005,-10 %,Aktuel værdi
Bøtølundvej 734873 Væggerløse,løse,640.000,24-05-2017,Alm. Salg,9.142,3,Sommerhus,70,1990,-8 %,Aktuel værdi
Harestien 184873 Væggerløse,løse,750.000,09-05-2017,Fam. Salg,5.725,6,Sommerhus,131,2004,,Aktuel værdi
Lævej 44873 Væggerløse,løse,875.000,06-05-2017,Alm. Salg,10.174,4,Sommerhus,86,1979,-6 %,Aktuel værdi
Bøtø Ringvej 44873 Væggerløse,løse,10.352.000,05-05-2017,Alm. Salg,82.158,5,Stuehus,126,1990,,
Røllikevej 64873 Væggerløse,løse,2.450.000,03-05-2017,Alm. Salg,40.163,4,Sommerhus,61,1950,,Aktuel værdi
Marielyst Strandpark 2054873 Væggerløse,løse,900.000,30-04-2017,Alm. Salg,10.112,4,Sommerhus,89,2007,-10 %,Aktuel værdi
Bæverstien 544873 Væggerløse,løse,2.175.000,27-04-2017,Alm. Salg,12.150,7,Sommerhus,179,2006,-16 %,Aktuel værdi
Gnaverhaven 14873 Væggerløse,løse,1.185.000,27-04-2017,Alm. Salg,12.606,4,Sommerhus,94,2004,-5 %,Aktuel værdi
Rørgræsvej 174873 Væggerløse,løse,1.350.000,26-04-2017,Andet,6.818,6,Sommerhus,198,1972,,Aktuel værdi
Snerlevej 184873 Væggerløse,løse,700.000,26-04-2017,Alm. Salg,14.583,3,Sommerhus,48,2001,,Aktuel værdi
Bøtøvej 71A4873 Væggerløse,løse,2.050.000,23-04-2017,Alm. Salg,26.623,3,Sommerhus,77,1937,-10 %,Aktuel værdi
Stenurtvej 124873 Væggerløse,løse,399.500,20-04-2017,Fam. Salg,5.398,4,Sommerhus,74,2003,,Aktuel værdi
Bøtølundvej 354873 Væggerløse,løse,500.000,20-04-2017,Alm. Salg,7.142,3,Sommerhus,70,1990,-16 %,Aktuel værdi
Storpibervej 154873 Væggerløse,løse,525.000,19-04-2017,Alm. Salg,11.666,3,Sommerhus,45,1947,,Aktuel værdi
Bæverstien 654873 Væggerløse,løse,1.545.000,19-04-2017,Alm. Salg,11.704,6,Sommerhus,132,2004,-3 %,Aktuel værdi
Gl. Landevej 1404873 Væggerløse,løse,250.000,18-04-2017,Alm. Salg,2.032,4,Villa,123,1910,-9 %,Aktuel værdi
Karsevej 64873 Væggerløse,løse,1.083.333,17-04-2017,Alm. Salg,11.904,4,Sommerhus,91,2010,-13 %,Aktuel værdi
Guldregnvej 114873 Væggerløse,løse,895.000,15-04-2017,Alm. Salg,11.187,3,Sommerhus,80,1978,2 %,Aktuel værdi
Irisvej 154873 Væggerløse,løse,660.000,12-04-2017,Alm. Salg,9.850,3,Sommerhus,67,1971,-4 %,Aktuel værdi
Bøtøvej 79A4873 Væggerløse,løse,2.250.000,05-04-2017,Fam. Salg,36.290,1,Sommerhus,62,1932,,Aktuel værdi
Rensdyrstien 54873 Væggerløse,løse,1.125.000,02-04-2017,Alm. Salg,15.410,3,Sommerhus,73,2001,-6 %,Aktuel værdi
Rødtjørnevej 134873 Væggerløse,løse,380.000,31-03-2017,Alm. Salg,6.785,4,Sommerhus,56,1950,-5 %,Aktuel værdi
Bynkevej 124873 Væggerløse,løse,1.350.000,31-03-2017,Alm. Salg,12.980,5,Sommerhus,104,1987,-3 %,Aktuel værdi
Bragesvej 474873 Væggerløse,løse,1.500.000,24-03-2017,Alm. Salg,5.769,6,Villa,260,2008,0 %,Aktuel værdi
Regnfangvej 344873 Væggerløse,løse,850.000,24-03-2017,Alm. Salg,10.493,4,Sommerhus,81,1974,-8 %,Aktuel værdi
Skarntydevej 114873 Væggerløse,løse,950.000,23-03-2017,Alm. Salg,8.796,5,Sommerhus,108,1967,-12 %,Aktuel værdi
Friggasvej 104873 Væggerløse,løse,875.000,22-03-2017,Alm. Salg,6.730,4,Villa,130,1969,-7 %,Aktuel værdi
Snebærvej 144873 Væggerløse,løse,150.000,20-03-2017,Fam. Salg,1.948,3,Sommerhus,77,1973,,Aktuel værdi
Bøgevænget 194873 Væggerløse,løse,1.065.000,18-03-2017,Alm. Salg,12.987,4,Sommerhus,82,1980,-9 %,Aktuel værdi
Rødegvej 154873 Væggerløse,løse,750.000,18-03-2017,Alm. Salg,14.705,2,Sommerhus,51,1974,-6 %,Aktuel værdi
Skovfyrvej 94873 Væggerløse,løse,1.150.000,18-03-2017,Alm. Salg,11.979,5,Sommerhus,96,1969,-11 %,Aktuel værdi
Bøtøvej 2444873 Væggerløse,løse,816.000,17-03-2017,Fam. Salg,8.774,4,Sommerhus,93,1977,,Aktuel værdi
Pæonvej 24873 Væggerløse,løse,700.000,16-03-2017,Alm. Salg,6.363,3,Sommerhus,110,1962,,Aktuel værdi
Gøgeurtvej 104873 Væggerløse,løse,1.600.000,16-03-2017,Alm. Salg,18.390,5,Sommerhus,87,1972,-6 %,Aktuel værdi
Sneppevej 24873 Væggerløse,løse,495.000,15-03-2017,Alm. Salg,3.586,5,Villa,138,1972,,Aktuel værdi
Bøtølundvej 1674873 Væggerløse,løse,650.000,15-03-2017,Alm. Salg,9.285,3,Sommerhus,70,1990,-12 %,Aktuel værdi
Rødtopvej 224873 Væggerløse,løse,678.126,13-03-2017,Alm. Salg,6.520,6,Sommerhus,104,1973,,Aktuel værdi
Gedser Landevej 274873 Væggerløse,løse,525.000,10-03-2017,Alm. Salg,4.166,4,Villa,126,1934,-12 %,Aktuel værdi
Bæverstien 484873 Væggerløse,løse,1.525.000,09-03-2017,Alm. Salg,10.099,7,Sommerhus,151,2005,-4 %,Aktuel værdi
Sølvgranvej 234873 Væggerløse,løse,975.000,07-03-2017,Alm. Salg,10.597,4,Sommerhus,92,2002,-11 %,Aktuel værdi
Perleuglevej 444873 Væggerløse,løse,1.050.000,06-03-2017,Alm. Salg,11.413,3,Sommerhus,92,1976,-9 %,Aktuel værdi
Sølvpoppelvej 24873 Væggerløse,løse,501.500,03-03-2017,Fam. Salg,11.940,3,Sommerhus,42,1962,,Aktuel værdi
Bøtøvej 1114873 Væggerløse,løse,1.110.000,03-03-2017,Alm. Salg,13.373,4,Engroshandel,83,1937,,Aktuel værdi
Krondyrstien 144873 Væggerløse,løse,1.025.000,02-03-2017,Alm. Salg,13.486,4,Sommerhus,76,2003,-6 %,Aktuel værdi
Astersvej 54873 Væggerløse,løse,575.000,01-03-2017,Alm. Salg,23.000,3,Sommerhus,25,1964,,Aktuel værdi
Elsdyrstien 324873 Væggerløse,løse,1.550.000,23-02-2017,Alm. Salg,14.903,4,Sommerhus,104,2006,-3 %,Aktuel værdi
Trehagevej 1B4873 Væggerløse,løse,500.000,23-02-2017,Alm. Salg,7.042,4,Sommerhus,71,1972,-9 %,Aktuel værdi
Rypelyng 34873 Væggerløse,løse,886.000,21-02-2017,Alm. Salg,11.075,3,Sommerhus,80,1969,,Aktuel værdi
