address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Forsythiavej 557000 Fredericia,icia,250.000,10-05-2017,Andet,1.851,5,Rækkehus,135,2001,,Aktuel værdi
Jacob Hansens Vej 97000 Fredericia,icia,1.250.000,10-05-2017,Fam. Salg,10.245,4,Villa,122,1963,,Aktuel værdi
"Ydunsvej 51, 2. TH7000 Fredericia",icia,825.000,10-05-2017,Alm. Salg,8.870,5,Lejlighed,93,1957,,Aktuel værdi
Erritsø Engvej 47000 Fredericia,icia,550.000,10-05-2017,Andet,7.432,4,Villa,74,1952,,Aktuel værdi
Huslodsvej 297000 Fredericia,icia,850.000,08-05-2017,Fam. Salg,6.439,3,Villa,132,1922,,Aktuel værdi
Sonnesvej 507000 Fredericia,icia,575.000,08-05-2017,Fam. Salg,5.867,4,Rækkehus,98,1968,,Aktuel værdi
Holtebakken 197000 Fredericia,icia,600.000,08-05-2017,Alm. Salg,2.575,7,Villa,233,1968,,Aktuel værdi
"Vesterbrogade 35, 3. TV7000 Fredericia",icia,685.000,01-05-2017,Alm. Salg,9.785,3,Lejlighed,70,1955,-1 %,Aktuel værdi
Polluxvænget 47000 Fredericia,icia,668.406,30-04-2017,Andet,7.110,4,Villa,94,1969,,Aktuel værdi
Krogårdsparken 27000 Fredericia,icia,596.500,28-04-2017,Fam. Salg,4.696,4,Villa,127,1984,,Aktuel værdi
"Jernbanegade 25, ST. TH7000 Fredericia",icia,870.000,27-04-2017,Alm. Salg,11.756,3,Lejlighed,74,1956,-3 %,Aktuel værdi
Tolstrup Allé 17000 Fredericia,icia,1.115.000,26-04-2017,Alm. Salg,6.636,5,Villa,168,1887,-3 %,Aktuel værdi
Damvej 27000 Fredericia,icia,1.010.000,25-04-2017,Fam. Salg,3.156,11,Villa,320,1978,,Aktuel værdi
Frisenborgvænget 167000 Fredericia,icia,889.000,24-04-2017,Fam. Salg,5.810,4,Villa,153,2006,,Aktuel værdi
Grønkjærsvej 477000 Fredericia,icia,1.650.000,22-04-2017,Alm. Salg,14.473,4,Villa,114,1968,-1 %,Aktuel værdi
Torpsgade 217000 Fredericia,icia,1.065.000,21-04-2017,Alm. Salg,8.520,4,Villa,125,1943,-3 %,Aktuel værdi
"Jernbanegade 15, 4. TV7000 Fredericia",icia,785.000,21-04-2017,Alm. Salg,9.345,4,Lejlighed,84,1935,-1 %,Aktuel værdi
Hannerup Engvej 627000 Fredericia,icia,800.000,11-04-2017,Fam. Salg,6.015,5,Villa,133,1968,,Aktuel værdi
Bissensvej 147000 Fredericia,icia,1.125.000,11-04-2017,Alm. Salg,10.227,4,Villa,110,1970,-2 %,Aktuel værdi
Martine Christoffersens Vej 797000 Fredericia,icia,650.000,11-04-2017,Alm. Salg,3.672,6,Villa,177,2016,,Aktuel værdi
"Havepladsvej 174, 1. TV7000 Fredericia",icia,975.000,10-04-2017,Alm. Salg,11.746,3,Lejlighed,83,1966,0 %,Aktuel værdi
Lumbyesvej 117000 Fredericia,icia,1.200.000,10-04-2017,Alm. Salg,8.275,5,Villa,145,1972,0 %,Aktuel værdi
Slåenvej 537000 Fredericia,icia,1.200.000,07-04-2017,Alm. Salg,10.810,4,Villa,111,1981,-7 %,Aktuel værdi
Højgårdsvej 87000 Fredericia,icia,2.110.000,07-04-2017,Alm. Salg,11.722,5,Villa,180,1997,-4 %,Aktuel værdi
Nymarksvej 697000 Fredericia,icia,1.190.000,07-04-2017,Fam. Salg,7.986,6,Villa,149,1933,,Aktuel værdi
Trelde Næsvej 1067000 Fredericia,icia,3.975.000,06-04-2017,Alm. Salg,29.227,5,Villa,136,1962,-1 %,Aktuel værdi
Godthåbsvej 117000 Fredericia,icia,1.675.000,06-04-2017,Alm. Salg,10.806,4,Villa,155,1970,0 %,Aktuel værdi
Carit Etlars Vej 37000 Fredericia,icia,777.059,05-04-2017,Alm. Salg,5.755,4,Villa,135,1923,,Aktuel værdi
Stenten 1197000 Fredericia,icia,1.030.000,03-04-2017,Alm. Salg,9.626,4,Villa,107,1976,-2 %,Aktuel værdi
"Calvinsvej 41, 27000 Fredericia",icia,585.000,03-04-2017,Alm. Salg,9.915,2,Lejlighed,59,1938,-2 %,Aktuel værdi
Oktobervej 47000 Fredericia,icia,250.000,03-04-2017,Alm. Salg,7.575,2,Kolonihavehus,33,1955,,Aktuel værdi
