address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Fabjergvej 147620 Lemvig,mvig,300.000,17-05-2017,Alm. Salg,3.571,3,Villa,84,1959,,Aktuel værdi
Strøggade 327620 Lemvig,mvig,250.000,02-05-2017,Alm. Salg,2.192,4,Villa,114,1960,,Aktuel værdi
Lemvigvej 127620 Lemvig,mvig,1.594.154,01-05-2017,Fam. Salg,5.313,10,Stuehus,300,1838,,
Kåsgårdvej 307620 Lemvig,mvig,1.050.000,26-04-2017,Alm. Salg,8.823,5,Sommerhus,119,1965,-12 %,Aktuel værdi
Søgårdevejen 57620 Lemvig,mvig,600.000,24-04-2017,Alm. Salg,13.333,3,Sommerhus,45,1935,-7 %,Aktuel værdi
Øster Lundgårdvej 327620 Lemvig,mvig,1.240.000,24-04-2017,Alm. Salg,7.167,6,Villa,173,1900,-4 %,Aktuel værdi
Jens Søndergårds Vej 207620 Lemvig,mvig,950.000,21-04-2017,Alm. Salg,6.785,4,Villa,140,1967,-5 %,Aktuel værdi
Algade 97620 Lemvig,mvig,475.000,20-04-2017,Alm. Salg,3.006,6,Villa,158,1930,-4 %,Aktuel værdi
Remmerstrandvej 1187620 Lemvig,mvig,150.000,20-04-2017,Alm. Salg,1.515,5,Villa,99,1910,,Aktuel værdi
Thøger Larsens Vej 287620 Lemvig,mvig,1.300.000,11-04-2017,Alm. Salg,11.206,3,Villa,116,1964,,Aktuel værdi
Bjerrumvej 97620 Lemvig,mvig,2.500.000,05-04-2017,Alm. Salg,27.777,4,Stuehus,90,1920,,
Søhøj 27620 Lemvig,mvig,1.085.000,04-04-2017,Alm. Salg,7.233,5,Villa,150,1975,-6 %,Aktuel værdi
Højgårdvej 57620 Lemvig,mvig,1.075.000,03-04-2017,Alm. Salg,5.375,8,Stuehus,200,1914,,
Vestermark 27620 Lemvig,mvig,87.500,27-03-2017,Alm. Salg,705,3,Villa,124,1920,-55 %,Aktuel værdi
Frederiksgade 6B7620 Lemvig,mvig,770.000,24-03-2017,Alm. Salg,7.700,3,Rækkehus,100,1981,-3 %,Aktuel værdi
Vinkelhagevej 467620 Lemvig,mvig,425.000,19-03-2017,Alm. Salg,8.673,2,Sommerhus,49,1977,,Aktuel værdi
Ydunslund 137620 Lemvig,mvig,780.000,13-03-2017,Alm. Salg,6.446,5,Villa,121,1959,-10 %,Aktuel værdi
Transvej 34A7620 Lemvig,mvig,150.000,13-03-2017,Alm. Salg,622,12,Villa,241,1878,,Aktuel værdi
Uglevej 117620 Lemvig,mvig,1.075.000,11-03-2017,Alm. Salg,7.624,5,Villa,141,1975,-10 %,Aktuel værdi
Ellemosevej 197620 Lemvig,mvig,150.000,10-03-2017,Alm. Salg,1.428,3,Sommerhus,105,1910,-9 %,Aktuel værdi
Remmerstrandvej 175B7620 Lemvig,mvig,575.000,08-03-2017,Alm. Salg,7.187,3,Villa,80,1897,-18 %,Aktuel værdi
Skrænten 607620 Lemvig,mvig,305.000,07-03-2017,Alm. Salg,3.719,3,Villa,82,1955,,Aktuel værdi
Fabjergvej 1417620 Lemvig,mvig,26.750.000,05-03-2017,Alm. Salg,85.191,9,Stuehus,314,1914,,
Porsevej 207620 Lemvig,mvig,1.375.000,02-03-2017,Alm. Salg,13.480,4,Sommerhus,102,2007,-7 %,Aktuel værdi
Lyngsletten 507620 Lemvig,mvig,1.075.000,01-03-2017,Alm. Salg,13.109,4,Sommerhus,82,1998,-10 %,Aktuel værdi
Kabbelvej 507620 Lemvig,mvig,620.000,27-02-2017,Fam. Salg,4.960,3,Stuehus,125,1927,,
Østergade 257620 Lemvig,mvig,550.000,27-02-2017,Alm. Salg,6.626,3,Rækkehus,83,1877,-3 %,Aktuel værdi
Nørreled 157620 Lemvig,mvig,870.000,27-02-2017,Alm. Salg,6.796,5,Villa,128,1963,-2 %,Aktuel værdi
Havtoften 1247620 Lemvig,mvig,459.000,25-02-2017,Fam. Salg,8.500,3,Sommerhus,54,1989,,Aktuel værdi
Myntevej 387620 Lemvig,mvig,2.032.000,24-02-2017,Alm. Salg,23.356,4,Sommerhus,87,2005,-4 %,Aktuel værdi
Kirkebyen 47620 Lemvig,mvig,235.000,23-02-2017,Alm. Salg,2.373,4,Villa,99,1967,,Aktuel værdi
Haldvej 37620 Lemvig,mvig,500.000,23-02-2017,Alm. Salg,5.000,4,Stuehus,100,1926,-5 %,
Thøger Larsens Vej 97620 Lemvig,mvig,1.525.000,21-02-2017,Alm. Salg,11.730,5,Villa,130,1954,-7 %,Aktuel værdi
"Vesterhavsgade 2L, ST7620 Lemvig",mvig,765.000,17-02-2017,Fam. Salg,12.142,2,Rækkehus,63,1987,,Aktuel værdi
"Vesterhavsgade 2L, 17620 Lemvig",mvig,965.000,17-02-2017,Fam. Salg,12.215,2,Rækkehus,79,1987,,Aktuel værdi
Skrænten 54A7620 Lemvig,mvig,350.000,17-02-2017,Alm. Salg,4.117,4,Villa,85,1957,-21 %,Aktuel værdi
Vinkelvej 217620 Lemvig,mvig,960.000,16-02-2017,Alm. Salg,7.272,5,Villa,132,1932,-4 %,Aktuel værdi
Bøgelundvej 697620 Lemvig,mvig,10.000,06-02-2017,Andet,82,6,Villa,121,1957,,Aktuel værdi
Gefionsvej 37620 Lemvig,mvig,3.225.000,06-02-2017,Alm. Salg,13.163,6,Villa,245,2008,0 %,Aktuel værdi
Nejrupvej 97620 Lemvig,mvig,680.000,05-02-2017,Alm. Salg,3.035,8,Villa,224,1900,-5 %,Aktuel værdi
Rammevej 237620 Lemvig,mvig,99.000,05-02-2017,Alm. Salg,1.571,3,Villa,63,1958,0 %,Aktuel værdi
Skovstjernevej 207620 Lemvig,mvig,1.220.000,01-02-2017,Alm. Salg,16.944,4,Sommerhus,72,1978,-9 %,Aktuel værdi
Anemonevej 187620 Lemvig,mvig,800.000,01-02-2017,Alm. Salg,11.428,3,Sommerhus,70,2002,,Aktuel værdi
Gjelleroddevej 407620 Lemvig,mvig,1.900.000,30-01-2017,Alm. Salg,9.595,4,Villa,198,1870,-14 %,Aktuel værdi
Bøgelundvej 437620 Lemvig,mvig,530.000,30-01-2017,Alm. Salg,2.896,5,Villa,183,1975,,Aktuel værdi
Nylund 167620 Lemvig,mvig,1.025.000,27-01-2017,Alm. Salg,7.218,5,Villa,142,1976,-2 %,Aktuel værdi
Kåsgårdvej 37620 Lemvig,mvig,580.000,26-01-2017,Alm. Salg,7.073,5,Villa,82,1955,-15 %,Aktuel værdi
Mads Kjærs Vej 197620 Lemvig,mvig,450.000,24-01-2017,Alm. Salg,4.166,5,Villa,108,1960,0 %,Aktuel værdi
"Løkkevej 24, ST. 97620 Lemvig",mvig,525.000,23-01-2017,Alm. Salg,9.545,3,Sommerhus,55,1972,,Aktuel værdi
Øster Nørbyvej 267620 Lemvig,mvig,350.000,23-01-2017,Fam. Salg,2.430,4,Villa,144,1977,,Aktuel værdi
Bækkelundvej 117620 Lemvig,mvig,1.125.000,19-01-2017,Alm. Salg,5.769,6,Villa,195,1984,0 %,Aktuel værdi
Houmåvej 247620 Lemvig,mvig,606.373,18-01-2017,Fam. Salg,3.225,6,Villa,188,1939,,Aktuel værdi
Gyvelvej 237620 Lemvig,mvig,1.105.000,14-01-2017,Fam. Salg,14.166,4,Sommerhus,78,1997,,Aktuel værdi
Vinkelhagevej 1067620 Lemvig,mvig,675.000,12-01-2017,Alm. Salg,13.775,2,Sommerhus,49,1977,,Aktuel værdi
Vesterled 357620 Lemvig,mvig,600.000,11-01-2017,Alm. Salg,8.333,3,Rækkehus,72,1953,-7 %,Aktuel værdi
Sejbjerg 287620 Lemvig,mvig,406.500,11-01-2017,Alm. Salg,3.662,4,Villa,111,1967,-14 %,Aktuel værdi
Astersvej 107620 Lemvig,mvig,1.725.000,09-01-2017,Alm. Salg,9.426,6,Villa,183,1912,11 %,Aktuel værdi
Fabjergvej 167620 Lemvig,mvig,600.000,03-01-2017,Alm. Salg,7.894,3,Villa,76,1961,,Aktuel værdi
Vinkelhagevej 567620 Lemvig,mvig,450.500,03-01-2017,Fam. Salg,9.193,2,Sommerhus,49,1977,,Aktuel værdi
Bellisvej 1227620 Lemvig,mvig,930.000,29-12-2016,Alm. Salg,10.449,4,Sommerhus,89,2013,,Aktuel værdi
Huggersgårdvej 447620 Lemvig,mvig,400.000,27-12-2016,Alm. Salg,1.785,7,Stuehus,224,1920,,
Porsevej 247620 Lemvig,mvig,821.000,25-12-2016,Fam. Salg,7.017,5,Sommerhus,117,2004,,Aktuel værdi
Vinkelhagevej 167620 Lemvig,mvig,547.000,24-12-2016,Alm. Salg,11.163,2,Sommerhus,49,1977,,Aktuel værdi
Vandborgvej 837620 Lemvig,mvig,23.200.000,21-12-2016,Alm. Salg,90.980,8,Stuehus,255,1907,,
Ringkøbingvej 1237620 Lemvig,mvig,15.000,20-12-2016,Alm. Salg,157,4,Villa,95,1952,,Aktuel værdi
Vestermøllevej 597620 Lemvig,mvig,353.138,20-12-2016,Alm. Salg,1.522,9,Stuehus,232,1950,,
Knud Eels Vej 47620 Lemvig,mvig,1.287.500,20-12-2016,Alm. Salg,9.608,5,Villa,134,1996,-5 %,Aktuel værdi
Fabjergstad 227620 Lemvig,mvig,1.250.000,19-12-2016,Alm. Salg,6.218,5,Villa,201,1905,,Aktuel værdi
Mattrupsvej 147620 Lemvig,mvig,1.790.000,19-12-2016,Alm. Salg,9.179,7,Villa,195,1960,,Aktuel værdi
Saugmandsvej 417620 Lemvig,mvig,9.250.000,17-12-2016,Alm. Salg,27.366,10,Stuehus,338,1898,,
Bloksgårdvej 47620 Lemvig,mvig,190.000,16-12-2016,Alm. Salg,1.520,5,Stuehus,125,1929,,
Annasvej 47620 Lemvig,mvig,42.000,15-12-2016,Auktion,308,4,Villa,136,1973,,Aktuel værdi
"Vesterhavsgade 2B, ST. TH7620 Lemvig",mvig,770.000,14-12-2016,Alm. Salg,12.031,2,Rækkehus,64,1987,,Aktuel værdi
Dalvej 37620 Lemvig,mvig,50.000,14-12-2016,Alm. Salg,400,5,Villa,125,1915,-67 %,Aktuel værdi
"Vesterhavsgade 2A, ST7620 Lemvig",mvig,795.000,14-12-2016,Alm. Salg,11.865,2,Rækkehus,67,1987,,Aktuel værdi
Myntevej 367620 Lemvig,mvig,2.150.000,12-12-2016,Fam. Salg,18.220,4,Sommerhus,118,2008,,Aktuel værdi
Mattrupsvej 417620 Lemvig,mvig,880.000,10-12-2016,Alm. Salg,5.906,5,Villa,149,1968,-11 %,Aktuel værdi
Nellikevej 137620 Lemvig,mvig,600.000,09-12-2016,Alm. Salg,6.666,5,Sommerhus,90,1978,,Aktuel værdi
Jupitervej 157620 Lemvig,mvig,865.000,09-12-2016,Alm. Salg,3.760,6,Villa,230,1924,-13 %,Aktuel værdi
Tvedvej 27620 Lemvig,mvig,490.000,09-12-2016,Fam. Salg,2.462,5,Villa,199,1928,,Aktuel værdi
Remmerstrandvej 667620 Lemvig,mvig,446.353,08-12-2016,Auktion,2.188,8,Stuehus,204,1903,-55 %,
"Løkkevej 24, ST. 157620 Lemvig",mvig,575.000,07-12-2016,Alm. Salg,10.454,3,Sommerhus,55,1972,,Aktuel værdi
Ballebyvej 17620 Lemvig,mvig,390.000,06-12-2016,Alm. Salg,2.805,5,Villa,139,1972,,Aktuel værdi
Strøggade 187620 Lemvig,mvig,95.000,06-12-2016,Alm. Salg,1.067,4,Villa,89,1965,-67 %,Aktuel værdi
Grønningen 377620 Lemvig,mvig,3.590.000,03-12-2016,Alm. Salg,18.894,3,Villa,190,1954,0 %,Aktuel værdi
Muldtoftvej 107620 Lemvig,mvig,1.225.000,01-12-2016,Alm. Salg,8.166,6,Stuehus,150,1926,-5 %,
Gudumbro 577620 Lemvig,mvig,298.268,01-12-2016,Alm. Salg,2.663,4,Villa,112,1926,,Aktuel værdi
Emilielystvej 677620 Lemvig,mvig,1.275.000,30-11-2016,Alm. Salg,7.285,4,Villa,175,1977,-2 %,Aktuel værdi
Søndermarken 77620 Lemvig,mvig,600.000,25-11-2016,Alm. Salg,5.128,4,Rækkehus,117,1982,-4 %,Aktuel værdi
Nørremøllevej 227620 Lemvig,mvig,475.000,24-11-2016,Alm. Salg,3.518,3,Stuehus,135,1924,-14 %,
Ydunslund 267620 Lemvig,mvig,1.220.000,23-11-2016,Alm. Salg,7.530,4,Villa,162,1974,-2 %,Aktuel værdi
Hovedgaden 747620 Lemvig,mvig,200.000,23-11-2016,Alm. Salg,1.960,3,Villa,102,1961,-32 %,Aktuel værdi
Lisbyvej 97620 Lemvig,mvig,408.000,21-11-2016,Alm. Salg,3.709,4,Villa,110,1916,,Aktuel værdi
Vesterhavsgade 17620 Lemvig,mvig,1.025.245,20-11-2016,Fam. Salg,7.169,3,Villa,143,1940,-57 %,Aktuel værdi
Frederiksgade 9A7620 Lemvig,mvig,815.000,18-11-2016,Alm. Salg,7.409,3,Rækkehus,110,1980,0 %,Aktuel værdi
Fjaltringbyvej 777620 Lemvig,mvig,323.000,13-11-2016,Fam. Salg,4.614,2,Villa,70,1942,,Aktuel værdi
Søhøj 47620 Lemvig,mvig,565.000,11-11-2016,Alm. Salg,4.788,4,Villa,118,1971,,Aktuel værdi
Thøger Larsens Vej 17620 Lemvig,mvig,600.000,09-11-2016,Andet,3.314,6,Villa,181,1880,,Aktuel værdi
"Vasen 1B, 3. TH7620 Lemvig",mvig,410.000,08-11-2016,Alm. Salg,6.307,3,Lejlighed,65,1935,-14 %,Aktuel værdi
Bellisvej 807620 Lemvig,mvig,1.600.000,07-11-2016,Alm. Salg,18.823,3,Sommerhus,85,1970,-11 %,Aktuel værdi
Nylund 207620 Lemvig,mvig,1.785.000,04-11-2016,Alm. Salg,7.828,4,Villa,228,1974,-3 %,Aktuel værdi
Strøggade 377620 Lemvig,mvig,185.000,04-11-2016,Alm. Salg,2.312,4,Villa,80,1951,-21 %,Aktuel værdi
Skrænten 337620 Lemvig,mvig,300.000,03-11-2016,Alm. Salg,3.703,3,Villa,81,1952,-10 %,Aktuel værdi
Hovedgaden 47620 Lemvig,mvig,130.673,03-11-2016,Auktion,1.136,5,Villa,115,1928,,Aktuel værdi
Østergade 427620 Lemvig,mvig,400.000,03-11-2016,Alm. Salg,3.252,6,Villa,123,1903,-8 %,Aktuel værdi
Remmerstrandvej 187620 Lemvig,mvig,775.000,28-10-2016,Alm. Salg,4.305,5,Villa,180,1880,0 %,Aktuel værdi
Houlindvej 167620 Lemvig,mvig,105.000,27-10-2016,Auktion,606,7,Villa,173,1947,,Aktuel værdi
Houlindvej 437620 Lemvig,mvig,435.000,26-10-2016,Alm. Salg,4.578,4,Villa,95,1900,0 %,Aktuel værdi
Banegårdssti 47620 Lemvig,mvig,350.000,25-10-2016,Alm. Salg,2.916,4,Villa,120,1890,,Aktuel værdi
Mattrupsvej 467620 Lemvig,mvig,1.460.000,25-10-2016,Alm. Salg,7.156,6,Villa,204,1967,-2 %,Aktuel værdi
Vinkelhagevej 317620 Lemvig,mvig,430.000,25-10-2016,Alm. Salg,8.775,2,Sommerhus,49,1977,,Aktuel værdi
Ydunslund 17620 Lemvig,mvig,450.000,24-10-2016,Alm. Salg,4.500,4,Villa,100,1961,,Aktuel værdi
Vesterled 297620 Lemvig,mvig,810.000,21-10-2016,Alm. Salg,10.945,3,Rækkehus,74,1953,,Aktuel værdi
Fabjergstad 537620 Lemvig,mvig,195.000,18-10-2016,Alm. Salg,1.373,6,Villa,142,1898,0 %,Aktuel værdi
Klintevej 117620 Lemvig,mvig,1.485.000,17-10-2016,Alm. Salg,17.891,4,Sommerhus,83,1999,-4 %,Aktuel værdi
Fladhedevej 87620 Lemvig,mvig,14.400.000,14-10-2016,Alm. Salg,56.916,8,Stuehus,253,2014,,
Nybrovej 107620 Lemvig,mvig,850.000,14-10-2016,Alm. Salg,7.589,4,Villa,112,1963,,Aktuel værdi
Mimersvej 617620 Lemvig,mvig,780.000,11-10-2016,Fam. Salg,4.844,6,Villa,161,1999,,Aktuel værdi
Porsevej 557620 Lemvig,mvig,1.110.000,11-10-2016,Alm. Salg,13.373,4,Sommerhus,83,2006,-7 %,Aktuel værdi
Rønbjerghage 127620 Lemvig,mvig,925.000,10-10-2016,Alm. Salg,7.520,4,Villa,123,1958,-4 %,Aktuel værdi
Vinkelhagevej 937620 Lemvig,mvig,730.000,09-10-2016,Alm. Salg,14.897,2,Sommerhus,49,1977,,Aktuel værdi
Skovstjernevej 17620 Lemvig,mvig,1.195.000,08-10-2016,Alm. Salg,13.277,6,Sommerhus,90,1972,-8 %,Aktuel værdi
Thingtoftevej 67620 Lemvig,mvig,230.000,07-10-2016,Alm. Salg,2.371,3,Villa,97,1972,-6 %,Aktuel værdi
"Vesterhavsgade 2A, 17620 Lemvig",mvig,680.000,05-10-2016,Alm. Salg,13.076,2,Rækkehus,52,1987,,Aktuel værdi
Brændgårdvej 37620 Lemvig,mvig,500.000,01-10-2016,Alm. Salg,3.164,5,Stuehus,158,1800,-79 %,
Torsvej 1217620 Lemvig,mvig,1.200.000,30-09-2016,Alm. Salg,7.228,5,Villa,166,1976,-5 %,Aktuel værdi
Røllikevej 17620 Lemvig,mvig,1.572.500,29-09-2016,Fam. Salg,14.834,4,Sommerhus,106,2000,,Aktuel værdi
Nørrebjerg 77620 Lemvig,mvig,1.800.000,28-09-2016,Alm. Salg,13.740,3,Villa,131,1907,-7 %,Aktuel værdi
Smedevej 157620 Lemvig,mvig,250.000,23-09-2016,Alm. Salg,1.562,7,Villa,160,1910,-33 %,Aktuel værdi
Rammegårdvej 17620 Lemvig,mvig,225.000,23-09-2016,Alm. Salg,1.510,5,Villa,149,1967,-8 %,Aktuel værdi
Skovlyvej 77620 Lemvig,mvig,2.300.000,23-09-2016,Alm. Salg,10.502,4,Stuehus,219,1951,,
Stranden 357620 Lemvig,mvig,620.000,21-09-2016,Alm. Salg,6.739,3,Sommerhus,92,1970,-5 %,Aktuel værdi
Vestergårdvej 47620 Lemvig,mvig,960.000,21-09-2016,Alm. Salg,4.752,7,Stuehus,202,1979,,
Voldervej 307620 Lemvig,mvig,305.000,17-09-2016,Fam. Salg,1.942,5,Villa,157,1927,,Aktuel værdi
Vinkelhagevej 1187620 Lemvig,mvig,530.000,16-09-2016,Alm. Salg,10.600,2,Sommerhus,50,1977,,Aktuel værdi
Bellisvej 1187620 Lemvig,mvig,1.600.000,11-09-2016,Alm. Salg,19.047,2,Sommerhus,84,2004,-6 %,Aktuel værdi
Søndervang 21A7620 Lemvig,mvig,1.165.000,10-09-2016,Alm. Salg,13.238,3,Rækkehus,88,1962,,Aktuel værdi
Seminarievej 207620 Lemvig,mvig,400.000,10-09-2016,Fam. Salg,1.895,7,Villa,211,1952,,Aktuel værdi
Porsevej 67620 Lemvig,mvig,380.500,06-09-2016,Fam. Salg,7.610,3,Sommerhus,50,1900,,Aktuel værdi
Nyborgvej 87620 Lemvig,mvig,1.100.000,06-09-2016,Andet,4.867,6,Villa,226,1848,,Aktuel værdi
Søhøj 177620 Lemvig,mvig,1.950.000,03-09-2016,Alm. Salg,7.090,7,Villa,275,1970,,Aktuel værdi
Vester Lemtorp 517620 Lemvig,mvig,2.100.000,02-09-2016,Alm. Salg,9.952,6,Villa,211,1973,,Aktuel værdi
Kåsgårdvej 17620 Lemvig,mvig,1.050.000,02-09-2016,Alm. Salg,5.072,6,Villa,207,1969,-30 %,Aktuel værdi
Fuglsangsvej 47620 Lemvig,mvig,1.205.000,02-09-2016,Alm. Salg,6.179,8,Villa,195,1970,10 %,Aktuel værdi
Vesterhavsgade 127620 Lemvig,mvig,575.000,02-09-2016,Alm. Salg,8.455,3,Villa,68,1880,-3 %,Aktuel værdi
Gammel Landevej 2A7620 Lemvig,mvig,1.250.000,31-08-2016,Alm. Salg,11.904,5,Villa,105,1930,,Aktuel værdi
Vinkelvej 27620 Lemvig,mvig,475.000,30-08-2016,Alm. Salg,5.053,4,Villa,94,1965,-11 %,Aktuel værdi
Porsevej 597620 Lemvig,mvig,450.000,30-08-2016,Alm. Salg,8.653,3,Sommerhus,52,1998,-10 %,Aktuel værdi
Bøgelundvej 257620 Lemvig,mvig,515.000,29-08-2016,Alm. Salg,4.327,5,Villa,119,1948,,Aktuel værdi
Østerbjerg 1A7620 Lemvig,mvig,2.200.000,29-08-2016,Alm. Salg,8.979,8,Villa,245,1909,0 %,Aktuel værdi
Bakkevej 187620 Lemvig,mvig,750.000,27-08-2016,Alm. Salg,7.731,4,Villa,97,1962,-9 %,Aktuel værdi
Vesterhavsgade 117620 Lemvig,mvig,555.000,26-08-2016,Alm. Salg,4.625,4,Villa,120,1905,,Aktuel værdi
Vesterhavsgade 57620 Lemvig,mvig,255.000,25-08-2016,Alm. Salg,4.322,1,Villa,59,1914,-24 %,Aktuel værdi
Ydunslund 427620 Lemvig,mvig,1.165.000,24-08-2016,Alm. Salg,7.715,5,Villa,151,1973,-5 %,Aktuel værdi
Høgevej 57620 Lemvig,mvig,600.000,24-08-2016,Alm. Salg,5.128,4,Rækkehus,117,1975,,Aktuel værdi
Remmerstrandvej 1047620 Lemvig,mvig,360.000,22-08-2016,Alm. Salg,3.829,4,Villa,94,1920,-15 %,Aktuel værdi
Rolighedsvej 57620 Lemvig,mvig,627.500,19-08-2016,Fam. Salg,3.648,5,Villa,172,1971,,Aktuel værdi
Bellisvej 1027620 Lemvig,mvig,3.744.931,17-08-2016,Alm. Salg,52.745,3,Sommerhus,71,1971,,Aktuel værdi
Ydunsvænge 127620 Lemvig,mvig,1.420.000,17-08-2016,Alm. Salg,7.717,5,Villa,184,1988,-7 %,Aktuel værdi
Teglgårdsvej 307620 Lemvig,mvig,1.587.500,17-08-2016,Alm. Salg,6.559,7,Villa,242,1988,,Aktuel værdi
Ærenprisvej 157620 Lemvig,mvig,1.190.000,16-08-2016,Fam. Salg,14.691,4,Sommerhus,81,2007,,Aktuel værdi
Nellikevej 17620 Lemvig,mvig,500.000,15-08-2016,Alm. Salg,4.201,4,Sommerhus,119,1879,,Aktuel værdi
Heldumvej 427620 Lemvig,mvig,555.000,12-08-2016,Alm. Salg,4.549,4,Villa,122,1960,-7 %,Aktuel værdi
Møllegårdsvej 107620 Lemvig,mvig,435.000,09-08-2016,Alm. Salg,4.943,4,Villa,88,1930,0 %,Aktuel værdi
Houdamvej 147620 Lemvig,mvig,3.692.599,04-08-2016,Fam. Salg,19.132,5,Stuehus,193,1881,,
Gudumbro 247620 Lemvig,mvig,400.000,03-08-2016,Fam. Salg,4.081,3,Villa,98,1962,,Aktuel værdi
Løgbjergvej 47620 Lemvig,mvig,1.000.000,01-08-2016,Alm. Salg,6.410,5,Stuehus,156,1900,-9 %,
Skovstjernevej 117620 Lemvig,mvig,825.000,28-07-2016,Alm. Salg,9.821,2,Sommerhus,84,1972,-6 %,Aktuel værdi
Vinkelhagevej 777620 Lemvig,mvig,400.000,27-07-2016,Alm. Salg,8.163,2,Sommerhus,49,1977,-16 %,Aktuel værdi
Mattrupsvej 227620 Lemvig,mvig,595.000,26-07-2016,Alm. Salg,4.576,4,Villa,130,1963,0 %,Aktuel værdi
Jevnakervej 187620 Lemvig,mvig,465.000,24-07-2016,Fam. Salg,4.744,3,Rækkehus,98,1962,,Aktuel værdi
Nørreled 17620 Lemvig,mvig,1.010.000,24-07-2016,Alm. Salg,8.145,4,Villa,124,1962,-2 %,Aktuel værdi
Strøggade 527620 Lemvig,mvig,195.000,15-07-2016,Alm. Salg,1.625,4,Villa,120,1950,0 %,Aktuel værdi
