address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Højlandsvangen 832700 Brønshøj,shøj,4.495.000,22-05-2017,Alm. Salg,54.817,4,Villa,82,1936,0 %,Aktuel værdi
"Præstekærvej 11, 2. TV2700 Brønshøj",shøj,2.275.000,16-05-2017,Alm. Salg,25.561,1,Lejlighed,89,1959,0 %,Aktuel værdi
"Ærtevej 15, 1. 12700 Brønshøj",shøj,1.585.000,15-05-2017,Alm. Salg,28.303,2,Lejlighed,56,1935,-1 %,Aktuel værdi
"Storegårdsvej 4, 1. 132700 Brønshøj",shøj,2.175.000,11-05-2017,Alm. Salg,24.715,3,Lejlighed,88,2002,,Aktuel værdi
"Svenskelejren 4, ST. TV2700 Brønshøj",shøj,1.395.000,05-05-2017,Alm. Salg,25.363,2,Lejlighed,55,1937,0 %,Aktuel værdi
"Svenskelejren 14, ST. 42700 Brønshøj",shøj,1.265.000,03-05-2017,Alm. Salg,24.803,1,Lejlighed,51,1968,-2 %,Aktuel værdi
"Nordfeldvej 18, ST. TH2700 Brønshøj",shøj,1.760.000,02-05-2017,Alm. Salg,32.592,2,Lejlighed,54,1935,-2 %,Aktuel værdi
"Brønshøjvej 15C, 2. TV2700 Brønshøj",shøj,925.000,02-05-2017,Alm. Salg,13.805,3,Lejlighed,67,1933,,Aktuel værdi
"Brønshøjvej 81, 1. TV2700 Brønshøj",shøj,1.075.000,01-05-2017,Alm. Salg,19.907,2,Lejlighed,54,1934,,Aktuel værdi
Uggerløsevej 32700 Brønshøj,shøj,6.250.000,28-04-2017,Alm. Salg,42.229,4,Villa,148,1979,-4 %,Aktuel værdi
Hf. Brønshøjholm 12700 Brønshøj,shøj,1.700.000,28-04-2017,Alm. Salg,28.333,2,Kolonihavehus,60,1930,,Aktuel værdi
"Elmelundevej 26, 1. TH2700 Brønshøj",shøj,1.200.000,27-04-2017,Fam. Salg,19.354,2,Lejlighed,62,1933,,Aktuel værdi
"Svenskelejren 11, 3. TH2700 Brønshøj",shøj,1.795.000,27-04-2017,Alm. Salg,32.053,2,Lejlighed,56,1933,0 %,Aktuel værdi
"Frederikssundsvej 346, 4. 4012700 Brønshøj",shøj,435.000,26-04-2017,Alm. Salg,12.083,1,Lejlighed,36,1969,-13 %,Aktuel værdi
"Fjenneslevvej 24, 2. TV2700 Brønshøj",shøj,1.490.000,25-04-2017,Alm. Salg,25.689,2,Lejlighed,58,1935,-7 %,Aktuel værdi
"Præstekærvej 22, 4. TH2700 Brønshøj",shøj,1.895.000,24-04-2017,Alm. Salg,24.610,3,Lejlighed,77,1959,0 %,Aktuel værdi
"Kabbelejevej 9, ST. TV2700 Brønshøj",shøj,965.000,24-04-2017,Alm. Salg,24.743,1,Lejlighed,39,1938,-7 %,Aktuel værdi
"Frederikssundsvej 154A, 4. TH2700 Brønshøj",shøj,1.820.000,24-04-2017,Alm. Salg,25.277,2,Lejlighed,72,1933,-4 %,Aktuel værdi
Dyblandsvangen 202700 Brønshøj,shøj,4.700.000,20-04-2017,Alm. Salg,33.571,3,Villa,140,1916,-6 %,Aktuel værdi
"Fjenneslevvej 26, ST2700 Brønshøj",shøj,3.025.000,19-04-2017,Alm. Salg,32.880,4,Lejlighed,92,1934,-2 %,Aktuel værdi
Bjernedevej 172700 Brønshøj,shøj,1.100.000,18-04-2017,Fam. Salg,12.790,3,Villa,86,1956,,Aktuel værdi
Vindingevej 272700 Brønshøj,shøj,5.495.000,16-04-2017,Alm. Salg,30.027,6,Villa,183,1934,0 %,Aktuel værdi
Bakkekammen 222700 Brønshøj,shøj,4.375.000,12-04-2017,Alm. Salg,35.000,5,Villa,125,1986,0 %,Aktuel værdi
"Ærtebjergvej 1, 1. TV2700 Brønshøj",shøj,1.850.000,11-04-2017,Alm. Salg,26.056,3,Lejlighed,71,1952,-2 %,Aktuel værdi
"Håbets Allé 7, 4. TH2700 Brønshøj",shøj,1.695.000,11-04-2017,Alm. Salg,24.565,2,Lejlighed,69,1936,0 %,Aktuel værdi
Irisvej 22700 Brønshøj,shøj,4.125.000,10-04-2017,Alm. Salg,33.536,6,Villa,123,1954,-4 %,Aktuel værdi
"Brønshøjvej 63, 1. TH2700 Brønshøj",shøj,1.560.000,10-04-2017,Alm. Salg,27.368,2,Lejlighed,57,1934,-1 %,Aktuel værdi
"Brønshøjvej 69, ST. TV2700 Brønshøj",shøj,1.062.500,10-04-2017,Fam. Salg,19.318,2,Lejlighed,55,1934,,Aktuel værdi
"Frederikssundsvej 346, 4. 4152700 Brønshøj",shøj,430.000,10-04-2017,Alm. Salg,12.285,1,Lejlighed,35,1969,-18 %,Aktuel værdi
Enigheds Allé 262700 Brønshøj,shøj,2.050.000,07-04-2017,Fam. Salg,21.354,4,Rækkehus,96,1900,,Aktuel værdi
Brunevang 42700 Brønshøj,shøj,2.100.000,06-04-2017,Fam. Salg,17.500,5,Villa,120,1953,,Aktuel værdi
