address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Assensvej 5195642 Millinge,inge,532.402,15-05-2017,Alm. Salg,1.971,8,Stuehus,270,1914,,
Buursminde 155642 Millinge,inge,1.250.000,09-05-2017,Alm. Salg,14.534,3,Sommerhus,86,1966,-7 %,Aktuel værdi
Lindegårdsvej 175642 Millinge,inge,650.000,11-04-2017,Alm. Salg,5.508,4,Villa,118,1976,-13 %,Aktuel værdi
Søvænget 2C5642 Millinge,inge,495.000,21-03-2017,Alm. Salg,6.346,3,Rækkehus,78,1990,0 %,Aktuel værdi
Assensvej 3165642 Millinge,inge,495.000,14-03-2017,Fam. Salg,3.807,3,Villa,130,1909,,Aktuel værdi
Assensvej 4425642 Millinge,inge,1.580.000,07-02-2017,Alm. Salg,10.896,3,Stuehus,145,1982,-17 %,
Assensvej 4915642 Millinge,inge,1.550.000,31-01-2017,Alm. Salg,10.264,7,Villa,151,1882,,Aktuel værdi
Assensvej 5095642 Millinge,inge,875.000,17-12-2016,Alm. Salg,7.231,4,Villa,121,1952,-2 %,Aktuel værdi
Bjerghammer 205642 Millinge,inge,1.900.000,16-12-2016,Fam. Salg,22.891,4,Sommerhus,83,1972,,Aktuel værdi
Strandholmen 41D5642 Millinge,inge,840.000,01-12-2016,Alm. Salg,11.506,4,Sommerhus,73,1975,,Aktuel værdi
Bjerghammer 225642 Millinge,inge,1.190.000,09-11-2016,Fam. Salg,17.246,4,Sommerhus,69,1987,,Aktuel værdi
Kirkegyden 115642 Millinge,inge,600.000,01-11-2016,Alm. Salg,4.687,5,Villa,128,1965,-8 %,Aktuel værdi
Strandparken 35642 Millinge,inge,1.440.000,12-10-2016,Alm. Salg,8.323,8,Villa,173,1966,,Aktuel værdi
Strandholmen 615642 Millinge,inge,2.200.000,12-09-2016,Alm. Salg,22.000,3,Sommerhus,100,1965,,Aktuel værdi
Klintebakkevej 45642 Millinge,inge,1.395.000,05-09-2016,Alm. Salg,21.461,4,Sommerhus,65,1979,,Aktuel værdi
Strandholmen 215642 Millinge,inge,670.000,04-09-2016,Alm. Salg,8.815,4,Sommerhus,76,1972,-25 %,Aktuel værdi
Ellegyden 45642 Millinge,inge,525.000,01-09-2016,Fam. Salg,3.671,5,Villa,143,1875,-52 %,Aktuel værdi
Strandgyden 45642 Millinge,inge,850.000,30-08-2016,Alm. Salg,6.854,5,Villa,124,1929,0 %,Aktuel værdi
Østerbyvej 365642 Millinge,inge,13.600.000,29-08-2016,Alm. Salg,48.398,11,Stuehus,281,1930,,
Østerbyvej 425642 Millinge,inge,100.000,29-08-2016,Alm. Salg,1.666,2,Fritid,60,1947,,Aktuel værdi
Strandholmen 425642 Millinge,inge,575.000,29-08-2016,Fam. Salg,7.467,5,Sommerhus,77,1977,,Aktuel værdi
Lindegårdsvej 215642 Millinge,inge,760.000,26-08-2016,Alm. Salg,5.066,6,Villa,150,1988,-4 %,Aktuel værdi
Ryttervej 165642 Millinge,inge,975.000,03-06-2016,Alm. Salg,8.705,4,Villa,112,1976,-2 %,Aktuel værdi
Strandholmen 515642 Millinge,inge,435.000,31-05-2016,Alm. Salg,10.609,3,Sommerhus,41,1986,-3 %,Aktuel værdi
Strandholmen 535642 Millinge,inge,1.350.000,26-05-2016,Alm. Salg,16.666,4,Sommerhus,81,1996,-3 %,Aktuel værdi
Klintebakkevej 165642 Millinge,inge,1.625.000,11-05-2016,Alm. Salg,19.117,4,Sommerhus,85,1999,-7 %,Aktuel værdi
Strandholmen 53D5642 Millinge,inge,904.576,06-05-2016,Alm. Salg,9.137,4,Sommerhus,99,1980,-21 %,Aktuel værdi
Assensvej 5165642 Millinge,inge,750.000,04-05-2016,Alm. Salg,4.601,4,Villa,163,1780,-16 %,Aktuel værdi
Assensvej 4355642 Millinge,inge,470.000,26-04-2016,Andet,3.112,4,Villa,151,1979,,Aktuel værdi
Assensvej 5235642 Millinge,inge,1.900.000,13-04-2016,Alm. Salg,6.312,7,Villa,301,1870,-5 %,Aktuel værdi
Strandparken 155642 Millinge,inge,525.000,05-04-2016,Alm. Salg,7.191,4,Sommerhus,73,1966,-12 %,Aktuel værdi
Buursminde 195642 Millinge,inge,575.000,31-03-2016,Alm. Salg,7.986,3,Sommerhus,72,1970,-3 %,Aktuel værdi
Bjerghammer 565642 Millinge,inge,554.803,11-03-2016,Fam. Salg,12.328,3,Sommerhus,45,1934,,Aktuel værdi
Østerbyvej 85642 Millinge,inge,1.250.000,26-02-2016,Alm. Salg,9.842,3,Villa,127,1946,-3 %,Aktuel værdi
Bjerghammer 355642 Millinge,inge,1.100.000,12-02-2016,Alm. Salg,18.965,3,Sommerhus,58,1970,-19 %,Aktuel værdi
Kirkegyden 85642 Millinge,inge,425.000,29-01-2016,Alm. Salg,2.707,5,Villa,157,1913,0 %,Aktuel værdi
Assensvej 2825642 Millinge,inge,100.000,27-01-2016,Alm. Salg,1.449,3,Rækkehus,69,1850,-50 %,Aktuel værdi
Bjerghammer 275642 Millinge,inge,1.190.000,07-12-2015,Fam. Salg,16.081,4,Sommerhus,74,1984,,Aktuel værdi
Lykkevej 25642 Millinge,inge,665.000,04-12-2015,Alm. Salg,8.636,3,Villa,77,1938,-16 %,Aktuel værdi
Assensvej 3715642 Millinge,inge,308.500,03-12-2015,Andet,2.172,5,Villa,142,1904,,Aktuel værdi
Lykkevej 65642 Millinge,inge,2.450.000,30-11-2015,Alm. Salg,12.694,5,Villa,193,1965,,Aktuel værdi
Højstræde 25642 Millinge,inge,600.000,27-11-2015,Fam. Salg,7.500,3,Villa,80,1772,,Aktuel værdi
Østerbyvej 275642 Millinge,inge,3.490.000,21-11-2015,Alm. Salg,19.717,6,Stuehus,177,1827,,
Granvej 15642 Millinge,inge,2.650.000,16-11-2015,Andet,29.444,4,Villa,90,1966,,Aktuel værdi
Strandgyden 25642 Millinge,inge,690.000,07-11-2015,Alm. Salg,5.948,3,Villa,116,1971,-13 %,Aktuel værdi
Assensvej 2165642 Millinge,inge,525.000,22-10-2015,Alm. Salg,4.687,4,Villa,112,1969,-4 %,Aktuel værdi
Assensvej 4535642 Millinge,inge,403.000,21-10-2015,Auktion,2.686,6,Villa,150,1920,,Aktuel værdi
Irisvej 35642 Millinge,inge,510.000,20-10-2015,Alm. Salg,6.000,4,Villa,85,1936,-14 %,Aktuel værdi
Strandholmen 265642 Millinge,inge,775.000,07-10-2015,Fam. Salg,15.500,3,Sommerhus,50,1963,,Aktuel værdi
Egenskrog 125642 Millinge,inge,495.000,18-09-2015,Fam. Salg,1.375,8,Stuehus,360,1842,,
Strandholmen 375642 Millinge,inge,2.550.000,17-09-2015,Alm. Salg,22.767,4,Sommerhus,112,1969,,Aktuel værdi
Kirkegyden 28A5642 Millinge,inge,185.000,27-08-2015,Auktion,1.868,5,Villa,99,1930,,Aktuel værdi
Fiskerstræde 65642 Millinge,inge,4.895.000,26-08-2015,Alm. Salg,20.144,7,Villa,243,1730,-2 %,Aktuel værdi
Egevej 165642 Millinge,inge,4.975.000,21-08-2015,Alm. Salg,21.351,6,Villa,233,1900,-9 %,Aktuel værdi
Bjerghammer 465642 Millinge,inge,2.033.000,20-08-2015,Alm. Salg,34.457,4,Sommerhus,59,1925,2 %,Aktuel værdi
Strandparken 1B5642 Millinge,inge,560.000,13-08-2015,Alm. Salg,6.829,3,Rækkehus,82,1981,-6 %,Aktuel værdi
Klintebakkevej 175642 Millinge,inge,965.000,12-08-2015,Alm. Salg,12.371,3,Sommerhus,78,1983,-3 %,Aktuel værdi
Assensvej 2955642 Millinge,inge,1.775.000,04-08-2015,Alm. Salg,7.553,5,Villa,235,1997,-11 %,Aktuel værdi
Assensvej 2965642 Millinge,inge,900.000,10-07-2015,Alm. Salg,3.734,9,Villa,241,1850,,Aktuel værdi
Assensvej 3065642 Millinge,inge,525.000,23-06-2015,Alm. Salg,3.671,4,Villa,143,1949,-4 %,Aktuel værdi
Assensvej 2805642 Millinge,inge,800.000,21-04-2015,Alm. Salg,2.836,7,Stuehus,282,1903,-20 %,
Strandparken 465642 Millinge,inge,1.075.000,10-04-2015,Alm. Salg,5.874,9,Villa,183,1970,-10 %,Aktuel værdi
Assensvej 3265642 Millinge,inge,150.000,30-03-2015,Alm. Salg,1.376,4,Villa,109,1935,,Aktuel værdi
Østerbyvej 55642 Millinge,inge,725.000,30-03-2015,Alm. Salg,6.775,3,Villa,107,1933,-9 %,Aktuel værdi
Stålbjergvænget 1B5642 Millinge,inge,690.000,06-03-2015,Fam. Salg,6.160,4,Villa,112,1977,,Aktuel værdi
Østerbyvej 205642 Millinge,inge,75.000,16-02-2015,Alm. Salg,390,4,Stuehus,192,1877,,
Assensvej 5185642 Millinge,inge,465.000,24-01-2015,Alm. Salg,1.597,6,Villa,291,1662,,Aktuel værdi
Skovgyden 25642 Millinge,inge,500.000,05-01-2015,Andet,2.222,5,Stuehus,225,1900,,
Bjerghammer 415642 Millinge,inge,1.572.500,22-12-2014,Fam. Salg,46.250,2,Sommerhus,34,2003,,Aktuel værdi
Strandholmen 325642 Millinge,inge,1.425.000,18-12-2014,Alm. Salg,11.585,5,Sommerhus,123,1970,-11 %,Aktuel værdi
Lykkevej 85642 Millinge,inge,1.800.000,23-10-2014,Alm. Salg,20.454,5,Villa,88,1936,-10 %,Aktuel værdi
Assensvej 2595642 Millinge,inge,573.095,25-09-2014,Alm. Salg,3.237,7,Villa,177,1930,,Aktuel værdi
Strandparken 45642 Millinge,inge,650.000,05-09-2014,Alm. Salg,5.909,2,Villa,110,1969,-13 %,Aktuel værdi
Strandparken 805642 Millinge,inge,2.598.000,14-08-2014,Auktion,13.055,4,Villa,199,1972,-16 %,Aktuel værdi
Strandgyden 135642 Millinge,inge,995.000,28-07-2014,Alm. Salg,17.155,3,Sommerhus,58,1973,0 %,Aktuel værdi
Assensvej 5375642 Millinge,inge,1.250.000,16-07-2014,Alm. Salg,7.062,6,Villa,177,1877,-16 %,Aktuel værdi
Klintholmvej 165642 Millinge,inge,700.000,30-06-2014,Alm. Salg,11.475,3,Sommerhus,61,1963,-12 %,Aktuel værdi
Strandholmen 435642 Millinge,inge,672.000,26-04-2014,Fam. Salg,8.296,4,Sommerhus,81,1974,-54 %,Aktuel værdi
Bjerghammer 45642 Millinge,inge,800.000,10-04-2014,Alm. Salg,8.333,4,Sommerhus,96,1958,-20 %,Aktuel værdi
Klintholmvej 225642 Millinge,inge,995.000,04-04-2014,Alm. Salg,13.819,3,Sommerhus,72,1969,-9 %,Aktuel værdi
Østerbyvej 115642 Millinge,inge,900.000,04-03-2014,Alm. Salg,6.338,4,Villa,142,1910,-14 %,Aktuel værdi
