address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Rågelundevej 224892 Kettinge,inge,475.000,03-05-2017,Alm. Salg,4.241,4,Villa,112,1927,0 %,Aktuel værdi
Grønnegadevej 604892 Kettinge,inge,5.822.500,30-03-2017,Fam. Salg,21.971,8,Stuehus,265,1896,,
Rågelundevej 354892 Kettinge,inge,100.000,23-03-2017,Alm. Salg,1.315,3,Villa,76,1877,,Aktuel værdi
Høgevej 54892 Kettinge,inge,325.000,17-03-2017,Alm. Salg,2.620,4,Villa,124,1973,-18 %,Aktuel værdi
Bregningevej 224892 Kettinge,inge,285.600,08-03-2017,Fam. Salg,2.944,4,Villa,97,1914,,Aktuel værdi
Kolkevej 104892 Kettinge,inge,430.000,07-03-2017,Fam. Salg,3.185,6,Villa,135,1877,,Aktuel værdi
Præstegårdsstræde 24892 Kettinge,inge,85.000,03-03-2017,Alm. Salg,1.089,4,Villa,78,1860,-51 %,Aktuel værdi
Rågelundevej 424892 Kettinge,inge,154.000,02-02-2017,Alm. Salg,684,6,Stuehus,225,1897,,
Enghavevej 134892 Kettinge,inge,62.254,01-02-2017,Auktion,622,3,Villa,100,1800,,Aktuel værdi
Birkevænget 124892 Kettinge,inge,470.000,06-01-2017,Fam. Salg,3.455,5,Villa,136,1976,,Aktuel værdi
Kolkevej 194892 Kettinge,inge,1.890.000,25-11-2016,Alm. Salg,12.857,5,Stuehus,147,1800,,
Rågelundevej 324892 Kettinge,inge,700.000,25-11-2016,Alm. Salg,5.185,5,Villa,135,1968,-3 %,Aktuel værdi
Sønderhavevej 84892 Kettinge,inge,175.000,23-11-2016,Auktion,1.620,2,Villa,108,1914,,Aktuel værdi
Nørrevej 114892 Kettinge,inge,250.000,21-11-2016,Alm. Salg,1.582,5,Villa,158,1918,-15 %,Aktuel værdi
Sløsserupvej 104892 Kettinge,inge,275.000,14-11-2016,Alm. Salg,2.291,4,Villa,120,1900,0 %,Aktuel værdi
Fuglsangvej 94892 Kettinge,inge,238.500,27-10-2016,Alm. Salg,1.908,7,Villa,125,1924,,Aktuel værdi
Fuglsangvej 25A4892 Kettinge,inge,695.000,15-10-2016,Alm. Salg,4.602,9,Villa,151,1870,0 %,Aktuel værdi
Kolkevej 44892 Kettinge,inge,630.000,14-10-2016,Alm. Salg,4.598,3,Villa,137,1925,-2 %,Aktuel værdi
Eskemosevej 194892 Kettinge,inge,277.120,03-10-2016,Alm. Salg,3.379,3,Villa,82,1962,7 %,Aktuel værdi
Kettingevej 1124892 Kettinge,inge,450.000,30-09-2016,Alm. Salg,4.591,5,Villa,98,1915,,Aktuel værdi
Rågelundevej 464892 Kettinge,inge,180.000,30-08-2016,Alm. Salg,1.285,4,Villa,140,1750,-8 %,Aktuel værdi
Kettingevej 1374892 Kettinge,inge,530.000,25-08-2016,Alm. Salg,4.380,4,Villa,121,1943,-4 %,Aktuel værdi
Kettingevej 1514892 Kettinge,inge,225.000,18-07-2016,Alm. Salg,2.045,6,Villa,110,1902,-24 %,Aktuel værdi
Enghavevej 744892 Kettinge,inge,701.250,11-07-2016,Fam. Salg,3.831,4,Villa,183,1900,,Aktuel værdi
Bukkeholmvej 24892 Kettinge,inge,2.550.000,07-07-2016,Fam. Salg,11.135,9,Stuehus,229,1889,,
Stoffervej 94892 Kettinge,inge,393.779,06-07-2016,Andet,3.579,4,Villa,110,1965,,Aktuel værdi
Kettingevej 964892 Kettinge,inge,175.000,30-06-2016,Alm. Salg,1.121,5,Villa,156,1915,-29 %,Aktuel værdi
