address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Søren Lassens Vænge 66857 Blåvand,vand,2.415.000,24-05-2017,Alm. Salg,21.371,4,Sommerhus,113,1998,-2 %,Aktuel værdi
Skaubjergvej 76857 Blåvand,vand,1.800.000,15-05-2017,Alm. Salg,25.714,3,Sommerhus,70,1996,-10 %,Aktuel værdi
Lille Strandvej 146857 Blåvand,vand,1.827.500,04-05-2017,Fam. Salg,18.459,4,Sommerhus,99,1988,,Aktuel værdi
Sønder-Vasevej 276857 Blåvand,vand,1.900.000,01-05-2017,Alm. Salg,25.000,4,Sommerhus,76,1973,,Aktuel værdi
Hedevej 816857 Blåvand,vand,1.127.500,26-04-2017,Alm. Salg,16.340,4,Sommerhus,69,1984,-6 %,Aktuel værdi
Hans Thuesensvej 276857 Blåvand,vand,2.225.000,26-04-2017,Alm. Salg,14.354,9,Sommerhus,155,1974,-6 %,Aktuel værdi
Sønder-Vasevej 826857 Blåvand,vand,2.765.000,23-04-2017,Alm. Salg,24.909,3,Sommerhus,111,1974,-8 %,Aktuel værdi
Nørballevej 536857 Blåvand,vand,1.250.000,22-04-2017,Alm. Salg,16.891,4,Sommerhus,74,1984,0 %,Aktuel værdi
Blåvandvej 49A. 46857 Blåvand,vand,1.330.000,18-04-2017,Alm. Salg,18.219,3,Rækkehus,73,2008,,Aktuel værdi
Søren Gades Mark 36857 Blåvand,vand,2.725.000,18-04-2017,Alm. Salg,16.717,4,Sommerhus,163,1970,-4 %,Aktuel værdi
Hans Thuesensvej 246857 Blåvand,vand,2.720.000,14-04-2017,Fam. Salg,15.542,7,Sommerhus,175,1966,,Aktuel værdi
Ved Volden 186857 Blåvand,vand,1.410.000,11-04-2017,Alm. Salg,21.692,4,Sommerhus,65,1967,-6 %,Aktuel værdi
Strandparken 226857 Blåvand,vand,2.450.000,10-04-2017,Alm. Salg,27.222,4,Sommerhus,90,1969,-18 %,Aktuel værdi
Horns Bjerge 3. 706857 Blåvand,vand,1.590.000,10-04-2017,Alm. Salg,12.822,4,Sommerhus,124,2002,-5 %,Aktuel værdi
Grønnevænget 346857 Blåvand,vand,1.700.000,04-04-2017,Alm. Salg,20.731,3,Sommerhus,82,1971,-5 %,Aktuel værdi
Toftevej 166857 Blåvand,vand,1.199.000,30-03-2017,Alm. Salg,11.640,5,Sommerhus,103,1973,0 %,Aktuel værdi
Blåvand Strand 16857 Blåvand,vand,287.500,29-03-2017,Alm. Salg,3.058,5,Sommerhus,94,1977,,Aktuel værdi
Kollemarken 696857 Blåvand,vand,2.800.000,28-03-2017,Alm. Salg,18.064,5,Sommerhus,155,1988,-7 %,Aktuel værdi
Stæhrsvej 396857 Blåvand,vand,1.657.500,28-03-2017,Fam. Salg,13.928,6,Sommerhus,119,1980,,Aktuel værdi
Nordslugen 16857 Blåvand,vand,2.475.000,28-03-2017,Fam. Salg,16.500,5,Sommerhus,150,1985,-1 %,Aktuel værdi
Vestervænget 206857 Blåvand,vand,1.525.000,27-03-2017,Alm. Salg,8.379,7,Sommerhus,182,1994,-15 %,Aktuel værdi
Nordslugen 236857 Blåvand,vand,2.100.000,27-03-2017,Alm. Salg,24.137,4,Sommerhus,87,1974,-8 %,Aktuel værdi
Savmøllen 166857 Blåvand,vand,2.800.000,26-03-2017,Alm. Salg,16.867,6,Sommerhus,166,1994,-7 %,Aktuel værdi
Degnevangen 136857 Blåvand,vand,2.498.000,24-03-2017,Alm. Salg,13.010,5,Villa,192,1991,,Aktuel værdi
Toldbodvej 19C6857 Blåvand,vand,685.000,23-03-2017,Alm. Salg,14.270,3,Sommerhus,48,1969,-1 %,Aktuel værdi
Horns Rev 396857 Blåvand,vand,3.080.000,23-03-2017,Alm. Salg,18.443,4,Sommerhus,167,1990,-5 %,Aktuel værdi
Østkrogen 16857 Blåvand,vand,1.585.000,22-03-2017,Alm. Salg,14.675,5,Sommerhus,108,1971,-5 %,Aktuel værdi
Fyrgården 176857 Blåvand,vand,386.750,21-03-2017,Fam. Salg,6.555,4,Sommerhus,59,1978,,Aktuel værdi
