address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Thorsgade 28881 Thorsø,orsø,370.000,25-04-2017,Andet,4.204,4,Villa,88,1904,,Aktuel værdi
Thorsgade 88881 Thorsø,orsø,965.000,25-04-2017,Andet,13.219,3,Villa,73,1960,,Aktuel værdi
Kongensbrovej 218881 Thorsø,orsø,600.000,01-04-2017,Alm. Salg,2.666,7,Stuehus,225,1925,,
Kongensbrovej 88881 Thorsø,orsø,1.195.000,30-03-2017,Andet,6.424,5,Villa,186,1920,0 %,Aktuel værdi
Byvænget 58881 Thorsø,orsø,1.295.000,17-03-2017,Alm. Salg,8.354,5,Villa,155,1971,0 %,Aktuel værdi
Industrivej 68881 Thorsø,orsø,1.350.000,16-03-2017,Andet,9.926,4,Villa,136,1974,,Aktuel værdi
Tungelund Bakker 218881 Thorsø,orsø,1.569.320,09-03-2017,Alm. Salg,13.528,4,Villa,116,2003,,Aktuel værdi
Nygade 78881 Thorsø,orsø,1.098.000,19-02-2017,Alm. Salg,14.447,2,Villa,76,1948,0 %,Aktuel værdi
Møllevænget 228881 Thorsø,orsø,637.500,17-02-2017,Andet,3.050,7,Villa,209,1980,-62 %,Aktuel værdi
Vestermarksvej 658881 Thorsø,orsø,950.507,14-02-2017,Fam. Salg,6.336,5,Villa,150,1942,,Aktuel værdi
Marsvej 11C8881 Thorsø,orsø,515.000,13-02-2017,Alm. Salg,8.879,2,Rækkehus,58,1987,,Aktuel værdi
Thorsgade 158881 Thorsø,orsø,415.000,02-02-2017,Alm. Salg,4.560,3,Villa,91,1920,,Aktuel værdi
Nygade 188881 Thorsø,orsø,1.050.000,02-02-2017,Alm. Salg,9.905,4,Villa,106,1962,,Aktuel værdi
Overgårdsvej 68881 Thorsø,orsø,295.000,26-01-2017,Alm. Salg,1.953,5,Villa,151,1905,0 %,Aktuel værdi
Snuhøjvej 98881 Thorsø,orsø,1.000.000,12-01-2017,Alm. Salg,5.555,5,Villa,180,1930,-6 %,Aktuel værdi
Jernbanegade 19B8881 Thorsø,orsø,725.000,06-01-2017,Alm. Salg,11.885,3,Villa,61,1990,,Aktuel værdi
Futting Tværvej 18881 Thorsø,orsø,848.000,06-01-2017,Alm. Salg,3.703,8,Villa,229,1907,,Aktuel værdi
Gl Tungelundvej 78881 Thorsø,orsø,725.000,09-12-2016,Alm. Salg,5.492,5,Villa,132,1973,-19 %,Aktuel værdi
Thorsølundvej 158881 Thorsø,orsø,1.100.000,08-12-2016,Alm. Salg,9.821,3,Villa,112,1958,,Aktuel værdi
Frejasvej 48881 Thorsø,orsø,1.150.000,01-12-2016,Alm. Salg,6.353,4,Villa,181,1969,,Aktuel værdi
Præstevænget 108881 Thorsø,orsø,550.000,08-11-2016,Alm. Salg,4.661,3,Villa,118,1961,0 %,Aktuel værdi
Solskrænten 238881 Thorsø,orsø,1.100.000,30-10-2016,Alm. Salg,7.857,4,Villa,140,1972,-12 %,Aktuel værdi
Rosenparken 648881 Thorsø,orsø,1.145.000,25-10-2016,Alm. Salg,8.178,5,Villa,140,1974,-4 %,Aktuel værdi
Mondrupvej 28881 Thorsø,orsø,75.000,17-09-2016,Alm. Salg,568,6,Stuehus,132,1959,-97 %,
Rosenparken 508881 Thorsø,orsø,1.580.000,08-08-2016,Alm. Salg,10.533,5,Villa,150,1976,,Aktuel værdi
Præstevænget 38881 Thorsø,orsø,2.550.000,01-08-2016,Fam. Salg,18.888,5,Stuehus,135,1930,,
Skolegade 148881 Thorsø,orsø,600.000,26-07-2016,Alm. Salg,6.451,3,Villa,93,1960,-7 %,Aktuel værdi
Herregårdsalle 68881 Thorsø,orsø,676.800,06-07-2016,Alm. Salg,4.177,4,Stuehus,162,1921,-64 %,
Nygade 88881 Thorsø,orsø,665.000,05-07-2016,Alm. Salg,4.375,4,Villa,152,1957,,Aktuel værdi
Møllevej 98881 Thorsø,orsø,572.500,30-06-2016,Fam. Salg,4.692,6,Villa,122,1955,,Aktuel værdi
Hesselbækvej 138881 Thorsø,orsø,1.320.000,20-06-2016,Alm. Salg,6.600,4,Villa,200,1920,-5 %,Aktuel værdi
Møllevænget 578881 Thorsø,orsø,975.000,11-06-2016,Alm. Salg,11.890,3,Rækkehus,82,1990,-2 %,Aktuel værdi
Overgårdsvej 318881 Thorsø,orsø,307.400,09-06-2016,Alm. Salg,2.120,6,Villa,145,1870,,Aktuel værdi
Grølstedvej 68881 Thorsø,orsø,500.000,08-06-2016,Alm. Salg,3.546,4,Villa,141,1924,,Aktuel værdi
Snuhøjvej 118881 Thorsø,orsø,750.000,08-06-2016,Alm. Salg,4.777,6,Stuehus,157,1931,-69 %,
Gl Tungelundvej 28881 Thorsø,orsø,2.345.000,04-05-2016,Alm. Salg,9.455,7,Stuehus,248,1921,4 %,
Kirkegade 468881 Thorsø,orsø,630.000,04-05-2016,Alm. Salg,8.400,2,Villa,75,1964,-7 %,Aktuel værdi
Thorsølundvej 138881 Thorsø,orsø,525.000,01-05-2016,Alm. Salg,3.723,5,Villa,141,1966,-62 %,Aktuel værdi
Ridder Munks Vej 978881 Thorsø,orsø,2.750.000,30-04-2016,Alm. Salg,15.714,6,Villa,175,2011,-2 %,Aktuel værdi
Gelbrovej 388881 Thorsø,orsø,250.000,29-04-2016,Alm. Salg,2.840,3,Villa,88,1900,,Aktuel værdi
Pittevej 168881 Thorsø,orsø,1.850.000,18-04-2016,Alm. Salg,12.171,3,Villa,152,1912,-7 %,Aktuel værdi
Marsvej 14B8881 Thorsø,orsø,675.000,23-03-2016,Alm. Salg,9.375,3,Rækkehus,72,1988,-10 %,Aktuel værdi
Rosenparken 528881 Thorsø,orsø,1.125.000,02-03-2016,Alm. Salg,8.653,4,Villa,130,1973,-4 %,Aktuel værdi
Thorsølundvej 148881 Thorsø,orsø,1.300.000,10-02-2016,Alm. Salg,9.090,4,Villa,143,1964,-7 %,Aktuel værdi
Snuhøjvej 138881 Thorsø,orsø,1.745.000,02-02-2016,Alm. Salg,12.737,4,Stuehus,137,1931,0 %,
Nygade 178881 Thorsø,orsø,780.000,29-01-2016,Alm. Salg,6.902,3,Villa,113,1960,-2 %,Aktuel værdi
Thorsgade 58881 Thorsø,orsø,575.000,27-01-2016,Alm. Salg,3.859,6,Villa,149,1897,-8 %,Aktuel værdi
Thorsgade 238881 Thorsø,orsø,850.000,20-01-2016,Alm. Salg,10.000,4,Villa,85,1961,-8 %,Aktuel værdi
Thorsølundvej 118881 Thorsø,orsø,525.000,20-01-2016,Fam. Salg,5.303,4,Villa,99,1965,,Aktuel værdi
Astrupvej 118881 Thorsø,orsø,447.000,11-01-2016,Alm. Salg,1.943,8,Stuehus,230,1925,,
Rs Brochsvej 128881 Thorsø,orsø,900.000,28-12-2015,Andet,4.186,7,Villa,215,1983,,Aktuel værdi
Grølstedvej 108881 Thorsø,orsø,925.000,18-12-2015,Alm. Salg,11.562,3,Villa,80,1908,-7 %,Aktuel værdi
Nedergårdsvej 168881 Thorsø,orsø,3.673.059,16-12-2015,Fam. Salg,23.697,5,Stuehus,155,1887,,
Rosenparken 138881 Thorsø,orsø,2.275.000,08-12-2015,Alm. Salg,10.340,6,Villa,220,1978,-1 %,Aktuel værdi
Rosenparken 428881 Thorsø,orsø,1.350.000,02-12-2015,Alm. Salg,10.546,5,Villa,128,1974,-3 %,Aktuel værdi
Møllevænget 488881 Thorsø,orsø,930.000,01-12-2015,Alm. Salg,6.888,5,Villa,135,1977,-7 %,Aktuel værdi
Ridder Munks Vej 758881 Thorsø,orsø,357.750,23-11-2015,Alm. Salg,1.965,6,Villa,182,2016,-25 %,Aktuel værdi
Marsvej 12C8881 Thorsø,orsø,625.000,17-11-2015,Alm. Salg,8.561,3,Rækkehus,73,1988,0 %,Aktuel værdi
Møllevej 288881 Thorsø,orsø,525.000,13-11-2015,Alm. Salg,7.291,3,Villa,72,1959,-12 %,Aktuel værdi
Thorsølundvej 178881 Thorsø,orsø,925.000,20-10-2015,Fam. Salg,8.409,3,Villa,110,1968,,Aktuel værdi
Rosenparken 308881 Thorsø,orsø,1.357.500,19-10-2015,Alm. Salg,9.172,5,Villa,148,1974,-3 %,Aktuel værdi
Skolegade 198881 Thorsø,orsø,500.000,19-10-2015,Alm. Salg,5.747,3,Villa,87,1960,-28 %,Aktuel værdi
Thorsøvej 798881 Thorsø,orsø,750.000,07-10-2015,Alm. Salg,6.097,4,Villa,123,1900,3 %,Aktuel værdi
Herregårdsalle 58881 Thorsø,orsø,2.000.000,06-10-2015,Fam. Salg,13.513,2,Villa,148,2008,,Aktuel værdi
Thostrupvej 218881 Thorsø,orsø,980.000,30-09-2015,Alm. Salg,6.621,4,Villa,148,1898,-2 %,Aktuel værdi
Jernbanegade 508881 Thorsø,orsø,470.000,29-09-2015,Alm. Salg,5.529,2,Villa,85,1944,-15 %,Aktuel værdi
Overgårdsvej 47B8881 Thorsø,orsø,125.000,25-09-2015,Alm. Salg,1.302,3,Villa,96,1830,0 %,Aktuel værdi
Vestermarksvej 808881 Thorsø,orsø,3.824.592,25-09-2015,Alm. Salg,21.366,5,Stuehus,179,1895,,
Møllevænget 238881 Thorsø,orsø,1.550.000,15-08-2015,Alm. Salg,9.687,5,Villa,160,1984,-6 %,Aktuel værdi
Elmevej 48881 Thorsø,orsø,1.550.000,11-08-2015,Alm. Salg,7.673,5,Villa,202,1969,,Aktuel værdi
Pittevej 68881 Thorsø,orsø,7.638.000,05-08-2015,Alm. Salg,48.961,5,Stuehus,156,1863,351 %,
Møllevej 308881 Thorsø,orsø,2.050.000,26-06-2015,Alm. Salg,15.891,4,Villa,129,2006,-2 %,Aktuel værdi
Herregårdsalle 88881 Thorsø,orsø,350.040,24-06-2015,Andet,3.889,3,Stuehus,90,1922,,
Jernbanegade 668881 Thorsø,orsø,1.750.000,14-06-2015,Alm. Salg,16.990,5,Villa,103,1950,-5 %,Aktuel værdi
Saturnvej 88881 Thorsø,orsø,1.700.000,03-06-2015,Alm. Salg,10.303,5,Villa,165,1997,-8 %,Aktuel værdi
Jernbanegade 528881 Thorsø,orsø,775.000,03-06-2015,Alm. Salg,6.250,4,Villa,124,1928,-1 %,Aktuel værdi
Ridder Munks Vej 258881 Thorsø,orsø,2.495.000,01-06-2015,Alm. Salg,10.395,5,Villa,240,2008,0 %,Aktuel værdi
Ridder Munks Vej 218881 Thorsø,orsø,2.330.000,12-05-2015,Alm. Salg,11.421,4,Villa,204,2007,-3 %,Aktuel værdi
Præstevænget 68881 Thorsø,orsø,950.000,15-04-2015,Alm. Salg,6.462,3,Villa,147,1912,-5 %,Aktuel værdi
