address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Rødkløveren 55390 Martofte,ofte,150.000,04-05-2017,Alm. Salg,1.666,4,Sommerhus,90,2006,,Aktuel værdi
Egensøvej 2855390 Martofte,ofte,86.000,18-04-2017,Alm. Salg,358,9,Stuehus,240,1657,,
Kvikgræsset 145390 Martofte,ofte,1.400.000,10-04-2017,Alm. Salg,20.000,4,Sommerhus,70,1971,-7 %,Aktuel værdi
Enghavevej 195390 Martofte,ofte,50.000,22-03-2017,Alm. Salg,400,5,Villa,125,1870,,Aktuel værdi
Hedelyngen 465390 Martofte,ofte,1.500.000,21-03-2017,Fam. Salg,18.987,4,Sommerhus,79,2006,,Aktuel værdi
Hjertegræsset 705390 Martofte,ofte,350.000,18-03-2017,Fam. Salg,6.250,3,Sommerhus,56,1966,,Aktuel værdi
Fløjelsgræsset 335390 Martofte,ofte,2.400.000,01-03-2017,Alm. Salg,42.857,3,Sommerhus,56,1948,-13 %,Aktuel værdi
Sømærkevej 655390 Martofte,ofte,1.030.000,04-02-2017,Alm. Salg,11.444,5,Sommerhus,90,1962,-14 %,Aktuel værdi
Klokkelyngen 225390 Martofte,ofte,150.000,17-01-2017,Alm. Salg,1.875,4,Sommerhus,80,1980,,Aktuel værdi
Sandvejen 455390 Martofte,ofte,807.500,06-01-2017,Alm. Salg,17.944,3,Sommerhus,45,1947,,Aktuel værdi
Langøvej 5945390 Martofte,ofte,945.000,28-12-2016,Fam. Salg,13.500,4,Sommerhus,70,1973,,Aktuel værdi
Hjertegræsset 175390 Martofte,ofte,850.000,13-12-2016,Fam. Salg,13.709,5,Sommerhus,62,1967,,Aktuel værdi
Sandvejen 275390 Martofte,ofte,1.567.500,08-12-2016,Fam. Salg,17.416,2,Sommerhus,90,2009,,Aktuel værdi
Munkekrogen 205390 Martofte,ofte,1.364.500,23-11-2016,Fam. Salg,13.377,5,Sommerhus,102,2015,,Aktuel værdi
Bogensøvej 3085390 Martofte,ofte,512.288,22-11-2016,Alm. Salg,2.246,7,Stuehus,228,1943,,
Klokkelyngen 65390 Martofte,ofte,1.050.000,14-11-2016,Alm. Salg,14.383,4,Sommerhus,73,1973,-9 %,Aktuel værdi
Klokkelyngen 365390 Martofte,ofte,1.487.500,10-11-2016,Alm. Salg,22.537,4,Sommerhus,66,1973,-7 %,Aktuel værdi
Hjertegræsset 555390 Martofte,ofte,860.000,09-11-2016,Alm. Salg,14.827,4,Sommerhus,58,1986,-14 %,Aktuel værdi
Dunhammeren 725390 Martofte,ofte,7.000.000,20-10-2016,Alm. Salg,41.176,5,Sommerhus,170,2009,-7 %,Aktuel værdi
Hulvej 915390 Martofte,ofte,66.000,13-10-2016,Fam. Salg,1.571,3,Sommerhus,42,1967,,Aktuel værdi
Sømærkevej 455390 Martofte,ofte,1.800.000,03-10-2016,Alm. Salg,21.951,3,Sommerhus,82,2007,-10 %,Aktuel værdi
Sømærkevej 895390 Martofte,ofte,854.500,03-10-2016,Fam. Salg,10.955,3,Sommerhus,78,1960,,Aktuel værdi
Enghavevej 1015390 Martofte,ofte,850.000,02-10-2016,Alm. Salg,6.343,4,Villa,134,1965,,Aktuel værdi
Søvej 255390 Martofte,ofte,420.000,27-09-2016,Auktion,3.471,4,Villa,121,1954,6 %,Aktuel værdi
Hundegræsset 125390 Martofte,ofte,850.000,20-09-2016,Fam. Salg,13.492,4,Sommerhus,63,1970,,Aktuel værdi
Dunhammeren 855390 Martofte,ofte,1.450.000,07-09-2016,Alm. Salg,18.831,4,Sommerhus,77,1983,-3 %,Aktuel værdi
Fynshovedvej 6045390 Martofte,ofte,2.595.000,28-08-2016,Alm. Salg,11.233,8,Stuehus,231,1810,-4 %,
Pragtstjernen 135390 Martofte,ofte,3.325.000,23-08-2016,Alm. Salg,27.941,3,Sommerhus,119,1961,-4 %,Aktuel værdi
Stenene 1425390 Martofte,ofte,1.995.000,15-08-2016,Alm. Salg,40.714,3,Sommerhus,49,1963,0 %,Aktuel værdi
