address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Ellevej 18310 Tranbjerg J,rg J,1.395.000,17-05-2017,Andet,9.687,4,Stuehus,144,1929,,
Skovgårdsvænget 5048310 Tranbjerg J,rg J,1.700.000,05-05-2017,Alm. Salg,23.611,3,Rækkehus,72,1974,,Aktuel værdi
Jegstrupvænget 1118310 Tranbjerg J,rg J,1.500.000,19-04-2017,Alm. Salg,17.647,4,Rækkehus,85,1972,-6 %,Aktuel værdi
Horsevænget 58310 Tranbjerg J,rg J,2.099.000,14-04-2017,Alm. Salg,16.927,4,Villa,124,1976,0 %,Aktuel værdi
Nørrevænget 208310 Tranbjerg J,rg J,1.475.000,11-04-2017,Alm. Salg,20.486,3,Rækkehus,72,1970,-2 %,Aktuel værdi
Nørrevænget 918310 Tranbjerg J,rg J,1.575.000,31-03-2017,Alm. Salg,18.529,4,Rækkehus,85,1971,-7 %,Aktuel værdi
Tranbjerg Hovedgade 478310 Tranbjerg J,rg J,2.965.000,31-03-2017,Fam. Salg,10.050,9,Villa,295,1917,,Aktuel værdi
Bøgevænget 1228310 Tranbjerg J,rg J,1.799.000,30-03-2017,Alm. Salg,19.769,4,Rækkehus,91,1977,0 %,Aktuel værdi
Tranbjerg Stationsvej 168310 Tranbjerg J,rg J,3.172.500,28-03-2017,Alm. Salg,16.269,5,Villa,195,1980,-1 %,Aktuel værdi
Ravnholtvej 1018310 Tranbjerg J,rg J,2.700.000,28-03-2017,Alm. Salg,20.454,5,Villa,132,1931,,Aktuel værdi
Bøgevænget 68310 Tranbjerg J,rg J,1.770.000,24-03-2017,Alm. Salg,20.823,4,Rækkehus,85,1971,-1 %,Aktuel værdi
Hyrdevænget 58310 Tranbjerg J,rg J,2.745.000,21-03-2017,Alm. Salg,20.183,5,Villa,136,1977,-4 %,Aktuel værdi
Trankærgårdsvej 908310 Tranbjerg J,rg J,3.105.000,20-03-2017,Alm. Salg,20.838,5,Villa,149,1997,4 %,Aktuel værdi
Vestre Tingskovvej 248310 Tranbjerg J,rg J,3.200.000,16-03-2017,Alm. Salg,17.112,5,Villa,187,1999,-4 %,Aktuel værdi
Grønløkke Allé 428310 Tranbjerg J,rg J,3.570.000,16-03-2017,Alm. Salg,18.888,5,Villa,189,1984,-1 %,Aktuel værdi
Bøgevænget 148310 Tranbjerg J,rg J,1.760.000,15-03-2017,Alm. Salg,15.714,4,Rækkehus,112,1971,-2 %,Aktuel værdi
Laurbærvænget 248310 Tranbjerg J,rg J,2.175.000,10-03-2017,Alm. Salg,15.647,5,Rækkehus,139,1980,-2 %,Aktuel værdi
Børupvej 448310 Tranbjerg J,rg J,2.115.000,10-03-2017,Alm. Salg,17.195,4,Rækkehus,123,1977,-4 %,Aktuel værdi
Laurbærvænget 418310 Tranbjerg J,rg J,2.525.000,08-03-2017,Alm. Salg,17.657,5,Villa,143,1988,-3 %,Aktuel værdi
Ravnholtvej 648310 Tranbjerg J,rg J,2.348.000,08-03-2017,Alm. Salg,21.740,5,Villa,108,1957,-2 %,Aktuel værdi
Frisenholt 1208310 Tranbjerg J,rg J,2.495.000,02-03-2017,Alm. Salg,21.695,4,Rækkehus,115,2016,0 %,Aktuel værdi
Kirkevænget 3048310 Tranbjerg J,rg J,2.150.000,01-03-2017,Alm. Salg,14.527,4,Villa,148,1969,-4 %,Aktuel værdi
Laurbærvænget 988310 Tranbjerg J,rg J,1.595.000,28-02-2017,Alm. Salg,21.266,2,Rækkehus,75,1982,0 %,Aktuel værdi
Skovgårdsvænget 4048310 Tranbjerg J,rg J,2.500.000,24-02-2017,Alm. Salg,14.792,6,Villa,169,1974,-7 %,Aktuel værdi
Sønderbro 88310 Tranbjerg J,rg J,2.350.000,24-02-2017,Alm. Salg,21.962,4,Stuehus,107,1932,-6 %,
Kærvænget 78310 Tranbjerg J,rg J,3.525.000,22-02-2017,Alm. Salg,20.494,5,Villa,172,1968,-5 %,Aktuel værdi
Grønløkke Allé 248310 Tranbjerg J,rg J,2.950.000,21-02-2017,Alm. Salg,21.376,6,Villa,138,1984,-2 %,Aktuel værdi
Børupvej 388310 Tranbjerg J,rg J,3.500.000,21-02-2017,Alm. Salg,20.958,5,Villa,167,1977,-5 %,Aktuel værdi
Børupvej 4408310 Tranbjerg J,rg J,3.492.000,20-02-2017,Alm. Salg,21.163,5,Stuehus,165,1871,,
Skovgårdsvænget 1168310 Tranbjerg J,rg J,1.730.000,17-02-2017,Alm. Salg,20.352,4,Rækkehus,85,1973,-4 %,Aktuel værdi
Tranbjerg Hovedgade 18B8310 Tranbjerg J,rg J,2.700.000,13-02-2017,Alm. Salg,19.285,4,Villa,140,1984,-4 %,Aktuel værdi
Egevænget 1168310 Tranbjerg J,rg J,1.700.000,12-02-2017,Alm. Salg,18.478,4,Rækkehus,92,1977,,Aktuel værdi
