address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hammershusvej 113770 Allinge,inge,1.105.000,30-04-2017,Fam. Salg,9.866,8,Sommerhus,112,1800,,Aktuel værdi
Sdr. Strandvej 113770 Allinge,inge,1.050.000,28-04-2017,Alm. Salg,9.722,2,Villa,108,1970,-11 %,Aktuel værdi
Kåsevej 13770 Allinge,inge,1.100.000,25-04-2017,Alm. Salg,9.909,4,Sommerhus,111,1680,0 %,Aktuel værdi
Smedeløkken 173770 Allinge,inge,293.002,13-04-2017,Alm. Salg,1.966,4,Villa,149,1965,,Aktuel værdi
"Strandvejen 19B, ST3770 Allinge",inge,800.000,10-04-2017,Alm. Salg,13.559,2,Lejlighed,59,1943,-6 %,Aktuel værdi
Nørregade 333770 Allinge,inge,750.000,07-04-2017,Alm. Salg,6.302,10,Villa,119,1878,0 %,Aktuel værdi
Klinteløkken 4A3770 Allinge,inge,1.100.000,06-04-2017,Alm. Salg,14.102,4,Sommerhus,78,2006,0 %,Aktuel værdi
Storedalen 73770 Allinge,inge,1.400.000,01-04-2017,Alm. Salg,25.925,3,Sommerhus,54,1948,5 %,Aktuel værdi
Krølle Borravej 103770 Allinge,inge,542.500,31-03-2017,Alm. Salg,9.353,3,Sommerhus,58,1995,,Aktuel værdi
Madseløkke 5. 543770 Allinge,inge,550.000,31-03-2017,Alm. Salg,11.224,3,Sommerhus,49,1965,,Aktuel værdi
Storegade 93770 Allinge,inge,1.640.000,28-03-2017,Alm. Salg,7.522,7,Rækkehus,218,1896,-2 %,Aktuel værdi
Klinteløkken 2A3770 Allinge,inge,2.175.000,26-03-2017,Alm. Salg,18.589,5,Sommerhus,117,2005,-8 %,Aktuel værdi
Madseløkke 5. 113770 Allinge,inge,650.000,02-03-2017,Alm. Salg,13.265,2,Sommerhus,49,1965,,Aktuel værdi
