address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Paradisbakkevejen 63740 Svaneke,neke,647.500,08-05-2017,Fam. Salg,2.490,10,Stuehus,260,1845,,
Sander Dichsgade 83740 Svaneke,neke,250.000,03-05-2017,Fam. Salg,1.275,10,Villa,196,1876,,Aktuel værdi
Bølshavn 203740 Svaneke,neke,690.000,27-04-2017,Alm. Salg,5.847,6,Villa,118,1948,-5 %,Aktuel værdi
Gaden 323740 Svaneke,neke,1.775.000,19-04-2017,Alm. Salg,14.915,9,Villa,119,1954,-1 %,Aktuel værdi
Svanebakken 113740 Svaneke,neke,3.500.000,18-04-2017,Alm. Salg,29.166,5,Sommerhus,120,2001,0 %,Aktuel værdi
Mosedalsvej 173740 Svaneke,neke,1.465.000,03-04-2017,Alm. Salg,7.961,6,Villa,184,1959,-11 %,Aktuel værdi
Vestergade 313740 Svaneke,neke,938.320,02-04-2017,Alm. Salg,9.383,4,Villa,100,1907,,Aktuel værdi
Lillehøjsvej 33740 Svaneke,neke,1.175.000,24-03-2017,Alm. Salg,10.779,5,Villa,109,1907,-21 %,Aktuel værdi
Postgade 53740 Svaneke,neke,1.150.000,08-03-2017,Alm. Salg,11.500,3,Villa,100,1875,,Aktuel værdi
Ahornvej 43740 Svaneke,neke,1.295.000,07-03-2017,Alm. Salg,10.882,5,Villa,119,1898,,Aktuel værdi
"Borgergade 9, 13740 Svaneke",neke,1.750.000,23-02-2017,Alm. Salg,21.084,3,Fritid,83,1967,-7 %,Aktuel værdi
Storegade 153740 Svaneke,neke,1.275.000,22-02-2017,Alm. Salg,11.383,3,Villa,112,1818,0 %,Aktuel værdi
Klippegade 83740 Svaneke,neke,1.010.000,10-02-2017,Alm. Salg,11.222,2,Villa,90,1857,13 %,Aktuel værdi
Gryneparken 283740 Svaneke,neke,1.560.000,01-02-2017,Alm. Salg,9.341,5,Villa,167,1986,,Aktuel værdi
Egevej 13740 Svaneke,neke,885.000,09-01-2017,Alm. Salg,8.271,3,Villa,107,1900,-4 %,Aktuel værdi
Sander Dichsgade 93740 Svaneke,neke,2.150.000,06-01-2017,Alm. Salg,14.238,6,Villa,151,1800,-1 %,Aktuel værdi
Strandvejen 123740 Svaneke,neke,1.425.000,05-01-2017,Alm. Salg,17.812,3,Villa,80,1777,,Aktuel værdi
Gryneparken 33740 Svaneke,neke,830.000,05-01-2017,Alm. Salg,5.886,4,Villa,141,1980,-12 %,Aktuel værdi
Østermarievej 133740 Svaneke,neke,2.835.000,29-12-2016,Alm. Salg,18.057,5,Stuehus,157,1832,,
Skolekrogen 103740 Svaneke,neke,1.200.000,28-12-2016,Alm. Salg,7.594,4,Villa,158,1898,0 %,Aktuel værdi
Hellig Kilde 13740 Svaneke,neke,470.000,20-12-2016,Alm. Salg,4.392,4,Villa,107,1881,-66 %,Aktuel værdi
Brugsebakken 93740 Svaneke,neke,535.500,30-11-2016,Fam. Salg,11.900,2,Sommerhus,45,1850,,Aktuel værdi
Gaden 193740 Svaneke,neke,600.000,24-11-2016,Alm. Salg,5.825,2,Villa,103,1923,,Aktuel værdi
Sander Dichsgade 23740 Svaneke,neke,3.900.000,21-11-2016,Alm. Salg,19.024,7,Villa,205,1857,,Aktuel værdi
Storegade 343740 Svaneke,neke,1.995.000,18-11-2016,Alm. Salg,8.044,6,Villa,248,1857,0 %,Aktuel værdi
