address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Branderup Bygade 246535 Branderup J,up J,345.000,26-04-2017,Alm. Salg,3.285,3,Villa,105,1877,-13 %,Aktuel værdi
Friskjærvej 106535 Branderup J,up J,660.052,03-04-2017,Alm. Salg,2.716,7,Villa,243,1875,,Aktuel værdi
Branderup Bygade 76535 Branderup J,up J,384.236,15-02-2017,Alm. Salg,1.320,8,Villa,291,1908,-54 %,Aktuel værdi
Bovlund Bjergvej 246535 Branderup J,up J,400.000,26-01-2017,Alm. Salg,3.773,3,Villa,106,1961,,Aktuel værdi
Roostvej 116535 Branderup J,up J,8.837.000,08-12-2016,Fam. Salg,40.536,7,Stuehus,218,1677,,
Bovlund Bygade 146535 Branderup J,up J,265.000,20-11-2016,Alm. Salg,1.790,4,Villa,148,1870,,Aktuel værdi
Granvænget 126535 Branderup J,up J,286.500,20-09-2016,Alm. Salg,2.046,5,Villa,140,1980,,Aktuel værdi
Bovlund Bjergvej 76535 Branderup J,up J,40.000,17-09-2016,Alm. Salg,192,5,Villa,208,1875,,Aktuel værdi
Branderup Kådner 56535 Branderup J,up J,60.000,05-09-2016,Alm. Salg,472,3,Stuehus,127,1897,,
Branderup Kådner 36535 Branderup J,up J,60.000,05-09-2016,Alm. Salg,377,5,Stuehus,159,1876,,
Roostvej 176535 Branderup J,up J,1.300.000,15-07-2016,Alm. Salg,8.333,7,Stuehus,156,1936,,
Roostvej 216535 Branderup J,up J,4.632.500,10-07-2016,Fam. Salg,28.773,5,Stuehus,161,1935,,
Branderup Kådner 126535 Branderup J,up J,280.000,05-07-2016,Alm. Salg,3.146,3,Villa,89,1740,-5 %,Aktuel værdi
Branderup Kådner 106535 Branderup J,up J,900.000,27-05-2016,Alm. Salg,4.245,7,Villa,212,1877,-8 %,Aktuel værdi
Tohedevej 86535 Branderup J,up J,16.600.000,01-04-2016,Alm. Salg,51.076,9,Stuehus,325,1906,,
Tingvej 46535 Branderup J,up J,110.000,08-02-2016,Auktion,1.235,3,Villa,89,1900,,Aktuel værdi
Løgumklostervej 46535 Branderup J,up J,795.000,02-02-2016,Alm. Salg,4.704,7,Villa,169,1924,-9 %,Aktuel værdi
Tingvej 296535 Branderup J,up J,5.737.500,27-01-2016,Alm. Salg,34.563,5,Stuehus,166,1850,,
Fyrvænget 56535 Branderup J,up J,560.000,20-12-2015,Alm. Salg,4.552,4,Villa,123,1968,-6 %,Aktuel værdi
Tingvej 26535 Branderup J,up J,1.199.000,18-11-2015,Alm. Salg,5.123,7,Stuehus,234,1884,,
Bålstedvej 26535 Branderup J,up J,44.955.000,09-11-2015,Auktion,351.210,4,Stuehus,128,1800,,
Bovlund Bjergvej 276535 Branderup J,up J,44.955.000,09-11-2015,Auktion,207.165,6,Stuehus,217,1877,,
Sandbjergvej 286535 Branderup J,up J,590.000,18-09-2015,Alm. Salg,3.856,4,Villa,153,1966,-11 %,Aktuel værdi
Tingvej 66535 Branderup J,up J,100.000,10-09-2015,Auktion,840,3,Villa,119,1935,,Aktuel værdi
Branderup Bygade 206535 Branderup J,up J,80.000,28-08-2015,Alm. Salg,473,5,Villa,169,1923,-19 %,Aktuel værdi
Friskjærvej 96535 Branderup J,up J,380.000,04-08-2015,Alm. Salg,3.114,4,Villa,122,1943,-11 %,Aktuel værdi
Branderup Kirkevej 2A6535 Branderup J,up J,379.500,01-04-2015,Alm. Salg,3.162,5,Villa,120,1908,,Aktuel værdi
Branderup Mark 136535 Branderup J,up J,1.402.500,16-01-2015,Fam. Salg,11.785,5,Stuehus,119,1900,,
Tingvej 336535 Branderup J,up J,570.000,02-12-2014,Alm. Salg,4.750,3,Villa,120,1877,-9 %,Aktuel værdi
Tohedevej 16535 Branderup J,up J,24.620.000,29-09-2014,Alm. Salg,64.789,12,Stuehus,380,1929,,
