address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Fåborgvej 425762 Vester Skerninge,inge,200.000,07-04-2017,Alm. Salg,1.250,5,Villa,160,1923,-55 %,Aktuel værdi
Bakkevej 105762 Vester Skerninge,inge,875.000,04-04-2017,Alm. Salg,5.537,6,Villa,158,1964,-12 %,Aktuel værdi
Svendborgvej 725762 Vester Skerninge,inge,925.000,23-03-2017,Alm. Salg,5.054,8,Villa,183,1888,-16 %,Aktuel værdi
Balvej 165762 Vester Skerninge,inge,2.100.000,21-03-2017,Alm. Salg,6.461,9,Villa,325,1841,-16 %,Aktuel værdi
Åkildevej 23B5762 Vester Skerninge,inge,347.500,13-03-2017,Fam. Salg,2.944,2,Villa,118,1900,,Aktuel værdi
Åbyvej 135762 Vester Skerninge,inge,600.000,10-03-2017,Alm. Salg,4.878,6,Villa,123,1931,-14 %,Aktuel værdi
Birkevej 95762 Vester Skerninge,inge,323.750,08-03-2017,Fam. Salg,3.174,4,Villa,102,1972,,Aktuel værdi
Tjørnevej 105762 Vester Skerninge,inge,1.000.000,28-02-2017,Alm. Salg,6.329,5,Villa,158,1972,-13 %,Aktuel værdi
Svendborgvej 1085762 Vester Skerninge,inge,500.000,16-02-2017,Alm. Salg,3.759,6,Villa,133,1917,,Aktuel værdi
Mads Hansensvej 155762 Vester Skerninge,inge,190.000,15-02-2017,Alm. Salg,1.570,4,Villa,121,1965,,Aktuel værdi
Mynderupvej 255762 Vester Skerninge,inge,650.000,13-02-2017,Alm. Salg,2.941,8,Villa,221,1881,0 %,Aktuel værdi
Eskebjergvej 105762 Vester Skerninge,inge,492.000,09-02-2017,Andet,2.523,8,Villa,195,1800,,Aktuel værdi
Fåborgvej 495762 Vester Skerninge,inge,475.000,03-02-2017,Alm. Salg,2.878,6,Villa,165,1909,-4 %,Aktuel værdi
Mynderup Hestehave 35762 Vester Skerninge,inge,880.000,24-01-2017,Alm. Salg,5.605,5,Stuehus,157,1770,-26 %,
Fåborgvej 1365762 Vester Skerninge,inge,570.000,20-01-2017,Fam. Salg,5.876,4,Villa,97,1958,,Aktuel værdi
Filippavej 865762 Vester Skerninge,inge,1.189.097,08-01-2017,Andet,4.913,7,Villa,242,1850,,Aktuel værdi
Højskolevej 75762 Vester Skerninge,inge,604.900,02-01-2017,Fam. Salg,4.320,7,Villa,140,1965,,Aktuel værdi
Svendborgvej 285762 Vester Skerninge,inge,488.763,31-12-2016,Fam. Salg,4.073,6,Villa,120,1910,-61 %,Aktuel værdi
Sømarken 415762 Vester Skerninge,inge,2.060.000,22-12-2016,Alm. Salg,13.121,5,Villa,157,2007,-2 %,Aktuel værdi
Strandgårdsvej 195762 Vester Skerninge,inge,204.000,21-12-2016,Andet,7.846,2,Sommerhus,26,1939,,Aktuel værdi
Præstemarken 115762 Vester Skerninge,inge,800.000,16-12-2016,Alm. Salg,5.369,5,Villa,149,1979,-11 %,Aktuel værdi
Drosselvej 25762 Vester Skerninge,inge,1.625.000,01-12-2016,Fam. Salg,11.443,4,Villa,142,1966,,Aktuel værdi
Nørremarksvej 605762 Vester Skerninge,inge,1.241.000,01-12-2016,Fam. Salg,5.966,8,Villa,208,1932,,Aktuel værdi
Blanchestræde 15B5762 Vester Skerninge,inge,870.000,23-11-2016,Alm. Salg,10.235,3,Rækkehus,85,2004,-3 %,Aktuel værdi
Mynderup Hestehave 85762 Vester Skerninge,inge,540.000,17-11-2016,Alm. Salg,3.461,7,Stuehus,156,1850,0 %,
Agerbakken 165762 Vester Skerninge,inge,2.500.000,17-11-2016,Alm. Salg,13.227,7,Villa,189,1973,0 %,Aktuel værdi
Strandvej 605762 Vester Skerninge,inge,3.820.000,16-11-2016,Alm. Salg,22.470,6,Villa,170,1935,-7 %,Aktuel værdi
Stågerupvej 535762 Vester Skerninge,inge,800.000,03-11-2016,Alm. Salg,4.968,9,Villa,161,1850,,Aktuel værdi
Græsvænget 75762 Vester Skerninge,inge,525.000,03-11-2016,Andet,3.645,5,Villa,144,1968,,Aktuel værdi
Fjællebrovejen 495762 Vester Skerninge,inge,470.000,02-11-2016,Alm. Salg,3.790,5,Villa,124,1962,-5 %,Aktuel værdi
Kærvej 335762 Vester Skerninge,inge,1.335.000,28-10-2016,Alm. Salg,8.900,5,Villa,150,1974,-4 %,Aktuel værdi
Sømarken 1475762 Vester Skerninge,inge,1.125.000,24-10-2016,Andet,6.540,5,Villa,172,2005,,Aktuel værdi
Bagtoften 65762 Vester Skerninge,inge,1.500.000,14-10-2016,Alm. Salg,7.978,9,Villa,188,1987,-12 %,Aktuel værdi
Fåborgvej 1285762 Vester Skerninge,inge,3.000.000,11-10-2016,Andet,15.306,6,Villa,196,1996,,Aktuel værdi
Bakkevej 25762 Vester Skerninge,inge,945.000,07-10-2016,Alm. Salg,7.269,4,Villa,130,1966,-5 %,Aktuel værdi
Bejerholmsvej 305762 Vester Skerninge,inge,8.934.000,04-10-2016,Fam. Salg,30.284,6,Stuehus,295,1800,,
Højskolevej 45762 Vester Skerninge,inge,1.025.000,03-10-2016,Alm. Salg,7.020,4,Villa,146,1968,-7 %,Aktuel værdi
Filippavej 185762 Vester Skerninge,inge,1.600.000,03-10-2016,Alm. Salg,9.876,6,Villa,162,1997,-20 %,Aktuel værdi
Blanchestræde 105762 Vester Skerninge,inge,1.100.000,28-09-2016,Alm. Salg,10.576,4,Villa,104,1970,-4 %,Aktuel værdi
Nordgade 15762 Vester Skerninge,inge,2.150.000,26-09-2016,Alm. Salg,6.268,11,Villa,343,1848,3 %,Aktuel værdi
Fåborgvej 95B5762 Vester Skerninge,inge,940.000,26-09-2016,Fam. Salg,10.561,3,Villa,89,1982,,Aktuel værdi
Langegyde 465762 Vester Skerninge,inge,1.846.000,05-09-2016,Alm. Salg,8.390,7,Stuehus,220,1960,,
Fåborgvej 1395762 Vester Skerninge,inge,1.350.000,31-08-2016,Alm. Salg,7.941,6,Stuehus,170,1956,,
Nyvej 275762 Vester Skerninge,inge,125.000,30-08-2016,Alm. Salg,1.190,5,Villa,105,1964,,Aktuel værdi
Damsager 45762 Vester Skerninge,inge,275.148,25-08-2016,Alm. Salg,2.807,4,Villa,98,1983,,Aktuel værdi
Sømarken 155762 Vester Skerninge,inge,600.000,25-08-2016,Alm. Salg,4.000,5,Villa,150,2010,,Aktuel værdi
Longvej 165762 Vester Skerninge,inge,1.325.000,10-08-2016,Alm. Salg,10.351,5,Villa,128,1936,-11 %,Aktuel værdi
Midtervej 175762 Vester Skerninge,inge,830.000,05-08-2016,Alm. Salg,5.804,4,Villa,143,1865,-5 %,Aktuel værdi
Lindekildevej 185762 Vester Skerninge,inge,1.150.000,04-08-2016,Alm. Salg,5.227,5,Villa,220,1867,-4 %,Aktuel værdi
Kløvermarksvej 425762 Vester Skerninge,inge,2.225.000,02-08-2016,Alm. Salg,11.469,7,Villa,194,1976,-3 %,Aktuel værdi
Fåborgvej 815762 Vester Skerninge,inge,1.095.000,01-08-2016,Alm. Salg,8.690,6,Villa,126,1923,0 %,Aktuel værdi
Grønnegade 555762 Vester Skerninge,inge,1.395.000,22-07-2016,Alm. Salg,11.071,4,Villa,126,1967,0 %,Aktuel værdi
Fåborgvej 1405762 Vester Skerninge,inge,900.000,18-07-2016,Fam. Salg,3.396,7,Villa,265,1909,,Aktuel værdi
Mynderupvej 205762 Vester Skerninge,inge,1.100.000,16-07-2016,Alm. Salg,10.377,4,Villa,106,1870,,Aktuel værdi
Grønnegade 6B5762 Vester Skerninge,inge,641.072,06-07-2016,Auktion,4.273,5,Villa,150,1790,-36 %,Aktuel værdi
Åbyvej 205762 Vester Skerninge,inge,945.000,29-06-2016,Alm. Salg,9.450,3,Villa,100,1959,-5 %,Aktuel værdi
Stågerupvej 355762 Vester Skerninge,inge,2.025.000,27-06-2016,Alm. Salg,11.376,7,Stuehus,178,1910,-14 %,
Sømarksvej 325762 Vester Skerninge,inge,980.000,27-06-2016,Alm. Salg,9.423,4,Villa,104,1880,-9 %,Aktuel værdi
Svendborgvej 525762 Vester Skerninge,inge,350.000,23-06-2016,Alm. Salg,3.804,3,Villa,92,1950,-46 %,Aktuel værdi
Langemarken 145762 Vester Skerninge,inge,593.144,02-06-2016,Auktion,3.802,6,Villa,156,1800,-70 %,Aktuel værdi
Balvej 215762 Vester Skerninge,inge,1.380.000,27-05-2016,Alm. Salg,6.699,6,Stuehus,206,1853,3 %,
Mellemvej 2A5762 Vester Skerninge,inge,695.000,19-05-2016,Alm. Salg,4.695,5,Villa,148,1910,0 %,Aktuel værdi
Sømarksvej 75762 Vester Skerninge,inge,3.946.500,09-05-2016,Fam. Salg,21.448,6,Stuehus,184,2015,,
Rosevej 55762 Vester Skerninge,inge,1.900.000,20-04-2016,Alm. Salg,9.268,6,Villa,205,1972,,Aktuel værdi
Langemarken 55762 Vester Skerninge,inge,875.000,16-04-2016,Alm. Salg,6.205,5,Villa,141,1935,-7 %,Aktuel værdi
Møllevej 16A5762 Vester Skerninge,inge,825.000,13-04-2016,Alm. Salg,6.653,5,Villa,124,1990,-8 %,Aktuel værdi
Søbakkerne 825762 Vester Skerninge,inge,1.100.000,07-04-2016,Alm. Salg,11.458,3,Rækkehus,96,2016,,Aktuel værdi
Søbakkerne 805762 Vester Skerninge,inge,1.400.000,07-04-2016,Alm. Salg,10.937,4,Rækkehus,128,2016,,Aktuel værdi
Kornbakken 125762 Vester Skerninge,inge,1.075.000,21-03-2016,Alm. Salg,8.600,4,Villa,125,1973,-10 %,Aktuel værdi
Vestervangen 915762 Vester Skerninge,inge,945.553,21-02-2016,Alm. Salg,5.562,6,Villa,170,2000,,Aktuel værdi
Åkildevej 355762 Vester Skerninge,inge,4.160.000,11-02-2016,Alm. Salg,16.640,5,Villa,250,2010,-11 %,Aktuel værdi
Svendborgvej 1215762 Vester Skerninge,inge,425.000,08-02-2016,Alm. Salg,3.695,3,Villa,115,1827,-39 %,Aktuel værdi
Åbyvej 175762 Vester Skerninge,inge,400.000,03-02-2016,Alm. Salg,2.631,4,Villa,152,1951,-19 %,Aktuel værdi
Krovej 135762 Vester Skerninge,inge,555.000,28-01-2016,Alm. Salg,6.607,2,Villa,84,1800,-7 %,Aktuel værdi
Longvej 345762 Vester Skerninge,inge,1.350.000,26-01-2016,Alm. Salg,8.437,6,Villa,160,1850,-14 %,Aktuel værdi
Møllemarken 145762 Vester Skerninge,inge,825.000,22-01-2016,Alm. Salg,8.593,3,Villa,96,1978,-8 %,Aktuel værdi
Fåborgvej 505762 Vester Skerninge,inge,230.000,16-01-2016,Alm. Salg,1.825,7,Villa,126,1800,,Aktuel værdi
Nordgade 75762 Vester Skerninge,inge,340.700,07-01-2016,Auktion,3.015,3,Villa,113,1962,,Aktuel værdi
Nordgade 185762 Vester Skerninge,inge,619.300,23-12-2015,Fam. Salg,6.319,3,Villa,98,1969,,Aktuel værdi
Lindekildevej 525762 Vester Skerninge,inge,270.000,22-12-2015,Alm. Salg,1.330,5,Stuehus,203,1918,,
Åløkkevej 85762 Vester Skerninge,inge,625.000,14-12-2015,Alm. Salg,5.341,4,Villa,117,1970,-10 %,Aktuel værdi
"Filippavej 26, 15762 Vester Skerninge",inge,400.000,01-12-2015,Alm. Salg,4.444,3,Villa,90,1920,,Aktuel værdi
Kærvej 315762 Vester Skerninge,inge,1.295.000,25-11-2015,Alm. Salg,6.573,4,Villa,197,1974,0 %,Aktuel værdi
Midtervej 95762 Vester Skerninge,inge,150.000,23-11-2015,Alm. Salg,1.271,4,Villa,118,1877,,Aktuel værdi
Skovmarksvej 255762 Vester Skerninge,inge,2.550.000,17-11-2015,Alm. Salg,10.669,5,Villa,239,2000,-9 %,Aktuel værdi
Strandgårdsvej 145762 Vester Skerninge,inge,1.375.000,16-11-2015,Alm. Salg,8.593,6,Villa,160,1875,-19 %,Aktuel værdi
Svendborgvej 975762 Vester Skerninge,inge,1.944.500,10-11-2015,Fam. Salg,16.908,4,Stuehus,115,1882,,
Strandhuse 205762 Vester Skerninge,inge,1.034.683,04-11-2015,Auktion,4.857,7,Villa,213,2012,,Aktuel værdi
Langegyde 505762 Vester Skerninge,inge,550.000,28-10-2015,Alm. Salg,3.197,6,Villa,172,1856,-21 %,Aktuel værdi
Nørremarksvej 115762 Vester Skerninge,inge,830.000,23-10-2015,Alm. Salg,3.108,3,Villa,267,1727,-7 %,Aktuel værdi
Skovgyden 295762 Vester Skerninge,inge,2.030.000,15-10-2015,Alm. Salg,10.797,5,Villa,188,1877,-3 %,Aktuel værdi
Strandvej 305762 Vester Skerninge,inge,2.140.000,13-10-2015,Fam. Salg,9.596,5,Stuehus,223,1968,,
Skovmarksvej 275762 Vester Skerninge,inge,890.000,09-10-2015,Alm. Salg,4.708,7,Villa,189,1920,-11 %,Aktuel værdi
Nordgade 55762 Vester Skerninge,inge,1.575.000,01-10-2015,Alm. Salg,6.350,4,Villa,248,1900,,Aktuel værdi
Stubmarken 165762 Vester Skerninge,inge,1.050.000,26-09-2015,Alm. Salg,6.687,5,Villa,157,1973,-2 %,Aktuel værdi
Karl Madsensvej 135762 Vester Skerninge,inge,1.725.000,24-09-2015,Alm. Salg,7.912,3,Villa,218,2007,-7 %,Aktuel værdi
Skerningegårdsvej 45762 Vester Skerninge,inge,200.000,16-09-2015,Alm. Salg,2.380,5,Villa,84,1914,,Aktuel værdi
Fåborgvej 1075762 Vester Skerninge,inge,1.345.000,28-08-2015,Alm. Salg,5.651,7,Villa,238,1925,-2 %,Aktuel værdi
Mynderupvej 485762 Vester Skerninge,inge,250.000,24-08-2015,Alm. Salg,2.500,3,Villa,100,1877,-49 %,Aktuel værdi
Fåborgvej 325762 Vester Skerninge,inge,800.000,05-08-2015,Alm. Salg,4.210,10,Villa,190,1919,-11 %,Aktuel værdi
Svendborgvej 775762 Vester Skerninge,inge,2.180.000,27-07-2015,Alm. Salg,6.812,9,Villa,320,1900,-5 %,Aktuel værdi
Langegyde 405762 Vester Skerninge,inge,850.000,12-07-2015,Fam. Salg,4.941,5,Villa,172,1877,,Aktuel værdi
Elmevej 55762 Vester Skerninge,inge,635.000,10-07-2015,Alm. Salg,6.165,4,Villa,103,1975,-6 %,Aktuel værdi
Agerbakken 95762 Vester Skerninge,inge,900.000,10-07-2015,Alm. Salg,8.653,3,Villa,104,1973,-10 %,Aktuel værdi
Åløkkevej 25762 Vester Skerninge,inge,800.000,09-07-2015,Alm. Salg,3.846,7,Villa,208,1972,-11 %,Aktuel værdi
Mynderup Hestehave 155762 Vester Skerninge,inge,500.000,06-07-2015,Alm. Salg,4.587,4,Villa,109,1877,-16 %,Aktuel værdi
Eskebjergvej 135762 Vester Skerninge,inge,8.154.000,01-07-2015,Alm. Salg,46.067,8,Stuehus,177,1876,,
Søvænget 85762 Vester Skerninge,inge,960.000,29-06-2015,Alm. Salg,6.233,6,Villa,154,1964,-11 %,Aktuel værdi
Nyvej 625762 Vester Skerninge,inge,512.500,25-06-2015,Fam. Salg,3.768,4,Villa,136,1878,,Aktuel værdi
Birkeshøj 15762 Vester Skerninge,inge,600.000,11-06-2015,Alm. Salg,5.454,4,Villa,110,1852,-8 %,Aktuel værdi
Gundestrupvej 45762 Vester Skerninge,inge,280.000,05-06-2015,Alm. Salg,1.931,7,Stuehus,145,1862,,
Fåborgvej 615762 Vester Skerninge,inge,1.100.000,30-05-2015,Alm. Salg,7.096,3,Villa,155,1941,-26 %,Aktuel værdi
Strandvej 1055762 Vester Skerninge,inge,800.000,29-05-2015,Alm. Salg,7.476,2,Villa,107,1877,,Aktuel værdi
Sømarken 435762 Vester Skerninge,inge,2.300.000,26-05-2015,Alm. Salg,14.465,5,Villa,159,2006,-2 %,Aktuel værdi
Strandgårdsvej 275762 Vester Skerninge,inge,5.777.047,20-05-2015,Andet,41.264,5,Stuehus,140,1952,,
Skerningegårdsvej 565762 Vester Skerninge,inge,4.350.000,12-05-2015,Alm. Salg,22.422,7,Villa,194,1878,-8 %,Aktuel værdi
Svendborgvej 81D5762 Vester Skerninge,inge,525.000,11-05-2015,Fam. Salg,3.220,6,Villa,163,2016,,Aktuel værdi
Sømarken 135762 Vester Skerninge,inge,1.081.515,06-05-2015,Andet,6.324,5,Villa,171,2010,,Aktuel værdi
Kohavevej 555762 Vester Skerninge,inge,2.000.000,05-05-2015,Alm. Salg,8.733,8,Villa,229,1800,-9 %,Aktuel værdi
Hundstrupvej 635762 Vester Skerninge,inge,9.700.000,28-04-2015,Alm. Salg,70.802,6,Stuehus,137,1863,,
Ollerup Bytorv 35762 Vester Skerninge,inge,1.650.000,23-04-2015,Alm. Salg,12.790,8,Villa,129,1964,,Aktuel værdi
Fåborgvej 72A5762 Vester Skerninge,inge,875.000,23-04-2015,Alm. Salg,5.645,4,Stuehus,155,1944,-12 %,
Fjællebrovejen 345762 Vester Skerninge,inge,389.700,16-04-2015,Auktion,3.247,5,Villa,120,1908,-35 %,Aktuel værdi
Kohavevej 245762 Vester Skerninge,inge,1.550.000,08-04-2015,Alm. Salg,7.750,5,Villa,200,1920,-9 %,Aktuel værdi
Fåborgvej 845762 Vester Skerninge,inge,700.000,07-04-2015,Fam. Salg,2.380,9,Villa,294,1968,,Aktuel værdi
Kohavevej 135762 Vester Skerninge,inge,900.000,05-04-2015,Alm. Salg,6.206,5,Villa,145,1963,-18 %,Aktuel værdi
Sømarken 95762 Vester Skerninge,inge,1.970.000,19-03-2015,Alm. Salg,13.401,5,Villa,147,2009,-6 %,Aktuel værdi
Højgårdsvej 295762 Vester Skerninge,inge,1.545.000,27-02-2015,Alm. Salg,8.631,4,Villa,179,1827,-3 %,Aktuel værdi
Sømarken 375762 Vester Skerninge,inge,1.935.000,27-02-2015,Alm. Salg,13.531,3,Villa,143,2007,-3 %,Aktuel værdi
Langemarken 225762 Vester Skerninge,inge,25.425.000,09-02-2015,Alm. Salg,138.934,6,Stuehus,183,1857,,
Skovmarksvej 355762 Vester Skerninge,inge,535.000,06-02-2015,Alm. Salg,4.692,4,Villa,114,1870,0 %,Aktuel værdi
Vestervangen 715762 Vester Skerninge,inge,1.600.000,30-01-2015,Alm. Salg,12.500,5,Villa,128,1986,-6 %,Aktuel værdi
Vestre Stationsvej 175762 Vester Skerninge,inge,650.000,15-01-2015,Alm. Salg,6.074,5,Villa,107,1935,-6 %,Aktuel værdi
Møllevej 35762 Vester Skerninge,inge,300.000,15-01-2015,Alm. Salg,1.546,6,Villa,194,1930,-39 %,Aktuel værdi
Stubmarken 135762 Vester Skerninge,inge,1.230.000,17-12-2014,Alm. Salg,9.044,5,Villa,136,1973,-5 %,Aktuel værdi
Nyvej 695762 Vester Skerninge,inge,900.000,10-12-2014,Alm. Salg,6.293,4,Villa,143,1969,-5 %,Aktuel værdi
Birkevej 75762 Vester Skerninge,inge,885.000,06-12-2014,Alm. Salg,6.507,5,Villa,136,1973,,Aktuel værdi
Vestervangen 885762 Vester Skerninge,inge,1.350.000,05-12-2014,Alm. Salg,10.714,4,Villa,126,2006,-24 %,Aktuel værdi
Strandgårdsvej 115762 Vester Skerninge,inge,2.600.000,27-11-2014,Alm. Salg,10.878,5,Villa,239,1964,-7 %,Aktuel værdi
Mellemvej 35762 Vester Skerninge,inge,700.000,18-11-2014,Alm. Salg,5.785,4,Villa,121,1975,-6 %,Aktuel værdi
