address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Anders Sørensens Vej 157884 Fur, Fur,35.000,22-05-2017,Alm. Salg,191,5,Villa,183,1913,,Aktuel værdi
Nederby 117884 Fur, Fur,145.000,05-05-2017,Alm. Salg,979,6,Villa,148,1908,-42 %,Aktuel værdi
Sletten 127884 Fur, Fur,276.250,24-04-2017,Fam. Salg,2.402,4,Sommerhus,115,1974,,Aktuel værdi
Madsbadvej 227884 Fur, Fur,35.000,05-04-2017,Alm. Salg,299,5,Villa,117,1888,,Aktuel værdi
Enebærvej 117884 Fur, Fur,595.000,04-04-2017,Alm. Salg,8.880,4,Sommerhus,67,1969,0 %,Aktuel værdi
Koldkildevej 117884 Fur, Fur,2.585.000,03-04-2017,Alm. Salg,17.951,6,Stuehus,144,1850,-8 %,
Nederby 107884 Fur, Fur,950.000,22-03-2017,Alm. Salg,8.482,4,Villa,112,1959,,Aktuel værdi
Revlingevej 67884 Fur, Fur,55.000,15-03-2017,Fam. Salg,544,5,Sommerhus,101,1971,,Aktuel værdi
Blegagervej 67884 Fur, Fur,2.800.000,03-03-2017,Alm. Salg,12.556,6,Villa,223,1962,,Aktuel værdi
Fyrvænget 67884 Fur, Fur,1.362.500,23-02-2017,Alm. Salg,20.961,4,Sommerhus,65,1971,-9 %,Aktuel værdi
Stenøre 87884 Fur, Fur,2.200.000,23-02-2017,Alm. Salg,26.190,19,Servicevirksomhed,84,1900,,Aktuel værdi
Stisagervej 317884 Fur, Fur,447.500,22-02-2017,Fam. Salg,4.475,3,Villa,100,1917,,Aktuel værdi
Tråen Trap 117884 Fur, Fur,565.000,20-02-2017,Alm. Salg,3.951,5,Villa,143,1917,-5 %,Aktuel værdi
Hvirpgade 267884 Fur, Fur,290.000,31-01-2017,Alm. Salg,1.695,5,Villa,171,1933,-17 %,Aktuel værdi
Revlingevej 47884 Fur, Fur,370.000,18-01-2017,Alm. Salg,5.138,3,Sommerhus,72,1971,,Aktuel værdi
Sønderhedevej 77884 Fur, Fur,300.000,10-01-2017,Fam. Salg,3.529,4,Villa,85,1966,,Aktuel værdi
Thøgersvej 27884 Fur, Fur,1.675.000,20-12-2016,Alm. Salg,12.884,4,Sommerhus,130,2007,-16 %,Aktuel værdi
Lundemark 87884 Fur, Fur,500.000,14-12-2016,Fam. Salg,5.882,3,Sommerhus,85,1972,,Aktuel værdi
Sønderhedevej 427884 Fur, Fur,395.000,06-11-2016,Alm. Salg,2.904,5,Villa,136,1971,,Aktuel værdi
Engelstvej 147884 Fur, Fur,1.790.000,25-10-2016,Alm. Salg,11.474,7,Stuehus,156,1876,165 %,
Porsevej 67884 Fur, Fur,580.000,06-10-2016,Fam. Salg,8.923,3,Sommerhus,65,1973,,Aktuel værdi
Bjerregårds Bakke 357884 Fur, Fur,1.028.583,27-09-2016,Fam. Salg,3.866,11,Villa,266,2009,,Aktuel værdi
Sønderhedevej 87884 Fur, Fur,700.000,25-09-2016,Alm. Salg,4.666,8,Villa,150,1961,-11 %,Aktuel værdi
Gl. Lundgårdvej 37884 Fur, Fur,1.595.000,29-08-2016,Alm. Salg,12.559,5,Sommerhus,127,2008,0 %,Aktuel værdi
Fædammevej 127884 Fur, Fur,860.000,26-08-2016,Alm. Salg,14.333,4,Sommerhus,60,1970,,Aktuel værdi
Hindkjærvej 67884 Fur, Fur,640.000,15-08-2016,Alm. Salg,3.878,5,Villa,165,1890,-64 %,Aktuel værdi
Skånings Allé 247884 Fur, Fur,550.000,24-07-2016,Alm. Salg,6.547,3,Villa,84,2010,0 %,Aktuel værdi
Engelstskovvej 177884 Fur, Fur,695.000,15-07-2016,Alm. Salg,10.692,4,Sommerhus,65,1969,,Aktuel værdi
Sønderhedevej 287884 Fur, Fur,800.000,02-07-2016,Alm. Salg,6.896,4,Villa,116,1957,,Aktuel værdi
Blegagervej 47884 Fur, Fur,3.120.000,24-06-2016,Alm. Salg,15.369,9,Stuehus,203,1800,,
