address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Brunkær 96064 Jordrup,drup,2.100.000,28-12-2016,Alm. Salg,8.502,7,Villa,247,2005,-4 %,Aktuel værdi
Tjørnevænget 186064 Jordrup,drup,1.735.000,06-12-2016,Alm. Salg,12.304,4,Villa,141,2003,-2 %,Aktuel værdi
Kærtoften 86064 Jordrup,drup,1.004.353,01-12-2016,Fam. Salg,6.974,5,Villa,144,2000,,Aktuel værdi
Bytoften 56064 Jordrup,drup,1.150.000,14-11-2016,Alm. Salg,7.371,5,Villa,156,1979,-8 %,Aktuel værdi
Hovedgaden 376064 Jordrup,drup,687.000,20-10-2016,Alm. Salg,3.816,6,Villa,180,1974,-19 %,Aktuel værdi
Møllebakken 16064 Jordrup,drup,457.000,18-10-2016,Andet,2.331,8,Villa,196,1890,,Aktuel værdi
Lejrskovvej 576064 Jordrup,drup,250.000,17-10-2016,Alm. Salg,1.736,3,Villa,144,1907,-49 %,Aktuel værdi
Bølling Skovvej 86064 Jordrup,drup,1.000.000,05-10-2016,Alm. Salg,10.204,5,Stuehus,98,1827,-23 %,
Brunkær 156064 Jordrup,drup,450.000,29-09-2016,Alm. Salg,4.090,4,Stuehus,110,1872,-14 %,
Bytoften 376064 Jordrup,drup,618.000,15-09-2016,Andet,4.175,6,Villa,148,1987,,Aktuel værdi
Vestermarksvej 156064 Jordrup,drup,100.000,09-09-2016,Alm. Salg,847,5,Stuehus,118,1870,,
Hønsemosen 136064 Jordrup,drup,1.000.000,04-08-2016,Alm. Salg,6.944,8,Villa,144,1877,,Aktuel værdi
Kirsbølvej 276064 Jordrup,drup,2.000.000,20-06-2016,Fam. Salg,14.492,4,Stuehus,138,1860,,
Lejrskovvej 536064 Jordrup,drup,60.000,22-03-2016,Alm. Salg,779,3,Villa,77,1958,,Aktuel værdi
Møllebakken 36064 Jordrup,drup,1.550.000,22-12-2015,Alm. Salg,6.828,5,Villa,227,1959,0 %,Aktuel værdi
Vestermarksvej 226064 Jordrup,drup,1.215.500,17-12-2015,Alm. Salg,3.453,5,Stuehus,352,1860,,
Knudsbølvej 176064 Jordrup,drup,653.558,15-12-2015,Fam. Salg,6.051,3,Villa,108,1893,,Aktuel værdi
Chr. Jensensvej 46064 Jordrup,drup,393.000,09-11-2015,Alm. Salg,3.070,5,Villa,128,1954,,Aktuel værdi
Bøllingvej 116064 Jordrup,drup,2.000.000,11-10-2015,Alm. Salg,10.101,5,Villa,198,1914,-4 %,Aktuel værdi
Lejrskovvej 476064 Jordrup,drup,360.000,02-10-2015,Alm. Salg,3.461,5,Villa,104,1903,-27 %,Aktuel værdi
Herredsvejen 76064 Jordrup,drup,1.250.000,28-09-2015,Alm. Salg,3.810,8,Villa,328,1876,-3 %,Aktuel værdi
Fynslundvej 486064 Jordrup,drup,350.000,11-08-2015,Alm. Salg,2.272,4,Villa,154,1927,,Aktuel værdi
Hovedgaden 346064 Jordrup,drup,430.276,04-08-2015,Fam. Salg,2.775,5,Villa,155,1944,,Aktuel værdi
Knudsbølvej 96064 Jordrup,drup,626.000,07-07-2015,Alm. Salg,4.173,5,Villa,150,1947,-3 %,Aktuel værdi
Brunkær 116064 Jordrup,drup,904.500,25-06-2015,Fam. Salg,5.320,7,Stuehus,170,1915,,
Fynslundvej 616064 Jordrup,drup,250.000,18-05-2015,Fam. Salg,1.262,6,Villa,198,1877,,Aktuel værdi
Hovedgaden 31B6064 Jordrup,drup,500.000,23-04-2015,Auktion,4.545,4,Villa,110,1960,,Aktuel værdi
Hovmosevej 126064 Jordrup,drup,300.000,22-04-2015,Alm. Salg,2.173,6,Villa,138,1900,-13 %,Aktuel værdi
Hovedgaden 206064 Jordrup,drup,950.000,01-04-2015,Alm. Salg,6.050,5,Villa,157,1937,-5 %,Aktuel værdi
Havkrogen 56064 Jordrup,drup,1.200.000,31-03-2015,Alm. Salg,9.677,3,Stuehus,124,1985,-14 %,
Herredsvejen 86064 Jordrup,drup,450.000,16-03-2015,Alm. Salg,2.284,7,Stuehus,197,2016,,
Lejrskovvej 546064 Jordrup,drup,120.000,04-12-2014,Auktion,1.333,4,Villa,90,1885,,Aktuel værdi
Lejrskovvej 406064 Jordrup,drup,704.373,06-10-2014,Alm. Salg,2.648,6,Villa,266,1940,-57 %,Aktuel værdi
Uhre Skovvej 296064 Jordrup,drup,124.735,08-09-2014,Alm. Salg,1.708,4,Stuehus,73,1910,,
Fynslundvej 356064 Jordrup,drup,1.575.000,08-08-2014,Alm. Salg,9.662,7,Villa,163,1949,-4 %,Aktuel værdi
Vestermarksvej 266064 Jordrup,drup,2.720.000,16-07-2014,Alm. Salg,17.894,4,Stuehus,152,1900,-3 %,
Chr. Jensensvej 76064 Jordrup,drup,860.000,24-02-2014,Fam. Salg,4.914,6,Villa,175,1965,,Aktuel værdi
Hønsemosen 46064 Jordrup,drup,470.000,30-01-2014,Alm. Salg,5.802,3,Stuehus,81,1852,,
Bytoften 86064 Jordrup,drup,1.225.000,13-01-2014,Fam. Salg,7.469,5,Villa,164,1979,,Aktuel værdi
Hovmosevej 226064 Jordrup,drup,240.000,27-10-2013,Fam. Salg,1.297,5,Stuehus,185,1917,-88 %,
Vestermarksvej 26064 Jordrup,drup,1.125.000,29-07-2013,Alm. Salg,13.392,4,Villa,84,1950,-5 %,Aktuel værdi
Kærtoften 56064 Jordrup,drup,235.000,06-07-2013,Alm. Salg,1.525,5,Villa,154,2014,,Aktuel værdi
Nørremarksvej 76064 Jordrup,drup,581.435,01-07-2013,Alm. Salg,2.463,8,Stuehus,236,1900,,
Bergsmindevej 86064 Jordrup,drup,465.000,22-04-2013,Alm. Salg,3.875,3,Villa,120,1900,-22 %,Aktuel værdi
Hovedgaden 146064 Jordrup,drup,855.620,22-02-2013,Alm. Salg,5.415,4,Villa,158,1917,-43 %,Aktuel værdi
Møllebakken 26064 Jordrup,drup,444.982,22-01-2013,Auktion,4.197,4,Villa,106,1937,-10 %,Aktuel værdi
Hovedgaden 156064 Jordrup,drup,980.000,22-01-2013,Alm. Salg,9.514,6,Villa,103,1939,-2 %,Aktuel værdi
Skovvejen 376064 Jordrup,drup,1.250.000,11-01-2013,Alm. Salg,5.296,7,Villa,236,1850,-3 %,Aktuel værdi
Bergsmindevej 46064 Jordrup,drup,450.000,14-12-2012,Alm. Salg,3.435,5,Villa,131,1967,,Aktuel værdi
