address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Blåmuslingen 3259681 Ranum,anum,500.000,16-05-2017,Fam. Salg,10.869,3,Fritid,46,1993,,Aktuel værdi
Rødspætten 2289681 Ranum,anum,595.000,06-04-2017,Alm. Salg,12.934,3,Fritid,46,1993,0 %,Aktuel værdi
Gråsælen 1149681 Ranum,anum,540.000,22-03-2017,Alm. Salg,11.739,3,Fritid,46,1993,-6 %,Aktuel værdi
Grønspætten 4059681 Ranum,anum,545.000,21-03-2017,Alm. Salg,11.847,3,Fritid,46,1993,,Aktuel værdi
Vestervang 119681 Ranum,anum,300.000,20-03-2017,Alm. Salg,2.142,5,Villa,140,1974,,Aktuel værdi
Sølvmågen 6339681 Ranum,anum,495.000,12-03-2017,Alm. Salg,10.760,3,Fritid,46,1993,-10 %,Aktuel værdi
Kirkevej 119681 Ranum,anum,300.000,06-02-2017,Alm. Salg,2.500,4,Villa,120,1962,-20 %,Aktuel værdi
Grønspætten 4289681 Ranum,anum,290.000,03-02-2017,Alm. Salg,6.304,3,Fritid,46,1993,-2 %,Aktuel værdi
Søndergade 119681 Ranum,anum,480.000,20-01-2017,Alm. Salg,3.200,5,Villa,150,1974,-3 %,Aktuel værdi
Rødspætten 2399681 Ranum,anum,510.000,13-01-2017,Alm. Salg,11.086,3,Fritid,46,1993,-6 %,Aktuel værdi
Gråsælen 1269681 Ranum,anum,650.000,31-12-2016,Alm. Salg,12.037,3,Fritid,54,1993,-4 %,Aktuel værdi
Blåmuslingen 3149681 Ranum,anum,365.000,22-12-2016,Alm. Salg,3.967,5,Fritid,92,1993,,Aktuel værdi
Ålevej 219681 Ranum,anum,450.000,21-12-2016,Alm. Salg,5.421,4,Villa,83,1927,-17 %,Aktuel værdi
Fiskerhytterne 7289681 Ranum,anum,1.940.000,15-12-2016,Alm. Salg,19.595,4,Fritid,99,2014,-3 %,Aktuel værdi
Guldsmeden 5059681 Ranum,anum,552.500,09-12-2016,Alm. Salg,10.231,3,Fritid,54,1993,,Aktuel værdi
Søndergade 309681 Ranum,anum,625.000,02-12-2016,Alm. Salg,3.306,6,Villa,189,1974,5 %,Aktuel værdi
Sønderbakken 79681 Ranum,anum,700.000,14-11-2016,Alm. Salg,4.516,4,Villa,155,1976,,Aktuel værdi
Vestergade 129681 Ranum,anum,250.000,10-11-2016,Alm. Salg,1.582,6,Villa,158,1937,,Aktuel værdi
Sigsvej 349681 Ranum,anum,500.000,03-11-2016,Alm. Salg,3.816,3,Villa,131,1979,,Aktuel værdi
