address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hvidkløvervej 304030 Tune,Tune,1.225.000,26-04-2017,Fam. Salg,15.312,3,Villa,80,1967,,Aktuel værdi
Lundevej 64030 Tune,Tune,1.805.000,04-04-2017,Alm. Salg,16.409,4,Villa,110,1973,1 %,Aktuel værdi
Lundegårdsparken 444030 Tune,Tune,2.350.000,20-03-2017,Alm. Salg,17.153,4,Rækkehus,137,1981,-6 %,Aktuel værdi
Lyrestien 224030 Tune,Tune,3.050.000,20-03-2017,Alm. Salg,18.154,4,Villa,168,1972,-1 %,Aktuel værdi
Løvkærparken 734030 Tune,Tune,2.507.500,17-03-2017,Alm. Salg,19.288,5,Rækkehus,130,1974,-2 %,Aktuel værdi
Lundevej 74030 Tune,Tune,3.125.000,14-03-2017,Alm. Salg,21.701,6,Villa,144,1986,,Aktuel værdi
Tinggårdsparken 484030 Tune,Tune,850.000,03-03-2017,Fam. Salg,8.415,3,Rækkehus,101,1988,,Aktuel værdi
Runevej 124030 Tune,Tune,1.700.000,02-03-2017,Alm. Salg,12.592,6,Villa,135,1960,8 %,Aktuel værdi
Østerbakken 594030 Tune,Tune,1.175.000,02-03-2017,Fam. Salg,8.703,4,Villa,135,1973,,Aktuel værdi
Tune Bygade 34B4030 Tune,Tune,2.750.000,23-02-2017,Alm. Salg,20.220,5,Villa,136,1984,-2 %,Aktuel værdi
Tinggårdsvænget 784030 Tune,Tune,2.175.000,22-02-2017,Alm. Salg,18.913,4,Rækkehus,115,1988,-3 %,Aktuel værdi
Lundegårdshegnet 1124030 Tune,Tune,2.345.000,22-02-2017,Alm. Salg,20.937,5,Rækkehus,112,1985,-1 %,Aktuel værdi
Gardeniavej 24030 Tune,Tune,10.215.217,21-02-2017,Andet,97.287,4,Villa,105,1969,,Aktuel værdi
Egevej 304030 Tune,Tune,2.050.000,18-02-2017,Alm. Salg,22.282,4,Villa,92,1964,0 %,Aktuel værdi
Tinggårdshegnet 234030 Tune,Tune,3.550.000,07-02-2017,Alm. Salg,20.170,6,Villa,176,1980,-1 %,Aktuel værdi
Almuevej 594030 Tune,Tune,2.100.000,06-02-2017,Alm. Salg,16.406,3,Villa,128,1973,-12 %,Aktuel værdi
Byagerparken 83F4030 Tune,Tune,1.795.000,05-02-2017,Alm. Salg,22.437,4,Rækkehus,80,2000,0 %,Aktuel værdi
Bondestien 204030 Tune,Tune,2.375.000,20-01-2017,Alm. Salg,19.000,4,Villa,125,1971,-5 %,Aktuel værdi
Tinggårdsparken 264030 Tune,Tune,2.200.000,15-01-2017,Alm. Salg,18.803,4,Villa,117,1982,0 %,Aktuel værdi
Humlestien 154030 Tune,Tune,2.795.000,09-01-2017,Alm. Salg,17.042,5,Villa,164,1971,,Aktuel værdi
Tinghaven 44030 Tune,Tune,1.875.000,09-01-2017,Alm. Salg,18.028,3,Rækkehus,104,1974,0 %,Aktuel værdi
Roskildevej 164030 Tune,Tune,20.000.000,05-01-2017,Alm. Salg,54.347,7,Villa,368,1930,,Aktuel værdi
Tinggårdshegnet 294030 Tune,Tune,2.930.000,05-01-2017,Alm. Salg,19.276,5,Villa,152,1979,-2 %,Aktuel værdi
Gærdestien 84030 Tune,Tune,2.595.000,05-01-2017,Alm. Salg,17.896,4,Villa,145,1969,0 %,Aktuel værdi
Odinsvej 324030 Tune,Tune,1.333.695,02-01-2017,Fam. Salg,10.501,5,Villa,127,1967,,Aktuel værdi
Østergade 34030 Tune,Tune,1.630.000,22-12-2016,Alm. Salg,22.638,3,Villa,72,1955,-11 %,Aktuel værdi
Tinggårdsvænget 1034030 Tune,Tune,2.342.000,19-12-2016,Alm. Salg,20.365,4,Rækkehus,115,1988,-2 %,Aktuel værdi
Tinggårdsparken 374030 Tune,Tune,3.085.000,16-12-2016,Alm. Salg,19.402,6,Villa,159,1984,-3 %,Aktuel værdi
Østergade 104030 Tune,Tune,2.020.000,11-12-2016,Alm. Salg,16.031,6,Villa,126,1930,1 %,Aktuel værdi
Gardeniavej 134030 Tune,Tune,2.900.000,02-12-2016,Alm. Salg,17.469,4,Villa,166,1973,-3 %,Aktuel værdi
