address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Ulstrupvej 108870 Langå,angå,712.500,16-04-2017,Alm. Salg,3.562,7,Villa,200,1877,,Aktuel værdi
Ulstrupvej 418870 Langå,angå,380.000,29-03-2017,Alm. Salg,2.021,6,Villa,188,1910,-23 %,Aktuel værdi
Lyngvej 58870 Langå,angå,1.070.000,29-03-2017,Alm. Salg,13.048,3,Villa,82,1966,,Aktuel værdi
Randersvej 658870 Langå,angå,6.500.000,24-03-2017,Alm. Salg,32.338,6,Stuehus,201,2013,0 %,
Sognevej 128870 Langå,angå,1.812.500,09-03-2017,Alm. Salg,17.261,4,Stuehus,105,1902,-2 %,
Anneksvej 68870 Langå,angå,650.000,01-03-2017,Alm. Salg,4.333,7,Villa,150,1914,-13 %,Aktuel værdi
Randersvej 648870 Langå,angå,1.150.000,28-02-2017,Alm. Salg,7.931,5,Villa,145,1969,-8 %,Aktuel værdi
Havrevænget 138870 Langå,angå,1.295.000,23-02-2017,Alm. Salg,8.301,5,Villa,156,1977,0 %,Aktuel værdi
Munkholmvej 168870 Langå,angå,1.450.000,20-02-2017,Alm. Salg,10.740,5,Villa,135,1964,-9 %,Aktuel værdi
Havrevænget 88870 Langå,angå,1.340.000,01-02-2017,Alm. Salg,9.241,5,Villa,145,1974,0 %,Aktuel værdi
Byvej 98870 Langå,angå,600.000,31-01-2017,Alm. Salg,4.687,4,Villa,128,1900,-7 %,Aktuel værdi
Søvej 158870 Langå,angå,1.575.000,30-01-2017,Alm. Salg,10.641,6,Villa,148,1976,,Aktuel værdi
Grenstenvej 318870 Langå,angå,1.620.000,25-01-2017,Alm. Salg,10.253,6,Villa,158,1968,4 %,Aktuel værdi
Hammelvej 1378870 Langå,angå,2.270.000,20-01-2017,Alm. Salg,12.681,6,Stuehus,179,1905,,
Hammelvej 2348870 Langå,angå,650.000,20-01-2017,Fam. Salg,3.350,5,Villa,194,1935,-57 %,Aktuel værdi
Snerlevej 368870 Langå,angå,1.625.000,12-01-2017,Alm. Salg,14.772,4,Rækkehus,110,2017,0 %,Aktuel værdi
Søvej 298870 Langå,angå,1.250.000,11-01-2017,Alm. Salg,11.574,3,Villa,108,1956,0 %,Aktuel værdi
Hammelvej 2668870 Langå,angå,1.400.000,31-12-2016,Alm. Salg,7.909,6,Villa,177,1877,0 %,Aktuel værdi
Skovvej 88870 Langå,angå,1.395.000,22-12-2016,Alm. Salg,11.625,4,Villa,120,1969,0 %,Aktuel værdi
Lyngtoften 18870 Langå,angå,475.000,19-12-2016,Alm. Salg,5.654,4,Villa,84,1965,-4 %,Aktuel værdi
Villungsvej 4A8870 Langå,angå,590.000,15-12-2016,Alm. Salg,6.145,5,Villa,96,1952,-1 %,Aktuel værdi
Snerlevej 388870 Langå,angå,1.625.000,14-12-2016,Alm. Salg,14.772,4,Rækkehus,110,2017,0 %,Aktuel værdi
Snerlevej 328870 Langå,angå,1.695.000,01-12-2016,Alm. Salg,15.133,4,Rækkehus,112,2017,0 %,Aktuel værdi
Würglersvej 68870 Langå,angå,2.950.000,29-11-2016,Alm. Salg,11.660,9,Villa,253,1974,0 %,Aktuel værdi
Snehvidevej 368870 Langå,angå,1.650.000,29-11-2016,Alm. Salg,8.549,6,Villa,193,2015,,Aktuel værdi
Nørregade 278870 Langå,angå,1.175.000,25-11-2016,Alm. Salg,8.639,6,Villa,136,1927,-9 %,Aktuel værdi
Egevænget 388870 Langå,angå,1.195.000,24-11-2016,Alm. Salg,10.863,4,Rækkehus,110,2010,0 %,Aktuel værdi
Snerlevej 408870 Langå,angå,1.645.000,23-11-2016,Alm. Salg,14.954,4,Rækkehus,110,2017,0 %,Aktuel værdi
Snerlevej 468870 Langå,angå,1.645.000,21-11-2016,Alm. Salg,14.954,4,Rækkehus,110,2017,0 %,Aktuel værdi
Porsvej 48870 Langå,angå,800.000,20-11-2016,Fam. Salg,7.619,4,Villa,105,1966,,Aktuel værdi
Sognevej 28870 Langå,angå,3.655.500,17-11-2016,Alm. Salg,18.369,6,Stuehus,199,2006,-1 %,
"Bredgade 36C, 1. 18870 Langå",angå,800.000,16-11-2016,Auktion,11.764,1,Lejlighed,68,1900,,Aktuel værdi
Egevej 108870 Langå,angå,550.000,07-11-2016,Alm. Salg,5.913,3,Villa,93,1955,-8 %,Aktuel værdi
Vinkelvej 48870 Langå,angå,1.200.000,04-11-2016,Alm. Salg,9.677,3,Villa,124,1987,-7 %,Aktuel værdi
Højvej 118870 Langå,angå,1.295.000,04-11-2016,Alm. Salg,12.572,3,Villa,103,1981,0 %,Aktuel værdi
Snehvidevej 178870 Langå,angå,2.070.000,28-10-2016,Alm. Salg,15.681,3,Villa,132,2017,1 %,Aktuel værdi
Nørregade 308870 Langå,angå,1.350.000,25-10-2016,Alm. Salg,11.250,5,Villa,120,1937,-7 %,Aktuel værdi
Lohmannsgade 228870 Langå,angå,800.000,25-10-2016,Alm. Salg,10.526,3,Villa,76,1957,-6 %,Aktuel værdi
Houlbjergvej 148870 Langå,angå,1.495.000,21-10-2016,Alm. Salg,10.528,5,Villa,142,1925,0 %,Aktuel værdi
Kælkebakken 168870 Langå,angå,1.415.000,20-10-2016,Alm. Salg,14.150,4,Rækkehus,100,2015,-1 %,Aktuel værdi
Ulstrupvej 408870 Langå,angå,500.000,18-10-2016,Fam. Salg,2.415,6,Villa,207,1898,,Aktuel værdi
Bakkevej 98870 Langå,angå,985.000,13-10-2016,Alm. Salg,9.563,3,Rækkehus,103,1982,-10 %,Aktuel værdi
Tværvej 38870 Langå,angå,1.300.000,12-10-2016,Alm. Salg,8.666,6,Stuehus,150,1925,,
Bjerregårdsvej 68870 Langå,angå,1.850.000,07-10-2016,Alm. Salg,13.805,4,Villa,134,1984,-7 %,Aktuel værdi
Fredensgade 138870 Langå,angå,1.650.000,03-10-2016,Alm. Salg,14.102,4,Villa,117,1950,-3 %,Aktuel værdi
Østergade 218870 Langå,angå,1.975.000,01-10-2016,Alm. Salg,7.538,10,Villa,262,1968,,Aktuel værdi
Tornerosevej 158870 Langå,angå,1.500.000,01-10-2016,Alm. Salg,13.888,4,Rækkehus,108,2015,-3 %,Aktuel værdi
Hostrupsvej 58870 Langå,angå,1.150.000,28-09-2016,Alm. Salg,10.000,4,Villa,115,1976,5 %,Aktuel værdi
Randersvej 278870 Langå,angå,1.450.000,23-09-2016,Alm. Salg,9.797,5,Villa,148,1926,46 %,Aktuel værdi
Snerlevej 308870 Langå,angå,1.645.000,22-09-2016,Alm. Salg,15.518,4,Rækkehus,106,2017,0 %,Aktuel værdi
Vibevej 58870 Langå,angå,688.040,21-09-2016,Fam. Salg,6.143,5,Villa,112,1961,,Aktuel værdi
Lærkevej 108870 Langå,angå,1.350.000,21-09-2016,Alm. Salg,8.231,4,Villa,164,1973,-3 %,Aktuel værdi
Søvej 508870 Langå,angå,1.900.000,18-09-2016,Alm. Salg,12.582,5,Villa,151,1966,-4 %,Aktuel værdi
Havevej 48870 Langå,angå,566.715,14-09-2016,Alm. Salg,3.219,5,Villa,176,1932,,Aktuel værdi
Væthvej 33A8870 Langå,angå,1.200.000,09-09-2016,Alm. Salg,8.633,5,Villa,139,1974,-8 %,Aktuel værdi
Borgergade 15B8870 Langå,angå,1.150.000,09-09-2016,Alm. Salg,7.876,3,Villa,146,1914,,Aktuel værdi
Vinkelvej 168870 Langå,angå,995.000,05-09-2016,Alm. Salg,6.677,4,Villa,149,1902,0 %,Aktuel værdi
Møllevej 58870 Langå,angå,1.300.000,05-09-2016,Alm. Salg,8.666,5,Villa,150,1968,-4 %,Aktuel værdi
Gydevej 28870 Langå,angå,235.000,02-09-2016,Alm. Salg,1.850,6,Villa,127,1897,-41 %,Aktuel værdi
Landsbygaden 188870 Langå,angå,1.350.000,01-09-2016,Alm. Salg,9.642,4,Villa,140,1973,,Aktuel værdi
Lundagervej 158870 Langå,angå,1.425.000,01-09-2016,Alm. Salg,10.326,4,Villa,138,1969,-5 %,Aktuel værdi
Gyden 28870 Langå,angå,627.542,31-08-2016,Auktion,3.691,5,Villa,170,1907,-26 %,Aktuel værdi
Snerlevej 288870 Langå,angå,1.595.000,31-08-2016,Alm. Salg,15.047,4,Rækkehus,106,2017,0 %,Aktuel værdi
Kragebækken 68870 Langå,angå,1.385.000,30-08-2016,Fam. Salg,13.446,4,Rækkehus,103,2010,,Aktuel værdi
Grenstenvej 208870 Langå,angå,801.584,29-08-2016,Andet,5.138,6,Villa,156,1963,,Aktuel værdi
