address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gl. Møllevej 346640 Lunderskov,skov,715.000,28-04-2017,Alm. Salg,6.620,4,Villa,108,1966,,Aktuel værdi
Møllevang 346640 Lunderskov,skov,940.000,27-03-2017,Alm. Salg,11.058,3,Villa,85,1877,-6 %,Aktuel værdi
Figgenvej 46640 Lunderskov,skov,875.000,24-03-2017,Alm. Salg,6.628,3,Villa,132,1877,-8 %,Aktuel værdi
Storegade 126640 Lunderskov,skov,662.500,10-03-2017,Alm. Salg,3.990,5,Villa,166,1889,-8 %,Aktuel værdi
Bakken 86640 Lunderskov,skov,1.425.000,27-02-2017,Alm. Salg,7.786,5,Villa,183,1949,-5 %,Aktuel værdi
Risbøge 356640 Lunderskov,skov,1.145.000,17-02-2017,Alm. Salg,13.160,3,Stuehus,87,1877,,
Thyrasvej 26640 Lunderskov,skov,1.050.000,14-02-2017,Alm. Salg,8.400,4,Villa,125,1973,-12 %,Aktuel værdi
Gl. Møllevej 306640 Lunderskov,skov,1.500.000,02-02-2017,Alm. Salg,12.396,3,Villa,121,1973,,Aktuel værdi
Baldersvej 156640 Lunderskov,skov,600.000,01-02-2017,Alm. Salg,2.941,6,Villa,204,1968,,Aktuel værdi
Lejrskovvej 236640 Lunderskov,skov,900.000,27-01-2017,Alm. Salg,4.812,6,Villa,187,1977,-10 %,Aktuel værdi
Anlægsvej 36640 Lunderskov,skov,1.585.000,20-01-2017,Alm. Salg,12.286,4,Villa,129,1962,-1 %,Aktuel værdi
Lejrskov Kirkevej 236640 Lunderskov,skov,5.700.000,19-01-2017,Alm. Salg,16.285,7,Stuehus,350,1988,,
Drosselvej 146640 Lunderskov,skov,596.136,28-12-2016,Alm. Salg,5.961,3,Villa,100,1963,-32 %,Aktuel værdi
Skanderup Landevej 246640 Lunderskov,skov,520.000,20-12-2016,Alm. Salg,4.000,5,Villa,130,1876,-25 %,Aktuel værdi
Kastanie Alle 366640 Lunderskov,skov,850.000,12-12-2016,Alm. Salg,10.625,4,Villa,80,1957,-5 %,Aktuel værdi
Svalevej 86640 Lunderskov,skov,1.780.716,06-12-2016,Alm. Salg,10.727,6,Villa,166,1965,-5 %,Aktuel værdi
Jernbanegade 46640 Lunderskov,skov,725.000,28-11-2016,Alm. Salg,6.041,8,Industri o.l.,120,1950,,Aktuel værdi
Kirkevejen 37A6640 Lunderskov,skov,1.500.000,24-11-2016,Alm. Salg,10.563,5,Villa,142,1978,-3 %,Aktuel værdi
