address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Skovlundsvej 48300 Odder,dder,1.070.000,22-05-2017,Alm. Salg,8.991,5,Villa,119,1964,,Aktuel værdi
"Højgaardsvej 5, 1. 58300 Odder",dder,688.500,02-05-2017,Fam. Salg,9.697,2,Lejlighed,71,1967,,Aktuel værdi
Tranevej 338300 Odder,dder,370.000,28-04-2017,Fam. Salg,5.522,4,Sommerhus,67,1934,,Aktuel værdi
Bogfinkevej 988300 Odder,dder,2.495.000,27-04-2017,Alm. Salg,35.642,3,Sommerhus,70,2004,0 %,Aktuel værdi
Ravnsager 158300 Odder,dder,1.611.000,26-04-2017,Alm. Salg,14.916,6,Sommerhus,108,1972,-8 %,Aktuel værdi
Fyrrevænget 188300 Odder,dder,1.555.000,26-04-2017,Alm. Salg,13.761,4,Villa,113,1986,-3 %,Aktuel værdi
Øster Alle 228300 Odder,dder,1.250.000,26-04-2017,Fam. Salg,11.904,4,Rækkehus,105,1917,,Aktuel værdi
Rodstensgade 5G8300 Odder,dder,1.895.000,24-04-2017,Alm. Salg,19.141,3,Villa,99,2002,0 %,Aktuel værdi
Aahaven 178300 Odder,dder,1.895.000,21-04-2017,Alm. Salg,14.804,4,Villa,128,1975,0 %,Aktuel værdi
Engagervej 418300 Odder,dder,1.060.000,20-04-2017,Alm. Salg,19.629,3,Sommerhus,54,1972,-10 %,Aktuel værdi
Skovly 258300 Odder,dder,2.395.000,18-04-2017,Alm. Salg,17.740,4,Villa,135,1980,,Aktuel værdi
"Aaparken 21, 1. TV8300 Odder",dder,719.000,15-04-2017,Alm. Salg,11.786,2,Lejlighed,61,1966,0 %,Aktuel værdi
Posmosevej 398300 Odder,dder,1.000.000,12-04-2017,Alm. Salg,16.666,4,Sommerhus,60,1967,-9 %,Aktuel værdi
Christianslund 668300 Odder,dder,1.740.000,12-04-2017,Alm. Salg,15.675,4,Villa,111,1975,-3 %,Aktuel værdi
Søkrogen 27B8300 Odder,dder,1.795.000,11-04-2017,Alm. Salg,17.772,4,Villa,101,2002,0 %,Aktuel værdi
Vesterhåb 138300 Odder,dder,1.805.642,08-04-2017,Fam. Salg,9.760,7,Villa,185,2013,,Aktuel værdi
Rådhusgade 448300 Odder,dder,1.000.000,05-04-2017,Alm. Salg,6.250,7,Villa,160,1907,-16 %,Aktuel værdi
Hasselvænget 28300 Odder,dder,725.000,01-04-2017,Alm. Salg,18.125,3,Sommerhus,40,1962,-9 %,Aktuel værdi
Kirstinelystvej 148300 Odder,dder,1.795.000,30-03-2017,Alm. Salg,14.360,4,Villa,125,1973,0 %,Aktuel værdi
Rørthvej 143A8300 Odder,dder,1.980.000,29-03-2017,Alm. Salg,12.073,5,Villa,164,1965,-1 %,Aktuel værdi
Vibevej 1248300 Odder,dder,797.683,23-03-2017,Alm. Salg,13.076,2,Sommerhus,61,1999,,Aktuel værdi
Skovgårdsparken 288300 Odder,dder,900.000,23-03-2017,Alm. Salg,11.250,4,Sommerhus,80,1978,,Aktuel værdi
Smedegade 58300 Odder,dder,1.445.000,21-03-2017,Alm. Salg,8.027,5,Villa,180,1905,-3 %,Aktuel værdi
Randlevvej 278300 Odder,dder,975.000,20-03-2017,Alm. Salg,5.078,7,Villa,192,1905,,Aktuel værdi
Toldvejen 508300 Odder,dder,2.000.000,17-03-2017,Alm. Salg,18.691,7,Villa,107,1974,,Aktuel værdi
Strandbyvej 58300 Odder,dder,1.450.000,17-03-2017,Alm. Salg,21.323,4,Sommerhus,68,1987,-3 %,Aktuel værdi
Bilsbækvej 728300 Odder,dder,1.030.000,16-03-2017,Alm. Salg,14.305,3,Villa,72,1700,-10 %,Aktuel værdi
Alpevej 108300 Odder,dder,5.000.000,16-03-2017,Andet,29.940,5,Villa,167,2011,,Aktuel værdi
Skovgårdsparken 138300 Odder,dder,1.800.000,15-03-2017,Alm. Salg,32.142,3,Sommerhus,56,1974,-10 %,Aktuel værdi
"Nørregade 63C, ST. TH8300 Odder",dder,375.000,15-03-2017,Alm. Salg,10.714,1,Lejlighed,35,1989,,Aktuel værdi
Vinkelager 178300 Odder,dder,1.200.000,15-03-2017,Alm. Salg,6.896,4,Villa,174,1970,-4 %,Aktuel værdi
Søkrogen 78300 Odder,dder,2.300.000,14-03-2017,Alm. Salg,17.037,5,Villa,135,2001,-4 %,Aktuel værdi
Katrineholmsalle 1118300 Odder,dder,1.370.000,14-03-2017,Alm. Salg,16.117,4,Rækkehus,85,1970,-2 %,Aktuel værdi
"Aaparken 5, 2. TV8300 Odder",dder,815.000,10-03-2017,Alm. Salg,11.164,3,Lejlighed,73,1964,-4 %,Aktuel værdi
Århusvej 648300 Odder,dder,1.500.000,10-03-2017,Alm. Salg,12.711,4,Villa,118,1943,-6 %,Aktuel værdi
Alrøvej 1178300 Odder,dder,525.000,09-03-2017,Alm. Salg,13.461,3,Sommerhus,39,1971,-12 %,Aktuel værdi
