address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Skovbakken 139530 Støvring,ring,700.000,18-05-2017,Fam. Salg,2.834,6,Villa,247,1975,,Aktuel værdi
Ny Møllevej 49530 Støvring,ring,1.030.861,17-05-2017,Fam. Salg,5.425,6,Villa,190,1956,,Aktuel værdi
Hobrovej 96A9530 Støvring,ring,350.000,11-05-2017,Alm. Salg,5.072,2,Lejlighed,69,1920,-26 %,Aktuel værdi
"Hobrovej 96B, 19530 Støvring",ring,665.000,11-05-2017,Alm. Salg,7.823,3,Lejlighed,85,1920,-8 %,Aktuel værdi
Hulvejen 167E9530 Støvring,ring,1.125.000,08-05-2017,Fam. Salg,7.031,5,Villa,160,2013,,Aktuel værdi
Brunagervej 89530 Støvring,ring,1.750.000,25-04-2017,Alm. Salg,13.358,5,Villa,131,1987,-8 %,Aktuel værdi
"Stadion Alle 5, 1. TV9530 Støvring",ring,700.000,24-04-2017,Alm. Salg,10.937,2,Lejlighed,64,1972,-5 %,Aktuel værdi
Højvang 99530 Støvring,ring,1.430.000,12-04-2017,Alm. Salg,11.259,5,Villa,127,1972,-4 %,Aktuel værdi
Hasselvej 109530 Støvring,ring,1.800.000,11-04-2017,Alm. Salg,12.857,5,Villa,140,1973,-5 %,Aktuel værdi
Fredensgade 129530 Støvring,ring,1.600.000,10-04-2017,Alm. Salg,12.500,5,Villa,128,1935,,Aktuel værdi
Bymarken 19530 Støvring,ring,950.000,10-04-2017,Alm. Salg,7.916,4,Villa,120,1974,,Aktuel værdi
Hybenvej 39530 Støvring,ring,1.125.000,03-04-2017,Fam. Salg,5.541,6,Villa,203,1973,,Aktuel værdi
Kronhjorten 1499530 Støvring,ring,805.063,03-04-2017,Alm. Salg,4.375,5,Villa,184,2017,,Aktuel værdi
Møllevej 309530 Støvring,ring,1.057.750,31-03-2017,Alm. Salg,9.704,3,Villa,109,1877,,Aktuel værdi
