address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Nærum Hovedgade 65, 1. D2850 Nærum",ærum,2.005.000,16-05-2017,Alm. Salg,21.329,3,Lejlighed,94,1963,-4 %,Aktuel værdi
"Langebjerg 38, 1. TV2850 Nærum",ærum,2.900.000,05-05-2017,Alm. Salg,25.217,4,Lejlighed,115,1968,,Aktuel værdi
"Nærum Hovedgade 19, 2. TV2850 Nærum",ærum,791.000,04-05-2017,Fam. Salg,11.140,3,Lejlighed,71,1948,,Aktuel værdi
"Nærum Hovedgade 21, 1. TV2850 Nærum",ærum,1.025.000,04-05-2017,Fam. Salg,14.436,3,Lejlighed,71,1948,,Aktuel værdi
Præstejorden 112850 Nærum,ærum,6.800.000,03-05-2017,Alm. Salg,34.871,4,Villa,195,1973,-3 %,Aktuel værdi
Egehegnet 1012850 Nærum,ærum,1.827.500,29-04-2017,Fam. Salg,18.459,3,Rækkehus,99,1985,,Aktuel værdi
"Skodsborgvej 318, 2. TV2850 Nærum",ærum,1.640.000,26-04-2017,Alm. Salg,21.578,3,Lejlighed,76,1953,-3 %,Aktuel værdi
"Nærum Hovedgade 25, 2. C2850 Nærum",ærum,1.275.000,23-04-2017,Alm. Salg,17.465,2,Lejlighed,73,1965,-9 %,Aktuel værdi
"Skodsborgvej 318, 1. TH2850 Nærum",ærum,2.350.000,21-04-2017,Alm. Salg,23.039,4,Lejlighed,102,1953,,Aktuel værdi
Ekenæsvej 152850 Nærum,ærum,3.475.000,03-04-2017,Alm. Salg,28.958,4,Rækkehus,120,1968,-2 %,Aktuel værdi
"Skodsborgvej 338, 2. TV2850 Nærum",ærum,1.600.000,24-03-2017,Alm. Salg,21.052,3,Lejlighed,76,1951,-6 %,Aktuel værdi
"Kirkeåsen 43, ST. MF2850 Nærum",ærum,1.260.000,23-03-2017,Alm. Salg,20.322,2,Lejlighed,62,1961,-3 %,Aktuel værdi
Skyttebjerg 472850 Nærum,ærum,3.545.000,22-03-2017,Alm. Salg,38.532,4,Rækkehus,92,1960,-4 %,Aktuel værdi
Skodsborgvej 221A2850 Nærum,ærum,4.695.000,20-03-2017,Alm. Salg,39.125,6,Villa,120,1917,0 %,Aktuel værdi
"Rundforbivej 263, 1. E2850 Nærum",ærum,1.405.000,19-03-2017,Alm. Salg,19.246,2,Lejlighed,73,1965,-6 %,Aktuel værdi
Egebækvej 1872850 Nærum,ærum,3.025.000,16-03-2017,Alm. Salg,34.770,4,Lejlighed,87,1987,-5 %,Aktuel værdi
"Skodsborgvej 346, ST. TV2850 Nærum",ærum,1.375.000,15-03-2017,Alm. Salg,22.177,2,Lejlighed,62,1948,-5 %,Aktuel værdi
Ekenæsvej 132850 Nærum,ærum,3.100.000,15-03-2017,Alm. Salg,25.833,4,Rækkehus,120,1968,-3 %,Aktuel værdi
"Langebjerg 24, 2. MF2850 Nærum",ærum,1.450.000,13-03-2017,Alm. Salg,21.014,2,Lejlighed,69,1968,-9 %,Aktuel værdi
Egebækvej 2092850 Nærum,ærum,3.150.000,08-03-2017,Alm. Salg,37.951,4,Lejlighed,83,1987,-3 %,Aktuel værdi
Skyttedal 22850 Nærum,ærum,3.250.000,05-03-2017,Alm. Salg,34.946,4,Rækkehus,93,1958,-2 %,Aktuel værdi
"Langebjerg 20, 1. TH2850 Nærum",ærum,2.550.000,22-02-2017,Alm. Salg,22.173,4,Lejlighed,115,1968,-5 %,Aktuel værdi
Nærum Hovedgade 1002850 Nærum,ærum,3.400.000,19-02-2017,Alm. Salg,20.000,7,Villa,170,1918,-13 %,Aktuel værdi
Ekenæsvej 182850 Nærum,ærum,3.600.000,19-02-2017,Alm. Salg,30.000,4,Rækkehus,120,1968,-8 %,Aktuel værdi
