address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Æblevænget 186094 Hejls,ejls,1.334.000,09-05-2017,Fam. Salg,9.528,5,Villa,140,1979,,Aktuel værdi
Blommevænget 126094 Hejls,ejls,575.000,03-05-2017,Alm. Salg,9.426,4,Sommerhus,61,1977,-11 %,Aktuel værdi
"Havnevej 7, 1. 146094 Hejls",ejls,400.000,24-04-2017,Alm. Salg,7.017,2,Fritid,57,1902,-11 %,Aktuel værdi
Kirsebærvænget 36094 Hejls,ejls,715.000,12-04-2017,Alm. Salg,10.833,5,Sommerhus,66,1977,-10 %,Aktuel værdi
Vesterled 46094 Hejls,ejls,975.000,11-04-2017,Alm. Salg,13.732,3,Sommerhus,71,1970,0 %,Aktuel værdi
Langgyde 216094 Hejls,ejls,1.270.000,06-04-2017,Andet,8.943,5,Villa,142,1870,,Aktuel værdi
Svalevej 16094 Hejls,ejls,1.050.000,03-04-2017,Alm. Salg,14.383,4,Sommerhus,73,1970,-2 %,Aktuel værdi
Æ Skovbryn 366094 Hejls,ejls,1.040.000,25-03-2017,Alm. Salg,13.164,4,Sommerhus,79,1981,-18 %,Aktuel værdi
Banedæmningen 46094 Hejls,ejls,2.250.000,21-03-2017,Alm. Salg,14.705,7,Villa,153,1962,,Aktuel værdi
Humlevænget 56094 Hejls,ejls,722.500,13-03-2017,Fam. Salg,8.601,4,Sommerhus,84,1977,,Aktuel værdi
Vesterled 106094 Hejls,ejls,785.000,10-03-2017,Alm. Salg,10.902,3,Sommerhus,72,1973,-1 %,Aktuel værdi
Vinkelvej 46094 Hejls,ejls,1.100.000,08-03-2017,Alm. Salg,19.298,3,Sommerhus,57,1968,,Aktuel værdi
Vibevej 66094 Hejls,ejls,389.785,06-03-2017,Andet,5.996,3,Sommerhus,65,1967,,Aktuel værdi
Vesterled 116094 Hejls,ejls,750.000,03-03-2017,Alm. Salg,10.714,4,Sommerhus,70,1972,-6 %,Aktuel værdi
Hejls Landevej 726094 Hejls,ejls,400.000,02-03-2017,Alm. Salg,2.797,6,Villa,143,1880,,Aktuel værdi
Hestegangene 86094 Hejls,ejls,125.000,23-02-2017,Fam. Salg,2.777,2,Sommerhus,45,1957,,Aktuel værdi
Mågevej 96094 Hejls,ejls,990.000,23-02-2017,Alm. Salg,23.571,3,Sommerhus,42,1966,-8 %,Aktuel værdi
Toldbakken 206094 Hejls,ejls,1.045.000,06-02-2017,Alm. Salg,7.857,4,Villa,133,1900,-3 %,Aktuel værdi
Hyldekrogen 216094 Hejls,ejls,945.000,30-01-2017,Alm. Salg,13.695,4,Sommerhus,69,1987,-4 %,Aktuel værdi
Brombærvænget 186094 Hejls,ejls,722.000,28-01-2017,Alm. Salg,16.044,3,Sommerhus,45,1977,-9 %,Aktuel værdi
Nyvej 16094 Hejls,ejls,850.000,23-01-2017,Alm. Salg,20.731,3,Sommerhus,41,1969,-8 %,Aktuel værdi
Overbyvej 176094 Hejls,ejls,815.000,19-01-2017,Alm. Salg,8.316,4,Villa,98,1900,-7 %,Aktuel værdi
Banedæmningen 126094 Hejls,ejls,528.720,16-01-2017,Fam. Salg,6.527,4,Sommerhus,81,1998,-61 %,Aktuel værdi
Hejls Landevej 396094 Hejls,ejls,775.000,12-01-2017,Alm. Salg,4.353,5,Villa,178,1902,,Aktuel værdi
Bakkevej Mindegården 46094 Hejls,ejls,1.100.000,05-01-2017,Alm. Salg,16.923,4,Sommerhus,65,2005,-15 %,Aktuel værdi
Hejls Landevej 866094 Hejls,ejls,500.000,04-01-2017,Alm. Salg,4.464,3,Villa,112,1900,-16 %,Aktuel værdi
