address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Testrupvej 28732 Hovedgård,gård,61.128,27-04-2017,Alm. Salg,108,8,Stuehus,562,2012,,
Katrinelundsvej 198732 Hovedgård,gård,1.650.000,21-04-2017,Alm. Salg,12.500,4,Rækkehus,132,2009,,Aktuel værdi
Bakkevej 128732 Hovedgård,gård,1.395.000,25-01-2017,Alm. Salg,8.017,5,Villa,174,1912,0 %,Aktuel værdi
Tornbjerg 1028732 Hovedgård,gård,1.400.000,20-01-2017,Alm. Salg,9.523,6,Villa,147,1978,-6 %,Aktuel værdi
Kirkevej 558732 Hovedgård,gård,1.000.000,07-01-2017,Alm. Salg,8.333,3,Stuehus,120,1940,,
Sogneskellet 148732 Hovedgård,gård,1.109.500,06-01-2017,Andet,5.778,5,Villa,192,1997,,Aktuel værdi
Fruenshave 488732 Hovedgård,gård,616.500,05-01-2017,Fam. Salg,3.691,6,Villa,167,1974,,Aktuel værdi
Ørskovbæk Parken 128732 Hovedgård,gård,2.350.000,16-12-2016,Alm. Salg,15.562,5,Villa,151,2016,-2 %,Aktuel værdi
Vinthervej 138732 Hovedgård,gård,2.400.000,13-12-2016,Alm. Salg,15.483,5,Villa,155,2007,-8 %,Aktuel værdi
Nylandsvej 14A8732 Hovedgård,gård,925.000,11-12-2016,Alm. Salg,8.894,3,Rækkehus,104,1987,-7 %,Aktuel værdi
Grumstrupvej 618732 Hovedgård,gård,1.525.000,05-12-2016,Alm. Salg,10.517,5,Villa,145,1930,-4 %,Aktuel værdi
Frydsvej 78732 Hovedgård,gård,755.000,24-11-2016,Alm. Salg,9.679,3,Villa,78,1952,0 %,Aktuel værdi
Sogneskellet 558732 Hovedgård,gård,1.375.000,07-11-2016,Alm. Salg,9.353,5,Villa,147,1986,-1 %,Aktuel værdi
Vestergade 458732 Hovedgård,gård,1.000.000,31-10-2016,Alm. Salg,6.493,4,Villa,154,1920,-17 %,Aktuel værdi
Gl Kattrupvej 278732 Hovedgård,gård,1.170.000,30-10-2016,Alm. Salg,8.125,6,Villa,144,1949,-10 %,Aktuel værdi
Tornbjerg 1B8732 Hovedgård,gård,800.000,06-10-2016,Fam. Salg,9.756,3,Rækkehus,82,1981,,Aktuel værdi
N P Danmarksvej 678732 Hovedgård,gård,1.500.000,25-09-2016,Alm. Salg,13.888,4,Villa,108,2009,-2 %,Aktuel værdi
N P Danmarksvej 738732 Hovedgård,gård,1.975.000,20-09-2016,Alm. Salg,15.192,4,Rækkehus,130,2009,-6 %,Aktuel værdi
Ørskovbæk Parken 108732 Hovedgård,gård,2.450.000,16-09-2016,Alm. Salg,15.217,5,Villa,161,2016,-2 %,Aktuel værdi
Lundgårdevej 68732 Hovedgård,gård,1.300.000,15-09-2016,Alm. Salg,7.784,6,Villa,167,1953,-7 %,Aktuel værdi
Horsensvej 428732 Hovedgård,gård,1.045.000,09-09-2016,Alm. Salg,7.307,5,Villa,143,1969,-13 %,Aktuel værdi
Østergade 108732 Hovedgård,gård,735.000,15-08-2016,Andet,6.681,3,Rækkehus,110,1909,,Aktuel værdi
Præstevænget 118732 Hovedgård,gård,875.000,02-08-2016,Alm. Salg,4.834,7,Villa,181,1973,-17 %,Aktuel værdi
