address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Langlivej 136852 Billum,llum,900.000,03-04-2017,Alm. Salg,7.377,4,Villa,122,1996,-10 %,Aktuel værdi
Billumgårdevej 366852 Billum,llum,3.110.442,29-03-2017,Alm. Salg,14.074,5,Stuehus,221,1911,213 %,
Nr Billumvej 506852 Billum,llum,26.074.413,22-02-2017,Alm. Salg,162.965,5,Stuehus,160,1905,,
Kirkebyvej 176852 Billum,llum,250.000,09-02-2017,Alm. Salg,2.173,4,Villa,115,1971,,Aktuel værdi
Stilhofsvej 446852 Billum,llum,735.000,13-01-2017,Alm. Salg,5.364,6,Villa,137,1973,-8 %,Aktuel værdi
Skallingvej 106852 Billum,llum,1.600.000,09-01-2017,Alm. Salg,8.333,6,Villa,192,2007,-6 %,Aktuel værdi
Skallingvej 86852 Billum,llum,1.640.000,14-10-2016,Alm. Salg,9.820,5,Villa,167,2004,-2 %,Aktuel værdi
Billumgårdevej 76852 Billum,llum,560.000,14-10-2016,Alm. Salg,2.731,6,Villa,205,1870,-4 %,Aktuel værdi
Ho Bugt Vej 576852 Billum,llum,20.000,30-09-2016,Fam. Salg,75,7,Stuehus,265,1870,,
Ho Bugt Vej 176852 Billum,llum,2.550.000,22-09-2016,Alm. Salg,10.759,7,Stuehus,237,1870,,
Hannevangvej 406852 Billum,llum,1.100.000,29-06-2016,Alm. Salg,3.666,9,Villa,300,1925,0 %,Aktuel værdi
Kærgårdvej 136852 Billum,llum,900.000,06-04-2016,Fam. Salg,4.285,8,Villa,210,1929,,Aktuel værdi
Dogger Banke 46852 Billum,llum,1.275.000,09-02-2016,Alm. Salg,9.239,4,Villa,138,2001,-6 %,Aktuel værdi
Hannevangvej 786852 Billum,llum,1.870.000,13-12-2015,Alm. Salg,9.739,7,Stuehus,192,1956,,
Stilhofsvej 406852 Billum,llum,730.000,09-12-2015,Alm. Salg,5.367,4,Villa,136,1971,-8 %,Aktuel værdi
Langlivej 96852 Billum,llum,850.000,28-09-2015,Alm. Salg,8.252,3,Villa,103,1996,-5 %,Aktuel værdi
Vesterled 1846852 Billum,llum,3.080.000,11-09-2015,Alm. Salg,13.391,7,Stuehus,230,1893,,
Stilhofsvej 216852 Billum,llum,460.000,23-06-2015,Alm. Salg,2.771,6,Villa,166,1971,,Aktuel værdi
Vesterhavsvej 376852 Billum,llum,550.000,15-04-2015,Auktion,3.437,6,Villa,160,1978,-39 %,Aktuel værdi
Holmevej 36852 Billum,llum,685.000,16-09-2014,Alm. Salg,6.850,3,Villa,100,1964,-2 %,Aktuel værdi
Stilhofsvej 546852 Billum,llum,361.250,08-08-2014,Fam. Salg,2.100,6,Villa,172,1970,,Aktuel værdi
Holmevej 46852 Billum,llum,300.000,18-06-2014,Alm. Salg,2.654,6,Villa,113,1924,,Aktuel værdi
Rømøvej 16852 Billum,llum,521.449,12-05-2014,Fam. Salg,2.581,7,Villa,202,1977,,Aktuel værdi
Kjelstvej 216852 Billum,llum,910.000,09-01-2014,Alm. Salg,5.083,8,Villa,179,1949,-9 %,Aktuel værdi
Vesterhavsvej 16852 Billum,llum,113.955,12-12-2013,Auktion,825,5,Villa,138,1946,-86 %,Aktuel værdi
Hannevangvej 696852 Billum,llum,525.000,18-11-2013,Alm. Salg,4.338,4,Villa,121,1924,-5 %,Aktuel værdi
Fanøvej 76852 Billum,llum,540.000,13-11-2013,Auktion,2.101,6,Villa,257,1974,,Aktuel værdi
Æblevej 46852 Billum,llum,565.000,04-11-2013,Alm. Salg,4.484,4,Villa,126,1965,,Aktuel værdi
Kirkebyvej 286852 Billum,llum,1.250.000,22-10-2013,Alm. Salg,8.445,8,Stuehus,148,1902,,
Vesterhavsvej 126852 Billum,llum,950.000,11-10-2013,Alm. Salg,7.037,4,Villa,135,1942,-4 %,Aktuel værdi
Billumgårdevej 436852 Billum,llum,1.649.495,08-10-2013,Alm. Salg,10.182,8,Stuehus,162,1943,,
Vr Janderupvej 476852 Billum,llum,550.000,31-07-2013,Alm. Salg,2.466,4,Villa,223,1875,-31 %,Aktuel værdi
Vesterhavsvej 226852 Billum,llum,472.500,23-07-2013,Andet,4.543,5,Villa,104,1907,,Aktuel værdi
Ho Bugt Vej 66852 Billum,llum,1.200.000,18-07-2013,Alm. Salg,-,8,Villa,301,1900,-20 %,Aktuel værdi
Kjelstvej 296852 Billum,llum,1.695.000,10-04-2013,Alm. Salg,10.149,6,Stuehus,167,1913,0 %,
Dogger Banke 16852 Billum,llum,750.000,12-03-2013,Andet,6.097,4,Villa,123,2010,-53 %,Aktuel værdi
Ho Bugt Vej 336852 Billum,llum,386.775,17-10-2012,Andet,2.578,6,Stuehus,150,1840,,
Ho Bugt Vej 86852 Billum,llum,550.000,23-08-2012,Andet,3.666,5,Villa,150,1889,,Aktuel værdi
Vesterhavsvej 106852 Billum,llum,535.000,20-07-2012,Alm. Salg,5.350,3,Villa,100,1942,-10 %,Aktuel værdi
Hannevangvej 56852 Billum,llum,495.000,16-07-2012,Alm. Salg,5.265,3,Villa,94,1963,,Aktuel værdi
Hannevangvej 46852 Billum,llum,870.000,19-06-2012,Alm. Salg,8.285,4,Villa,105,1927,-5 %,Aktuel værdi
