address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nybrovej 393760 Gudhjem,hjem,360.000,22-05-2017,Alm. Salg,1.782,5,Villa,202,1877,,Aktuel værdi
Brøddegade 14. 223760 Gudhjem,hjem,550.000,11-05-2017,Alm. Salg,9.482,2,Sommerhus,58,1900,,Aktuel værdi
Gudhjem Feriepark 333760 Gudhjem,hjem,645.000,09-05-2017,Alm. Salg,11.944,3,Fritid,54,1977,0 %,Aktuel værdi
Grevens Dal 83760 Gudhjem,hjem,2.445.000,05-05-2017,Alm. Salg,13.583,5,Villa,180,1974,-2 %,Aktuel værdi
Røvej 523760 Gudhjem,hjem,150.000,24-04-2017,Alm. Salg,1.000,4,Villa,150,1933,-23 %,Aktuel værdi
Stavsdalvej 123760 Gudhjem,hjem,395.000,06-04-2017,Alm. Salg,2.633,4,Villa,150,1926,0 %,Aktuel værdi
Melsted Langgade 33760 Gudhjem,hjem,250.000,06-04-2017,Alm. Salg,4.807,3,Sommerhus,52,1937,,Aktuel værdi
Gamlevældevej 103760 Gudhjem,hjem,425.000,29-03-2017,Fam. Salg,3.079,4,Villa,138,1898,,Aktuel værdi
Gudhjem Feriepark 563760 Gudhjem,hjem,650.000,24-03-2017,Alm. Salg,12.500,3,Fritid,52,1977,-4 %,Aktuel værdi
Nørresand 133760 Gudhjem,hjem,1.115.000,22-03-2017,Alm. Salg,9.612,4,Rækkehus,116,1876,-11 %,Aktuel værdi
Gudhjemvej 1033760 Gudhjem,hjem,495.000,15-03-2017,Alm. Salg,2.124,9,Villa,233,1912,0 %,Aktuel værdi
"Gudhjemvej 111D, 1. 43760 Gudhjem",hjem,530.000,07-03-2017,Alm. Salg,10.000,3,Fritid,53,1976,-8 %,Aktuel værdi
Stavsdalvej 23760 Gudhjem,hjem,790.000,22-02-2017,Alm. Salg,1.259,10,Villa,627,1917,,Aktuel værdi
Duebakken 193760 Gudhjem,hjem,900.000,16-02-2017,Fam. Salg,5.806,5,Villa,155,1973,,Aktuel værdi
Gudhjem Feriepark 1023760 Gudhjem,hjem,665.000,12-02-2017,Alm. Salg,12.314,2,Fritid,54,1977,,Aktuel værdi
Gudhjem Feriepark 433760 Gudhjem,hjem,550.000,06-02-2017,Alm. Salg,10.185,3,Fritid,54,1977,-8 %,Aktuel værdi
Melsted Langgade 43760 Gudhjem,hjem,960.000,28-01-2017,Alm. Salg,9.411,4,Villa,102,1880,,Aktuel værdi
Klemenskervej 593760 Gudhjem,hjem,650.000,27-01-2017,Alm. Salg,3.672,6,Stuehus,177,1875,,
Grevens Dal 263760 Gudhjem,hjem,750.000,25-01-2017,Alm. Salg,9.036,6,Sommerhus,83,1962,,Aktuel værdi
Stangevej 113760 Gudhjem,hjem,425.000,18-01-2017,Andet,2.179,8,Villa,195,1900,,Aktuel værdi
Oxholmvej 73760 Gudhjem,hjem,1.170.000,09-01-2017,Alm. Salg,6.882,7,Stuehus,170,1925,-2 %,
Gudhjem Feriepark 493760 Gudhjem,hjem,575.000,04-01-2017,Alm. Salg,11.057,3,Fritid,52,1977,,Aktuel værdi
Holkavej 203760 Gudhjem,hjem,1.250.000,27-12-2016,Alm. Salg,10.245,3,Rækkehus,122,1900,0 %,Aktuel værdi
