address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Egevænget 32800 Kongens Lyngby,ngby,1.157.500,22-05-2017,Fam. Salg,9.566,5,Rækkehus,121,1944,,Aktuel værdi
Muldvad 242800 Kongens Lyngby,ngby,1.454.752,22-05-2017,Fam. Salg,16.721,5,Rækkehus,87,1956,,Aktuel værdi
Færøvej 32800 Kongens Lyngby,ngby,6.650.000,19-05-2017,Alm. Salg,41.562,6,Villa,160,1963,-3 %,Aktuel værdi
Nybrovej 2212800 Kongens Lyngby,ngby,5.760.000,18-05-2017,Alm. Salg,42.043,5,Villa,137,1922,-2 %,Aktuel værdi
Pilevænget 12800 Kongens Lyngby,ngby,1.427.133,16-05-2017,Alm. Salg,12.973,5,Rækkehus,110,1949,,Aktuel værdi
"Bagsværdvej 69B, ST. 42800 Kongens Lyngby",ngby,2.025.000,15-05-2017,Alm. Salg,31.640,3,Lejlighed,64,1980,-7 %,Aktuel værdi
"Engelsborgvej 29, 2. TV2800 Kongens Lyngby",ngby,3.350.000,03-05-2017,Alm. Salg,32.211,4,Lejlighed,104,1935,-4 %,Aktuel værdi
"Daugaardsvej 3, 1. TV2800 Kongens Lyngby",ngby,2.750.000,27-04-2017,Alm. Salg,33.950,4,Lejlighed,81,1950,-2 %,Aktuel værdi
"Nørgaardsvej 20, 2. TV2800 Kongens Lyngby",ngby,740.000,26-04-2017,Fam. Salg,12.333,2,Lejlighed,60,1938,,Aktuel værdi
"Ulrikkenborg Alle 33, 1. 12800 Kongens Lyngby",ngby,1.225.000,25-04-2017,Alm. Salg,30.625,1,Lejlighed,40,1936,-5 %,Aktuel værdi
"Eremitageparken 105, 1. B2800 Kongens Lyngby",ngby,2.700.000,25-04-2017,Alm. Salg,25.000,4,Lejlighed,108,1972,-2 %,Aktuel værdi
"Boulevarden 4, ST. 112800 Kongens Lyngby",ngby,2.350.000,25-04-2017,Alm. Salg,32.191,2,Lejlighed,73,1965,-4 %,Aktuel værdi
Johan Wilmanns Vej 262800 Kongens Lyngby,ngby,4.410.000,25-04-2017,Alm. Salg,43.235,4,Rækkehus,102,1934,-9 %,Aktuel værdi
"Hollandsvej 17, ST. TV2800 Kongens Lyngby",ngby,1.100.000,25-04-2017,Fam. Salg,20.000,2,Lejlighed,55,1935,,Aktuel værdi
Lyngholmsvej 52800 Kongens Lyngby,ngby,5.800.000,25-04-2017,Alm. Salg,42.647,4,Villa,136,1943,-3 %,Aktuel værdi
"Nørgaardsvej 22E, 2. TH2800 Kongens Lyngby",ngby,1.640.000,25-04-2017,Alm. Salg,29.285,2,Lejlighed,56,1938,-2 %,Aktuel værdi
Landmålervej 4B2800 Kongens Lyngby,ngby,5.700.000,24-04-2017,Alm. Salg,37.500,4,Villa,152,1898,-3 %,Aktuel værdi
"Lyngby Hovedgade 86B, 3. TV2800 Kongens Lyngby",ngby,2.995.000,24-04-2017,Alm. Salg,25.168,3,Lejlighed,119,1930,0 %,Aktuel værdi
Louisevej 72800 Kongens Lyngby,ngby,4.505.000,23-04-2017,Alm. Salg,33.619,5,Villa,134,1944,0 %,Aktuel værdi
"Nørgaardsvej 20, ST. TV2800 Kongens Lyngby",ngby,1.650.000,23-04-2017,Alm. Salg,27.500,2,Lejlighed,60,1938,0 %,Aktuel værdi
"Mølleåparken 113, ST2800 Kongens Lyngby",ngby,2.465.000,22-04-2017,Alm. Salg,40.409,2,Lejlighed,61,1973,0 %,Aktuel værdi
Haraldslundvej 352800 Kongens Lyngby,ngby,3.325.000,20-04-2017,Alm. Salg,32.920,4,Villa,101,1958,-5 %,Aktuel værdi
"Bredebovej 31, 6. MF2800 Kongens Lyngby",ngby,2.400.000,20-04-2017,Alm. Salg,34.782,2,Lejlighed,69,1969,0 %,Aktuel værdi
Johan Wilmanns Vej 442800 Kongens Lyngby,ngby,5.650.000,20-04-2017,Alm. Salg,50.900,4,Rækkehus,111,1934,-4 %,Aktuel værdi
Kulsviervej 1412800 Kongens Lyngby,ngby,5.800.000,12-04-2017,Alm. Salg,44.615,5,Villa,130,1958,-3 %,Aktuel værdi
Hollandsvej 342800 Kongens Lyngby,ngby,4.550.000,12-04-2017,Alm. Salg,36.991,5,Rækkehus,123,1934,-4 %,Aktuel værdi
"Baune Alle 2, 2. A2800 Kongens Lyngby",ngby,2.550.000,11-04-2017,Alm. Salg,28.021,2,Lejlighed,91,2010,,Aktuel værdi
"Ulrikkenborg Plads 10C, 3. TH2800 Kongens Lyngby",ngby,2.300.000,10-04-2017,Alm. Salg,28.750,3,Lejlighed,80,1952,-8 %,Aktuel værdi
Østervang 272800 Kongens Lyngby,ngby,3.500.000,10-04-2017,Alm. Salg,36.842,4,Villa,95,1960,-5 %,Aktuel værdi
V.Stuckenbergs Vej 112800 Kongens Lyngby,ngby,8.600.000,06-04-2017,Alm. Salg,46.486,5,Villa,185,1954,,Aktuel værdi
"Gammel Bagsværdvej 24A, ST. TV2800 Kongens Lyngby",ngby,1.460.000,05-04-2017,Alm. Salg,26.071,2,Lejlighed,56,1943,-2 %,Aktuel værdi
Skovsvinget 222800 Kongens Lyngby,ngby,5.625.000,05-04-2017,Alm. Salg,32.703,7,Villa,172,1960,-6 %,Aktuel værdi
Chr.Winthers Vej 422800 Kongens Lyngby,ngby,7.700.000,05-04-2017,Alm. Salg,44.252,5,Villa,174,1942,-5 %,Aktuel værdi
Fortunvænget 362800 Kongens Lyngby,ngby,5.175.000,05-04-2017,Alm. Salg,36.188,5,Villa,143,1964,,Aktuel værdi
"Mølleåparken 59, ST2800 Kongens Lyngby",ngby,2.020.000,05-04-2017,Alm. Salg,33.114,2,Lejlighed,61,1973,7 %,Aktuel værdi
Hestegangen 62800 Kongens Lyngby,ngby,5.000.000,04-04-2017,Alm. Salg,46.296,5,Villa,108,1960,-5 %,Aktuel værdi
"Holmelins Tværvej 8B, ST. TH2800 Kongens Lyngby",ngby,1.385.000,03-04-2017,Alm. Salg,26.634,2,Lejlighed,52,1944,-1 %,Aktuel værdi
Tjørnevej 382800 Kongens Lyngby,ngby,5.400.000,03-04-2017,Alm. Salg,32.530,6,Villa,166,1938,,Aktuel værdi
Stengårdsvænge 1212800 Kongens Lyngby,ngby,1.924.650,03-04-2017,Andet,21.625,5,Rækkehus,89,1957,,Aktuel værdi
"Eremitageparken 109, 1. C2800 Kongens Lyngby",ngby,1.350.000,03-04-2017,Alm. Salg,21.774,2,Lejlighed,62,1972,-3 %,Aktuel værdi
Toftebæksvej 66B2800 Kongens Lyngby,ngby,5.000.000,01-04-2017,Alm. Salg,34.722,6,Rækkehus,144,1929,,Aktuel værdi
S.Schandorphs Vej 16A2800 Kongens Lyngby,ngby,6.000.000,31-03-2017,Fam. Salg,48.780,5,Villa,123,1925,,Aktuel værdi
Trongårdsparken 932800 Kongens Lyngby,ngby,6.250.000,31-03-2017,Alm. Salg,30.637,7,Villa,204,1965,-2 %,Aktuel værdi
Gammel Lundtoftevej 392800 Kongens Lyngby,ngby,5.000.000,31-03-2017,Alm. Salg,35.460,5,Villa,141,1898,-5 %,Aktuel værdi
"Lehwaldsvej 3, 2. B2800 Kongens Lyngby",ngby,1.035.000,31-03-2017,Fam. Salg,15.220,2,Lejlighed,68,1962,,Aktuel værdi
Finlandsvej 242800 Kongens Lyngby,ngby,3.825.000,30-03-2017,Alm. Salg,28.125,8,Villa,136,1952,-4 %,Aktuel værdi
"Nørgaardsvej 18B, 2. TH2800 Kongens Lyngby",ngby,1.656.500,30-03-2017,Alm. Salg,29.580,2,Lejlighed,56,1938,-2 %,Aktuel værdi
"Lehwaldsvej 3, 6. F2800 Kongens Lyngby",ngby,1.575.000,30-03-2017,Alm. Salg,23.161,2,Lejlighed,68,1962,5 %,Aktuel værdi
Pilehøjvej 102800 Kongens Lyngby,ngby,4.230.000,29-03-2017,Alm. Salg,24.593,6,Villa,172,1961,-13 %,Aktuel værdi
Plantagevej 202800 Kongens Lyngby,ngby,4.530.000,29-03-2017,Alm. Salg,40.810,5,Villa,111,1932,-5 %,Aktuel værdi
Dyrehavegårdsvej 292800 Kongens Lyngby,ngby,5.800.000,29-03-2017,Alm. Salg,34.939,6,Villa,166,1962,-9 %,Aktuel værdi
"Bagsværdvej 133G, ST. TV2800 Kongens Lyngby",ngby,2.900.000,29-03-2017,Alm. Salg,30.851,4,Lejlighed,94,1968,-6 %,Aktuel værdi
"Eremitageparken 321, 1. B2800 Kongens Lyngby",ngby,2.600.000,28-03-2017,Alm. Salg,24.074,4,Lejlighed,108,1972,-4 %,Aktuel værdi
"Buddingevej 72D, 2. TV2800 Kongens Lyngby",ngby,795.000,23-03-2017,Alm. Salg,16.914,2,Lejlighed,47,1940,,Aktuel værdi
"Christoffers Alle 86, 1. MF2800 Kongens Lyngby",ngby,1.095.000,23-03-2017,Alm. Salg,26.071,2,Lejlighed,42,1942,0 %,Aktuel værdi
"Christoffers Alle 68, 1. TH2800 Kongens Lyngby",ngby,1.150.000,23-03-2017,Alm. Salg,28.048,2,Lejlighed,41,1943,-4 %,Aktuel værdi
Dyrehavegårdsvej 272800 Kongens Lyngby,ngby,8.200.000,22-03-2017,Alm. Salg,34.599,7,Villa,237,1961,-3 %,Aktuel værdi
Muldvad 632800 Kongens Lyngby,ngby,3.908.000,22-03-2017,Alm. Salg,39.877,5,Rækkehus,98,1956,-2 %,Aktuel værdi
Stengårdsvænge 1162800 Kongens Lyngby,ngby,3.950.000,20-03-2017,Alm. Salg,38.725,5,Rækkehus,102,1955,-1 %,Aktuel værdi
Hedevænget 172800 Kongens Lyngby,ngby,3.925.000,19-03-2017,Alm. Salg,44.602,4,Villa,88,1945,-2 %,Aktuel værdi
"Engelsborgvej 20F, 1. TH2800 Kongens Lyngby",ngby,2.550.000,17-03-2017,Alm. Salg,33.116,3,Lejlighed,77,1946,-7 %,Aktuel værdi
"Daugaardsvej 6, 1. TV2800 Kongens Lyngby",ngby,1.550.000,17-03-2017,Alm. Salg,29.807,2,Lejlighed,52,1939,-3 %,Aktuel værdi
"Mølleåparken 13, 2. TV2800 Kongens Lyngby",ngby,1.210.000,16-03-2017,Alm. Salg,22.407,1,Lejlighed,54,1969,11 %,Aktuel værdi
"Nørgaardsvej 22D, 2. TH2800 Kongens Lyngby",ngby,1.765.000,16-03-2017,Alm. Salg,32.090,2,Lejlighed,55,1938,-2 %,Aktuel værdi
"Dronningens Vænge 11, 1. TH2800 Kongens Lyngby",ngby,6.550.000,16-03-2017,Alm. Salg,37.005,4,Lejlighed,177,1922,-2 %,Aktuel værdi
Møllevænget 42800 Kongens Lyngby,ngby,4.250.000,15-03-2017,Alm. Salg,35.416,4,Villa,120,1984,-5 %,Aktuel værdi
"Ulrikkenborg Alle 22, ST. TH2800 Kongens Lyngby",ngby,1.710.000,15-03-2017,Alm. Salg,30.535,2,Lejlighed,56,1934,-5 %,Aktuel værdi
"Lystoftevej 6, 1. TV2800 Kongens Lyngby",ngby,1.340.000,15-03-2017,Alm. Salg,24.814,2,Lejlighed,54,1940,-4 %,Aktuel værdi
