address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Riisbakken 18382 Hinnerup,erup,1.300.000,01-05-2017,Alm. Salg,9.285,5,Villa,140,1974,-13 %,Aktuel værdi
Ananasvej 88382 Hinnerup,erup,1.250.000,22-04-2017,Fam. Salg,5.230,6,Villa,239,1972,,Aktuel værdi
Krogsvej 298382 Hinnerup,erup,1.000.000,19-04-2017,Alm. Salg,10.869,3,Villa,92,1981,,Aktuel værdi
Grønagervej 78382 Hinnerup,erup,2.410.000,07-04-2017,Alm. Salg,14.518,4,Villa,166,1974,-3 %,Aktuel værdi
Flinthøjen 498382 Hinnerup,erup,3.250.000,07-04-2017,Alm. Salg,20.833,6,Villa,156,1996,,Aktuel værdi
Tinningvej 228382 Hinnerup,erup,3.100.000,06-04-2017,Alm. Salg,13.080,7,Villa,237,1900,-5 %,Aktuel værdi
Udsigten 98382 Hinnerup,erup,2.900.000,06-04-2017,Alm. Salg,23.015,4,Rækkehus,126,2014,,Aktuel værdi
Ravskærvej 118382 Hinnerup,erup,3.550.000,05-04-2017,Alm. Salg,21.257,5,Villa,167,2007,,Aktuel værdi
Jupitervej 168382 Hinnerup,erup,2.050.000,29-03-2017,Alm. Salg,13.576,5,Villa,151,1973,,Aktuel værdi
Brushøjvej 328382 Hinnerup,erup,1.252.600,28-03-2017,Fam. Salg,8.133,7,Stuehus,154,1923,,
Hovvej 18382 Hinnerup,erup,1.200.000,28-03-2017,Alm. Salg,13.953,2,Villa,86,1897,-2 %,Aktuel værdi
Birkhøjen 13A8382 Hinnerup,erup,1.250.000,22-03-2017,Alm. Salg,9.920,5,Villa,126,2001,,Aktuel værdi
Tranevej 98382 Hinnerup,erup,2.960.000,21-03-2017,Alm. Salg,16.818,6,Villa,176,1975,,Aktuel værdi
Vittenvej 28382 Hinnerup,erup,1.114.097,14-03-2017,Fam. Salg,7.527,5,Villa,148,1820,,Aktuel værdi
"Aneskilde 6, ST8382 Hinnerup",erup,1.350.000,12-03-2017,Alm. Salg,19.565,2,Lejlighed,69,1983,,Aktuel værdi
Flinthøjen 738382 Hinnerup,erup,3.500.000,12-03-2017,Alm. Salg,20.833,6,Villa,168,1996,,Aktuel værdi
Storkevej 188382 Hinnerup,erup,1.550.000,11-03-2017,Alm. Salg,20.129,3,Rækkehus,77,1988,-3 %,Aktuel værdi
Storkevej 288382 Hinnerup,erup,1.550.000,09-03-2017,Alm. Salg,20.129,3,Rækkehus,77,1988,,Aktuel værdi
Klirevej 58382 Hinnerup,erup,3.100.000,08-03-2017,Alm. Salg,13.478,7,Villa,230,1976,-2 %,Aktuel værdi
Elgårdsminde 1538382 Hinnerup,erup,1.973.684,08-03-2017,Alm. Salg,15.419,4,Rækkehus,128,2017,,Aktuel værdi
Rørsangervej 118382 Hinnerup,erup,2.975.000,05-03-2017,Alm. Salg,18.364,6,Villa,162,1987,-1 %,Aktuel værdi
Mågevej 138382 Hinnerup,erup,2.470.000,05-03-2017,Alm. Salg,16.250,5,Villa,152,1967,,Aktuel værdi
Rørsangervej 968382 Hinnerup,erup,1.845.000,02-03-2017,Alm. Salg,19.421,5,Rækkehus,95,1990,-3 %,Aktuel værdi
Båstrupvej 238382 Hinnerup,erup,925.000,28-02-2017,Alm. Salg,6.208,4,Villa,149,1982,,Aktuel værdi
Rønvangen 3288382 Hinnerup,erup,1.658.600,27-02-2017,Fam. Salg,9.872,7,Villa,168,1987,,Aktuel værdi
Rævegraven 198382 Hinnerup,erup,3.750.000,23-02-2017,Alm. Salg,23.734,5,Villa,158,2015,0 %,Aktuel værdi
Solkærvej 268382 Hinnerup,erup,1.200.000,22-02-2017,Alm. Salg,14.457,2,Villa,83,1931,0 %,Aktuel værdi
Nørreriisvej 18382 Hinnerup,erup,1.395.000,17-02-2017,Alm. Salg,14.381,3,Villa,97,1967,0 %,Aktuel værdi
Lynghøjvej 78382 Hinnerup,erup,138.378,13-02-2017,Fam. Salg,974,6,Villa,142,1884,,Aktuel værdi
Storkevej 108382 Hinnerup,erup,1.450.000,10-02-2017,Alm. Salg,18.354,3,Rækkehus,79,1988,-3 %,Aktuel værdi
Rønvangen 2028382 Hinnerup,erup,2.880.000,10-02-2017,Alm. Salg,15.157,6,Villa,190,1973,-4 %,Aktuel værdi
Gartnervænget 728382 Hinnerup,erup,2.395.000,07-02-2017,Alm. Salg,20.296,4,Villa,118,2004,0 %,Aktuel værdi
Damsbrovej 108382 Hinnerup,erup,2.507.500,05-02-2017,Fam. Salg,20.895,4,Stuehus,120,1890,,
Skolevej 68382 Hinnerup,erup,154.000,03-02-2017,Alm. Salg,578,8,Stuehus,266,1873,,
Søndermarken 998382 Hinnerup,erup,1.312.066,31-01-2017,Alm. Salg,8.099,7,Villa,162,1989,,Aktuel værdi
Rønvangen 28382 Hinnerup,erup,2.040.100,25-01-2017,Fam. Salg,12.671,4,Villa,161,1973,,Aktuel værdi
"Overdrevet 3, 18382 Hinnerup",erup,1.500.000,21-01-2017,Alm. Salg,21.739,2,Rækkehus,69,1981,,Aktuel værdi
Gartnervænget 348382 Hinnerup,erup,2.625.000,16-01-2017,Alm. Salg,19.886,5,Villa,132,2002,,Aktuel værdi
Mosevænget 68382 Hinnerup,erup,2.650.000,15-01-2017,Alm. Salg,20.384,4,Villa,130,1964,,Aktuel værdi
Lupinvej 88382 Hinnerup,erup,2.550.000,13-01-2017,Alm. Salg,11.971,6,Villa,213,1958,-2 %,Aktuel værdi
Overdrevet 228382 Hinnerup,erup,2.260.000,13-01-2017,Alm. Salg,24.042,4,Rækkehus,94,1981,,Aktuel værdi
Rævegraven 18382 Hinnerup,erup,3.350.000,13-01-2017,Alm. Salg,22.185,5,Villa,151,2016,,Aktuel værdi
"Aneskilde 8, 18382 Hinnerup",erup,1.010.000,08-01-2017,Alm. Salg,14.637,2,Lejlighed,69,1983,-3 %,Aktuel værdi
Ravskærvej 43A8382 Hinnerup,erup,6.050.000,06-01-2017,Alm. Salg,24.007,6,Villa,252,2015,-2 %,Aktuel værdi
Skovsangervej 278382 Hinnerup,erup,820.530,04-01-2017,Fam. Salg,5.259,6,Villa,156,1996,,Aktuel værdi
Overdrevet 148382 Hinnerup,erup,2.400.000,03-01-2017,Alm. Salg,24.489,4,Rækkehus,98,1981,,Aktuel værdi
Hovmarksvej 28382 Hinnerup,erup,5.550.000,01-01-2017,Fam. Salg,22.745,9,Stuehus,244,1909,,
Bøgevej 258382 Hinnerup,erup,3.200.000,27-12-2016,Alm. Salg,15.165,6,Villa,211,1965,-2 %,Aktuel værdi
Riisvej 48382 Hinnerup,erup,1.500.000,27-12-2016,Alm. Salg,14.285,4,Villa,105,1968,,Aktuel værdi
Hindhøjen 278382 Hinnerup,erup,2.200.000,22-12-2016,Alm. Salg,18.965,4,Rækkehus,116,1999,-2 %,Aktuel værdi
Elgårdsminde 1778382 Hinnerup,erup,2.498.000,22-12-2016,Alm. Salg,20.475,4,Rækkehus,122,2016,0 %,Aktuel værdi
Korsagervej 318382 Hinnerup,erup,1.675.000,19-12-2016,Alm. Salg,16.750,4,Rækkehus,100,2017,0 %,Aktuel værdi
Højager 1108382 Hinnerup,erup,3.350.000,08-12-2016,Alm. Salg,19.822,6,Villa,169,2005,,Aktuel værdi
Sahara 78382 Hinnerup,erup,2.606.000,06-12-2016,Fam. Salg,16.705,4,Stuehus,156,1927,,
Elgårdsminde 1938382 Hinnerup,erup,2.548.000,06-12-2016,Alm. Salg,19.906,4,Rækkehus,128,2017,,Aktuel værdi
Rørsangervej 768382 Hinnerup,erup,1.775.000,05-12-2016,Alm. Salg,18.684,5,Rækkehus,95,1990,-5 %,Aktuel værdi
Elgårdsminde 1898382 Hinnerup,erup,2.498.000,05-12-2016,Alm. Salg,20.475,4,Rækkehus,122,2017,0 %,Aktuel værdi
Anneksvej 68382 Hinnerup,erup,2.555.000,04-12-2016,Alm. Salg,13.238,8,Villa,193,2000,-2 %,Aktuel værdi
Midtager 178382 Hinnerup,erup,2.650.000,02-12-2016,Andet,26.500,4,Rækkehus,100,2017,,Aktuel værdi
Mågevej 148382 Hinnerup,erup,2.600.000,01-12-2016,Alm. Salg,18.705,5,Villa,139,1967,-1 %,Aktuel værdi
Ravskærvej 238382 Hinnerup,erup,3.500.000,01-12-2016,Alm. Salg,26.119,5,Villa,134,2012,,Aktuel værdi
Birkhøjen 378382 Hinnerup,erup,4.000.000,29-11-2016,Alm. Salg,18.433,7,Villa,217,1997,-2 %,Aktuel værdi
Elgårdsminde 1858382 Hinnerup,erup,2.498.000,24-11-2016,Alm. Salg,20.475,4,Rækkehus,122,2017,,Aktuel værdi
Elgårdsminde 1918382 Hinnerup,erup,2.498.000,24-11-2016,Alm. Salg,20.475,4,Rækkehus,122,2017,,Aktuel værdi
Elgårdsminde 1878382 Hinnerup,erup,2.498.000,24-11-2016,Alm. Salg,20.475,4,Rækkehus,122,2017,0 %,Aktuel værdi
Vinkelvej 148382 Hinnerup,erup,1.210.000,23-11-2016,Alm. Salg,8.581,5,Villa,141,1875,-2 %,Aktuel værdi
Rønvangen 738382 Hinnerup,erup,2.650.000,21-11-2016,Alm. Salg,15.056,5,Villa,176,1972,-2 %,Aktuel værdi
Elgårdsminde 1838382 Hinnerup,erup,2.498.000,17-11-2016,Alm. Salg,20.475,4,Rækkehus,122,2017,0 %,Aktuel værdi
Haardalen 88382 Hinnerup,erup,2.850.000,14-11-2016,Alm. Salg,18.627,6,Villa,153,2004,-1 %,Aktuel værdi
Rensdyrvej 48382 Hinnerup,erup,2.523.000,14-11-2016,Alm. Salg,17.400,4,Villa,145,1972,-3 %,Aktuel værdi
Skanderborgvej 1558382 Hinnerup,erup,1.342.000,14-11-2016,Alm. Salg,14.911,3,Villa,90,1956,,Aktuel værdi
Holmebakken 38382 Hinnerup,erup,4.545.000,09-11-2016,Alm. Salg,23.921,5,Villa,190,2016,,Aktuel værdi
Bogfinkevej 51A8382 Hinnerup,erup,1.745.000,04-11-2016,Alm. Salg,17.989,4,Rækkehus,97,1997,0 %,Aktuel værdi
Møllebakken 138382 Hinnerup,erup,2.545.000,04-11-2016,Alm. Salg,16.743,4,Villa,152,1980,0 %,Aktuel værdi
Bøgevej 378382 Hinnerup,erup,675.000,04-11-2016,Fam. Salg,4.017,7,Villa,168,1966,,Aktuel værdi
Humlehaven 908382 Hinnerup,erup,5.750.000,03-11-2016,Alm. Salg,27.644,6,Villa,208,2013,-4 %,Aktuel værdi
Merkurvej 178382 Hinnerup,erup,2.825.000,02-11-2016,Alm. Salg,15.026,7,Villa,188,1968,,Aktuel værdi
Tybjergvej 268382 Hinnerup,erup,1.725.000,01-11-2016,Alm. Salg,11.896,5,Villa,145,1976,-4 %,Aktuel værdi
Damsbrovej 538382 Hinnerup,erup,4.795.000,31-10-2016,Alm. Salg,17.373,6,Villa,276,1963,,Aktuel værdi
Søndermarken 88382 Hinnerup,erup,3.200.000,28-10-2016,Alm. Salg,12.749,7,Villa,251,1975,-1 %,Aktuel værdi
Birkhøjen 10D8382 Hinnerup,erup,2.450.000,27-10-2016,Alm. Salg,19.444,5,Villa,126,2000,-2 %,Aktuel værdi
Humlehaven 898382 Hinnerup,erup,3.825.000,26-10-2016,Alm. Salg,21.857,5,Villa,175,2013,-2 %,Aktuel værdi
Postvej 26A8382 Hinnerup,erup,1.275.000,25-10-2016,Alm. Salg,11.383,4,Villa,112,1974,0 %,Aktuel værdi
Møllebakken 558382 Hinnerup,erup,881.311,20-10-2016,Alm. Salg,6.386,5,Villa,138,1973,,Aktuel værdi
Elgårdsminde 918382 Hinnerup,erup,2.360.000,19-10-2016,Alm. Salg,19.344,5,Rækkehus,122,2007,0 %,Aktuel værdi
