address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vibevænget 198330 Beder,eder,1.508.800,28-04-2017,Alm. Salg,20.389,5,Sommerhus,74,1980,4 %,Aktuel værdi
Skoleparken 1638330 Beder,eder,3.500.000,27-04-2017,Andet,18.421,5,Villa,190,1973,0 %,Aktuel værdi
Præstetoften 698330 Beder,eder,3.425.000,11-04-2017,Alm. Salg,20.266,5,Villa,169,1996,1 %,Aktuel værdi
Kirkebakken 398330 Beder,eder,850.000,28-03-2017,Alm. Salg,8.018,4,Villa,106,1959,,Aktuel værdi
Ballevej 48330 Beder,eder,3.000.000,26-03-2017,Alm. Salg,62.500,3,Villa,48,1727,,Aktuel værdi
Skeltoften 268330 Beder,eder,2.750.000,28-02-2017,Alm. Salg,15.714,6,Villa,175,1972,-4 %,Aktuel værdi
Fløjstrupvej 1238330 Beder,eder,190.000,23-02-2017,Alm. Salg,798,5,Stuehus,238,1865,,
Bisgårdvej 48330 Beder,eder,1.625.000,22-02-2017,Alm. Salg,11.775,4,Villa,138,1931,0 %,Aktuel værdi
Byagervej 18B8330 Beder,eder,2.348.000,21-02-2017,Alm. Salg,18.784,5,Rækkehus,125,1983,0 %,Aktuel værdi
Byagervej 2B8330 Beder,eder,2.088.000,16-02-2017,Alm. Salg,21.525,4,Rækkehus,97,1983,0 %,Aktuel værdi
Skoleparken 1288330 Beder,eder,3.250.000,09-02-2017,Alm. Salg,22.887,5,Villa,142,1972,-1 %,Aktuel værdi
Byagervænget 238330 Beder,eder,2.375.000,07-02-2017,Alm. Salg,21.205,3,Rækkehus,112,2004,-2 %,Aktuel værdi
Skoleparken 858330 Beder,eder,2.625.000,24-01-2017,Alm. Salg,15.441,6,Villa,170,1966,,Aktuel værdi
Skoleparken 518330 Beder,eder,2.165.000,16-01-2017,Alm. Salg,20.233,6,Villa,107,1967,-1 %,Aktuel værdi
