address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Glumsøparken 4, 1. TV4171 Glumsø",umsø,600.000,02-05-2017,Alm. Salg,6.593,4,Lejlighed,91,1964,,Aktuel værdi
Sorøvej 254171 Glumsø,umsø,1.380.000,24-04-2017,Alm. Salg,10.952,3,Villa,126,1945,-1 %,Aktuel værdi
Sorøvej 73A4171 Glumsø,umsø,650.000,05-04-2017,Alm. Salg,5.078,4,Villa,128,1877,-13 %,Aktuel værdi
Timannsvej 64171 Glumsø,umsø,13.747.000,04-04-2017,Fam. Salg,56.340,5,Stuehus,244,1900,,
Ulstrup Mosevej 254171 Glumsø,umsø,205.000,03-04-2017,Alm. Salg,2.770,5,Sommerhus,74,1900,-31 %,Aktuel værdi
Stendyssevej 134171 Glumsø,umsø,1.340.000,30-03-2017,Alm. Salg,10.307,5,Villa,130,1972,-4 %,Aktuel værdi
Bøgevej 374171 Glumsø,umsø,1.400.000,27-03-2017,Alm. Salg,9.722,5,Villa,144,1978,-6 %,Aktuel værdi
Skullerupvej 14171 Glumsø,umsø,495.000,27-03-2017,Alm. Salg,3.055,7,Villa,162,1907,0 %,Aktuel værdi
"Glumsøparken 18, ST. TV4171 Glumsø",umsø,320.000,24-03-2017,Alm. Salg,8.421,1,Lejlighed,38,1969,-20 %,Aktuel værdi
Østergade 334171 Glumsø,umsø,1.050.000,20-03-2017,Alm. Salg,9.130,4,Rækkehus,115,1940,-8 %,Aktuel værdi
Bøgevej 364171 Glumsø,umsø,1.150.000,19-03-2017,Alm. Salg,10.087,4,Villa,114,1977,-4 %,Aktuel værdi
Birkealle 14171 Glumsø,umsø,785.684,01-03-2017,Alm. Salg,7.779,4,Villa,101,1924,,Aktuel værdi
Skelbyvej 1184171 Glumsø,umsø,6.292.000,28-02-2017,Alm. Salg,26.774,7,Stuehus,235,1887,,
Skullerupvej 104171 Glumsø,umsø,1.035.000,09-02-2017,Alm. Salg,6.052,5,Villa,171,1873,-5 %,Aktuel værdi
Åvej 74171 Glumsø,umsø,709.000,08-02-2017,Alm. Salg,6.752,4,Stuehus,105,1900,-21 %,
Ringstedvej 64171 Glumsø,umsø,820.000,25-01-2017,Alm. Salg,7.192,3,Villa,114,1934,-3 %,Aktuel værdi
Realskolevej 64171 Glumsø,umsø,650.000,20-01-2017,Fam. Salg,4.850,4,Villa,134,1923,,Aktuel værdi
Vinderupvej 154171 Glumsø,umsø,3.419.000,17-01-2017,Alm. Salg,31.657,4,Stuehus,108,1880,,
Rugvænget 54171 Glumsø,umsø,841.000,10-01-2017,Auktion,4.335,5,Villa,194,1927,,Aktuel værdi
Bøgevej 514171 Glumsø,umsø,995.000,30-12-2016,Alm. Salg,11.705,3,Rækkehus,85,1977,0 %,Aktuel værdi
Åvej 234171 Glumsø,umsø,475.000,28-12-2016,Alm. Salg,2.130,6,Stuehus,223,1918,,
Ringstedvej 194171 Glumsø,umsø,1.422.500,28-12-2016,Alm. Salg,9.878,5,Villa,144,1927,-5 %,Aktuel værdi
Sorøvej 214171 Glumsø,umsø,541.560,22-12-2016,Alm. Salg,4.230,5,Villa,128,1875,,Aktuel værdi
"Glumsøparken 2, ST. MF4171 Glumsø",umsø,425.000,15-12-2016,Alm. Salg,7.589,2,Lejlighed,56,1964,,Aktuel værdi
Grøftebjergvej 104171 Glumsø,umsø,1.795.000,14-12-2016,Alm. Salg,8.799,4,Villa,204,1877,0 %,Aktuel værdi
Nødholmsvej 124171 Glumsø,umsø,2.435.000,30-11-2016,Alm. Salg,14.580,5,Villa,167,2007,-2 %,Aktuel værdi
Vibevej 14171 Glumsø,umsø,1.150.000,28-11-2016,Alm. Salg,10.648,4,Villa,108,1963,-4 %,Aktuel værdi
Realskolevej 144171 Glumsø,umsø,1.650.000,22-11-2016,Alm. Salg,12.595,4,Villa,131,1924,,Aktuel værdi
Stenholmsvej 74171 Glumsø,umsø,2.900.000,21-11-2016,Alm. Salg,10.861,9,Villa,267,1925,-3 %,Aktuel værdi
Lindevej 214171 Glumsø,umsø,1.305.000,09-11-2016,Alm. Salg,8.585,5,Villa,152,1937,-6 %,Aktuel værdi
Elmevej 234171 Glumsø,umsø,1.200.000,31-10-2016,Alm. Salg,8.955,5,Villa,134,1973,-7 %,Aktuel værdi
Bøgevej 654171 Glumsø,umsø,925.000,24-10-2016,Alm. Salg,10.882,3,Rækkehus,85,1977,,Aktuel værdi
Lærkevej 54171 Glumsø,umsø,1.275.000,22-10-2016,Alm. Salg,10.119,4,Villa,126,1964,-2 %,Aktuel værdi
