address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Mårvej 14571 Grevinge,inge,500.000,11-05-2017,Alm. Salg,9.433,3,Sommerhus,53,2016,,Aktuel værdi
Kirsebærhaven 124571 Grevinge,inge,600.000,22-04-2017,Alm. Salg,7.058,3,Sommerhus,85,1961,-8 %,Aktuel værdi
Kratvej 184571 Grevinge,inge,185.000,06-04-2017,Alm. Salg,3.083,3,Sommerhus,60,1966,-24 %,Aktuel værdi
Byvænget 24571 Grevinge,inge,450.000,01-04-2017,Alm. Salg,3.600,5,Villa,125,1880,-24 %,Aktuel værdi
Ærtebjergvej 204571 Grevinge,inge,2.200.000,29-03-2017,Alm. Salg,12.790,6,Stuehus,172,1868,0 %,
Egebjergvej 3744571 Grevinge,inge,918.360,28-03-2017,Fam. Salg,10.435,2,Stuehus,88,1880,,
Gyvelstien 154571 Grevinge,inge,405.000,21-03-2017,Alm. Salg,11.250,3,Sommerhus,36,1972,3 %,Aktuel værdi
Plejerupvej 44571 Grevinge,inge,1.350.000,19-03-2017,Alm. Salg,12.500,4,Stuehus,108,1969,-10 %,
Lynghusene 10A4571 Grevinge,inge,150.000,08-03-2017,Fam. Salg,2.142,2,Villa,70,1800,,Aktuel værdi
Bjørnevej 34571 Grevinge,inge,175.000,02-03-2017,Alm. Salg,3.181,3,Sommerhus,55,1971,,Aktuel værdi
Slåenvangen 64571 Grevinge,inge,295.000,01-03-2017,Alm. Salg,4.758,4,Sommerhus,62,1973,0 %,Aktuel værdi
Ny Holbækvej 144571 Grevinge,inge,1.295.000,27-02-2017,Alm. Salg,9.961,4,Stuehus,130,1880,0 %,
Solvejen 84571 Grevinge,inge,345.000,21-02-2017,Alm. Salg,8.625,3,Sommerhus,40,1971,-13 %,Aktuel værdi
Egebjergvej 4044571 Grevinge,inge,1.075.000,20-02-2017,Alm. Salg,7.846,5,Villa,137,1946,-10 %,Aktuel værdi
Stormvej 134571 Grevinge,inge,800.000,07-02-2017,Alm. Salg,7.766,4,Sommerhus,103,1971,-3 %,Aktuel værdi
Skovløbervej 24571 Grevinge,inge,1.750.000,06-02-2017,Alm. Salg,6.944,6,Villa,252,1900,-3 %,Aktuel værdi
Kildevangen 104571 Grevinge,inge,1.295.000,26-01-2017,Alm. Salg,7.617,5,Villa,170,1963,0 %,Aktuel værdi
Grevinge Kanalvej 854571 Grevinge,inge,400.000,21-01-2017,Alm. Salg,6.779,4,Sommerhus,59,1968,,Aktuel værdi
