address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bangsvej 57850 Stoholm Jyll,Jyll,1.400.000,16-05-2017,Fam. Salg,6.796,7,Villa,206,1973,,Aktuel værdi
Ågade 237850 Stoholm Jyll,Jyll,400.000,16-05-2017,Fam. Salg,6.153,2,Villa,65,1955,,Aktuel værdi
Vandværksvej 67850 Stoholm Jyll,Jyll,282.730,20-04-2017,Fam. Salg,2.158,6,Villa,131,1951,,Aktuel værdi
Odinvej 207850 Stoholm Jyll,Jyll,1.225.000,20-04-2017,Alm. Salg,5.778,6,Villa,212,1970,,Aktuel værdi
Nygade 157850 Stoholm Jyll,Jyll,190.000,18-04-2017,Alm. Salg,1.450,3,Villa,131,1960,,Aktuel værdi
Birkesøvej 137850 Stoholm Jyll,Jyll,840.000,10-04-2017,Alm. Salg,4.352,6,Villa,193,1930,,Aktuel værdi
Toften 217850 Stoholm Jyll,Jyll,800.000,10-04-2017,Alm. Salg,5.161,5,Villa,155,1972,-11 %,Aktuel værdi
Iglsøvej 107850 Stoholm Jyll,Jyll,1.035.892,04-04-2017,Fam. Salg,7.907,4,Villa,131,1966,,Aktuel værdi
Lundgårdsvej 1D7850 Stoholm Jyll,Jyll,130.000,29-03-2017,Alm. Salg,1.171,4,Villa,111,1892,,Aktuel værdi
Søndergade 597850 Stoholm Jyll,Jyll,995.000,28-03-2017,Andet,8.963,4,Villa,111,1960,,Aktuel værdi
Rørgårdsvej 97850 Stoholm Jyll,Jyll,2.590.000,20-03-2017,Alm. Salg,17.152,5,Stuehus,151,1899,-4 %,
Snerlevej 67850 Stoholm Jyll,Jyll,1.015.552,16-02-2017,Fam. Salg,4.953,6,Villa,205,2006,,Aktuel værdi
Østergade 197850 Stoholm Jyll,Jyll,350.000,06-02-2017,Alm. Salg,2.845,3,Villa,123,1950,-7 %,Aktuel værdi
