address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lundtoftevej 186683 Føvling,ling,630.000,20-04-2017,Alm. Salg,5.000,3,Villa,126,1948,-2 %,Aktuel værdi
Astoftevej 36683 Føvling,ling,250.000,15-04-2017,Alm. Salg,1.923,5,Stuehus,130,1900,,
Lundtoftevej 36683 Føvling,ling,703.983,24-02-2017,Fam. Salg,6.229,4,Villa,113,2001,,Aktuel værdi
Pilgårdsvej 36683 Føvling,ling,4.350.000,20-01-2017,Fam. Salg,21.750,6,Stuehus,200,1881,,
Tobøl Fælledvej 56683 Føvling,ling,1.123.080,08-01-2017,Alm. Salg,9.517,3,Stuehus,118,1962,,
Sønderagervej 26683 Føvling,ling,450.000,04-12-2016,Alm. Salg,4.736,2,Villa,95,1875,-15 %,Aktuel værdi
Åttevej 186683 Føvling,ling,300.000,24-11-2016,Alm. Salg,4.000,4,Villa,75,1962,,Aktuel værdi
Ribevej 246683 Føvling,ling,1.745.000,27-10-2016,Alm. Salg,11.185,5,Stuehus,156,1914,,
Møllebakken 96683 Føvling,ling,339.000,20-10-2016,Auktion,3.291,4,Villa,103,1953,-38 %,Aktuel værdi
Fællesmarksvej 16683 Føvling,ling,550.000,22-09-2016,Fam. Salg,3.666,8,Villa,150,1850,-53 %,Aktuel værdi
Åttevej 26683 Føvling,ling,300.000,14-09-2016,Alm. Salg,3.409,4,Villa,88,1958,,Aktuel værdi
Sønderagervej 136683 Føvling,ling,590.000,02-09-2016,Alm. Salg,5.900,2,Villa,100,1954,-9 %,Aktuel værdi
Sorrildvej 66683 Føvling,ling,1.100.000,24-06-2016,Fam. Salg,5.882,6,Stuehus,187,1955,,
Ved Bavnehøj 76683 Føvling,ling,895.000,16-06-2016,Alm. Salg,8.605,4,Villa,104,1968,-10 %,Aktuel værdi
Vesterbyvej 76683 Føvling,ling,32.000,07-05-2016,Alm. Salg,888,2,Villa,36,1951,,Aktuel værdi
Vesterbyvej 396683 Føvling,ling,450.000,11-03-2016,Alm. Salg,5.000,3,Villa,90,1906,,Aktuel værdi
Pilgårdsvej 66683 Føvling,ling,600.000,09-03-2016,Alm. Salg,4.918,4,Villa,122,1927,,Aktuel værdi
Holleskovvej 36683 Føvling,ling,750.000,03-03-2016,Alm. Salg,5.136,5,Villa,146,1970,-3 %,Aktuel værdi
Tobøl Fælledvej 106683 Føvling,ling,650.000,11-01-2016,Alm. Salg,2.914,7,Stuehus,223,1942,,
Åttevej 156683 Føvling,ling,130.000,14-12-2015,Alm. Salg,1.413,4,Villa,92,1905,,Aktuel værdi
Smedevej 36683 Føvling,ling,120.000,02-12-2015,Auktion,1.250,3,Villa,96,1959,-65 %,Aktuel værdi
Føvlingvej 56683 Føvling,ling,495.000,20-08-2015,Alm. Salg,4.304,4,Villa,115,1967,0 %,Aktuel værdi
Flintholmvej 16683 Føvling,ling,1.895.000,05-08-2015,Alm. Salg,16.919,5,Stuehus,112,1826,,
Stenderupvej 286683 Føvling,ling,1.500.000,03-08-2015,Fam. Salg,12.500,3,Stuehus,120,1931,,
Åbøllingvej 36683 Føvling,ling,1.398.000,17-07-2015,Alm. Salg,8.223,5,Stuehus,170,1959,0 %,
Stenderupvej 66683 Føvling,ling,750.000,16-07-2015,Fam. Salg,6.465,4,Villa,116,1971,,Aktuel værdi
Føvlingvej 126683 Føvling,ling,2.795.000,05-07-2015,Alm. Salg,11.180,7,Stuehus,250,1932,0 %,
Pajdamsvej 16683 Føvling,ling,792.647,30-06-2015,Fam. Salg,4.284,6,Stuehus,185,1941,,
Åttevej 366683 Føvling,ling,1.450.000,25-06-2015,Alm. Salg,8.630,6,Villa,168,1925,-3 %,Aktuel værdi
Vesterbyvej 226683 Føvling,ling,507.174,15-06-2015,Andet,2.865,7,Villa,177,1939,,Aktuel værdi
