address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nødebjerg 534960 Holeby,leby,725.000,28-04-2017,Alm. Salg,5.991,4,Villa,121,1980,,Aktuel værdi
Nyvej 114960 Holeby,leby,80.000,19-04-2017,Alm. Salg,733,3,Rækkehus,109,1913,,Aktuel værdi
Magasinvej 94960 Holeby,leby,275.000,10-04-2017,Alm. Salg,1.636,7,Villa,168,1910,-27 %,Aktuel værdi
Vestervej 214960 Holeby,leby,72.500,10-04-2017,Alm. Salg,941,3,Rækkehus,77,1900,,Aktuel værdi
Højbygårdvej 234960 Holeby,leby,110.000,19-03-2017,Alm. Salg,887,3,Villa,124,1900,-12 %,Aktuel værdi
Alsøvej 304960 Holeby,leby,565.000,16-03-2017,Fam. Salg,7.533,3,Sommerhus,75,1827,,Aktuel værdi
Gl. Holebyvej 174960 Holeby,leby,70.000,12-03-2017,Alm. Salg,744,6,Villa,94,1827,,Aktuel værdi
Sønderhøj 164960 Holeby,leby,695.000,09-03-2017,Alm. Salg,5.225,4,Villa,133,1974,0 %,Aktuel værdi
Gartnervej 84960 Holeby,leby,1.590.000,05-03-2017,Alm. Salg,12.519,5,Villa,127,1900,-16 %,Aktuel værdi
Tuekærvej 344960 Holeby,leby,348.000,10-02-2017,Alm. Salg,3.378,3,Villa,103,1966,-12 %,Aktuel værdi
Alsøvej 364960 Holeby,leby,12.600.000,20-01-2017,Alm. Salg,50.806,9,Stuehus,248,1869,,
Skottemarkevej 154960 Holeby,leby,4.840.000,20-01-2017,Alm. Salg,24.200,5,Stuehus,200,1974,596 %,
Sønderhøj 194960 Holeby,leby,495.000,09-01-2017,Alm. Salg,4.380,3,Villa,113,1974,0 %,Aktuel værdi
Alsøvej 104960 Holeby,leby,500.000,04-01-2017,Alm. Salg,2.314,4,Stuehus,216,1890,,
Vestervej 234960 Holeby,leby,75.000,23-12-2016,Alm. Salg,872,3,Rækkehus,86,1930,,Aktuel værdi
Magasinvej 104960 Holeby,leby,105.000,12-12-2016,Alm. Salg,889,6,Villa,118,1917,-47 %,Aktuel værdi
Smedebyvej 34960 Holeby,leby,36.001,07-12-2016,Auktion,300,5,Villa,120,1850,,Aktuel værdi
Fuglsevej 214960 Holeby,leby,1.125.000,06-12-2016,Alm. Salg,3.308,11,Villa,340,1900,-13 %,Aktuel værdi
Hillestolpevej 64960 Holeby,leby,150.000,04-12-2016,Alm. Salg,2.000,3,Rækkehus,75,1930,-14 %,Aktuel værdi
Hillestolpevej 164960 Holeby,leby,150.000,04-12-2016,Alm. Salg,1.102,4,Villa,136,1953,-23 %,Aktuel værdi
Vestervej 514960 Holeby,leby,175.000,30-11-2016,Alm. Salg,1.495,5,Villa,117,1908,-10 %,Aktuel værdi
Nørrevej 264960 Holeby,leby,180.000,04-11-2016,Alm. Salg,1.978,3,Villa,91,1941,-37 %,Aktuel værdi
Madsensvej 134960 Holeby,leby,300.000,16-10-2016,Alm. Salg,2.127,5,Villa,141,1958,-14 %,Aktuel værdi
Fuglsevej 494960 Holeby,leby,100.000,14-10-2016,Fam. Salg,1.250,3,Villa,80,1900,,Aktuel værdi
Præstevejen 114960 Holeby,leby,200.000,14-10-2016,Alm. Salg,1.626,5,Villa,123,1961,-27 %,Aktuel værdi
Vestervej 854960 Holeby,leby,180.000,28-09-2016,Alm. Salg,1.538,3,Villa,117,1935,-35 %,Aktuel værdi
Nørrevej 94960 Holeby,leby,388.300,28-09-2016,Auktion,2.588,5,Villa,150,1934,-14 %,Aktuel værdi
Alsøvej 114960 Holeby,leby,350.000,23-09-2016,Alm. Salg,2.302,5,Villa,152,1967,-29 %,Aktuel værdi
Bagskovvej 124960 Holeby,leby,30.000,12-09-2016,Alm. Salg,254,4,Sommerhus,118,1875,,Aktuel værdi
Hans Jørgensens Allé 34960 Holeby,leby,225.000,30-08-2016,Alm. Salg,2.142,4,Villa,105,1931,-10 %,Aktuel værdi
Maglemose 234960 Holeby,leby,670.000,15-08-2016,Alm. Salg,3.621,4,Villa,185,1973,-33 %,Aktuel værdi
Ellemosevej 144960 Holeby,leby,575.000,09-08-2016,Alm. Salg,4.323,4,Villa,133,1972,-3 %,Aktuel værdi
Hillestolpevej 364960 Holeby,leby,645.301,03-08-2016,Fam. Salg,2.633,6,Villa,245,1890,,Aktuel værdi
Fuglsevej 384960 Holeby,leby,887.000,16-07-2016,Alm. Salg,3.285,10,Stuehus,270,1913,-26 %,
Rennebæksvej 44960 Holeby,leby,280.000,11-07-2016,Alm. Salg,2.916,3,Villa,96,1965,-19 %,Aktuel værdi
Østervej 424960 Holeby,leby,336.134,01-07-2016,Andet,4.604,3,Villa,73,1900,,Aktuel værdi
Fuglsevej 14960 Holeby,leby,600.000,09-06-2016,Alm. Salg,3.448,8,Villa,174,1900,-14 %,Aktuel værdi
Tamrodsvej 144960 Holeby,leby,200.000,19-04-2016,Alm. Salg,2.061,4,Stuehus,97,1933,,
Fuglsevej 404960 Holeby,leby,30.000,01-04-2016,Fam. Salg,352,3,Villa,85,1900,,Aktuel værdi
Fuglsevej 164960 Holeby,leby,40.000,11-03-2016,Alm. Salg,555,2,Villa,72,1903,,Aktuel værdi
Maribovej 64960 Holeby,leby,225.000,04-03-2016,Fam. Salg,1.196,6,Villa,188,1883,,Aktuel værdi
Vestervej 644960 Holeby,leby,100.000,02-03-2016,Alm. Salg,1.666,2,Rækkehus,60,1850,-23 %,Aktuel værdi
Alsøvej 284960 Holeby,leby,495.000,23-02-2016,Alm. Salg,3.437,3,Villa,144,1900,0 %,Aktuel værdi
Tjørnevej 44960 Holeby,leby,293.750,17-02-2016,Auktion,2.719,4,Villa,108,1968,,Aktuel værdi
Tuekærvej 134960 Holeby,leby,200.000,15-02-2016,Alm. Salg,1.000,7,Villa,200,1973,-60 %,Aktuel værdi
Flaarupvej 174960 Holeby,leby,30.000,29-01-2016,Alm. Salg,461,3,Villa,65,1892,,Aktuel værdi
Skottemarkevej 14960 Holeby,leby,975.000,28-01-2016,Alm. Salg,4.352,6,Villa,224,1827,-1 %,Aktuel værdi
Maribovej 324960 Holeby,leby,200.000,07-01-2016,Alm. Salg,2.000,3,Villa,100,1854,-20 %,Aktuel værdi
Tamrodsvej 504960 Holeby,leby,535.000,06-01-2016,Alm. Salg,3.057,5,Villa,175,1870,-7 %,Aktuel værdi
Møllevej 274960 Holeby,leby,4.968.000,04-01-2016,Alm. Salg,27.600,4,Stuehus,180,1875,,
Tjørnevej 204960 Holeby,leby,250.000,20-12-2015,Alm. Salg,2.049,3,Villa,122,1973,,Aktuel værdi
Møllevej 144960 Holeby,leby,80.000,16-12-2015,Alm. Salg,909,5,Villa,88,1941,-60 %,Aktuel værdi
Nyvej 124960 Holeby,leby,225.000,07-12-2015,Alm. Salg,1.991,3,Rækkehus,113,1936,0 %,Aktuel værdi
Dunmosevej 114960 Holeby,leby,329.000,06-12-2015,Alm. Salg,3.133,4,Villa,105,1969,0 %,Aktuel værdi
Havebyen 64960 Holeby,leby,90.000,30-11-2015,Alm. Salg,989,4,Rækkehus,91,1875,-28 %,Aktuel værdi
Madsensvej 114960 Holeby,leby,180.000,05-11-2015,Alm. Salg,1.764,4,Villa,102,1953,-39 %,Aktuel værdi
Tamrodsvej 204960 Holeby,leby,203.991,28-10-2015,Alm. Salg,2.549,3,Villa,80,1907,,Aktuel værdi
Nørrevej 294960 Holeby,leby,160.000,21-10-2015,Alm. Salg,1.649,4,Villa,97,1934,-42 %,Aktuel værdi
Vestervej 1104960 Holeby,leby,580.000,15-10-2015,Fam. Salg,4.360,4,Villa,133,1956,,Aktuel værdi
Havebyen 294960 Holeby,leby,84.500,14-10-2015,Auktion,971,3,Rækkehus,87,1872,,Aktuel værdi
Tuekærvej 284960 Holeby,leby,275.000,02-10-2015,Alm. Salg,2.864,3,Villa,96,1961,,Aktuel værdi
Fuglsevej 34960 Holeby,leby,170.000,29-09-2015,Alm. Salg,1.931,3,Villa,88,1958,-28 %,Aktuel værdi
