address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vads Dal 176973 Ørnhøj,nhøj,800.000,24-04-2017,Alm. Salg,4.848,6,Villa,165,1977,,Aktuel værdi
Abildåvej 106973 Ørnhøj,nhøj,900.000,01-04-2017,Alm. Salg,7.500,4,Stuehus,120,1920,,
Torstedvej 56973 Ørnhøj,nhøj,172.560,21-03-2017,Alm. Salg,889,6,Villa,194,1950,,Aktuel værdi
Mosevænget 26973 Ørnhøj,nhøj,110.000,21-03-2017,Alm. Salg,1.929,3,Villa,57,1957,,Aktuel værdi
Nedergårdvej 116973 Ørnhøj,nhøj,630.000,02-03-2017,Alm. Salg,3.519,6,Villa,179,1973,-7 %,Aktuel værdi
Hovedgaden 766973 Ørnhøj,nhøj,550.000,24-01-2017,Alm. Salg,4.782,4,Villa,115,1966,,Aktuel værdi
Vesterled 176973 Ørnhøj,nhøj,750.000,12-01-2017,Alm. Salg,6.696,5,"Transport, garage",112,1977,,Aktuel værdi
Skovbrynet 146973 Ørnhøj,nhøj,1.700.000,03-01-2017,Alm. Salg,9.659,6,Villa,176,2004,,Aktuel værdi
Trehøjevej 876973 Ørnhøj,nhøj,1.825.000,28-12-2016,Alm. Salg,7.765,7,Villa,235,1923,-9 %,Aktuel værdi
Mosevænget 66973 Ørnhøj,nhøj,995.000,21-12-2016,Alm. Salg,5.497,6,Villa,181,1950,-7 %,Aktuel værdi
Birkevej 146973 Ørnhøj,nhøj,1.100.000,05-12-2016,Alm. Salg,7.432,5,Villa,148,1998,-8 %,Aktuel værdi
Sønderengen 36973 Ørnhøj,nhøj,650.000,12-10-2016,Alm. Salg,4.676,5,Villa,139,1974,,Aktuel værdi
Nedergårdvej 56973 Ørnhøj,nhøj,365.000,07-10-2016,Alm. Salg,2.851,5,Villa,128,1967,-26 %,Aktuel værdi
Hovedgaden 35A6973 Ørnhøj,nhøj,625.000,29-09-2016,Alm. Salg,5.580,3,Villa,112,1948,-10 %,Aktuel værdi
Søndervang 86973 Ørnhøj,nhøj,591.750,28-09-2016,Alm. Salg,3.608,4,Villa,164,1915,,Aktuel værdi
Raunsbjergvej 16973 Ørnhøj,nhøj,440.000,23-09-2016,Alm. Salg,3.437,5,Villa,128,1965,,Aktuel værdi
Grønbjergvej 46973 Ørnhøj,nhøj,100.000,17-09-2016,Alm. Salg,1.298,3,Villa,77,1954,,Aktuel værdi
Mosevænget 56973 Ørnhøj,nhøj,50.000,02-09-2016,Alm. Salg,819,3,Villa,61,1940,,Aktuel værdi
Galtmosevej 26973 Ørnhøj,nhøj,1.590.000,15-07-2016,Alm. Salg,12.619,6,Stuehus,126,1911,,
Abildåvej 186973 Ørnhøj,nhøj,1.425.000,03-06-2016,Alm. Salg,8.796,7,Stuehus,162,1934,-7 %,
Mosevænget 86973 Ørnhøj,nhøj,200.000,25-05-2016,Fam. Salg,2.777,2,Villa,72,1958,,Aktuel værdi
Nørhedevej 146973 Ørnhøj,nhøj,1.686.000,27-04-2016,Alm. Salg,7.460,7,Stuehus,226,1957,,
Damstrupvej 16973 Ørnhøj,nhøj,1.500.000,13-04-2016,Alm. Salg,15.000,3,Villa,100,1880,,Aktuel værdi
Damstrupvej 36973 Ørnhøj,nhøj,2.400.000,13-04-2016,Alm. Salg,150.000,1,Fritid,16,1964,,Aktuel værdi
Poppelvej 66973 Ørnhøj,nhøj,350.000,07-04-2016,Alm. Salg,2.991,4,Villa,117,1973,,Aktuel værdi
Skovbrynet 126973 Ørnhøj,nhøj,1.625.000,03-04-2016,Alm. Salg,10.284,4,Villa,158,2001,-4 %,Aktuel værdi
Torstedvej 2A6973 Ørnhøj,nhøj,100.000,29-03-2016,Alm. Salg,297,8,Stuehus,336,2014,,
Raunsbjergvej 176973 Ørnhøj,nhøj,538.000,09-02-2016,Alm. Salg,2.744,6,Villa,196,1973,-46 %,Aktuel værdi
Elmevej 36973 Ørnhøj,nhøj,590.000,08-02-2016,Fam. Salg,6.210,4,Villa,95,1972,,Aktuel værdi
Torstedvej 76973 Ørnhøj,nhøj,200.000,13-01-2016,Alm. Salg,1.470,8,Stuehus,136,1951,,
Abildåvej 266973 Ørnhøj,nhøj,3.098.000,11-01-2016,Alm. Salg,20.653,4,Stuehus,150,1910,,
Fejsøvej 26973 Ørnhøj,nhøj,362.000,06-01-2016,Alm. Salg,2.919,4,Stuehus,124,1901,,
Nørhedevej 106973 Ørnhøj,nhøj,50.671.400,17-12-2015,Alm. Salg,272.426,8,Stuehus,186,1907,,
Skjernvej 2196973 Ørnhøj,nhøj,1.308.000,20-11-2015,Alm. Salg,6.475,8,Stuehus,202,1921,,
