address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bøgevej 105400 Bogense,ense,810.000,04-05-2017,Alm. Salg,9.000,3,Villa,90,1961,,Aktuel værdi
Vestermosen 665400 Bogense,ense,535.000,01-05-2017,Alm. Salg,12.738,3,Sommerhus,42,1969,-10 %,Aktuel værdi
Strandvænget 225400 Bogense,ense,1.050.000,29-04-2017,Alm. Salg,19.090,3,Sommerhus,55,1968,-3 %,Aktuel værdi
Solbakken 65400 Bogense,ense,1.240.000,27-04-2017,Alm. Salg,15.308,3,Sommerhus,81,1971,-4 %,Aktuel værdi
"Vestre Engvej 103, ST. TH5400 Bogense",ense,865.000,19-04-2017,Alm. Salg,15.175,3,Fritid,57,2008,-3 %,Aktuel værdi
Storkenhøjvej 2135400 Bogense,ense,1.395.000,14-04-2017,Alm. Salg,24.910,3,Sommerhus,56,1972,,Aktuel værdi
Skåstrup Strand Øst 65400 Bogense,ense,885.000,12-04-2017,Alm. Salg,10.290,4,Sommerhus,86,1976,-1 %,Aktuel værdi
"Vestre Engvej 106, 1. TV5400 Bogense",ense,1.610.000,07-04-2017,Alm. Salg,14.636,5,Fritid,110,2008,-5 %,Aktuel værdi
"Vestre Engvej 122, 1. TV5400 Bogense",ense,1.570.000,05-04-2017,Alm. Salg,14.272,5,Fritid,110,2008,-7 %,Aktuel værdi
Odensevej 1045400 Bogense,ense,1.650.000,05-04-2017,Alm. Salg,8.208,5,Villa,201,1877,0 %,Aktuel værdi
"Østre Havnevej 24, 15400 Bogense",ense,5.400.000,05-04-2017,Alm. Salg,44.628,3,Anden beboelse,121,2006,,Aktuel værdi
Bellisvej 165400 Bogense,ense,1.150.000,03-04-2017,Alm. Salg,12.777,3,Rækkehus,90,1967,0 %,Aktuel værdi
Kirkestræde 315400 Bogense,ense,1.020.000,31-03-2017,Alm. Salg,7.846,4,Rækkehus,130,1877,,Aktuel værdi
Engsvinget 85400 Bogense,ense,325.000,30-03-2017,Fam. Salg,4.577,4,Sommerhus,71,1970,,Aktuel værdi
Skovbrovej 225400 Bogense,ense,850.000,28-03-2017,Alm. Salg,6.538,6,Villa,130,1932,,Aktuel værdi
Grydhøj 85400 Bogense,ense,856.074,26-03-2017,Andet,5.035,6,Villa,170,1900,,Aktuel værdi
Slettens Landevej 625400 Bogense,ense,435.000,22-03-2017,Alm. Salg,4.142,4,Villa,105,1915,,Aktuel værdi
Ahornvej 425400 Bogense,ense,1.050.000,21-03-2017,Alm. Salg,11.538,4,Rækkehus,91,1979,-4 %,Aktuel værdi
Hasselvej 115400 Bogense,ense,950.000,18-03-2017,Alm. Salg,9.313,4,Villa,102,1967,-3 %,Aktuel værdi
Stegøvej 325400 Bogense,ense,1.530.000,13-03-2017,Alm. Salg,7.927,5,Villa,193,1976,-10 %,Aktuel værdi
