address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Egely 149830 Tårs,Tårs,865.000,28-04-2017,Alm. Salg,7.208,4,Villa,120,1980,-3 %,Aktuel værdi
Bettevej 59830 Tårs,Tårs,450.000,20-03-2017,Alm. Salg,6.250,3,Rækkehus,72,1987,-5 %,Aktuel værdi
Bollervej 79830 Tårs,Tårs,265.000,17-03-2017,Alm. Salg,2.284,4,Villa,116,1912,-10 %,Aktuel værdi
Stendalvej 1689830 Tårs,Tårs,1.850.000,11-03-2017,Alm. Salg,9.250,5,Villa,200,1936,-7 %,Aktuel værdi
Tykskovvej 10D9830 Tårs,Tårs,380.000,08-03-2017,Alm. Salg,5.277,3,Rækkehus,72,1985,-4 %,Aktuel værdi
Bredgade 689830 Tårs,Tårs,525.000,28-02-2017,Alm. Salg,3.125,8,Villa,168,1930,-24 %,Aktuel værdi
Bredgade 1409830 Tårs,Tårs,628.000,08-02-2017,Fam. Salg,5.557,4,Villa,113,1928,,Aktuel værdi
Solhøjvej 469830 Tårs,Tårs,645.000,01-02-2017,Fam. Salg,4.673,4,Stuehus,138,1905,,
Bredgade 1149830 Tårs,Tårs,325.000,26-01-2017,Alm. Salg,3.095,5,Villa,105,1937,-24 %,Aktuel værdi
Tårs Møllegade 59830 Tårs,Tårs,300.000,02-01-2017,Alm. Salg,2.830,3,Villa,106,1935,-24 %,Aktuel værdi
Vrejlev Klostervej 179830 Tårs,Tårs,668.132,20-12-2016,Fam. Salg,4.338,5,Villa,154,1959,,Aktuel værdi
Agdrupvej 3419830 Tårs,Tårs,1.885.000,12-12-2016,Alm. Salg,11.153,6,Stuehus,169,1771,-1 %,
Morildvej 169830 Tårs,Tårs,595.000,12-12-2016,Alm. Salg,4.219,6,Villa,141,1880,-14 %,Aktuel værdi
Sønder Graumvej 269830 Tårs,Tårs,1.200.000,10-11-2016,Alm. Salg,5.825,4,Villa,206,1914,,Aktuel værdi
Trangetvej 79830 Tårs,Tårs,450.000,04-11-2016,Alm. Salg,3.813,4,Villa,118,1939,-9 %,Aktuel værdi
Trangetvej 29830 Tårs,Tårs,325.000,30-10-2016,Alm. Salg,3.963,3,Villa,82,1927,-13 %,Aktuel værdi
Nylandsvej 149830 Tårs,Tårs,405.000,19-10-2016,Alm. Salg,3.188,3,Villa,127,1964,,Aktuel værdi
Stendalvej 1969830 Tårs,Tårs,20.000,28-09-2016,Alm. Salg,253,2,Stuehus,79,1777,,
Trangetvej 2909830 Tårs,Tårs,100.000,22-09-2016,Alm. Salg,641,3,Villa,156,1942,0 %,Aktuel værdi
Damhusvej 709830 Tårs,Tårs,530.000,21-09-2016,Alm. Salg,5.638,2,Villa,94,2000,-24 %,Aktuel værdi
Klosterbakken 109830 Tårs,Tårs,1.300.999,16-09-2016,Fam. Salg,7.268,5,Villa,179,2015,,Aktuel værdi
Klarupvej 2249830 Tårs,Tårs,398.000,12-09-2016,Alm. Salg,3.618,3,Villa,110,1978,0 %,Aktuel værdi
Skovgårdsvej 549830 Tårs,Tårs,600.000,08-09-2016,Alm. Salg,3.614,5,Villa,166,1890,0 %,Aktuel værdi
Sørupvej 1019830 Tårs,Tårs,2.710.014,02-09-2016,Alm. Salg,14.338,6,Stuehus,189,1891,,
Håsenvej 1099830 Tårs,Tårs,750.000,16-08-2016,Alm. Salg,6.097,2,Villa,123,1928,,Aktuel værdi
Melbækvej 2049830 Tårs,Tårs,1.525.000,15-08-2016,Alm. Salg,5.083,6,Villa,300,1897,-24 %,Aktuel værdi
Solhøjvej 459830 Tårs,Tårs,1.640.000,11-08-2016,Alm. Salg,14.513,4,Stuehus,113,1962,,
Johannes Hansens Vej 259830 Tårs,Tårs,995.000,22-07-2016,Alm. Salg,7.960,5,Villa,125,1948,0 %,Aktuel værdi
Præstebakken 29830 Tårs,Tårs,895.000,07-07-2016,Alm. Salg,9.040,3,Villa,99,1965,0 %,Aktuel værdi
Søholmvej 129830 Tårs,Tårs,625.000,06-07-2016,Alm. Salg,5.434,4,Villa,115,1975,-10 %,Aktuel værdi
Klosterbakken 119830 Tårs,Tårs,850.000,05-07-2016,Alm. Salg,8.762,3,Villa,97,1990,-8 %,Aktuel værdi
Engholmvej 99830 Tårs,Tårs,850.000,10-06-2016,Alm. Salg,5.743,5,Villa,148,1900,0 %,Aktuel værdi
Berberisvej 39830 Tårs,Tårs,580.000,30-05-2016,Alm. Salg,4.393,3,Villa,132,1986,-17 %,Aktuel værdi
Stenskrogvej 809830 Tårs,Tårs,175.000,26-05-2016,Alm. Salg,1.346,3,Villa,130,1910,-36 %,Aktuel værdi
Bollervej 609830 Tårs,Tårs,708.602,26-05-2016,Fam. Salg,3.326,6,Villa,213,1976,,Aktuel værdi
Rævmosevej 139830 Tårs,Tårs,225.400,18-05-2016,Alm. Salg,1.747,3,Villa,129,1930,,Aktuel værdi
Nørgårdsvej 69830 Tårs,Tårs,6.470.000,17-05-2016,Alm. Salg,34.784,5,Stuehus,186,1924,,
Barholtvej 359830 Tårs,Tårs,500.000,11-05-2016,Auktion,2.192,5,Villa,228,1910,-50 %,Aktuel værdi
Damhusvej 729830 Tårs,Tårs,675.000,11-04-2016,Alm. Salg,8.035,3,Rækkehus,84,2000,,Aktuel værdi
Tårnvej 219830 Tårs,Tårs,1.150.000,08-04-2016,Alm. Salg,6.725,5,Villa,171,1971,-4 %,Aktuel værdi
Trangetvej 1749830 Tårs,Tårs,1.200.000,01-04-2016,Alm. Salg,3.636,8,Villa,330,1907,-6 %,Aktuel værdi
Rugholmvej 599830 Tårs,Tårs,1.365.000,21-03-2016,Alm. Salg,9.545,5,Stuehus,143,1977,-14 %,
Stovhøjvej 909830 Tårs,Tårs,2.095.000,11-03-2016,Alm. Salg,11.836,4,Villa,177,1959,-2 %,Aktuel værdi
Skråningen 39830 Tårs,Tårs,650.000,07-03-2016,Alm. Salg,5.118,4,Villa,127,1967,-18 %,Aktuel værdi
Sørupvej 3749830 Tårs,Tårs,1.300.000,02-03-2016,Alm. Salg,4.561,5,Stuehus,285,1887,,
Svenstrupvej 405A9830 Tårs,Tårs,495.000,26-02-2016,Alm. Salg,4.459,3,Stuehus,111,1942,0 %,
Klosterbakken 629830 Tårs,Tårs,210.000,09-12-2015,Alm. Salg,1.750,3,Villa,120,2016,,Aktuel værdi
Gammel Damhusvej 119830 Tårs,Tårs,300.000,02-12-2015,Alm. Salg,2.479,3,Villa,121,1957,-29 %,Aktuel værdi
Åsmarkvej 659830 Tårs,Tårs,450.000,01-12-2015,Andet,3.846,4,Villa,117,1914,,Aktuel værdi
Tårshedevej 309830 Tårs,Tårs,1.395.000,23-11-2015,Alm. Salg,5.764,6,Villa,242,1920,0 %,Aktuel værdi
Søparken 359830 Tårs,Tårs,2.140.000,20-10-2015,Alm. Salg,12.441,5,Villa,172,2007,-3 %,Aktuel værdi
Søparken 459830 Tårs,Tårs,195.000,19-10-2015,Alm. Salg,1.133,5,Villa,172,2016,,Aktuel værdi
Vrejlev Klostervej 149830 Tårs,Tårs,375.000,13-10-2015,Alm. Salg,4.573,3,Villa,82,1961,-5 %,Aktuel værdi
Sørupvangvej 709830 Tårs,Tårs,817.500,11-10-2015,Alm. Salg,6.927,4,Villa,118,1900,-3 %,Aktuel værdi
Johannes Hansens Vej 109830 Tårs,Tårs,442.709,25-09-2015,Andet,3.139,4,Villa,141,1934,,Aktuel værdi
