address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Buskvej 36091 Bjert,jert,1.875.000,28-04-2017,Alm. Salg,31.250,3,Sommerhus,60,1994,-6 %,Aktuel værdi
Kystvej 1206091 Bjert,jert,1.850.000,04-04-2017,Alm. Salg,28.030,4,Sommerhus,66,1984,-7 %,Aktuel værdi
Gartnervænget 36091 Bjert,jert,1.000.000,31-03-2017,Alm. Salg,7.936,5,Villa,126,1917,,Aktuel værdi
Tårnmosevej 16091 Bjert,jert,620.000,24-03-2017,Alm. Salg,7.380,4,Villa,84,1850,-11 %,Aktuel værdi
Oluf Ravns Vej 496091 Bjert,jert,1.150.000,23-03-2017,Fam. Salg,17.424,4,Sommerhus,66,1993,,Aktuel værdi
Bjert Strandvej 146091 Bjert,jert,525.000,17-03-2017,Alm. Salg,3.917,5,Villa,134,1937,-9 %,Aktuel værdi
Gl. Binderup 2B6091 Bjert,jert,1.210.000,09-02-2017,Alm. Salg,9.603,4,Villa,126,1910,-3 %,Aktuel værdi
Østerløkke 126091 Bjert,jert,1.645.000,06-02-2017,Alm. Salg,12.751,4,Villa,129,1986,-3 %,Aktuel værdi
Åvænget 46091 Bjert,jert,1.450.000,30-12-2016,Alm. Salg,12.184,6,Villa,119,1969,-3 %,Aktuel værdi
Kystvej 636091 Bjert,jert,1.504.141,22-12-2016,Fam. Salg,16.349,4,Sommerhus,92,1980,,Aktuel værdi
Elbjerggyde 106091 Bjert,jert,735.000,20-12-2016,Alm. Salg,4.741,3,Villa,155,1763,,Aktuel værdi
Binderupvej 166091 Bjert,jert,2.410.500,13-12-2016,Alm. Salg,9.271,9,Villa,260,1967,-3 %,Aktuel værdi
Binderup Strandpark 686091 Bjert,jert,925.000,18-11-2016,Alm. Salg,22.023,3,Sommerhus,42,1984,-6 %,Aktuel værdi
Sønderbyvej 216091 Bjert,jert,1.200.000,10-11-2016,Alm. Salg,8.391,5,Villa,143,1966,-7 %,Aktuel værdi
Binderup Strandpark 586091 Bjert,jert,1.200.000,31-10-2016,Andet,14.117,4,Sommerhus,85,1983,,Aktuel værdi
Mads Kehlets Vej 146091 Bjert,jert,2.575.000,25-10-2016,Alm. Salg,17.166,5,Villa,150,1900,-3 %,Aktuel værdi
Engløkke 36091 Bjert,jert,860.000,21-10-2016,Alm. Salg,4.000,6,Villa,215,1878,-4 %,Aktuel værdi
Binderup Strandpark 726091 Bjert,jert,1.200.000,12-10-2016,Alm. Salg,15.789,4,Sommerhus,76,1983,-7 %,Aktuel værdi
Skrænten 206091 Bjert,jert,1.495.000,29-09-2016,Alm. Salg,12.056,5,Villa,124,1976,0 %,Aktuel værdi
Kystvej 696091 Bjert,jert,3.700.000,20-09-2016,Alm. Salg,32.743,5,Sommerhus,113,2002,-7 %,Aktuel værdi
