address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Valby Langgade 16, ST. 1032500 Valby",alby,2.700.000,23-05-2017,Alm. Salg,34.615,3,Lejlighed,78,1983,2 %,Aktuel værdi
"Bramslykkevej 10, 1. TH2500 Valby",alby,1.051.000,17-05-2017,Alm. Salg,19.462,2,Lejlighed,54,1932,,Aktuel værdi
"Erik Ballings Vej 4A, 1. TH2500 Valby",alby,1.710.000,16-05-2017,Fam. Salg,18.191,3,Lejlighed,94,2003,,Aktuel værdi
Bjørnsonsvej 562500 Valby,alby,3.150.000,16-05-2017,Fam. Salg,20.322,6,Villa,155,1914,,Aktuel værdi
"Gammel Køge Landevej 180, ST. F2500 Valby",alby,1.340.000,15-05-2017,Alm. Salg,26.800,2,Lejlighed,50,1960,0 %,Aktuel værdi
"Valby Langgade 28, 2. TH2500 Valby",alby,1.531.726,09-05-2017,Andet,17.405,3,Lejlighed,88,1935,,Aktuel værdi
"Vigerslevvej 61B, 2. TH2500 Valby",alby,977.500,07-05-2017,Fam. Salg,12.694,3,Lejlighed,77,1931,,Aktuel værdi
"Vigerslevvej 312, ST. TV2500 Valby",alby,1.585.000,03-05-2017,Alm. Salg,26.864,3,Lejlighed,59,1948,-2 %,Aktuel værdi
"Harrestrupvang 9B, ST. TH2500 Valby",alby,1.669.000,02-05-2017,Alm. Salg,31.490,2,Lejlighed,53,1932,-2 %,Aktuel værdi
"Gammel Køge Landevej 178, ST. B2500 Valby",alby,1.295.000,01-05-2017,Alm. Salg,24.433,2,Lejlighed,53,1960,0 %,Aktuel værdi
"Tove Maës Vej 3, ST. TH2500 Valby",alby,2.450.000,01-05-2017,Alm. Salg,31.410,3,Lejlighed,78,2015,,Aktuel værdi
"Skyttegårdvej 1, 2. TH2500 Valby",alby,1.500.000,26-04-2017,Alm. Salg,28.301,2,Lejlighed,53,1940,0 %,Aktuel værdi
"Højdedraget 35, 1. TH2500 Valby",alby,2.320.000,25-04-2017,Alm. Salg,31.351,3,Lejlighed,74,1970,-1 %,Aktuel værdi
"Valby Langgade 16, ST. 1042500 Valby",alby,2.605.000,24-04-2017,Alm. Salg,33.397,3,Lejlighed,78,1983,0 %,Aktuel værdi
"Valby Langgade 8, 2. TH2500 Valby",alby,1.437.500,24-04-2017,Fam. Salg,22.460,2,Lejlighed,64,1989,,Aktuel værdi
"Vigerslevvej 283B, 2. TV2500 Valby",alby,1.298.000,23-04-2017,Alm. Salg,26.489,2,Lejlighed,49,1940,0 %,Aktuel værdi
"Trekronergade 10, 2. TV2500 Valby",alby,1.064.000,23-04-2017,Alm. Salg,15.647,3,Lejlighed,68,1912,,Aktuel værdi
Solskrænten 142500 Valby,alby,1.550.000,21-04-2017,Andet,12.015,7,Villa,129,1932,,Aktuel værdi
"Gammel Køge Landevej 180, ST. D2500 Valby",alby,1.330.000,20-04-2017,Alm. Salg,26.600,2,Lejlighed,50,1960,-1 %,Aktuel værdi
"Trekronergade 6, 1. TH2500 Valby",alby,2.100.000,20-04-2017,Alm. Salg,34.426,2,Lejlighed,61,1912,-4 %,Aktuel værdi
"Landlystvej 5A, 2. TV2500 Valby",alby,1.575.000,19-04-2017,Alm. Salg,29.716,2,Lejlighed,53,1940,-1 %,Aktuel værdi
"Søndre Fasanvej 90, 1. 1062500 Valby",alby,2.000.000,19-04-2017,Alm. Salg,25.974,1,Lejlighed,77,1974,-5 %,Aktuel værdi
Kongshaven 69A2500 Valby,alby,3.550.000,18-04-2017,Alm. Salg,34.803,4,Rækkehus,102,1952,,Aktuel værdi
"Nybovej 1, ST2500 Valby",alby,1.437.500,17-04-2017,Andet,20.246,2,Lejlighed,71,1930,,Aktuel værdi
Engdraget 472500 Valby,alby,5.750.000,17-04-2017,Alm. Salg,38.590,3,Villa,149,1961,-1 %,Aktuel værdi
