address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Søndergade 597741 Frøstrup,trup,485.100,05-05-2017,Fam. Salg,3.731,4,Villa,130,1966,,Aktuel værdi
Birkevej 77741 Frøstrup,trup,220.000,05-04-2017,Alm. Salg,1.692,4,Villa,130,1965,-12 %,Aktuel værdi
Lyngevej 167741 Frøstrup,trup,147.600,04-04-2017,Alm. Salg,1.736,4,Stuehus,85,1800,,
Rønnebærvej 227741 Frøstrup,trup,400.000,04-04-2017,Alm. Salg,3.225,4,Villa,124,1978,-11 %,Aktuel værdi
Kærupvej 1257741 Frøstrup,trup,1.800.000,24-03-2017,Alm. Salg,11.842,5,Stuehus,152,1921,,
Gl. Aalborgvej 507741 Frøstrup,trup,200.000,06-03-2017,Alm. Salg,2.325,3,Villa,86,1904,,Aktuel værdi
Vestergade 387741 Frøstrup,trup,334.875,06-03-2017,Alm. Salg,2.657,4,Villa,126,1955,,Aktuel værdi
Rødebrovej 207741 Frøstrup,trup,415.000,01-03-2017,Fam. Salg,4.825,3,Sommerhus,86,1969,,Aktuel værdi
Harboslettevej 427741 Frøstrup,trup,950.000,27-02-2017,Alm. Salg,5.588,5,Stuehus,170,1934,-21 %,
Tømmerbyvej 137741 Frøstrup,trup,300.000,03-01-2017,Alm. Salg,2.068,5,Villa,145,1947,-37 %,Aktuel værdi
Sandnæshagevej 26E7741 Frøstrup,trup,680.000,06-12-2016,Auktion,5.811,4,Villa,117,1981,,Aktuel værdi
Bulbjergvej 37741 Frøstrup,trup,800.000,01-12-2016,Alm. Salg,6.299,5,Villa,127,1920,-33 %,Aktuel værdi
Ålhøjvej 147741 Frøstrup,trup,600.000,24-10-2016,Alm. Salg,7.500,3,Stuehus,80,1914,-11 %,
Baggeskær 8A7741 Frøstrup,trup,1.150.000,05-10-2016,Alm. Salg,13.690,4,Stuehus,84,1870,-11 %,
Klitvejen 567741 Frøstrup,trup,1.550.000,02-09-2016,Alm. Salg,12.704,5,Villa,122,1927,-9 %,Aktuel værdi
Strandvejen 81A7741 Frøstrup,trup,840.000,09-08-2016,Alm. Salg,9.655,4,Sommerhus,87,1979,-5 %,Aktuel værdi
Strandvejen 1017741 Frøstrup,trup,675.000,20-07-2016,Fam. Salg,6.750,4,Villa,100,1922,,Aktuel værdi
Bjålumvej 337741 Frøstrup,trup,900.000,18-07-2016,Alm. Salg,10.714,3,Sommerhus,84,1969,-40 %,Aktuel værdi
Gl. Aalborgvej 457741 Frøstrup,trup,3.050.000,23-06-2016,Alm. Salg,15.721,7,Villa,194,2013,-7 %,Aktuel værdi
Senåvej 487741 Frøstrup,trup,1.100.000,18-06-2016,Alm. Salg,16.923,4,Sommerhus,65,2011,-8 %,Aktuel værdi
Kirsebærvej 17741 Frøstrup,trup,360.000,16-06-2016,Alm. Salg,2.903,4,Villa,124,1976,-12 %,Aktuel værdi
Kirsebærvej 117741 Frøstrup,trup,700.000,13-06-2016,Alm. Salg,2.868,7,Villa,244,1976,-12 %,Aktuel værdi
Senåvej 397741 Frøstrup,trup,467.500,09-06-2016,Fam. Salg,3.961,6,Sommerhus,118,1975,,Aktuel værdi
Blommevej 167741 Frøstrup,trup,342.000,31-05-2016,Auktion,2.758,4,Villa,124,1979,,Aktuel værdi
Krinkelkrogen 167741 Frøstrup,trup,1.250.000,05-05-2016,Alm. Salg,15.432,4,Sommerhus,81,2007,-7 %,Aktuel værdi
Bulbjergvej 797741 Frøstrup,trup,2.800.000,02-05-2016,Alm. Salg,57.142,2,Sommerhus,49,2015,-6 %,Aktuel værdi
Bredlundvej 367741 Frøstrup,trup,7.481.000,07-03-2016,Alm. Salg,58.445,3,Stuehus,128,1995,,
Baggeskær 57741 Frøstrup,trup,935.000,02-03-2016,Alm. Salg,9.350,5,Sommerhus,100,2011,-33 %,Aktuel værdi
Senåvej 31B7741 Frøstrup,trup,130.000,26-02-2016,Alm. Salg,1.585,3,Sommerhus,82,2017,-26 %,Aktuel værdi
Strandvejen 227741 Frøstrup,trup,845.000,23-01-2016,Alm. Salg,5.121,5,Villa,165,1907,0 %,Aktuel værdi
Gl. Aalborgvej 707741 Frøstrup,trup,695.000,30-12-2015,Alm. Salg,5.940,3,Villa,117,1901,,Aktuel værdi
Lyngevej 177741 Frøstrup,trup,595.000,18-12-2015,Alm. Salg,3.695,4,Villa,161,1897,0 %,Aktuel værdi
Søndergade 537741 Frøstrup,trup,510.000,11-12-2015,Alm. Salg,5.000,5,Villa,102,1959,0 %,Aktuel værdi
Ålvej 47741 Frøstrup,trup,595.000,14-11-2015,Alm. Salg,8.150,3,Sommerhus,73,1980,-8 %,Aktuel værdi
Fjordvej 157741 Frøstrup,trup,464.185,02-11-2015,Alm. Salg,1.902,5,Stuehus,244,1965,-83 %,
Elmevej 127741 Frøstrup,trup,1.325.000,31-10-2015,Alm. Salg,6.794,6,Villa,195,1970,,Aktuel værdi
Klitvejen 1617741 Frøstrup,trup,950.000,27-10-2015,Alm. Salg,11.875,3,Stuehus,80,1927,,
Svenstibakkevej 767741 Frøstrup,trup,110.847,22-10-2015,Andet,1.847,3,Sommerhus,60,1988,,Aktuel værdi
Glædevej 117741 Frøstrup,trup,255.000,16-09-2015,Fam. Salg,28.333,2,Sommerhus,9,1957,,Aktuel værdi
Anlægsvej 407741 Frøstrup,trup,800.000,14-08-2015,Fam. Salg,7.017,3,Stuehus,114,1953,,
Rørslettevej 167741 Frøstrup,trup,700.000,14-08-2015,Alm. Salg,11.290,4,Sommerhus,62,1985,-12 %,Aktuel værdi
Strandvejen 64B7741 Frøstrup,trup,1.350.000,31-07-2015,Fam. Salg,7.297,6,Villa,185,2006,-55 %,Aktuel værdi
Baggeskær 127741 Frøstrup,trup,575.000,12-07-2015,Alm. Salg,9.583,4,Sommerhus,60,1974,10 %,Aktuel værdi
Strandvejen 117741 Frøstrup,trup,1.200.000,23-06-2015,Alm. Salg,5.714,7,Villa,210,1877,-7 %,Aktuel værdi
Gl. Aalborgvej 797741 Frøstrup,trup,1.300.000,19-06-2015,Fam. Salg,4.710,8,Stuehus,276,1907,,
Strandvejen 197741 Frøstrup,trup,1.325.000,09-06-2015,Alm. Salg,6.432,5,Villa,206,1985,-11 %,Aktuel værdi
Rødebrovej 157741 Frøstrup,trup,2.000.000,28-05-2015,Alm. Salg,12.500,5,Villa,160,1912,-20 %,Aktuel værdi
Gl. Aalborgvej 97741 Frøstrup,trup,15.295.000,21-05-2015,Fam. Salg,58.826,9,Stuehus,260,1914,,
Anlægsvej 77741 Frøstrup,trup,1.736.113,16-05-2015,Alm. Salg,10.334,4,Villa,168,2001,-6 %,Aktuel værdi
