address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vinbjergvej 77120 Vejle Øst, Øst,2.210.000,11-05-2017,Alm. Salg,14.539,5,Villa,152,1962,,Aktuel værdi
Tueager 197120 Vejle Øst, Øst,1.550.000,25-04-2017,Alm. Salg,16.847,3,Rækkehus,92,1977,0 %,Aktuel værdi
Markvangen 297120 Vejle Øst, Øst,2.020.000,18-04-2017,Alm. Salg,13.466,3,Villa,150,1969,-4 %,Aktuel værdi
Grønager 207120 Vejle Øst, Øst,1.600.000,16-04-2017,Alm. Salg,16.000,3,Villa,100,1954,-6 %,Aktuel værdi
Nordtoftevej 117120 Vejle Øst, Øst,1.595.000,07-04-2017,Alm. Salg,13.291,2,Villa,120,1985,0 %,Aktuel værdi
Bryggervangen 187120 Vejle Øst, Øst,1.570.000,07-04-2017,Alm. Salg,14.672,4,Villa,107,1984,-1 %,Aktuel værdi
Frydenlund 167120 Vejle Øst, Øst,3.800.000,06-04-2017,Alm. Salg,20.320,5,Villa,187,2016,,Aktuel værdi
Solvænget 57120 Vejle Øst, Øst,2.950.000,30-03-2017,Alm. Salg,30.729,5,Villa,96,1950,-2 %,Aktuel værdi
Boelskilde 337120 Vejle Øst, Øst,1.725.000,24-03-2017,Alm. Salg,13.690,4,Villa,126,1972,,Aktuel værdi
Prangerager 327120 Vejle Øst, Øst,1.375.000,22-03-2017,Alm. Salg,15.988,3,Rækkehus,86,1977,,Aktuel værdi
Ulbækhusvej 1197120 Vejle Øst, Øst,100.000,20-03-2017,Fam. Salg,1.369,4,Villa,73,1830,,Aktuel værdi
Græsvangen 117120 Vejle Øst, Øst,2.970.000,18-03-2017,Alm. Salg,16.971,5,Villa,175,1969,-1 %,Aktuel værdi
"Sønderlidevej 2, ST7120 Vejle Øst", Øst,2.421.000,17-03-2017,Alm. Salg,19.844,4,Lejlighed,122,1949,,Aktuel værdi
Prangerager 937120 Vejle Øst, Øst,1.200.250,10-03-2017,Alm. Salg,13.956,3,Rækkehus,86,1977,0 %,Aktuel værdi
Stejlbjergvej 277120 Vejle Øst, Øst,4.685.000,10-03-2017,Alm. Salg,23.308,5,Villa,201,2013,-4 %,Aktuel værdi
Tueager 47120 Vejle Øst, Øst,1.497.910,09-03-2017,Andet,15.767,4,Rækkehus,95,1977,,Aktuel værdi
Boesvangen 447120 Vejle Øst, Øst,1.625.000,08-03-2017,Alm. Salg,13.541,5,Villa,120,1975,-4 %,Aktuel værdi
Enggårdstoften 507120 Vejle Øst, Øst,959.007,06-03-2017,Fam. Salg,6.949,5,Villa,138,2007,,Aktuel værdi
Beckersvej 117120 Vejle Øst, Øst,4.250.000,05-03-2017,Alm. Salg,21.573,7,Villa,197,1979,-3 %,Aktuel værdi
Rosenhaven 17120 Vejle Øst, Øst,3.295.000,01-03-2017,Alm. Salg,20.987,5,Villa,157,2010,0 %,Aktuel værdi
Bakkekammen 297120 Vejle Øst, Øst,2.100.000,28-02-2017,Alm. Salg,14.189,3,Villa,148,1966,-3 %,Aktuel værdi
Mølgårdsvej 28B7120 Vejle Øst, Øst,1.814.500,23-02-2017,Alm. Salg,14.516,6,Villa,125,1953,,Aktuel værdi
Prangerager 387120 Vejle Øst, Øst,1.390.000,21-02-2017,Alm. Salg,14.946,4,Rækkehus,93,1977,-4 %,Aktuel værdi
Prangerager 687120 Vejle Øst, Øst,1.245.000,15-02-2017,Alm. Salg,14.476,3,Rækkehus,86,1977,0 %,Aktuel værdi
Dampskibsvejen 147120 Vejle Øst, Øst,2.900.000,14-02-2017,Alm. Salg,24.786,4,Rækkehus,117,2006,-3 %,Aktuel værdi
Bredager 537120 Vejle Øst, Øst,1.980.000,13-02-2017,Alm. Salg,18.857,4,Villa,105,1977,-1 %,Aktuel værdi
Overager 87120 Vejle Øst, Øst,1.960.000,13-02-2017,Alm. Salg,14.848,4,Villa,132,1979,-2 %,Aktuel værdi
Johannebjergparken 77120 Vejle Øst, Øst,2.575.000,10-02-2017,Alm. Salg,18.795,5,Villa,137,2002,-3 %,Aktuel værdi
Damager 37120 Vejle Øst, Øst,1.850.000,06-02-2017,Alm. Salg,11.858,6,Villa,156,1977,0 %,Aktuel værdi
Smalager 237120 Vejle Øst, Øst,973.750,06-02-2017,Alm. Salg,6.406,7,Villa,152,1981,,Aktuel værdi
Hældagervej 217120 Vejle Øst, Øst,3.495.000,04-02-2017,Alm. Salg,22.120,5,Villa,158,1992,0 %,Aktuel værdi
Grydevangen 207120 Vejle Øst, Øst,1.865.000,03-02-2017,Alm. Salg,12.687,5,Villa,147,1975,1 %,Aktuel værdi
Langagervej 87120 Vejle Øst, Øst,3.950.000,03-02-2017,Alm. Salg,21.467,6,Villa,184,1996,-1 %,Aktuel værdi
Tirsbæk Søvej 217120 Vejle Øst, Øst,1.525.000,03-02-2017,Fam. Salg,8.425,6,Villa,181,2012,,Aktuel værdi
Engumvej 697120 Vejle Øst, Øst,2.083.000,02-02-2017,Alm. Salg,11.835,6,Villa,176,1998,-3 %,Aktuel værdi
William Andersensvej 27120 Vejle Øst, Øst,1.925.000,30-01-2017,Alm. Salg,19.642,2,Villa,98,1961,-4 %,Aktuel værdi
Brombærhaven 107120 Vejle Øst, Øst,2.950.000,25-01-2017,Alm. Salg,17.352,8,Villa,170,2000,-2 %,Aktuel værdi
Hørvangen 117120 Vejle Øst, Øst,1.850.000,23-01-2017,Alm. Salg,11.562,5,Villa,160,1968,-7 %,Aktuel værdi
Boesvangen 477120 Vejle Øst, Øst,1.975.000,21-01-2017,Alm. Salg,15.192,4,Villa,130,1975,-1 %,Aktuel værdi
Hørvangen 67120 Vejle Øst, Øst,1.860.000,19-01-2017,Alm. Salg,12.567,7,Villa,148,1969,-7 %,Aktuel værdi
Horsensvej 5707120 Vejle Øst, Øst,1.275.000,19-01-2017,Alm. Salg,14.166,3,Villa,90,1959,-4 %,Aktuel værdi
Fasanvej 67120 Vejle Øst, Øst,2.570.000,18-01-2017,Alm. Salg,14.519,7,Villa,177,1975,-5 %,Aktuel værdi
Udesensvej 117120 Vejle Øst, Øst,1.500.000,13-01-2017,Alm. Salg,9.036,4,Villa,166,1971,-12 %,Aktuel værdi
Viemosevej 21A7120 Vejle Øst, Øst,3.100.000,13-01-2017,Alm. Salg,20.805,6,Villa,149,1989,,Aktuel værdi
Boesvangen 307120 Vejle Øst, Øst,2.000.000,12-01-2017,Alm. Salg,11.363,6,Villa,176,1975,-4 %,Aktuel værdi
Nordtoftevej 87120 Vejle Øst, Øst,1.150.000,05-01-2017,Alm. Salg,7.055,5,Villa,163,1977,,Aktuel værdi
Tirsbækvej 217120 Vejle Øst, Øst,1.845.000,04-01-2017,Alm. Salg,10.917,5,Villa,169,1948,-3 %,Aktuel værdi
Lehmannsvej 17A7120 Vejle Øst, Øst,965.000,29-12-2016,Alm. Salg,9.650,4,Villa,100,1964,-9 %,Aktuel værdi
Kaptajn Bertelsensv 67120 Vejle Øst, Øst,2.100.000,25-12-2016,Fam. Salg,10.714,6,Villa,196,1939,,Aktuel værdi
Smalager 17120 Vejle Øst, Øst,2.200.000,18-12-2016,Alm. Salg,17.600,5,Villa,125,1982,-2 %,Aktuel værdi
Prangerager 157120 Vejle Øst, Øst,975.000,14-12-2016,Alm. Salg,10.483,4,Rækkehus,93,1977,,Aktuel værdi
Snareager 147120 Vejle Øst, Øst,1.720.000,13-12-2016,Alm. Salg,15.221,4,Villa,113,1980,-1 %,Aktuel værdi
Mosebakken 57120 Vejle Øst, Øst,4.600.000,13-12-2016,Alm. Salg,25.988,5,Villa,177,1986,-8 %,Aktuel værdi
Assendrup Nørremark 617120 Vejle Øst, Øst,1.400.000,12-12-2016,Alm. Salg,6.363,6,Villa,220,1887,,Aktuel værdi
Majsvangen 387120 Vejle Øst, Øst,1.150.000,08-12-2016,Alm. Salg,13.068,3,Rækkehus,88,1987,-7 %,Aktuel værdi
Plovager 87120 Vejle Øst, Øst,2.530.000,28-11-2016,Alm. Salg,16.428,5,Villa,154,1977,,Aktuel værdi
Grønager 67120 Vejle Øst, Øst,768.500,25-11-2016,Andet,5.957,4,Villa,129,1976,,Aktuel værdi
Tirsbækvej 1107120 Vejle Øst, Øst,1.954.000,22-11-2016,Alm. Salg,7.847,6,Villa,249,2014,,Aktuel værdi
Lervangen 297120 Vejle Øst, Øst,2.275.000,20-11-2016,Alm. Salg,13.382,5,Villa,170,1973,-3 %,Aktuel værdi
Grydevangen 137120 Vejle Øst, Øst,1.912.500,15-11-2016,Fam. Salg,9.858,6,Villa,194,1976,,Aktuel værdi
Humlevangen 47120 Vejle Øst, Øst,1.800.000,15-11-2016,Alm. Salg,13.846,5,Villa,130,1977,-5 %,Aktuel værdi
Brønsbjergvej 137120 Vejle Øst, Øst,3.495.000,15-11-2016,Alm. Salg,20.558,5,Villa,170,1957,0 %,Aktuel værdi
Lehmannsvej 37120 Vejle Øst, Øst,1.835.000,15-11-2016,Alm. Salg,15.291,4,Villa,120,1988,-3 %,Aktuel værdi
Snareager 127120 Vejle Øst, Øst,1.590.000,11-11-2016,Alm. Salg,11.865,6,Villa,134,1979,-6 %,Aktuel værdi
