address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nr Hebovej 56851 Janderup Vestj,estj,1.648.000,20-12-2016,Alm. Salg,5.548,7,Villa,297,1882,0 %,Aktuel værdi
Hallumvadvej 736851 Janderup Vestj,estj,1.315.000,16-12-2016,Fam. Salg,6.446,6,Stuehus,204,1984,,
Grønnevej 106851 Janderup Vestj,estj,1.840.000,30-11-2016,Alm. Salg,10.514,5,Stuehus,175,1948,-4 %,
Oksbølvej 136851 Janderup Vestj,estj,2.390.000,24-10-2016,Alm. Salg,12.578,6,Stuehus,190,1979,-6 %,
Åkirkevej 66851 Janderup Vestj,estj,560.000,19-10-2016,Alm. Salg,5.714,3,Villa,98,1964,,Aktuel værdi
Hjørnegårdvej 356851 Janderup Vestj,estj,27.700.000,13-10-2016,Alm. Salg,137.128,4,Stuehus,202,1935,,
Bymarken 106851 Janderup Vestj,estj,2.000.000,21-09-2016,Alm. Salg,11.299,5,Villa,177,2011,,Aktuel værdi
Vr Janderupvej 166851 Janderup Vestj,estj,1.075.000,01-09-2016,Alm. Salg,6.935,3,Villa,155,1937,-6 %,Aktuel værdi
Nybrovej 1346851 Janderup Vestj,estj,900.000,18-08-2016,Alm. Salg,5.056,4,Villa,178,2013,-55 %,Aktuel værdi
Nybrovej 726851 Janderup Vestj,estj,700.000,20-07-2016,Alm. Salg,4.320,4,Villa,162,1875,,Aktuel værdi
Nybrovej 886851 Janderup Vestj,estj,700.000,01-07-2016,Alm. Salg,5.185,7,Villa,135,1948,-6 %,Aktuel værdi
Vesterled 136851 Janderup Vestj,estj,212.040,01-07-2016,Fam. Salg,3.262,2,Villa,65,1955,,Aktuel værdi
Søviggårdvej 376851 Janderup Vestj,estj,15.600.000,04-05-2016,Andet,117.293,4,Stuehus,133,1932,,
Hyllerslev Skolevej 66851 Janderup Vestj,estj,897.051,21-04-2016,Fam. Salg,3.588,10,Villa,250,1904,,Aktuel værdi
Åkirkevej 106851 Janderup Vestj,estj,500.000,09-04-2016,Alm. Salg,5.263,4,Villa,95,1933,-9 %,Aktuel værdi
Vr Kærupvej 286851 Janderup Vestj,estj,5.725.000,09-03-2016,Fam. Salg,40.316,6,Stuehus,142,1897,,
Fasanvej 166851 Janderup Vestj,estj,1.050.000,07-03-2016,Alm. Salg,6.818,5,Villa,154,1973,,Aktuel værdi
Spættevej 126851 Janderup Vestj,estj,765.000,23-01-2016,Alm. Salg,5.100,5,Villa,150,1967,-4 %,Aktuel værdi
Ternevej 126851 Janderup Vestj,estj,800.000,17-12-2015,Fam. Salg,5.755,4,Villa,139,1979,,Aktuel værdi
Vesterled 256851 Janderup Vestj,estj,770.000,08-12-2015,Alm. Salg,6.581,6,Villa,117,1943,-11 %,Aktuel værdi
Engtoften 86851 Janderup Vestj,estj,850.000,28-10-2015,Fam. Salg,7.456,4,Rækkehus,114,1978,,Aktuel værdi
Oksbølvej 636851 Janderup Vestj,estj,370.000,12-10-2015,Alm. Salg,3.700,4,Villa,100,1942,-7 %,Aktuel værdi
Degnevangen 36851 Janderup Vestj,estj,825.000,23-09-2015,Alm. Salg,6.156,5,Villa,134,1976,-8 %,Aktuel værdi
Vr Kærupvej 336851 Janderup Vestj,estj,103.600,12-09-2015,Alm. Salg,588,5,Stuehus,176,1952,,
