address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Østre Hovedgade 317560 Hjerm,jerm,240.000,28-03-2017,Alm. Salg,1.875,3,Villa,128,1931,,Aktuel værdi
Vestre Hovedgade 407560 Hjerm,jerm,1.600.000,28-03-2017,Alm. Salg,12.403,4,Villa,129,1960,,Aktuel værdi
Altonavej 57560 Hjerm,jerm,527.000,14-02-2017,Fam. Salg,8.639,4,Sommerhus,61,1976,,Aktuel værdi
Gartnervej 77560 Hjerm,jerm,373.314,04-02-2017,Andet,3.456,4,Villa,108,1961,,Aktuel værdi
Kongsgårdvej 137560 Hjerm,jerm,1.200.000,04-01-2017,Fam. Salg,8.108,5,Villa,148,1914,,Aktuel værdi
Møllevangsvej 97560 Hjerm,jerm,189.218,08-12-2016,Auktion,1.075,4,Villa,176,1900,,Aktuel værdi
Livbjerggårdvej 157560 Hjerm,jerm,370.000,04-11-2016,Fam. Salg,5.606,3,Sommerhus,66,1968,,Aktuel værdi
Bjerregårdsparken 1027560 Hjerm,jerm,512.374,21-10-2016,Alm. Salg,3.911,5,Villa,131,1980,,Aktuel værdi
Østervang 137560 Hjerm,jerm,635.000,23-09-2016,Alm. Salg,5.825,4,Villa,109,1968,-9 %,Aktuel værdi
Altonavej 37560 Hjerm,jerm,782.000,01-09-2016,Fam. Salg,10.712,4,Sommerhus,73,1971,,Aktuel værdi
Hjermvej 677560 Hjerm,jerm,75.000,09-08-2016,Alm. Salg,535,4,Villa,140,1850,,Aktuel værdi
Skolevej 247560 Hjerm,jerm,1.020.000,27-06-2016,Alm. Salg,11.086,3,Rækkehus,92,2007,-5 %,Aktuel værdi
Lindevænget 187560 Hjerm,jerm,1.375.000,24-06-2016,Alm. Salg,10.110,4,Villa,136,1974,,Aktuel værdi
Haubovænget 17560 Hjerm,jerm,1.225.000,06-05-2016,Alm. Salg,10.208,5,Villa,120,2003,0 %,Aktuel værdi
Vinderupvej 217560 Hjerm,jerm,1.685.000,15-04-2016,Andet,11.385,3,Villa,148,1988,,Aktuel værdi
Villemoesvej 17560 Hjerm,jerm,2.595.000,28-03-2016,Alm. Salg,7.070,10,Villa,367,1993,-7 %,Aktuel værdi
Højgårdsparken 47560 Hjerm,jerm,675.000,08-03-2016,Alm. Salg,5.152,5,Villa,131,1961,-15 %,Aktuel værdi
Bjerregårdsparken 927560 Hjerm,jerm,1.395.000,03-03-2016,Alm. Salg,9.964,5,Villa,140,1980,0 %,Aktuel værdi
Sønder Hjermvej 157560 Hjerm,jerm,9.555.000,15-01-2016,Alm. Salg,30.625,5,Stuehus,312,1974,,
Altonavej 97560 Hjerm,jerm,600.000,12-01-2016,Fam. Salg,8.000,4,Sommerhus,75,1973,,Aktuel værdi
Øksenbjergvej 47560 Hjerm,jerm,1.700.000,12-12-2015,Alm. Salg,12.592,6,Stuehus,135,1912,-15 %,
