address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kulagervej 54653 Karise,rise,700.000,04-05-2017,Andet,5.833,2,Villa,120,1850,,Aktuel værdi
Prins Buris Vej 124653 Karise,rise,1.525.000,01-04-2017,Alm. Salg,10.517,5,Villa,145,1996,-4 %,Aktuel værdi
Ingers Vej 124653 Karise,rise,1.740.000,28-03-2017,Alm. Salg,14.871,4,Rækkehus,117,2007,-1 %,Aktuel værdi
Køgevej 904653 Karise,rise,1.506.000,27-03-2017,Fam. Salg,9.412,3,Stuehus,160,1927,,
Søndergade 204653 Karise,rise,1.035.000,24-03-2017,Alm. Salg,13.800,2,Villa,75,1930,-1 %,Aktuel værdi
Gimlingevej 8A4653 Karise,rise,1.776.000,21-03-2017,Alm. Salg,9.704,5,Villa,183,1905,5 %,Aktuel værdi
Rønne Alle 34653 Karise,rise,1.060.000,21-03-2017,Alm. Salg,8.030,3,Villa,132,1930,-3 %,Aktuel værdi
Tågerupvej 24653 Karise,rise,1.195.000,07-03-2017,Alm. Salg,5.106,4,Villa,234,1852,-8 %,Aktuel værdi
Mosevej 44653 Karise,rise,450.000,01-03-2017,Alm. Salg,3.543,3,Villa,127,1917,-17 %,Aktuel værdi
Overdrevsvej 84653 Karise,rise,550.000,20-02-2017,Fam. Salg,7.638,4,Villa,72,1817,,Aktuel værdi
Geddevænget 64653 Karise,rise,600.000,09-02-2017,Alm. Salg,4.285,4,Villa,140,1850,-14 %,Aktuel værdi
Kløvervej 64653 Karise,rise,1.575.000,21-01-2017,Alm. Salg,12.804,5,Villa,123,1999,-1 %,Aktuel værdi
Skovvænget 104653 Karise,rise,995.000,15-01-2017,Alm. Salg,9.386,4,Villa,106,1973,0 %,Aktuel værdi
Liden Kirstens Vej 14653 Karise,rise,1.495.000,11-01-2017,Alm. Salg,10.310,4,Villa,145,1973,0 %,Aktuel værdi
Hemmingsvej 154653 Karise,rise,1.595.000,23-12-2016,Alm. Salg,7.935,6,Villa,201,1974,0 %,Aktuel værdi
Søndervang 14653 Karise,rise,700.000,18-12-2016,Alm. Salg,5.109,6,Villa,137,1938,-15 %,Aktuel værdi
Bredgade 254653 Karise,rise,1.317.500,04-12-2016,Alm. Salg,11.557,4,Villa,114,1955,-6 %,Aktuel værdi
Peder Olufsens Vej 174653 Karise,rise,1.450.000,18-11-2016,Alm. Salg,11.153,5,Villa,130,1986,-3 %,Aktuel værdi
Rhitras Vej 44653 Karise,rise,1.725.000,17-11-2016,Alm. Salg,12.969,4,Rækkehus,133,2005,0 %,Aktuel værdi
Søndergade 44653 Karise,rise,892.500,14-11-2016,Fam. Salg,5.910,5,Villa,151,1927,,Aktuel værdi
Geddevænget 14653 Karise,rise,2.925.000,11-11-2016,Alm. Salg,9.948,10,Stuehus,294,1877,,
Skovvej 14653 Karise,rise,400.000,01-11-2016,Alm. Salg,2.580,6,Stuehus,155,1940,,
Prins Buris Vej 154653 Karise,rise,1.650.000,28-10-2016,Alm. Salg,9.649,4,Villa,171,1988,-3 %,Aktuel værdi
Ingers Vej 354653 Karise,rise,1.495.000,17-10-2016,Alm. Salg,15.904,3,Rækkehus,94,2007,0 %,Aktuel værdi
Jørslevvej 74653 Karise,rise,599.250,11-10-2016,Alm. Salg,4.342,4,Stuehus,138,1978,,
Østerskovvej 84653 Karise,rise,2.000.000,10-10-2016,Alm. Salg,8.771,6,Villa,228,1895,-7 %,Aktuel værdi
Lægårdsvej 8A4653 Karise,rise,895.000,09-10-2016,Alm. Salg,6.130,7,Villa,146,1760,0 %,Aktuel værdi
Ingers Vej 34653 Karise,rise,1.720.000,03-10-2016,Alm. Salg,14.700,4,Rækkehus,117,2008,-2 %,Aktuel værdi
Liden Kirstens Vej 84653 Karise,rise,1.265.000,29-09-2016,Alm. Salg,6.837,7,Villa,185,1970,-5 %,Aktuel værdi
Gimlingevej 124653 Karise,rise,1.275.000,28-09-2016,Alm. Salg,9.239,5,Villa,138,1903,-5 %,Aktuel værdi
Rønne Alle 194653 Karise,rise,373.946,20-09-2016,Andet,4.560,3,Villa,82,1943,,Aktuel værdi
Kulagervej 334653 Karise,rise,735.500,16-09-2016,Alm. Salg,6.938,3,Villa,106,1905,,Aktuel værdi
Kløvervej 194653 Karise,rise,1.100.000,31-08-2016,Alm. Salg,10.185,3,Villa,108,1999,-12 %,Aktuel værdi
Barup Bygade 14653 Karise,rise,1.495.000,30-08-2016,Alm. Salg,8.794,4,Villa,170,1838,,Aktuel værdi
Elmevej 34653 Karise,rise,1.495.000,30-08-2016,Alm. Salg,10.310,4,Villa,145,1965,0 %,Aktuel værdi
Hemmingsvej 394653 Karise,rise,2.150.000,25-08-2016,Alm. Salg,12.647,4,Villa,170,1973,,Aktuel værdi
Skovbrodersvej 54653 Karise,rise,1.645.000,20-08-2016,Alm. Salg,14.059,4,Rækkehus,117,2003,0 %,Aktuel værdi
Solagervej 124653 Karise,rise,1.240.000,16-08-2016,Alm. Salg,12.916,3,Villa,96,1971,-3 %,Aktuel værdi
Elverhøjvej 344653 Karise,rise,390.000,15-08-2016,Fam. Salg,2.910,4,Villa,134,1823,,Aktuel værdi
Drosselvej 924653 Karise,rise,1.300.000,02-08-2016,Alm. Salg,9.558,4,Villa,136,1980,-7 %,Aktuel værdi
Syrenvænget 64653 Karise,rise,695.000,13-07-2016,Alm. Salg,8.081,3,Villa,86,1966,0 %,Aktuel værdi
Præstevænget 34653 Karise,rise,950.000,28-06-2016,Alm. Salg,11.585,3,Villa,82,1954,-5 %,Aktuel værdi
Ingers Vej 434653 Karise,rise,1.710.000,23-06-2016,Alm. Salg,14.869,3,Rækkehus,115,2007,-2 %,Aktuel værdi
Peder Olufsens Vej 264653 Karise,rise,580.000,22-06-2016,Alm. Salg,4.833,4,Villa,120,1986,,Aktuel værdi
Jørslevvej 44653 Karise,rise,1.599.000,21-06-2016,Alm. Salg,12.492,5,Villa,128,1890,0 %,Aktuel værdi
Skolegade 15A4653 Karise,rise,365.600,21-06-2016,Auktion,2.163,6,Villa,169,1917,,Aktuel værdi
Sneppevej 124653 Karise,rise,1.595.000,16-06-2016,Alm. Salg,15.485,3,Rækkehus,103,2016,0 %,Aktuel værdi
Sneppevej 104653 Karise,rise,1.672.740,10-06-2016,Alm. Salg,16.240,3,Rækkehus,103,2016,5 %,Aktuel værdi
Drosselvej 944653 Karise,rise,995.000,01-06-2016,Alm. Salg,8.504,4,Villa,117,1980,0 %,Aktuel værdi
Rønne Alle 154653 Karise,rise,390.000,01-06-2016,Andet,4.105,3,Villa,95,1961,,Aktuel værdi
Ingers Vej 524653 Karise,rise,1.645.000,27-05-2016,Alm. Salg,14.304,3,Rækkehus,115,2007,-3 %,Aktuel værdi
Sneppevej 84653 Karise,rise,1.625.000,14-05-2016,Alm. Salg,15.776,3,Rækkehus,103,2016,2 %,Aktuel værdi
Bredgade 154653 Karise,rise,700.000,11-05-2016,Alm. Salg,4.430,3,Villa,158,1890,-11 %,Aktuel værdi
Karisevej 1714653 Karise,rise,1.200.000,11-05-2016,Alm. Salg,11.650,5,Villa,103,1899,0 %,Aktuel værdi
Breddammen 24653 Karise,rise,512.227,09-05-2016,Alm. Salg,2.640,5,Villa,194,1923,,Aktuel værdi
Folmer Sangers Vej 204653 Karise,rise,1.695.000,06-05-2016,Alm. Salg,14.739,3,Rækkehus,115,2003,0 %,Aktuel værdi
Søndergade 394653 Karise,rise,1.940.000,28-04-2016,Alm. Salg,9.371,5,Villa,207,1959,,Aktuel værdi
Kildevej 154653 Karise,rise,690.000,27-04-2016,Alm. Salg,5.750,3,Villa,120,1961,-8 %,Aktuel værdi
Fru Marthes Vej 24653 Karise,rise,900.000,26-04-2016,Alm. Salg,6.617,5,Villa,136,1969,-10 %,Aktuel værdi
Præstemarksvej 2B4653 Karise,rise,2.899.000,26-04-2016,Alm. Salg,13.298,5,Villa,218,2005,-3 %,Aktuel værdi
Rønne Alle 24653 Karise,rise,376.000,26-04-2016,Alm. Salg,2.785,5,Villa,135,1930,67 %,Aktuel værdi
Dalbyvej 154653 Karise,rise,1.175.000,15-04-2016,Alm. Salg,8.969,5,Villa,131,1911,-5 %,Aktuel værdi
Drosselvej 1064653 Karise,rise,1.600.000,12-04-2016,Andet,10.596,4,Villa,151,1986,,Aktuel værdi
Sneppevej 164653 Karise,rise,1.565.000,07-04-2016,Alm. Salg,15.194,3,Rækkehus,103,2016,-2 %,Aktuel værdi
Drosselvej 484653 Karise,rise,1.150.000,30-03-2016,Alm. Salg,9.504,4,Villa,121,1978,0 %,Aktuel værdi
Jagtvej 114653 Karise,rise,795.000,24-03-2016,Alm. Salg,6.794,3,Villa,117,1972,0 %,Aktuel værdi
Ærtevænget 54653 Karise,rise,995.000,18-03-2016,Alm. Salg,12.283,3,Rækkehus,81,2004,0 %,Aktuel værdi
