address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Parkvangen 118355 Solbjerg,jerg,2.245.000,22-03-2017,Alm. Salg,16.879,5,Villa,133,1966,0 %,Aktuel værdi
Hasselvangen 1038355 Solbjerg,jerg,2.335.000,14-03-2017,Alm. Salg,17.425,4,Rækkehus,134,2013,0 %,Aktuel værdi
Møddebro Parkvej 1158355 Solbjerg,jerg,2.886.516,23-02-2017,Alm. Salg,18.990,5,Villa,152,2017,,Aktuel værdi
Tisetvej 198355 Solbjerg,jerg,1.675.000,21-02-2017,Alm. Salg,17.447,5,Villa,96,1970,-9 %,Aktuel værdi
Hasselvangen 468355 Solbjerg,jerg,3.060.000,02-02-2017,Alm. Salg,20.536,5,Villa,149,2008,-1 %,Aktuel værdi
Møddebro Parkvej 258355 Solbjerg,jerg,3.650.000,27-01-2017,Alm. Salg,22.121,5,Villa,165,2012,-1 %,Aktuel værdi
Solbjerg Hedevej 488355 Solbjerg,jerg,2.150.000,19-01-2017,Alm. Salg,11.315,6,Villa,190,1971,-6 %,Aktuel værdi
Møddebrovej 168355 Solbjerg,jerg,1.834.800,13-01-2017,Alm. Salg,13.900,4,Villa,132,1969,,Aktuel værdi
Østergårdsvej 2458355 Solbjerg,jerg,2.748.000,13-01-2017,Alm. Salg,16.858,5,Villa,163,2000,2 %,Aktuel værdi
Dalmosevej 48355 Solbjerg,jerg,930.000,28-12-2016,Andet,6.283,7,Villa,148,1966,,Aktuel værdi
Solbjerg Have 98355 Solbjerg,jerg,1.665.000,20-12-2016,Alm. Salg,17.712,4,Rækkehus,94,1995,,Aktuel værdi
Hasselvangen 1118355 Solbjerg,jerg,2.100.000,08-12-2016,Alm. Salg,18.103,4,Rækkehus,116,2013,-3 %,Aktuel værdi
Hasselvangen 2318355 Solbjerg,jerg,1.513.582,07-12-2016,Fam. Salg,9.892,5,Villa,153,2008,,Aktuel værdi
Elleskovvej 18355 Solbjerg,jerg,1.500.000,08-11-2016,Alm. Salg,8.620,6,Villa,174,1963,-6 %,Aktuel værdi
Solbjerg Hedevej 798355 Solbjerg,jerg,2.825.000,01-11-2016,Alm. Salg,15.960,5,Villa,177,2007,-6 %,Aktuel værdi
Trolddalsvej 48355 Solbjerg,jerg,3.700.000,01-11-2016,Alm. Salg,15.163,5,Villa,244,1910,,Aktuel værdi
Bakketoppen 108355 Solbjerg,jerg,1.850.000,24-10-2016,Alm. Salg,14.015,5,Villa,132,1965,-7 %,Aktuel værdi
Højlundsparken 678355 Solbjerg,jerg,1.750.000,21-10-2016,Alm. Salg,13.888,5,Villa,126,1967,-8 %,Aktuel værdi
Tisetvej 168355 Solbjerg,jerg,3.600.000,13-10-2016,Alm. Salg,17.142,5,Stuehus,210,1960,-10 %,
Bøgevangen 138355 Solbjerg,jerg,2.023.000,09-10-2016,Alm. Salg,11.830,6,Villa,171,1971,0 %,Aktuel værdi
Vestervangsparken 28355 Solbjerg,jerg,3.200.000,07-10-2016,Alm. Salg,15.609,6,Villa,205,1971,-2 %,Aktuel værdi
Fastrupvej 218355 Solbjerg,jerg,409.838,04-10-2016,Fam. Salg,3.177,4,Villa,129,1928,,Aktuel værdi
Møddebrovej 68355 Solbjerg,jerg,2.300.000,23-09-2016,Alm. Salg,18.253,4,Villa,126,1977,-4 %,Aktuel værdi
Lystenlund 178355 Solbjerg,jerg,2.830.000,22-09-2016,Alm. Salg,18.376,5,Villa,154,1986,1 %,Aktuel værdi
Elleskovvej 7F8355 Solbjerg,jerg,1.698.000,21-09-2016,Alm. Salg,16.647,3,Rækkehus,102,2010,0 %,Aktuel værdi
Ravnholtvej 88355 Solbjerg,jerg,1.900.000,20-09-2016,Alm. Salg,11.111,5,Villa,171,1980,-5 %,Aktuel værdi
Højlundsparken 238355 Solbjerg,jerg,1.300.000,15-09-2016,Fam. Salg,12.264,4,Villa,106,1969,,Aktuel værdi
Fastrupvej 518355 Solbjerg,jerg,2.500.000,12-09-2016,Alm. Salg,13.297,6,Villa,188,1970,-2 %,Aktuel værdi
Bøgevangen 48355 Solbjerg,jerg,2.025.000,08-09-2016,Alm. Salg,12.198,5,Villa,166,1970,-2 %,Aktuel værdi
Hasselvangen 2458355 Solbjerg,jerg,3.860.000,07-09-2016,Alm. Salg,19.494,6,Villa,198,2008,-1 %,Aktuel værdi
Møddebro Parkvej 1178355 Solbjerg,jerg,924.800,07-09-2016,Alm. Salg,4.511,4,Villa,205,2017,0 %,Aktuel værdi
Egevangen 118355 Solbjerg,jerg,2.450.000,03-09-2016,Alm. Salg,17.013,5,Villa,144,1999,-2 %,Aktuel værdi
Birkevangen 538355 Solbjerg,jerg,3.560.000,02-09-2016,Alm. Salg,21.190,4,Villa,168,2003,-4 %,Aktuel værdi
Kannevej 108355 Solbjerg,jerg,80.000,26-08-2016,Alm. Salg,301,10,Stuehus,265,1911,,
Hvilstedvej 78355 Solbjerg,jerg,2.550.000,25-08-2016,Alm. Salg,14.166,5,Villa,180,2002,-15 %,Aktuel værdi
Højlundsparken 19B8355 Solbjerg,jerg,1.499.000,18-08-2016,Alm. Salg,16.655,4,Rækkehus,90,1985,,Aktuel værdi
Dalmosevej 78355 Solbjerg,jerg,2.525.000,10-08-2016,Alm. Salg,13.082,6,Villa,193,1966,-1 %,Aktuel værdi
