address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Godthåbsvej 16792 Rømø,Rømø,1.000.000,05-05-2017,Alm. Salg,15.384,4,Sommerhus,65,1975,-9 %,Aktuel værdi
Klokkelyngvej 276792 Rømø,Rømø,1.050.000,04-05-2017,Alm. Salg,10.824,4,Sommerhus,97,2007,-15 %,Aktuel værdi
Lyngvejen 556792 Rømø,Rømø,595.000,03-05-2017,Fam. Salg,8.040,3,Sommerhus,74,1955,,Aktuel værdi
Vestergade 227C6792 Rømø,Rømø,400.000,02-05-2017,Andet,4.545,4,Fritid,88,1981,-11 %,Aktuel værdi
Lyngvejen 976792 Rømø,Rømø,1.875.000,02-05-2017,Alm. Salg,12.931,5,Villa,145,1967,-6 %,Aktuel værdi
Vesterhavsvej 16792 Rømø,Rømø,900.000,28-04-2017,Alm. Salg,5.625,6,Villa,160,1879,,Aktuel værdi
Lakolk 1526792 Rømø,Rømø,1.940.000,25-04-2017,Alm. Salg,21.797,4,Sommerhus,89,2000,,Aktuel værdi
Vestergade 147D6792 Rømø,Rømø,485.000,24-04-2017,Alm. Salg,6.830,4,Fritid,71,1987,-12 %,Aktuel værdi
Juvrevej 746792 Rømø,Rømø,1.490.000,20-04-2017,Alm. Salg,4.869,4,Villa,306,1905,0 %,Aktuel værdi
Gulirisvej 386792 Rømø,Rømø,1.350.000,12-04-2017,Alm. Salg,12.053,4,Rækkehus,112,2006,-3 %,Aktuel værdi
Lyngvejen 44D6792 Rømø,Rømø,1.625.000,11-04-2017,Alm. Salg,17.105,4,Villa,95,2010,-4 %,Aktuel værdi
Vråbyvej 326792 Rømø,Rømø,900.000,06-04-2017,Fam. Salg,5.769,8,Sommerhus,156,1850,,Aktuel værdi
Vibevej 126792 Rømø,Rømø,1.300.000,03-04-2017,Alm. Salg,8.666,5,Villa,150,2008,-13 %,Aktuel værdi
Nordre Havnevej 306792 Rømø,Rømø,430.000,02-04-2017,Alm. Salg,6.935,2,Lejlighed,62,2010,,Aktuel værdi
Nordre Havnevej 506792 Rømø,Rømø,1.495.000,01-04-2017,Alm. Salg,12.056,4,Lejlighed,124,2010,7 %,Aktuel værdi
Nordre Havnevej 646792 Rømø,Rømø,1.145.000,01-04-2017,Alm. Salg,18.467,2,Lejlighed,62,2010,,Aktuel værdi
Blåklokkevej 726792 Rømø,Rømø,1.550.000,28-03-2017,Alm. Salg,15.979,4,Rækkehus,97,2006,-7 %,Aktuel værdi
Fyrvej 176792 Rømø,Rømø,1.120.000,27-03-2017,Alm. Salg,16.000,4,Sommerhus,70,1976,,Aktuel værdi
Nordre Havnevej 666792 Rømø,Rømø,1.215.000,25-03-2017,Alm. Salg,19.596,2,Lejlighed,62,2010,,Aktuel værdi
Lakolk 2366792 Rømø,Rømø,1.300.000,22-03-2017,Alm. Salg,24.074,2,Sommerhus,54,1950,-7 %,Aktuel værdi
Havnebyvej 1706792 Rømø,Rømø,804.093,20-03-2017,Fam. Salg,4.232,7,Villa,190,1857,,Aktuel værdi
Gertrud Rasksvej 66792 Rømø,Rømø,1.455.000,20-03-2017,Alm. Salg,21.397,3,Sommerhus,68,1973,-3 %,Aktuel værdi
J Tagholmsvej 29A6792 Rømø,Rømø,2.075.000,14-03-2017,Alm. Salg,15.719,5,Sommerhus,132,2008,0 %,Aktuel værdi
Lakolk 16B6792 Rømø,Rømø,1.750.000,10-03-2017,Alm. Salg,23.333,3,Sommerhus,75,2008,-8 %,Aktuel værdi
Thulevej 16792 Rømø,Rømø,1.320.000,09-03-2017,Alm. Salg,14.831,4,Sommerhus,89,1968,-5 %,Aktuel værdi
Nordre Havnevej 606792 Rømø,Rømø,1.345.000,08-03-2017,Alm. Salg,10.846,4,Lejlighed,124,2010,,Aktuel værdi
Nordre Havnevej 546792 Rømø,Rømø,960.000,22-02-2017,Alm. Salg,15.483,2,Lejlighed,62,2010,,Aktuel værdi
Lyngvejen 706792 Rømø,Rømø,1.150.000,22-02-2017,Alm. Salg,14.024,4,Sommerhus,82,1963,-10 %,Aktuel værdi
Skovskaden 196792 Rømø,Rømø,975.000,18-02-2017,Alm. Salg,13.541,4,Sommerhus,72,1968,-15 %,Aktuel værdi
Langlivej 86792 Rømø,Rømø,506.000,16-02-2017,Fam. Salg,9.921,2,Sommerhus,51,1950,,Aktuel værdi
Drosselvej 46792 Rømø,Rømø,945.000,16-02-2017,Alm. Salg,7.682,4,Villa,123,2006,-5 %,Aktuel værdi
Sukkertoppen 16792 Rømø,Rømø,995.000,15-02-2017,Alm. Salg,15.075,3,Sommerhus,66,1959,0 %,Aktuel værdi
Vestergade 119A6792 Rømø,Rømø,380.000,03-02-2017,Alm. Salg,5.352,4,Fritid,71,1987,-3 %,Aktuel værdi
Peder Jespersensvej 176792 Rømø,Rømø,1.900.000,02-02-2017,Alm. Salg,11.111,7,Sommerhus,171,1989,-4 %,Aktuel værdi
Froidal 146792 Rømø,Rømø,1.725.000,31-01-2017,Alm. Salg,9.857,7,Sommerhus,175,1992,-4 %,Aktuel værdi
Havnebyvej 696792 Rømø,Rømø,1.147.000,30-01-2017,Alm. Salg,8.372,5,Villa,137,1981,-4 %,Aktuel værdi
Råbjergvej 296792 Rømø,Rømø,1.200.000,29-01-2017,Alm. Salg,13.636,5,Sommerhus,88,1987,-14 %,Aktuel værdi
Havnebyvej 1506792 Rømø,Rømø,97.000,27-01-2017,Andet,970,5,Stuehus,100,1750,,
Mantagesvej 36792 Rømø,Rømø,97.000,27-01-2017,Andet,602,5,Villa,161,1777,,Aktuel værdi
Ringvejen 196792 Rømø,Rømø,1.475.000,20-01-2017,Alm. Salg,10.172,3,Sommerhus,145,1977,-13 %,Aktuel værdi
Froidal 66792 Rømø,Rømø,1.350.000,18-01-2017,Alm. Salg,8.544,5,Sommerhus,158,1991,-15 %,Aktuel værdi
Vestergade 127A6792 Rømø,Rømø,350.000,14-01-2017,Alm. Salg,4.929,4,Fritid,71,1987,,Aktuel værdi
Lakolk 136A6792 Rømø,Rømø,1.550.000,13-01-2017,Alm. Salg,21.232,4,Sommerhus,73,1986,-9 %,Aktuel værdi
Lakolk 1346792 Rømø,Rømø,1.050.000,12-01-2017,Alm. Salg,21.875,4,Sommerhus,48,1965,-12 %,Aktuel værdi
Gulirisvej 736792 Rømø,Rømø,1.925.000,11-01-2017,Alm. Salg,17.187,4,Sommerhus,112,2006,,Aktuel værdi
"Lyngvejen 99, ST. 376792 Rømø",Rømø,121.000,09-01-2017,Fam. Salg,3.781,2,Rækkehus,32,1979,,Aktuel værdi
Klitvejen 106792 Rømø,Rømø,700.000,07-01-2017,Alm. Salg,5.384,5,Villa,130,1964,,Aktuel værdi
Vestergade 233E6792 Rømø,Rømø,167.640,06-01-2017,Fam. Salg,3.810,2,Fritid,44,1980,-63 %,Aktuel værdi
Vråbyvej 86792 Rømø,Rømø,900.000,05-01-2017,Fam. Salg,5.056,7,Villa,178,1965,,Aktuel værdi
Moritzvej 106792 Rømø,Rømø,1.200.000,29-12-2016,Alm. Salg,11.650,4,Sommerhus,103,1986,-14 %,Aktuel værdi
Strandskaden 146792 Rømø,Rømø,1.650.000,27-12-2016,Fam. Salg,15.714,4,Sommerhus,105,1994,,Aktuel værdi
Strømmen 116792 Rømø,Rømø,1.045.000,20-12-2016,Andet,7.798,4,Villa,134,1978,,Aktuel værdi
Råbjergvej 1056792 Rømø,Rømø,656.250,20-12-2016,Alm. Salg,8.750,3,Villa,75,1908,,Aktuel værdi
Gulirisvej 526792 Rømø,Rømø,500.000,20-12-2016,Alm. Salg,4.464,4,Rækkehus,112,2006,,Aktuel værdi
Råbjergvej 656792 Rømø,Rømø,1.020.000,18-12-2016,Alm. Salg,13.421,4,Sommerhus,76,1998,,Aktuel værdi
Vestergade 195B6792 Rømø,Rømø,300.000,15-12-2016,Alm. Salg,4.411,4,Fritid,68,1987,,Aktuel værdi
Thulevej 56792 Rømø,Rømø,1.500.000,14-12-2016,Fam. Salg,19.230,5,Sommerhus,78,1970,,Aktuel værdi
"Lyngvejen 99, ST. 296792 Rømø",Rømø,250.000,13-12-2016,Fam. Salg,7.812,2,Rækkehus,32,1979,,Aktuel værdi
"Lyngvejen 99, ST. 386792 Rømø",Rømø,142.500,13-12-2016,Fam. Salg,4.453,2,Rækkehus,32,1979,,Aktuel værdi
Ringvejen 1256792 Rømø,Rømø,375.000,08-12-2016,Fam. Salg,5.597,4,Sommerhus,67,1977,,Aktuel værdi
Havnebyvej 2106792 Rømø,Rømø,1.545.000,06-12-2016,Alm. Salg,10.729,8,Sommerhus,144,1905,-9 %,Aktuel værdi
Gulirisvej 336792 Rømø,Rømø,1.237.500,01-12-2016,Alm. Salg,10.760,4,Rækkehus,115,2007,-3 %,Aktuel værdi
Lyngvejen 516792 Rømø,Rømø,1.125.000,19-11-2016,Alm. Salg,19.396,3,Sommerhus,58,1970,,Aktuel værdi
Rørvej 136792 Rømø,Rømø,1.150.000,17-11-2016,Alm. Salg,16.197,4,Sommerhus,71,1991,-10 %,Aktuel værdi
