address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Libravej 327673 Harboøre,oøre,23.800,27-04-2017,Fam. Salg,170,5,Sommerhus,140,1993,,Aktuel værdi
Vejlby Klit 717673 Harboøre,oøre,687.500,26-04-2017,Alm. Salg,7.812,5,Sommerhus,88,1987,-5 %,Aktuel værdi
Sylphidevej 77673 Harboøre,oøre,1.200.000,19-04-2017,Alm. Salg,13.793,3,Sommerhus,87,1965,,Aktuel værdi
Vejlby Klit 3457673 Harboøre,oøre,870.000,14-04-2017,Alm. Salg,12.608,4,Sommerhus,69,1978,-13 %,Aktuel værdi
Dalevej 117673 Harboøre,oøre,385.000,06-04-2017,Alm. Salg,6.416,3,Sommerhus,60,1971,-45 %,Aktuel værdi
Mågegade 67673 Harboøre,oøre,162.500,05-04-2017,Fam. Salg,1.269,4,Villa,128,1966,,Aktuel værdi
Vejlby Klit 2477673 Harboøre,oøre,400.000,04-04-2017,Alm. Salg,6.250,4,Sommerhus,64,1978,,Aktuel værdi
Vejlby Klit 2757673 Harboøre,oøre,334.538,31-03-2017,Fam. Salg,4.711,4,Sommerhus,71,1978,,Aktuel værdi
Strandvejen 827673 Harboøre,oøre,318.750,29-03-2017,Fam. Salg,2.897,4,Villa,110,1920,,Aktuel værdi
Flyvholmvej 317673 Harboøre,oøre,2.781.000,28-03-2017,Fam. Salg,17.381,5,Stuehus,160,1881,,
Vejlby Klit 3497673 Harboøre,oøre,1.625.000,16-03-2017,Alm. Salg,15.776,5,Sommerhus,103,1977,-4 %,Aktuel værdi
Barendsvej 117673 Harboøre,oøre,325.000,13-03-2017,Fam. Salg,4.333,4,Sommerhus,75,1978,,Aktuel værdi
Fourmivej 517673 Harboøre,oøre,1.085.000,13-03-2017,Alm. Salg,12.471,4,Sommerhus,87,2003,-9 %,Aktuel værdi
Bjergehusvej 177673 Harboøre,oøre,807.000,05-03-2017,Alm. Salg,12.044,3,Sommerhus,67,2008,-17 %,Aktuel værdi
Neerlandiavej 1007673 Harboøre,oøre,930.000,28-02-2017,Alm. Salg,11.772,4,Sommerhus,79,2002,-5 %,Aktuel værdi
Strandvejen 467673 Harboøre,oøre,230.000,23-02-2017,Alm. Salg,1.678,4,Villa,137,1917,-22 %,Aktuel værdi
