address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Løvstræde 204983 Dannemare,mare,1.030.000,02-05-2017,Alm. Salg,10.300,4,Sommerhus,100,2007,,Aktuel værdi
Skodsebøllevej 534983 Dannemare,mare,60.000,09-04-2017,Alm. Salg,666,2,Villa,90,1900,,Aktuel værdi
Stødby Strandvej 224983 Dannemare,mare,325.000,07-04-2017,Alm. Salg,8.125,4,Sommerhus,40,1942,,Aktuel værdi
Smedestræde 44983 Dannemare,mare,323.000,07-04-2017,Fam. Salg,5.046,4,Sommerhus,64,1979,,Aktuel værdi
Klokkevangen 474983 Dannemare,mare,485.000,31-03-2017,Alm. Salg,3.592,4,Villa,135,1978,-11 %,Aktuel værdi
Østervænget 104983 Dannemare,mare,465.000,29-03-2017,Alm. Salg,10.568,3,Sommerhus,44,2002,-6 %,Aktuel værdi
Arningevej 234983 Dannemare,mare,30.000,22-03-2017,Alm. Salg,389,3,Villa,77,1943,,Aktuel værdi
Maglehøjvej 2104983 Dannemare,mare,350.000,20-03-2017,Alm. Salg,3.043,5,Villa,115,1941,0 %,Aktuel værdi
Langholmvej 104983 Dannemare,mare,175.000,17-03-2017,Alm. Salg,2.272,3,Villa,77,1935,-10 %,Aktuel værdi
Arningevej 14983 Dannemare,mare,37.780.400,07-03-2017,Alm. Salg,148.741,9,Stuehus,254,1951,,
Løngangsstræde 34983 Dannemare,mare,130.000,27-02-2017,Alm. Salg,3.611,2,Sommerhus,36,1978,-33 %,Aktuel værdi
Skinnerstræde 24983 Dannemare,mare,350.000,13-02-2017,Alm. Salg,5.147,3,Sommerhus,68,1980,-11 %,Aktuel værdi
Skipperstræde 44983 Dannemare,mare,845.000,09-02-2017,Alm. Salg,10.304,4,Sommerhus,82,2011,-14 %,Aktuel værdi
Maglehøjvej 2114983 Dannemare,mare,40.000,19-01-2017,Alm. Salg,400,4,Villa,100,1850,,Aktuel værdi
Elmestræde 174983 Dannemare,mare,1.120.625,18-01-2017,Alm. Salg,10.879,5,Sommerhus,103,2006,-13 %,Aktuel værdi
Skodsebøllevej 414983 Dannemare,mare,625.000,29-12-2016,Alm. Salg,4.310,4,Villa,145,2014,0 %,Aktuel værdi
Hobyvej 334983 Dannemare,mare,2.700.000,12-12-2016,Alm. Salg,9.000,7,Stuehus,300,1870,,
Græshavevej 364983 Dannemare,mare,250.000,12-12-2016,Alm. Salg,1.923,3,Villa,130,1948,0 %,Aktuel værdi
Hummingen Strandvej 384983 Dannemare,mare,150.000,01-12-2016,Alm. Salg,1.724,3,Sommerhus,87,1976,,Aktuel værdi
Tillitsevej 44983 Dannemare,mare,50.000,25-11-2016,Alm. Salg,595,3,Villa,84,1886,,Aktuel værdi
Maglehøjvej 2034983 Dannemare,mare,50.000,25-11-2016,Alm. Salg,833,2,Villa,60,1890,,Aktuel værdi
Engene 34983 Dannemare,mare,135.000,24-11-2016,Alm. Salg,1.451,5,Villa,93,1850,-10 %,Aktuel værdi
Bygaden 24983 Dannemare,mare,170.000,22-11-2016,Alm. Salg,1.416,2,Villa,120,1880,,Aktuel værdi
Øster Skovbyvej 144983 Dannemare,mare,1.735.020,01-11-2016,Alm. Salg,6.940,7,Stuehus,250,1896,,
Tillitsevej 154983 Dannemare,mare,55.000,31-10-2016,Alm. Salg,528,4,Villa,104,1930,,Aktuel værdi
Damstræde 34983 Dannemare,mare,300.000,27-10-2016,Fam. Salg,3.260,4,Sommerhus,92,1974,,Aktuel værdi
Egebøllevej 34983 Dannemare,mare,60.001,26-10-2016,Auktion,416,5,Villa,144,1887,,Aktuel værdi
Egebøllevej 54983 Dannemare,mare,35.520,26-10-2016,Auktion,301,4,Villa,118,1867,,Aktuel værdi
Skodsebøllevej 594983 Dannemare,mare,10.000,25-10-2016,Alm. Salg,125,4,Sommerhus,80,1825,,Aktuel værdi
Bygaden 244983 Dannemare,mare,330.000,18-10-2016,Alm. Salg,2.820,6,Villa,117,1880,,Aktuel værdi
Åstræde 144983 Dannemare,mare,900.000,17-10-2016,Alm. Salg,8.653,5,Sommerhus,104,2002,-10 %,Aktuel værdi
Hummingen Strandvej 68A4983 Dannemare,mare,875.000,04-10-2016,Alm. Salg,6.628,6,Sommerhus,132,1976,,Aktuel værdi
Langholmparken 14983 Dannemare,mare,250.000,03-10-2016,Alm. Salg,1.953,4,Villa,128,1941,-15 %,Aktuel værdi
