address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Engvej 25853 Ørbæk,rbæk,1.295.000,27-04-2017,Alm. Salg,6.507,6,Villa,199,1961,0 %,Aktuel værdi
Måre Møllevej 205853 Ørbæk,rbæk,510.000,12-04-2017,Alm. Salg,4.636,6,Villa,110,1969,,Aktuel værdi
Buen 4B5853 Ørbæk,rbæk,780.000,04-04-2017,Alm. Salg,10.540,3,Rækkehus,74,1983,-2 %,Aktuel værdi
Engdraget 135853 Ørbæk,rbæk,625.000,29-03-2017,Alm. Salg,6.009,4,Villa,104,1980,-10 %,Aktuel værdi
Sentvedvej 315853 Ørbæk,rbæk,2.793.000,17-03-2017,Alm. Salg,13.624,7,Stuehus,205,1922,-13 %,
Damgårdsvænget 205853 Ørbæk,rbæk,1.100.000,13-03-2017,Alm. Salg,6.508,6,Villa,169,1979,-8 %,Aktuel værdi
Højvænget 55853 Ørbæk,rbæk,500.000,07-03-2017,Alm. Salg,4.065,4,Villa,123,1976,-22 %,Aktuel værdi
Odensevej 415853 Ørbæk,rbæk,210.000,23-02-2017,Alm. Salg,2.957,2,Villa,71,1900,-14 %,Aktuel værdi
Måre Byvej 2A5853 Ørbæk,rbæk,445.000,20-02-2017,Alm. Salg,4.890,2,Villa,91,1980,-18 %,Aktuel værdi
Møllegyden 15853 Ørbæk,rbæk,650.000,17-02-2017,Alm. Salg,5.462,4,Villa,119,1960,-7 %,Aktuel værdi
Egemosevej 125853 Ørbæk,rbæk,1.435.000,07-02-2017,Alm. Salg,5.605,9,Stuehus,256,1850,-3 %,
Rosenvej 25853 Ørbæk,rbæk,1.795.000,01-02-2017,Alm. Salg,9.808,6,Villa,183,1998,0 %,Aktuel værdi
Måre Byvej 435853 Ørbæk,rbæk,280.000,31-01-2017,Alm. Salg,4.307,4,Villa,65,1926,-20 %,Aktuel værdi
Skovparken 2C5853 Ørbæk,rbæk,450.000,31-01-2017,Alm. Salg,5.113,5,Rækkehus,88,1982,,Aktuel værdi
Longvej 1A5853 Ørbæk,rbæk,600.000,24-01-2017,Fam. Salg,4.316,4,Villa,139,1973,,Aktuel værdi
Svendborgvej 705853 Ørbæk,rbæk,250.000,21-01-2017,Alm. Salg,2.136,4,Villa,117,1900,-37 %,Aktuel værdi
Højgårdsvej 35853 Ørbæk,rbæk,800.000,20-01-2017,Fam. Salg,5.479,5,Villa,146,2010,,Aktuel værdi
Lærkevej 25853 Ørbæk,rbæk,850.000,17-01-2017,Alm. Salg,6.640,4,Villa,128,1970,-5 %,Aktuel værdi
Kullerup Byvej 195853 Ørbæk,rbæk,1.700.000,09-01-2017,Alm. Salg,11.111,7,Stuehus,153,1900,7 %,
Villumstrupvej 65853 Ørbæk,rbæk,230.000,02-01-2017,Alm. Salg,1.292,6,Stuehus,178,1850,,
Kragelundvej 205853 Ørbæk,rbæk,970.000,22-12-2016,Alm. Salg,5.159,6,Villa,188,1900,-12 %,Aktuel værdi
Østermarksvej 55853 Ørbæk,rbæk,950.000,20-12-2016,Alm. Salg,5.026,7,Villa,189,1936,,Aktuel værdi
Nyborgvej 475853 Ørbæk,rbæk,300.000,24-11-2016,Alm. Salg,2.380,3,Villa,126,1905,-24 %,Aktuel værdi
Ellingevej 335853 Ørbæk,rbæk,900.000,04-11-2016,Alm. Salg,3.982,7,Stuehus,226,1850,-10 %,
Måre Byvej 345853 Ørbæk,rbæk,850.000,02-11-2016,Alm. Salg,5.448,5,Villa,156,1920,,Aktuel værdi
Kullerup Byvej 55853 Ørbæk,rbæk,775.000,02-11-2016,Alm. Salg,7.524,3,Villa,103,1937,-13 %,Aktuel værdi
Ravnholtvej 175853 Ørbæk,rbæk,1.600.000,02-11-2016,Alm. Salg,5.594,7,Villa,286,1966,7 %,Aktuel værdi
Måre Møllevej 45853 Ørbæk,rbæk,1.095.000,28-10-2016,Alm. Salg,6.556,4,Villa,167,1965,0 %,Aktuel værdi
Smedevænget 135853 Ørbæk,rbæk,815.000,27-10-2016,Alm. Salg,7.212,4,Villa,113,1974,-7 %,Aktuel værdi
Højvænget 175853 Ørbæk,rbæk,320.534,26-10-2016,Alm. Salg,2.811,4,Villa,114,1977,-60 %,Aktuel værdi
Regissevej 135853 Ørbæk,rbæk,595.000,19-10-2016,Alm. Salg,6.263,3,Villa,95,1962,0 %,Aktuel værdi
Lindeskovvej 25853 Ørbæk,rbæk,1.350.000,14-10-2016,Alm. Salg,9.574,7,Stuehus,141,1888,-15 %,
Longvej 105853 Ørbæk,rbæk,1.575.000,12-10-2016,Alm. Salg,7.914,5,Villa,199,1909,0 %,Aktuel værdi
Ellingevej 315853 Ørbæk,rbæk,916.672,07-10-2016,Andet,4.092,6,Villa,224,1870,,Aktuel værdi
Odensevej 405853 Ørbæk,rbæk,654.500,06-10-2016,Fam. Salg,7.272,3,Villa,90,1850,,Aktuel værdi
Birkevej 1B5853 Ørbæk,rbæk,652.917,21-09-2016,Fam. Salg,3.709,5,Villa,176,1969,-50 %,Aktuel værdi
Slotsvænget 45853 Ørbæk,rbæk,1.100.000,15-09-2016,Alm. Salg,7.801,4,Villa,141,1972,,Aktuel værdi
Assensvej 845853 Ørbæk,rbæk,350.000,14-09-2016,Alm. Salg,3.043,4,Villa,115,1880,-11 %,Aktuel værdi
Juulskovvej 75853 Ørbæk,rbæk,2.150.000,14-09-2016,Alm. Salg,7.543,7,Villa,285,1904,-6 %,Aktuel værdi
Assensvej 295853 Ørbæk,rbæk,590.100,09-09-2016,Alm. Salg,6.146,3,Villa,96,1981,-9 %,Aktuel værdi
Skovparken 295853 Ørbæk,rbæk,955.000,09-09-2016,Alm. Salg,5.684,5,Villa,168,1977,-4 %,Aktuel værdi
Regissevej 115853 Ørbæk,rbæk,875.000,08-09-2016,Alm. Salg,4.069,7,Villa,215,1888,-8 %,Aktuel værdi
Refsvindinge Byvej 325853 Ørbæk,rbæk,140.000,07-09-2016,Alm. Salg,1.666,3,Villa,84,1870,,Aktuel værdi
Kildemøllevej 165853 Ørbæk,rbæk,695.000,07-09-2016,Alm. Salg,3.861,6,Villa,180,1900,0 %,Aktuel værdi
Frederiksens Alle 15853 Ørbæk,rbæk,61.111,07-09-2016,Alm. Salg,430,4,Villa,142,1916,,Aktuel værdi
Svendborgvej 565853 Ørbæk,rbæk,346.000,01-09-2016,Alm. Salg,2.724,5,Rækkehus,127,1900,,Aktuel værdi
Margårdsvej 35853 Ørbæk,rbæk,641.492,01-09-2016,Fam. Salg,2.741,7,Villa,234,1852,,Aktuel værdi
Spurvevej 15853 Ørbæk,rbæk,1.700.000,14-08-2016,Fam. Salg,12.686,3,Villa,134,2009,,Aktuel værdi
Svendborgvej 455853 Ørbæk,rbæk,950.000,29-07-2016,Alm. Salg,7.661,4,Villa,124,1938,-10 %,Aktuel værdi
Ellingevej 17A5853 Ørbæk,rbæk,600.000,26-07-2016,Alm. Salg,5.769,3,Villa,104,1977,-11 %,Aktuel værdi
Assensvej 45853 Ørbæk,rbæk,600.000,13-07-2016,Alm. Salg,4.651,6,Villa,129,1900,-8 %,Aktuel værdi
Slotsvænget 135853 Ørbæk,rbæk,770.000,12-07-2016,Alm. Salg,6.111,4,Villa,126,1973,-3 %,Aktuel værdi
Ravnholtvej 95853 Ørbæk,rbæk,645.000,04-07-2016,Alm. Salg,6.262,4,Villa,103,1964,-7 %,Aktuel værdi
Lamdrupvej 525853 Ørbæk,rbæk,300.000,30-06-2016,Alm. Salg,2.678,4,Villa,112,1957,-24 %,Aktuel værdi
Libavej 155853 Ørbæk,rbæk,606.392,24-06-2016,Fam. Salg,3.912,6,Villa,155,1972,,Aktuel værdi
Odensevej 84A5853 Ørbæk,rbæk,1.350.000,20-06-2016,Alm. Salg,7.297,7,Villa,185,1900,-3 %,Aktuel værdi
Æblevej 65853 Ørbæk,rbæk,525.000,13-06-2016,Alm. Salg,3.052,5,Villa,172,1978,-41 %,Aktuel værdi
Enebærvej 315853 Ørbæk,rbæk,1.030.000,13-06-2016,Alm. Salg,7.410,4,Villa,139,1992,-14 %,Aktuel værdi
