address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Radstrupvejen 65290 Marslev,slev,1.350.000,31-03-2017,Alm. Salg,7.714,4,Villa,175,1900,-10 %,Aktuel værdi
Præstevejen 15290 Marslev,slev,950.000,16-03-2017,Alm. Salg,7.089,4,Villa,134,1898,-11 %,Aktuel værdi
Birketvedvejen 135290 Marslev,slev,2.500.000,02-03-2017,Alm. Salg,11.520,5,Stuehus,217,1913,,
Vejruplund 95290 Marslev,slev,1.265.000,22-02-2017,Fam. Salg,8.267,4,Villa,153,1970,-5 %,Aktuel værdi
Kirkevænget 85290 Marslev,slev,968.135,04-01-2017,Alm. Salg,4.420,6,Stuehus,219,1936,-60 %,
Kertemindevejen 415290 Marslev,slev,2.175.000,21-12-2016,Alm. Salg,11.885,9,Stuehus,183,1971,-3 %,
Radstrupvejen 175290 Marslev,slev,100.000,19-12-2016,Alm. Salg,666,5,Villa,150,1840,,Aktuel værdi
Bækskov 265290 Marslev,slev,489.500,24-11-2016,Fam. Salg,2.984,4,Villa,164,1960,,Aktuel værdi
Vejruplund 155290 Marslev,slev,1.230.000,23-11-2016,Alm. Salg,10.250,4,Villa,120,1974,-1 %,Aktuel værdi
Engbjergvej 85290 Marslev,slev,1.450.000,14-09-2016,Alm. Salg,10.283,4,Villa,141,1870,0 %,Aktuel værdi
Bækskov 175290 Marslev,slev,800.000,12-09-2016,Alm. Salg,6.299,4,Villa,127,1960,-20 %,Aktuel værdi
Sarumgårdsvej 215290 Marslev,slev,795.000,30-08-2016,Alm. Salg,5.845,4,Villa,136,1875,0 %,Aktuel værdi
Mejerivejen 275290 Marslev,slev,1.750.000,27-04-2016,Alm. Salg,9.067,7,Stuehus,193,1923,-12 %,
Birketvedvejen 355290 Marslev,slev,1.000.000,06-03-2016,Alm. Salg,7.407,4,Stuehus,135,1964,,
Alléparken 155290 Marslev,slev,608.370,23-12-2015,Fam. Salg,5.069,6,Villa,120,1988,,Aktuel værdi
Alléparken 925290 Marslev,slev,1.790.000,23-12-2015,Alm. Salg,12.877,5,Villa,139,1998,-6 %,Aktuel værdi
Marslev Byvej 315290 Marslev,slev,1.280.000,30-10-2015,Alm. Salg,8.951,6,Villa,143,1946,-9 %,Aktuel værdi
Vinkelvej 85290 Marslev,slev,385.000,17-09-2015,Alm. Salg,2.830,3,Villa,136,1910,-23 %,Aktuel værdi
Vinkelvej 75290 Marslev,slev,1.775.000,16-09-2015,Alm. Salg,8.743,5,Villa,203,1916,-4 %,Aktuel værdi
Holevvej 5A5290 Marslev,slev,50.000,03-09-2015,Alm. Salg,438,3,Villa,114,1900,,Aktuel værdi
Bækskov 45290 Marslev,slev,633.330,01-09-2015,Auktion,4.523,5,Villa,140,1960,,Aktuel værdi
Vejruplund 445290 Marslev,slev,750.000,23-07-2015,Alm. Salg,7.653,4,Villa,98,1971,-3 %,Aktuel værdi
Bækskov 235290 Marslev,slev,800.000,19-07-2015,Alm. Salg,6.299,4,Villa,127,1960,-11 %,Aktuel værdi
Vinkelvej 165290 Marslev,slev,785.000,25-06-2015,Alm. Salg,4.025,5,Villa,195,1908,-56 %,Aktuel værdi
Vejruplund 175290 Marslev,slev,1.325.000,23-06-2015,Alm. Salg,8.281,4,Villa,160,1972,-5 %,Aktuel værdi
Holevvej 355290 Marslev,slev,200.000,26-05-2015,Alm. Salg,925,7,Stuehus,216,1935,,
Mejerivejen 335290 Marslev,slev,1.050.000,04-05-2015,Alm. Salg,4.751,3,Villa,221,1923,-12 %,Aktuel værdi
Bækskov 535290 Marslev,slev,1.450.000,01-04-2015,Alm. Salg,13.181,4,Villa,110,1963,-3 %,Aktuel værdi
Vinkelvej 25290 Marslev,slev,440.000,27-03-2015,Alm. Salg,4.356,3,Villa,101,1961,-12 %,Aktuel værdi
Holevvej 75290 Marslev,slev,3.700.000,16-03-2015,Alm. Salg,30.578,4,Stuehus,121,1969,,
Marslev Stationsvej 35290 Marslev,slev,1.825.000,25-02-2015,Alm. Salg,6.588,9,Villa,277,1917,-1 %,Aktuel værdi
Radstrupvejen 195290 Marslev,slev,3.775.000,31-12-2014,Alm. Salg,14.353,11,Stuehus,263,1909,-2 %,
Alléparken 565290 Marslev,slev,1.116.500,10-12-2014,Andet,6.606,5,Villa,169,2009,,Aktuel værdi
Møllevej 105290 Marslev,slev,750.000,18-11-2014,Auktion,5.208,4,Villa,144,1918,,Aktuel værdi
Alléparken 225290 Marslev,slev,2.175.000,31-10-2014,Alm. Salg,13.853,5,Villa,157,2006,,Aktuel værdi
Alléparken 545290 Marslev,slev,2.155.000,17-10-2014,Alm. Salg,13.993,4,Villa,154,2012,-2 %,Aktuel værdi
Bækskov 575290 Marslev,slev,900.000,03-10-2014,Alm. Salg,8.181,4,Villa,110,1962,-5 %,Aktuel værdi
Bækskov 375290 Marslev,slev,1.150.000,02-10-2014,Fam. Salg,12.105,4,Villa,95,1962,,Aktuel værdi
Radstrupvejen 215290 Marslev,slev,412.500,21-09-2014,Alm. Salg,1.494,8,Stuehus,276,2015,,
Kertemindevejen 195290 Marslev,slev,215.000,27-08-2014,Alm. Salg,1.776,3,Villa,121,1904,,Aktuel værdi
Holevvej 495290 Marslev,slev,4.000.000,08-07-2014,Alm. Salg,19.801,6,Stuehus,202,1933,-20 %,
Vejruplund 215290 Marslev,slev,1.365.000,26-06-2014,Alm. Salg,8.584,4,Villa,159,1972,-9 %,Aktuel værdi
Kirkevænget 125290 Marslev,slev,350.000,19-06-2014,Alm. Salg,3.846,3,Villa,91,1902,,Aktuel værdi
Alléparken 1005290 Marslev,slev,1.700.000,17-06-2014,Alm. Salg,12.592,5,Villa,135,1998,-5 %,Aktuel værdi
Alléparken 105290 Marslev,slev,947.500,07-04-2014,Andet,5.959,6,Villa,159,2008,,Aktuel værdi
Holevvej 235290 Marslev,slev,2.190.000,03-04-2014,Alm. Salg,7.630,5,Villa,287,1978,-7 %,Aktuel værdi
Vinkelvej 115290 Marslev,slev,1.199.000,26-03-2014,Alm. Salg,7.493,5,Villa,160,1917,-7 %,Aktuel værdi
Odensevej 1165290 Marslev,slev,1.250.000,15-01-2014,Alm. Salg,9.057,4,Stuehus,138,1925,,
Kertemindevejen 335290 Marslev,slev,15.000.000,20-12-2013,Andet,60.000,7,Villa,250,1965,,Aktuel værdi
Vejrupskovvej 15290 Marslev,slev,4.030.000,15-11-2013,Alm. Salg,9.415,11,Stuehus,428,1400,,
Mejerivejen 35290 Marslev,slev,2.890.000,21-09-2013,Alm. Salg,14.236,7,Stuehus,203,1909,,
Marslev Byvej 395290 Marslev,slev,1.010.000,20-08-2013,Auktion,6.870,5,Villa,147,1965,-32 %,Aktuel værdi
Bækskov 595290 Marslev,slev,950.000,10-07-2013,Alm. Salg,7.480,4,Villa,127,1963,-5 %,Aktuel værdi
Vejruplund 235290 Marslev,slev,1.695.000,19-06-2013,Alm. Salg,10.149,5,Villa,167,1969,-6 %,Aktuel værdi
Marslev Byvej 275290 Marslev,slev,1.200.000,30-05-2013,Andet,10.810,5,Villa,111,1906,,Aktuel værdi
Bækskov 445290 Marslev,slev,1.075.000,27-05-2013,Alm. Salg,8.531,5,Villa,126,1962,-7 %,Aktuel værdi
Holevvej 195290 Marslev,slev,600.000,23-05-2013,Alm. Salg,6.382,4,Villa,94,1963,,Aktuel værdi
Bækskov 155290 Marslev,slev,730.000,22-05-2013,Alm. Salg,7.765,4,Villa,94,1961,-8 %,Aktuel værdi
Alléparken 3B5290 Marslev,slev,400.000,08-05-2013,Andet,3.333,4,Villa,120,1986,,Aktuel værdi
Kertemindevejen 395290 Marslev,slev,450.000,10-04-2013,Fam. Salg,3.719,6,Villa,121,1923,,Aktuel værdi
Birketvedvejen 155290 Marslev,slev,4.500.000,19-02-2013,Fam. Salg,26.011,6,Stuehus,173,1900,,
Birketvedvejen 65290 Marslev,slev,100.000,18-12-2012,Alm. Salg,591,5,Stuehus,169,2006,,
Alléparken 685290 Marslev,slev,819.500,14-12-2012,Andet,4.849,5,Villa,169,1997,,Aktuel værdi
Kertemindevejen 525290 Marslev,slev,685.000,22-11-2012,Alm. Salg,6.227,4,Villa,110,1932,-6 %,Aktuel værdi
Vejruplund 315290 Marslev,slev,1.050.000,16-08-2012,Alm. Salg,8.750,3,Villa,120,1972,-12 %,Aktuel værdi
Kertemindevejen 485290 Marslev,slev,4.100.000,01-08-2012,Alm. Salg,14.801,5,Stuehus,277,1860,,
Kertemindevejen 55290 Marslev,slev,1.100.000,30-05-2012,Alm. Salg,11.111,5,Villa,99,1867,-8 %,Aktuel værdi
Marslev Byvej 335290 Marslev,slev,7.500.000,22-05-2012,Alm. Salg,40.983,5,Villa,183,1890,,Aktuel værdi
Holevvej 335290 Marslev,slev,3.136.344,17-05-2012,Alm. Salg,11.970,4,Villa,262,1880,-2 %,Aktuel værdi
Marslev Stationsvej 55290 Marslev,slev,1.150.000,23-04-2012,Alm. Salg,8.455,6,Villa,136,1915,-11 %,Aktuel værdi
Mejerivejen 185290 Marslev,slev,750.000,23-04-2012,Alm. Salg,6.147,4,Villa,122,1954,,Aktuel værdi
