address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Havnevej 44895 Errindlev,dlev,200.000,19-04-2017,Alm. Salg,1.052,7,Villa,190,1931,-78 %,Aktuel værdi
Skovbyskovvej 14895 Errindlev,dlev,375.000,29-01-2017,Alm. Salg,3.289,3,Sommerhus,114,1903,-24 %,Aktuel værdi
Errindlevvej 194895 Errindlev,dlev,200.000,20-12-2016,Alm. Salg,1.941,5,Villa,103,1930,-42 %,Aktuel værdi
Lundehøjevej 54895 Errindlev,dlev,250.000,20-10-2016,Alm. Salg,1.785,3,Villa,140,1934,,Aktuel værdi
Skovbyskovvej 54895 Errindlev,dlev,94.000,19-10-2016,Alm. Salg,949,4,Villa,99,1910,,Aktuel værdi
Havnevej 124895 Errindlev,dlev,180.000,05-10-2016,Alm. Salg,1.440,4,Villa,125,1965,-8 %,Aktuel værdi
Errindlevvej 144895 Errindlev,dlev,50.000,26-09-2016,Alm. Salg,793,3,Villa,63,1827,,Aktuel værdi
Sjælstoftevej 14895 Errindlev,dlev,130.000,22-09-2016,Alm. Salg,1.830,4,Villa,71,1900,-10 %,Aktuel værdi
Olstrupvej 74895 Errindlev,dlev,375.000,06-09-2016,Alm. Salg,5.597,4,Villa,67,1880,,Aktuel værdi
Havnevej 284895 Errindlev,dlev,995.000,22-08-2016,Alm. Salg,3.407,7,Villa,292,1800,-9 %,Aktuel værdi
Havnevej 444895 Errindlev,dlev,43.000,17-08-2016,Auktion,537,2,Rækkehus,80,1938,,Aktuel værdi
Egelundvej 84895 Errindlev,dlev,415.000,15-08-2016,Alm. Salg,2.292,7,Villa,181,1929,-8 %,Aktuel værdi
Havnevej 224895 Errindlev,dlev,165.000,25-07-2016,Alm. Salg,1.793,3,Villa,92,1943,-17 %,Aktuel værdi
Sognevejen 14895 Errindlev,dlev,660.000,20-07-2016,Alm. Salg,4.888,6,Villa,135,1926,-2 %,Aktuel værdi
Rødbyvej 14895 Errindlev,dlev,190.000,16-06-2016,Alm. Salg,553,18,Villa,343,1927,,Aktuel værdi
Digevej 84895 Errindlev,dlev,130.000,18-05-2016,Alm. Salg,1.300,4,Villa,100,1850,-33 %,Aktuel værdi
Errindlevvej 314895 Errindlev,dlev,25.000,21-04-2016,Alm. Salg,168,3,Villa,148,1927,,Aktuel værdi
Mejerivej 14895 Errindlev,dlev,275.000,17-02-2016,Auktion,1.883,5,Villa,146,1908,17 %,Aktuel værdi
Kærstrupvej 104895 Errindlev,dlev,25.000,04-02-2016,Alm. Salg,384,2,Villa,65,1870,,Aktuel værdi
Stadionvej 74895 Errindlev,dlev,225.000,04-12-2015,Alm. Salg,1.906,4,Villa,118,1976,,Aktuel værdi
