address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Flensborgvej 716360 Tinglev,glev,90.000,15-05-2017,Fam. Salg,1.125,3,Villa,80,1800,,Aktuel værdi
Realskolevej 36360 Tinglev,glev,300.000,05-05-2017,Alm. Salg,1.807,5,Villa,166,1929,-14 %,Aktuel værdi
Flensborglandevej 56360 Tinglev,glev,290.000,24-04-2017,Alm. Salg,2.710,5,Villa,107,1950,-17 %,Aktuel værdi
Vestermarken 76360 Tinglev,glev,700.000,19-04-2017,Alm. Salg,5.833,5,Villa,120,1972,-5 %,Aktuel værdi
Terkelsbøl Bygade 156360 Tinglev,glev,247.500,10-04-2017,Fam. Salg,2.270,3,Villa,109,1950,,Aktuel værdi
Flensborglandevej 386360 Tinglev,glev,260.000,05-04-2017,Fam. Salg,1.452,5,Villa,179,1935,,Aktuel værdi
Bajstrup Bygade 396360 Tinglev,glev,365.000,27-03-2017,Alm. Salg,3.258,4,Villa,112,1962,,Aktuel værdi
Gammel Vippelvej 106360 Tinglev,glev,2.065.000,24-03-2017,Alm. Salg,9.694,6,Villa,213,2008,-4 %,Aktuel værdi
Grønnevej 196360 Tinglev,glev,300.000,21-03-2017,Alm. Salg,2.000,4,Villa,150,1920,-14 %,Aktuel værdi
Hovedgaden 376360 Tinglev,glev,425.000,20-03-2017,Andet,4.166,8,Lejlighed,102,1911,,Aktuel værdi
Uge Allegade 266360 Tinglev,glev,1.995.000,17-03-2017,Alm. Salg,8.636,7,Villa,231,1885,0 %,Aktuel værdi
Grænsevejen 796360 Tinglev,glev,2.422.500,16-03-2017,Fam. Salg,16.258,5,Stuehus,149,1979,,
Timianvænget 176360 Tinglev,glev,625.000,22-02-2017,Alm. Salg,5.387,4,Villa,116,1978,-10 %,Aktuel værdi
Uge Kådnervej 206360 Tinglev,glev,835.000,22-02-2017,Alm. Salg,5.758,4,Villa,145,1972,-12 %,Aktuel værdi
Hovedgaden 956360 Tinglev,glev,405.639,21-02-2017,Alm. Salg,2.503,4,Villa,162,1975,,Aktuel værdi
Lovtrup Vestermark 196360 Tinglev,glev,1.315.000,13-02-2017,Alm. Salg,5.136,10,Villa,256,1910,-18 %,Aktuel værdi
Lovtrup Vestermark 316360 Tinglev,glev,11.025.000,30-01-2017,Alm. Salg,68.055,6,Stuehus,162,1927,,
Eggebækvej 216360 Tinglev,glev,775.000,04-01-2017,Alm. Salg,4.967,5,Villa,156,1870,-13 %,Aktuel værdi
Hovedgaden 496360 Tinglev,glev,250.000,03-01-2017,Alm. Salg,2.358,4,Villa,106,1961,-28 %,Aktuel værdi
Jernbanegade 66360 Tinglev,glev,2.000.000,19-12-2016,Alm. Salg,19.417,12,BygningTilKontor,103,1920,,Aktuel værdi
Åbenråvej 1836360 Tinglev,glev,335.000,15-12-2016,Alm. Salg,2.745,5,Villa,122,1965,-4 %,Aktuel værdi
Ternevænget 1336360 Tinglev,glev,1.165.000,06-12-2016,Alm. Salg,8.204,5,Villa,142,1998,,Aktuel værdi
Flensborgvej 816360 Tinglev,glev,1.285.000,28-11-2016,Alm. Salg,9.178,5,Stuehus,140,1945,,
Sofiedalvej 426360 Tinglev,glev,350.000,02-11-2016,Alm. Salg,2.777,4,Villa,126,1948,,Aktuel værdi
Hovedgaden 1016360 Tinglev,glev,359.680,31-10-2016,Andet,3.361,5,Villa,107,1900,,Aktuel værdi
Skovvangen 16360 Tinglev,glev,575.000,25-10-2016,Alm. Salg,4.107,4,Villa,140,1970,-3 %,Aktuel værdi
Persillevænget 156360 Tinglev,glev,1.795.000,20-10-2016,Alm. Salg,11.506,5,Villa,156,2007,,Aktuel værdi
Sofiedalvej 346360 Tinglev,glev,1.395.000,18-10-2016,Alm. Salg,7.190,4,Villa,194,2012,0 %,Aktuel værdi
Kravlundvej 496360 Tinglev,glev,385.000,03-10-2016,Alm. Salg,3.080,5,Villa,125,1877,-19 %,Aktuel værdi
Eggebækvej 246360 Tinglev,glev,190.000,03-10-2016,Fam. Salg,1.696,4,Villa,112,1910,,Aktuel værdi
Nørreagervej 136360 Tinglev,glev,830.000,27-09-2016,Alm. Salg,7.757,3,Villa,107,1959,-2 %,Aktuel værdi
