address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Sandvigvej 3B4735 Mern,Mern,820.000,05-05-2017,Alm. Salg,7.192,4,Villa,114,1981,-8 %,Aktuel værdi
Mejsekrogen 44735 Mern,Mern,275.000,03-05-2017,Fam. Salg,4.230,4,Sommerhus,65,1961,,Aktuel værdi
Lærkevej 14735 Mern,Mern,945.000,26-04-2017,Alm. Salg,14.318,3,Sommerhus,66,1973,,Aktuel værdi
Strandhusene 44735 Mern,Mern,375.000,23-03-2017,Alm. Salg,9.146,3,Sommerhus,41,1962,12 %,Aktuel værdi
Drosselbakken 94735 Mern,Mern,740.000,18-03-2017,Alm. Salg,10.724,4,Sommerhus,69,1972,,Aktuel værdi
Drosselbakken 124735 Mern,Mern,660.000,17-03-2017,Alm. Salg,8.148,5,Sommerhus,81,1968,-5 %,Aktuel værdi
Engvej 64735 Mern,Mern,950.000,17-03-2017,Alm. Salg,8.050,3,Villa,118,1890,6 %,Aktuel værdi
Ørslevvej 2554735 Mern,Mern,26.800.000,09-03-2017,Fam. Salg,206.153,6,Stuehus,130,1940,,
Skalsbyvej 64735 Mern,Mern,2.400.000,02-02-2017,Alm. Salg,13.114,5,Villa,183,1938,-11 %,Aktuel værdi
Blåbærvej 64735 Mern,Mern,455.000,30-01-2017,Alm. Salg,3.421,5,Villa,133,1978,,Aktuel værdi
Hulvejen 2A4735 Mern,Mern,895.000,27-01-2017,Alm. Salg,8.689,5,Villa,103,1920,0 %,Aktuel værdi
Fyrrekrogen 24735 Mern,Mern,1.140.000,13-01-2017,Alm. Salg,11.400,5,Sommerhus,100,1970,-5 %,Aktuel værdi
Røstofte Skovvej 84735 Mern,Mern,800.000,11-01-2017,Alm. Salg,3.587,7,Villa,223,1850,,Aktuel værdi
Banevej 264735 Mern,Mern,535.500,04-01-2017,Fam. Salg,4.183,4,Villa,128,1965,,Aktuel værdi
Lekkendevej 64735 Mern,Mern,2.400.000,21-12-2016,Alm. Salg,10.762,5,Villa,223,2004,,Aktuel værdi
Søndervej 504735 Mern,Mern,841.500,09-12-2016,Fam. Salg,5.464,5,Villa,154,2006,,Aktuel værdi
Lilliendalsvej 33B4735 Mern,Mern,605.000,30-11-2016,Alm. Salg,4.033,6,Villa,150,1897,-13 %,Aktuel værdi
Nordvej 224735 Mern,Mern,330.000,25-11-2016,Alm. Salg,7.173,2,Sommerhus,46,1961,-17 %,Aktuel værdi
Spurvekrogen 64735 Mern,Mern,695.000,02-11-2016,Auktion,6.435,4,Villa,108,2010,,Aktuel værdi
Morelvej 214735 Mern,Mern,1.125.000,31-10-2016,Fam. Salg,5.921,5,Villa,190,1971,,Aktuel værdi
Strandhusene 184735 Mern,Mern,720.000,19-10-2016,Alm. Salg,16.000,3,Sommerhus,45,1962,,Aktuel værdi
Ballevej 164735 Mern,Mern,1.215.000,14-10-2016,Alm. Salg,5.704,5,Stuehus,213,1920,-6 %,
Vandtårnsvej 14735 Mern,Mern,247.688,14-10-2016,Fam. Salg,2.293,4,Villa,108,1967,-50 %,Aktuel værdi
Røstofte Skovvej 24735 Mern,Mern,12.246.803,11-10-2016,Alm. Salg,47.284,9,Stuehus,259,1926,,
Kalvehavevej 374735 Mern,Mern,195.000,07-10-2016,Alm. Salg,1.423,4,Villa,137,1928,0 %,Aktuel værdi
Kohavevej 44735 Mern,Mern,2.400.000,07-10-2016,Alm. Salg,12.000,7,Villa,200,1875,-4 %,Aktuel værdi
Tolstrupvej 24735 Mern,Mern,2.100.000,02-10-2016,Alm. Salg,11.052,8,Stuehus,190,1951,-4 %,
Banevej 24735 Mern,Mern,600.000,26-09-2016,Alm. Salg,3.592,4,Villa,167,1930,-8 %,Aktuel værdi
Morelvej 44735 Mern,Mern,625.000,19-09-2016,Alm. Salg,4.222,5,Villa,148,1974,0 %,Aktuel værdi
Ørslevvej 2724735 Mern,Mern,1.200.000,30-08-2016,Alm. Salg,7.947,5,Villa,151,1943,-7 %,Aktuel værdi
Sagebyvej 184735 Mern,Mern,965.000,25-08-2016,Alm. Salg,7.909,6,Villa,122,1921,-3 %,Aktuel værdi
Solbærvej 114735 Mern,Mern,695.000,06-08-2016,Alm. Salg,5.036,4,Villa,138,1979,0 %,Aktuel værdi
Æblevej 84735 Mern,Mern,395.000,03-08-2016,Alm. Salg,3.211,3,Villa,123,1967,-20 %,Aktuel værdi
Enighedsvej 14735 Mern,Mern,450.000,17-07-2016,Alm. Salg,4.017,4,Villa,112,1880,,Aktuel værdi
Æblevej 44735 Mern,Mern,525.000,15-07-2016,Alm. Salg,4.565,3,Villa,115,1968,-5 %,Aktuel værdi
Blåbærvej 34735 Mern,Mern,635.000,27-06-2016,Alm. Salg,5.990,4,Villa,106,1980,-7 %,Aktuel værdi
Kærsangervej 44735 Mern,Mern,450.000,24-06-2016,Alm. Salg,8.035,2,Sommerhus,56,1966,-5 %,Aktuel værdi
Nordvej 254735 Mern,Mern,1.195.000,27-05-2016,Alm. Salg,9.263,4,Villa,129,1912,0 %,Aktuel værdi
Sagebyvej 154735 Mern,Mern,650.000,21-05-2016,Alm. Salg,6.701,4,Villa,97,1963,0 %,Aktuel værdi
Kindvigvej 94735 Mern,Mern,915.000,16-05-2016,Alm. Salg,7.148,6,Villa,128,1907,,Aktuel værdi
Drosselbakken 184735 Mern,Mern,645.000,04-05-2016,Alm. Salg,8.835,4,Sommerhus,73,1973,-4 %,Aktuel værdi
Poppelvænget 54735 Mern,Mern,540.000,27-04-2016,Alm. Salg,8.437,4,Sommerhus,64,1981,-9 %,Aktuel værdi
Strandhusene 204735 Mern,Mern,650.000,20-04-2016,Alm. Salg,19.117,3,Sommerhus,34,2003,,Aktuel værdi
Balle Strandvej 384735 Mern,Mern,750.000,04-04-2016,Alm. Salg,5.681,3,Villa,132,1777,-50 %,Aktuel værdi
Tangvej 54735 Mern,Mern,240.000,23-03-2016,Alm. Salg,5.454,3,Sommerhus,44,1970,-30 %,Aktuel værdi
Slåenvej 94735 Mern,Mern,1.395.000,09-03-2016,Alm. Salg,9.300,5,Villa,150,2006,0 %,Aktuel værdi
Kindvigvej 334735 Mern,Mern,1.400.000,27-02-2016,Alm. Salg,8.974,4,Villa,156,1952,-6 %,Aktuel værdi
Morelvej 34735 Mern,Mern,500.000,26-02-2016,Alm. Salg,4.166,4,Villa,120,1971,,Aktuel værdi
Kindvigvej 144735 Mern,Mern,1.206.875,26-02-2016,Alm. Salg,7.226,6,Villa,167,1979,,Aktuel værdi
Ørslevvej 2294735 Mern,Mern,850.000,10-02-2016,Alm. Salg,5.345,7,Villa,159,1887,,Aktuel værdi
Solhøjvej 104735 Mern,Mern,465.000,08-02-2016,Alm. Salg,3.039,4,Villa,153,1972,-11 %,Aktuel værdi
Drosselbakken 114735 Mern,Mern,287.500,27-12-2015,Alm. Salg,4.563,3,Sommerhus,63,1970,,Aktuel værdi
Kindvigvej 174735 Mern,Mern,200.000,17-12-2015,Alm. Salg,800,6,Villa,250,1942,-20 %,Aktuel værdi
Solbærvej 134735 Mern,Mern,950.000,16-12-2015,Alm. Salg,6.643,5,Villa,143,1979,-3 %,Aktuel værdi
Ballevej 214735 Mern,Mern,175.000,07-12-2015,Alm. Salg,1.635,4,Villa,107,1882,-10 %,Aktuel værdi
Rørsangerkrogen 64735 Mern,Mern,525.000,26-11-2015,Alm. Salg,10.500,3,Sommerhus,50,1974,-4 %,Aktuel værdi
Nordvej 54735 Mern,Mern,225.000,22-11-2015,Alm. Salg,2.743,3,Villa,82,1970,,Aktuel værdi
Sandvigvej 254735 Mern,Mern,600.000,16-11-2015,Alm. Salg,5.714,5,Villa,105,1920,-8 %,Aktuel værdi
Strandhusene 24735 Mern,Mern,552.500,25-10-2015,Alm. Salg,9.866,3,Sommerhus,56,1979,,Aktuel værdi
Slåenvej 24735 Mern,Mern,810.000,20-10-2015,Alm. Salg,5.785,4,Villa,140,1976,-4 %,Aktuel værdi
Nordvej 234735 Mern,Mern,1.515.000,18-10-2015,Alm. Salg,11.835,5,Villa,128,1887,1 %,Aktuel værdi
Bydammen 104735 Mern,Mern,300.000,07-10-2015,Auktion,1.485,7,Villa,202,1777,,Aktuel værdi
Ballevej 15B4735 Mern,Mern,285.000,05-10-2015,Alm. Salg,4.830,3,Villa,59,1800,-5 %,Aktuel værdi
Drosselbakken 154735 Mern,Mern,575.000,04-10-2015,Alm. Salg,6.927,2,Sommerhus,83,1971,0 %,Aktuel værdi
Søndervej 14735 Mern,Mern,970.000,24-09-2015,Fam. Salg,7.461,4,Villa,130,1967,,Aktuel værdi
Røstofte Skovvej 74735 Mern,Mern,24.600.000,07-09-2015,Alm. Salg,121.782,5,Stuehus,202,1973,,
Stårbyvej 104735 Mern,Mern,4.600.000,24-08-2015,Alm. Salg,30.666,6,Stuehus,150,1915,,
Tågebyvej 14735 Mern,Mern,1.080.000,07-08-2015,Alm. Salg,9.230,4,Villa,117,1960,-6 %,Aktuel værdi
Lilliendalsvej 7A4735 Mern,Mern,845.000,31-07-2015,Alm. Salg,4.747,6,Villa,178,1973,0 %,Aktuel værdi
Lekkendevej 84735 Mern,Mern,807.500,28-07-2015,Alm. Salg,6.358,4,Villa,127,1880,-4 %,Aktuel værdi
Lærkevej 124735 Mern,Mern,468.500,22-07-2015,Alm. Salg,10.184,2,Sommerhus,46,1969,-5 %,Aktuel værdi
Havnen 44735 Mern,Mern,1.495.000,15-07-2015,Alm. Salg,5.909,7,Villa,253,1900,0 %,Aktuel værdi
Skolemarksvej 14735 Mern,Mern,195.000,08-07-2015,Alm. Salg,1.875,3,Villa,104,1910,0 %,Aktuel værdi
Gl Engvej 14735 Mern,Mern,355.000,22-06-2015,Alm. Salg,3.114,6,Sommerhus,114,1827,20 %,Aktuel værdi
Lilliendalsvej 214735 Mern,Mern,865.000,16-06-2015,Alm. Salg,4.887,5,Villa,177,1917,-3 %,Aktuel værdi
Præstetoften 244735 Mern,Mern,2.250.000,30-05-2015,Alm. Salg,18.595,4,Stuehus,121,1938,-5 %,
Morelvej 24735 Mern,Mern,750.000,16-05-2015,Alm. Salg,5.555,3,Villa,135,1969,-12 %,Aktuel værdi
Lilliendalsvej 284735 Mern,Mern,695.000,14-05-2015,Alm. Salg,4.929,4,Villa,141,1944,0 %,Aktuel værdi
Vandtårnsvej 114735 Mern,Mern,565.000,06-05-2015,Alm. Salg,5.650,4,Villa,100,1975,-5 %,Aktuel værdi
