address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Vibevej 137160 Tørring,ring,800.000,28-04-2017,Alm. Salg,6.666,5,Villa,120,1971,,Aktuel værdi
Skolevej 337160 Tørring,ring,3.275.000,12-04-2017,Alm. Salg,12.312,7,Villa,266,1969,-6 %,Aktuel værdi
Brædstrupvej 587160 Tørring,ring,2.227.000,03-04-2017,Fam. Salg,11.362,8,Stuehus,196,1930,,
Ege Alle 57160 Tørring,ring,1.387.500,31-03-2017,Alm. Salg,9.910,6,Villa,140,1995,-7 %,Aktuel værdi
Vestervang 37160 Tørring,ring,1.495.000,28-03-2017,Alm. Salg,10.310,4,Villa,145,1964,7 %,Aktuel værdi
Aagade 167160 Tørring,ring,950.000,27-03-2017,Alm. Salg,8.407,5,Villa,113,1923,-3 %,Aktuel værdi
"Bredgade 21, 17160 Tørring",ring,1.900.000,21-03-2017,Alm. Salg,10.982,6,Lejlighed,173,1900,,Aktuel værdi
Solfang 347160 Tørring,ring,516.000,21-03-2017,Fam. Salg,3.938,6,Villa,131,1965,,Aktuel værdi
Rosavej 1B7160 Tørring,ring,850.000,07-03-2017,Alm. Salg,9.340,4,Rækkehus,91,1984,-5 %,Aktuel værdi
Vestergårdsvej 27160 Tørring,ring,689.000,03-03-2017,Alm. Salg,10.765,3,Villa,64,1959,0 %,Aktuel værdi
Nyvej 197160 Tørring,ring,580.000,20-02-2017,Alm. Salg,4.531,4,Villa,128,1966,-10 %,Aktuel værdi
Bredgade 637160 Tørring,ring,910.000,13-02-2017,Alm. Salg,10.111,3,Villa,90,1964,,Aktuel værdi
Stougårds Alle 17160 Tørring,ring,694.752,07-02-2017,Andet,4.210,4,Villa,165,1970,,Aktuel værdi
Torvegade 637160 Tørring,ring,600.000,02-02-2017,Alm. Salg,6.451,5,Industri o.l.,93,1984,,Aktuel værdi
Postvej 17160 Tørring,ring,2.300.000,31-01-2017,Alm. Salg,14.556,6,Villa,158,2014,,Aktuel værdi
Østervang 167160 Tørring,ring,1.130.000,30-01-2017,Fam. Salg,4.593,9,Villa,246,1978,,Aktuel værdi
Viggo Pejsens Vej 87160 Tørring,ring,1.000.000,26-01-2017,Fam. Salg,7.936,5,Villa,126,1980,,Aktuel værdi
Aale Bygade 117160 Tørring,ring,275.000,25-01-2017,Alm. Salg,3.437,4,Villa,80,1956,-7 %,Aktuel værdi
J P Nielsens Vej 187160 Tørring,ring,580.000,21-01-2017,Alm. Salg,7.160,3,Villa,81,1964,,Aktuel værdi
Østervang 97160 Tørring,ring,1.045.000,06-01-2017,Alm. Salg,9.500,4,Villa,110,1977,-5 %,Aktuel værdi
Ølholm Bygade 49A7160 Tørring,ring,1.950.000,03-01-2017,Andet,6.331,7,Villa,308,1934,,Aktuel værdi
Rosavej 397160 Tørring,ring,6.630.000,30-12-2016,Andet,42.500,5,Villa,156,1985,,Aktuel værdi
Skolevej 647160 Tørring,ring,1.400.000,29-12-2016,Alm. Salg,11.111,4,Villa,126,1973,-3 %,Aktuel værdi
Grønlund 427160 Tørring,ring,647.518,21-12-2016,Andet,4.316,5,Villa,150,2007,,Aktuel værdi
Sønderbrogade 987160 Tørring,ring,350.000,16-12-2016,Alm. Salg,3.431,4,Villa,102,1900,,Aktuel værdi
Skolevej 207160 Tørring,ring,1.775.000,14-12-2016,Andet,9.149,7,Villa,194,1965,,Aktuel værdi
Ølholm Bygade 757160 Tørring,ring,875.000,09-12-2016,Alm. Salg,4.510,6,Villa,194,1930,-27 %,Aktuel værdi
Birke Alle 17160 Tørring,ring,283.202,05-12-2016,Alm. Salg,1.665,5,Villa,170,1934,,Aktuel værdi
Borgergade 427160 Tørring,ring,1.582.345,02-12-2016,Alm. Salg,10.342,6,Villa,153,1931,6 %,Aktuel værdi
Bøgevej 47160 Tørring,ring,1.230.000,24-11-2016,Alm. Salg,6.795,7,Villa,181,1979,-9 %,Aktuel værdi
Viborgvej 167160 Tørring,ring,1.305.000,21-11-2016,Fam. Salg,6.941,7,Villa,188,1924,,Aktuel værdi
Købmagergade 27160 Tørring,ring,608.500,21-11-2016,Fam. Salg,8.451,3,Villa,72,1958,,Aktuel værdi
Søndre Fælledvej 197160 Tørring,ring,7.450.000,16-11-2016,Alm. Salg,21.911,8,Stuehus,340,1930,,
Viborg Hovedvej 677160 Tørring,ring,5.075.000,10-11-2016,Alm. Salg,29.166,5,Stuehus,174,1990,-12 %,
Askevej 17160 Tørring,ring,925.000,07-11-2016,Fam. Salg,8.333,4,Villa,111,1983,,Aktuel værdi
Torvegade 1397160 Tørring,ring,2.000.000,04-11-2016,Fam. Salg,10.526,5,Villa,190,2011,-13 %,Aktuel værdi
Skolevej 417160 Tørring,ring,1.375.000,03-11-2016,Alm. Salg,8.986,5,Villa,153,1973,,Aktuel værdi
Søndre Fælledvej 297160 Tørring,ring,1.950.000,27-10-2016,Alm. Salg,11.337,5,Villa,172,1915,-1 %,Aktuel værdi
Vejlevej 67160 Tørring,ring,610.000,26-10-2016,Alm. Salg,5.700,4,Villa,107,1963,-5 %,Aktuel værdi
Østergårdsvej 87160 Tørring,ring,16.000.000,26-10-2016,Andet,61.776,10,Stuehus,259,1921,,
Alsted Skovvej 67160 Tørring,ring,540.000,19-10-2016,Alm. Salg,4.285,6,Villa,126,1934,-4 %,Aktuel værdi
Rosavej 47160 Tørring,ring,1.600.000,14-10-2016,Alm. Salg,10.666,5,Villa,150,1979,,Aktuel værdi
