address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Oldhøj 84500 Nykøbing Sj,g Sj,675.000,24-05-2017,Alm. Salg,6.136,3,Villa,110,1966,-3 %,Aktuel værdi
Ralstien 114500 Nykøbing Sj,g Sj,385.000,22-05-2017,Alm. Salg,8.555,3,Sommerhus,45,1971,,Aktuel værdi
Højbyvej 224500 Nykøbing Sj,g Sj,2.100.000,19-05-2017,Alm. Salg,8.860,6,Villa,237,2005,-8 %,Aktuel værdi
Kløvermarken 324500 Nykøbing Sj,g Sj,417.000,18-05-2017,Fam. Salg,18.130,2,Sommerhus,23,1967,,Aktuel værdi
Ndr Skovvej 194500 Nykøbing Sj,g Sj,275.000,17-05-2017,Alm. Salg,4.296,4,Sommerhus,64,1977,,Aktuel værdi
Kørvelsvej 234500 Nykøbing Sj,g Sj,420.500,16-05-2017,Fam. Salg,7.250,3,Sommerhus,58,1952,,Aktuel værdi
Havstien 74500 Nykøbing Sj,g Sj,1.275.000,11-05-2017,Fam. Salg,18.750,4,Sommerhus,68,1961,,Aktuel værdi
Ringholm 154500 Nykøbing Sj,g Sj,102.000,11-05-2017,Fam. Salg,1.500,3,Stuehus,68,1946,,
Tranebærvej 404500 Nykøbing Sj,g Sj,500.000,11-05-2017,Alm. Salg,7.936,3,Sommerhus,63,1974,,Aktuel værdi
Margueritevej 204500 Nykøbing Sj,g Sj,212.500,10-05-2017,Alm. Salg,2.529,4,Sommerhus,84,1970,,Aktuel værdi
Thorsvej 484500 Nykøbing Sj,g Sj,850.000,09-05-2017,Alm. Salg,12.686,4,Sommerhus,67,1990,-15 %,Aktuel værdi
Margueritevej 144500 Nykøbing Sj,g Sj,825.000,09-05-2017,Alm. Salg,10.312,4,Sommerhus,80,1968,-6 %,Aktuel værdi
Olivenvej 24500 Nykøbing Sj,g Sj,420.000,09-05-2017,Alm. Salg,7.241,4,Sommerhus,58,1961,,Aktuel værdi
Skovbovej 424500 Nykøbing Sj,g Sj,1.645.000,08-05-2017,Alm. Salg,19.583,4,Sommerhus,84,2006,0 %,Aktuel værdi
Højdetoften 54500 Nykøbing Sj,g Sj,586.500,08-05-2017,Fam. Salg,9.775,4,Sommerhus,60,1957,,Aktuel værdi
Bakkevænget 94500 Nykøbing Sj,g Sj,850.000,03-05-2017,Alm. Salg,8.173,5,Sommerhus,104,1976,,Aktuel værdi
Nordstrandsvej 1164500 Nykøbing Sj,g Sj,1.145.000,01-05-2017,Alm. Salg,18.174,3,Sommerhus,63,1975,-4 %,Aktuel værdi
Endelavevej 134500 Nykøbing Sj,g Sj,1.950.000,01-05-2017,Alm. Salg,13.732,5,Villa,142,2004,-2 %,Aktuel værdi
Margueritevej 7B4500 Nykøbing Sj,g Sj,1.414.000,30-04-2017,Alm. Salg,30.739,3,Sommerhus,46,2000,23 %,Aktuel værdi
Hedevej 74500 Nykøbing Sj,g Sj,620.000,29-04-2017,Alm. Salg,15.500,3,Sommerhus,40,1945,-5 %,Aktuel værdi
