address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Langdyssen 33550 Slangerup,erup,860.000,24-05-2017,Fam. Salg,9.885,3,Sommerhus,87,1964,,Aktuel værdi
Jordhøj Bakke 143550 Slangerup,erup,1.360.000,15-05-2017,Fam. Salg,13.076,4,Villa,104,1968,,Aktuel værdi
Kingovej 6C3550 Slangerup,erup,2.300.000,08-05-2017,Alm. Salg,18.852,4,Rækkehus,122,2002,-2 %,Aktuel værdi
Mølleengen 313550 Slangerup,erup,2.180.000,28-04-2017,Alm. Salg,17.031,4,Rækkehus,128,1999,-1 %,Aktuel værdi
Kastanievej 63550 Slangerup,erup,779.200,27-04-2017,Fam. Salg,6.603,6,Sommerhus,118,1973,,Aktuel værdi
Solhøjvej 33550 Slangerup,erup,2.795.000,25-04-2017,Alm. Salg,15.527,4,Villa,180,1907,0 %,Aktuel værdi
Egehøj 83550 Slangerup,erup,2.450.000,24-04-2017,Alm. Salg,14.080,5,Villa,174,1972,-2 %,Aktuel værdi
Agervej 413550 Slangerup,erup,1.565.000,24-04-2017,Alm. Salg,19.810,3,Rækkehus,79,1985,-2 %,Aktuel værdi
Lindegårds Alle 113550 Slangerup,erup,1.700.000,13-04-2017,Fam. Salg,11.486,5,Villa,148,1999,,Aktuel værdi
Møllehaven 463550 Slangerup,erup,850.000,05-04-2017,Fam. Salg,5.059,7,Villa,168,2001,,Aktuel værdi
Langdyssen 113550 Slangerup,erup,1.100.000,02-04-2017,Alm. Salg,13.095,4,Sommerhus,84,1967,-15 %,Aktuel værdi
Københavnsvej 303550 Slangerup,erup,910.000,31-03-2017,Fam. Salg,8.125,3,Villa,112,1954,,Aktuel værdi
Uvelse Byvej 143550 Slangerup,erup,1.027.970,30-03-2017,Fam. Salg,9.607,3,Villa,107,1890,,Aktuel værdi
Skovvej 363550 Slangerup,erup,4.820.000,28-03-2017,Alm. Salg,24.343,8,Villa,198,1817,,Aktuel værdi
Bakkebo 263550 Slangerup,erup,2.650.000,27-03-2017,Alm. Salg,20.229,6,Villa,131,1989,-2 %,Aktuel værdi
M P Jensens Vej 243550 Slangerup,erup,1.175.000,23-03-2017,Fam. Salg,5.731,6,Villa,205,1972,-55 %,Aktuel værdi
Kongensgade 283550 Slangerup,erup,632.600,23-03-2017,Alm. Salg,8.215,3,Villa,77,1897,,Aktuel værdi
Borgerdydsvej 23550 Slangerup,erup,3.850.000,22-03-2017,Alm. Salg,14.807,8,Villa,260,1850,-4 %,Aktuel værdi
Mølledammen 953550 Slangerup,erup,2.300.000,21-03-2017,Alm. Salg,17.968,4,Rækkehus,128,2003,-4 %,Aktuel værdi
