address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bredefeldsvej 28450 Hammel,mmel,1.520.000,04-05-2017,Alm. Salg,14.074,5,Villa,108,1963,-2 %,Aktuel værdi
Enghavevej 218450 Hammel,mmel,1.150.000,19-04-2017,Alm. Salg,11.734,4,Villa,98,1964,-8 %,Aktuel værdi
Bekkasinvej 28450 Hammel,mmel,1.800.000,04-04-2017,Alm. Salg,6.060,7,Villa,297,1976,-5 %,Aktuel værdi
Klintevej 138450 Hammel,mmel,1.000.000,03-04-2017,Alm. Salg,11.764,2,Villa,85,1969,,Aktuel værdi
Pilevej 38450 Hammel,mmel,1.250.000,24-03-2017,Alm. Salg,8.620,4,Villa,145,1931,-3 %,Aktuel værdi
Bakkedraget 78450 Hammel,mmel,1.875.000,23-03-2017,Alm. Salg,14.648,4,Villa,128,1974,0 %,Aktuel værdi
Skovvangsvej 278450 Hammel,mmel,1.860.000,21-03-2017,Alm. Salg,9.489,9,Villa,196,1971,-7 %,Aktuel værdi
Vadstedvej 118450 Hammel,mmel,900.000,20-03-2017,Alm. Salg,6.428,5,Villa,140,1900,-10 %,Aktuel værdi
Dyrlundsvej 128450 Hammel,mmel,1.080.000,18-03-2017,Alm. Salg,8.120,4,Villa,133,1968,-6 %,Aktuel værdi
Sallvej 1878450 Hammel,mmel,1.050.000,23-02-2017,Alm. Salg,8.536,6,Villa,123,1923,-16 %,Aktuel værdi
Bredefeldsvej 14C8450 Hammel,mmel,525.000,23-02-2017,Alm. Salg,13.815,1,Rækkehus,38,1967,0 %,Aktuel værdi
Elmevej 198450 Hammel,mmel,2.135.000,20-02-2017,Alm. Salg,12.412,7,Villa,172,1962,-3 %,Aktuel værdi
Nørretoften 228450 Hammel,mmel,348.500,10-02-2017,Fam. Salg,2.833,4,Villa,123,1934,,Aktuel værdi
Tingmosevej 78450 Hammel,mmel,1.925.000,10-02-2017,Alm. Salg,14.922,4,Villa,129,1966,0 %,Aktuel værdi
Gl Frijsenborgvej 14A8450 Hammel,mmel,31.000.000,09-02-2017,Alm. Salg,300.970,3,Lejlighed,103,2009,,Aktuel værdi
Anbækvej 118450 Hammel,mmel,1.595.000,03-02-2017,Alm. Salg,13.291,4,Villa,120,1904,0 %,Aktuel værdi
Dalstrøget 148450 Hammel,mmel,1.950.000,02-02-2017,Alm. Salg,13.175,5,Villa,148,1974,-2 %,Aktuel værdi
Gl Århusvej 68450 Hammel,mmel,750.000,02-02-2017,Alm. Salg,5.172,5,Villa,145,1944,-25 %,Aktuel værdi
Toftevej 5A8450 Hammel,mmel,1.797.000,02-02-2017,Alm. Salg,18.151,3,Rækkehus,99,2016,,Aktuel værdi
Jagtvej 168450 Hammel,mmel,943.312,01-02-2017,Alm. Salg,6.206,5,Villa,152,1997,,Aktuel værdi
Skræddergyden 468450 Hammel,mmel,420.000,26-01-2017,Alm. Salg,4.200,5,Villa,100,1967,-7 %,Aktuel værdi
Præstemarksvej 468450 Hammel,mmel,1.775.000,18-01-2017,Alm. Salg,13.446,4,Villa,132,1977,-1 %,Aktuel værdi
Jagtvej 1078450 Hammel,mmel,2.725.000,18-01-2017,Alm. Salg,16.124,5,Villa,169,2002,-5 %,Aktuel værdi
Egevej 78450 Hammel,mmel,1.150.000,17-01-2017,Alm. Salg,8.778,4,Villa,131,1960,-4 %,Aktuel værdi
Søby Kirkevej 218450 Hammel,mmel,800.000,12-01-2017,Alm. Salg,5.633,3,Villa,142,1970,-11 %,Aktuel værdi
Anbækvej 1108450 Hammel,mmel,995.000,06-01-2017,Alm. Salg,5.467,4,Villa,182,1927,0 %,Aktuel værdi
Gl Frijsenborgvej 308450 Hammel,mmel,1.750.000,06-01-2017,Alm. Salg,5.417,13,Villa,323,1887,-3 %,Aktuel værdi
Hjortebakken 388450 Hammel,mmel,2.150.000,05-01-2017,Alm. Salg,14.429,5,Villa,149,2014,-6 %,Aktuel værdi
Præstemarksvej 98450 Hammel,mmel,1.750.000,04-01-2017,Alm. Salg,13.779,4,Villa,127,1984,-3 %,Aktuel værdi
Glæsborgvej 358450 Hammel,mmel,2.400.000,03-01-2017,Alm. Salg,12.765,4,Stuehus,188,1938,-4 %,
Gl Randersvej 818450 Hammel,mmel,1.395.000,30-12-2016,Alm. Salg,9.964,4,Villa,140,1880,0 %,Aktuel værdi
Toftevej 8A8450 Hammel,mmel,1.350.000,21-12-2016,Alm. Salg,15.517,2,Lejlighed,87,2012,,Aktuel værdi
Rolighedsvej 218450 Hammel,mmel,1.260.000,20-12-2016,Alm. Salg,10.769,4,Villa,117,1977,-3 %,Aktuel værdi
Eriksminde 628450 Hammel,mmel,2.450.000,20-12-2016,Fam. Salg,9.386,6,Villa,261,1929,,Aktuel værdi
Hjortebakken 88450 Hammel,mmel,3.100.000,20-12-2016,Alm. Salg,17.032,5,Villa,182,2011,-6 %,Aktuel værdi
